	Rhodotorula_mucilaginosa_CHIFNET_18NJ590.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00000365	CHIFNET18NJ590_010409-T1	DBVPG3775_007457-T1
GF00000366	CHIFNET18NJ590_010428-T1	DBVPG3775_007354-T1
GF00000367	CHIFNET18NJ590_010682-T1	DBVPG3775_002702-T1
GF00000368	CHIFNET18NJ590_010974-T1	DBVPG3775_007011-T1
GF00000369	CHIFNET18NJ590_011357-T1	DBVPG3775_004376-T1
GF00000370	CHIFNET18NJ590_011709-T1	DBVPG3775_001864-T1
GF00000371	CHIFNET18NJ590_012711-T1	DBVPG3775_000767-T1
GF00000372	CHIFNET18NJ590_014164-T1	DBVPG3775_000605-T1
GF00000373	CHIFNET18NJ590_000006-T1	DBVPG3775_003134-T1
GF00000374	CHIFNET18NJ590_013068-T1	DBVPG3775_002677-T1
GF00000375	CHIFNET18NJ590_014369-T1	DBVPG3775_001949-T1
GF00000376	CHIFNET18NJ590_006698-T1	DBVPG3775_005572-T1
GF00000377	CHIFNET18NJ590_000058-T1	DBVPG3775_003080-T1
GF00000378	CHIFNET18NJ590_013438-T1	DBVPG3775_003071-T1
GF00000379	CHIFNET18NJ590_007016-T1	DBVPG3775_001535-T1
GF00000380	CHIFNET18NJ590_000110-T1	DBVPG3775_005061-T1
GF00000381	CHIFNET18NJ590_000124-T1	DBVPG3775_005075-T1
GF00000382	CHIFNET18NJ590_000143-T1	DBVPG3775_005096-T1
GF00000383	CHIFNET18NJ590_000160-T1	DBVPG3775_005114-T1
GF00000384	CHIFNET18NJ590_000176-T1	DBVPG3775_005130-T1
GF00000385	CHIFNET18NJ590_000178-T1	DBVPG3775_005132-T1
GF00000386	CHIFNET18NJ590_009805-T1	DBVPG3775_003902-T1
GF00000387	CHIFNET18NJ590_002140-T1	DBVPG3775_002196-T1
GF00000388	CHIFNET18NJ590_000216-T1	DBVPG3775_003992-T1
GF00000389	CHIFNET18NJ590_012856-T1	DBVPG3775_004294-T1
GF00000390	CHIFNET18NJ590_000233-T1	DBVPG3775_004010-T1
GF00000391	CHIFNET18NJ590_013391-T1	DBVPG3775_004019-T1
GF00000392	CHIFNET18NJ590_000252-T1	DBVPG3775_004029-T1
GF00000393	CHIFNET18NJ590_013033-T1	DBVPG3775_003267-T1
GF00000394	CHIFNET18NJ590_000290-T1	DBVPG3775_004142-T1
GF00000395	CHIFNET18NJ590_000307-T1	DBVPG3775_004159-T1
GF00000396	CHIFNET18NJ590_000345-T1	DBVPG3775_004199-T1
GF00000397	CHIFNET18NJ590_000361-T1	DBVPG3775_004210-T1
GF00000398	CHIFNET18NJ590_004668-T1	DBVPG3775_003167-T1
GF00000399	CHIFNET18NJ590_010050-T1	DBVPG3775_001045-T1
GF00000400	CHIFNET18NJ590_005110-T1	DBVPG3775_000562-T1
GF00000401	CHIFNET18NJ590_015664-T1	DBVPG3775_007575-T1
GF00000402	CHIFNET18NJ590_003266-T1	DBVPG3775_000234-T1
GF00000403	CHIFNET18NJ590_005236-T1	DBVPG3775_001459-T1
GF00000404	CHIFNET18NJ590_015188-T1	DBVPG3775_007056-T1
GF00000405	CHIFNET18NJ590_000819-T1	DBVPG3775_007188-T1
GF00000406	CHIFNET18NJ590_008983-T1	DBVPG3775_002585-T1
GF00000407	CHIFNET18NJ590_002619-T1	DBVPG3775_003223-T1
GF00000408	CHIFNET18NJ590_000912-T1	DBVPG3775_005928-T1
GF00000409	CHIFNET18NJ590_000915-T1	DBVPG3775_005925-T1
GF00000410	CHIFNET18NJ590_000917-T1	DBVPG3775_005924-T1
GF00000411	CHIFNET18NJ590_000922-T1	DBVPG3775_005919-T1
GF00000412	CHIFNET18NJ590_007636-T1	DBVPG3775_003328-T1
GF00000413	CHIFNET18NJ590_000951-T1	DBVPG3775_007179-T1
GF00000414	CHIFNET18NJ590_007754-T1	DBVPG3775_003781-T1
GF00000415	CHIFNET18NJ590_012611-T1	DBVPG3775_003407-T1
GF00000416	CHIFNET18NJ590_001060-T1	DBVPG3775_000908-T1
GF00000417	CHIFNET18NJ590_001073-T1	DBVPG3775_000921-T1
GF00000418	CHIFNET18NJ590_009488-T1	DBVPG3775_006696-T1
GF00000419	CHIFNET18NJ590_001108-T1	DBVPG3775_000880-T1
GF00000420	CHIFNET18NJ590_013180-T1	DBVPG3775_000878-T1
GF00000421	CHIFNET18NJ590_001118-T1	DBVPG3775_000871-T1
GF00000422	CHIFNET18NJ590_001135-T1	DBVPG3775_000854-T1
GF00000423	CHIFNET18NJ590_001741-T1	DBVPG3775_006931-T1
GF00000424	CHIFNET18NJ590_001181-T1	DBVPG3775_002522-T1
GF00000425	CHIFNET18NJ590_006298-T1	DBVPG3775_000778-T1
GF00000426	CHIFNET18NJ590_006051-T1	DBVPG3775_000436-T1
GF00000427	CHIFNET18NJ590_012966-T1	DBVPG3775_000775-T1
GF00000428	CHIFNET18NJ590_012965-T1	DBVPG3775_002410-T1
GF00000429	CHIFNET18NJ590_001313-T1	DBVPG3775_002389-T1
GF00000430	CHIFNET18NJ590_009015-T1	DBVPG3775_000661-T1
GF00000431	CHIFNET18NJ590_001347-T1	DBVPG3775_000752-T1
GF00000432	CHIFNET18NJ590_007108-T1	DBVPG3775_004968-T1
GF00000433	CHIFNET18NJ590_001392-T1	DBVPG3775_001377-T1
GF00000434	CHIFNET18NJ590_005983-T1	DBVPG3775_003282-T1
GF00000435	CHIFNET18NJ590_001489-T1	DBVPG3775_005355-T1
GF00000436	CHIFNET18NJ590_007836-T1	DBVPG3775_002840-T1
GF00000437	CHIFNET18NJ590_006234-T1	DBVPG3775_007101-T1
GF00000438	CHIFNET18NJ590_005892-T1	DBVPG3775_004633-T1
GF00000439	CHIFNET18NJ590_004406-T1	DBVPG3775_000345-T1
GF00000440	CHIFNET18NJ590_007253-T1	DBVPG3775_005215-T1
GF00000441	CHIFNET18NJ590_008490-T1	DBVPG3775_006039-T1
GF00000442	CHIFNET18NJ590_008450-T1	DBVPG3775_006082-T1
GF00000443	CHIFNET18NJ590_001804-T1	DBVPG3775_006397-T1
GF00000444	CHIFNET18NJ590_013785-T1	DBVPG3775_006684-T1
GF00000445	CHIFNET18NJ590_001874-T1	DBVPG3775_001321-T1
GF00000446	CHIFNET18NJ590_001887-T1	DBVPG3775_001302-T1
GF00000447	CHIFNET18NJ590_001895-T1	DBVPG3775_001295-T1
GF00000448	CHIFNET18NJ590_001907-T1	DBVPG3775_001280-T1
GF00000449	CHIFNET18NJ590_013937-T1	DBVPG3775_001277-T1
GF00000450	CHIFNET18NJ590_001924-T1	DBVPG3775_001261-T1
GF00000451	CHIFNET18NJ590_001929-T1	DBVPG3775_001256-T1
GF00000452	CHIFNET18NJ590_001947-T1	DBVPG3775_001235-T1
GF00000453	CHIFNET18NJ590_001951-T1	DBVPG3775_001231-T1
GF00000454	CHIFNET18NJ590_001988-T1	DBVPG3775_001193-T1
GF00000455	CHIFNET18NJ590_001993-T1	DBVPG3775_001187-T1
GF00000456	CHIFNET18NJ590_011505-T1	DBVPG3775_006283-T1
GF00000457	CHIFNET18NJ590_002225-T1	DBVPG3775_004072-T1
GF00000458	CHIFNET18NJ590_012210-T1	DBVPG3775_003142-T1
GF00000459	CHIFNET18NJ590_002244-T1	DBVPG3775_004092-T1
GF00000460	CHIFNET18NJ590_002245-T1	DBVPG3775_004093-T1
GF00000461	CHIFNET18NJ590_002252-T1	DBVPG3775_004100-T1
GF00000462	CHIFNET18NJ590_002253-T1	DBVPG3775_004101-T1
GF00000463	CHIFNET18NJ590_002273-T1	DBVPG3775_004342-T1
GF00000464	CHIFNET18NJ590_002767-T1	DBVPG3775_005645-T1
GF00000465	CHIFNET18NJ590_005620-T1	DBVPG3775_003646-T1
GF00000466	CHIFNET18NJ590_002781-T1	DBVPG3775_007285-T1
GF00000467	CHIFNET18NJ590_002783-T1	DBVPG3775_007283-T1
GF00000468	CHIFNET18NJ590_002786-T1	DBVPG3775_007280-T1
GF00000469	CHIFNET18NJ590_013191-T1	DBVPG3775_007265-T1
GF00000470	CHIFNET18NJ590_002802-T1	DBVPG3775_007305-T1
GF00000471	CHIFNET18NJ590_012752-T1	DBVPG3775_007303-T1
GF00000472	CHIFNET18NJ590_008986-T1	DBVPG3775_002595-T1
GF00000473	CHIFNET18NJ590_005836-T1	DBVPG3775_005791-T1
GF00000474	CHIFNET18NJ590_003986-T1	DBVPG3775_004831-T1
GF00000475	CHIFNET18NJ590_003988-T1	DBVPG3775_004832-T1
GF00000476	CHIFNET18NJ590_010277-T1	DBVPG3775_004876-T1
GF00000477	CHIFNET18NJ590_012089-T1	DBVPG3775_003466-T1
GF00000478	CHIFNET18NJ590_003641-T1	DBVPG3775_001978-T1
GF00000479	CHIFNET18NJ590_003650-T1	DBVPG3775_001972-T1
GF00000480	CHIFNET18NJ590_003656-T1	DBVPG3775_001965-T1
GF00000481	CHIFNET18NJ590_003661-T1	DBVPG3775_001960-T1
GF00000482	CHIFNET18NJ590_003666-T1	DBVPG3775_001955-T1
GF00000483	CHIFNET18NJ590_003688-T1	DBVPG3775_001931-T1
GF00000484	CHIFNET18NJ590_008249-T1	DBVPG3775_004502-T1
GF00000485	CHIFNET18NJ590_006194-T1	DBVPG3775_000027-T1
GF00000486	CHIFNET18NJ590_009714-T1	DBVPG3775_001830-T1
GF00000487	CHIFNET18NJ590_013304-T1	DBVPG3775_000699-T1
GF00000488	CHIFNET18NJ590_006590-T1	DBVPG3775_006277-T1
GF00000489	CHIFNET18NJ590_004684-T1	DBVPG3775_003183-T1
GF00000490	CHIFNET18NJ590_004691-T1	DBVPG3775_003191-T1
GF00000491	CHIFNET18NJ590_004716-T1	DBVPG3775_003205-T1
GF00000492	CHIFNET18NJ590_004737-T1	DBVPG3775_003236-T1
GF00000493	CHIFNET18NJ590_004754-T1	DBVPG3775_007250-T1
GF00000494	CHIFNET18NJ590_010425-T1	DBVPG3775_007357-T1
GF00000495	CHIFNET18NJ590_009349-T1	DBVPG3775_002575-T1
GF00000496	CHIFNET18NJ590_004901-T1	DBVPG3775_004423-T1
GF00000497	CHIFNET18NJ590_010374-T1	DBVPG3775_004409-T1
GF00000498	CHIFNET18NJ590_004941-T1	DBVPG3775_004381-T1
GF00000499	CHIFNET18NJ590_006644-T1	DBVPG3775_001454-T1
GF00000500	CHIFNET18NJ590_005233-T1	DBVPG3775_001456-T1
GF00000501	CHIFNET18NJ590_008202-T1	DBVPG3775_007522-T1
GF00000502	CHIFNET18NJ590_011037-T1	DBVPG3775_002756-T1
GF00000503	CHIFNET18NJ590_005570-T1	DBVPG3775_001991-T1
GF00000504	CHIFNET18NJ590_013343-T1	DBVPG3775_003396-T1
GF00000505	CHIFNET18NJ590_005972-T1	DBVPG3775_003292-T1
GF00000506	CHIFNET18NJ590_005974-T1	DBVPG3775_003290-T1
GF00000507	CHIFNET18NJ590_005994-T1	DBVPG3775_003268-T1
GF00000508	CHIFNET18NJ590_005996-T1	DBVPG3775_003266-T1
GF00000509	CHIFNET18NJ590_006000-T1	DBVPG3775_003261-T1
GF00000510	CHIFNET18NJ590_013177-T1	DBVPG3775_007317-T1
GF00000511	CHIFNET18NJ590_006162-T1	DBVPG3775_007318-T1
GF00000512	CHIFNET18NJ590_007819-T1	DBVPG3775_002822-T1
GF00000513	CHIFNET18NJ590_006388-T1	DBVPG3775_007517-T1
GF00000514	CHIFNET18NJ590_006408-T1	DBVPG3775_006643-T1
GF00000515	CHIFNET18NJ590_006785-T1	DBVPG3775_006406-T1
GF00000516	CHIFNET18NJ590_006566-T1	DBVPG3775_006252-T1
GF00000517	CHIFNET18NJ590_006782-T1	DBVPG3775_006420-T1
GF00000518	CHIFNET18NJ590_011367-T1	DBVPG3775_005541-T1
GF00000519	CHIFNET18NJ590_007595-T1	DBVPG3775_003374-T1
GF00000520	CHIFNET18NJ590_011402-T1	DBVPG3775_006814-T1
GF00000521	CHIFNET18NJ590_007889-T1	DBVPG3775_005986-T1
GF00000522	CHIFNET18NJ590_008348-T1	DBVPG3775_000745-T1
GF00000523	CHIFNET18NJ590_008361-T1	DBVPG3775_000732-T1
GF00000524	CHIFNET18NJ590_016111-T1	DBVPG3775_000730-T1
GF00000525	CHIFNET18NJ590_009379-T1	DBVPG3775_006737-T1
GF00000526	CHIFNET18NJ590_009390-T1	DBVPG3775_006723-T1
GF00000527	CHIFNET18NJ590_013083-T1	DBVPG3775_006525-T1
GF00000528	CHIFNET18NJ590_010132-T1	DBVPG3775_000628-T1
GF00000529	CHIFNET18NJ590_010134-T1	DBVPG3775_000625-T1
GF00000530	CHIFNET18NJ590_011499-T1	DBVPG3775_002681-T1
GF00000531	CHIFNET18NJ590_010675-T1	DBVPG3775_002693-T1
GF00000532	CHIFNET18NJ590_011029-T1	DBVPG3775_002749-T1
GF00000533	CHIFNET18NJ590_011706-T1	DBVPG3775_001861-T1
GF00000534	CHIFNET18NJ590_014482-T1	DBVPG3775_000693-T1
GF00000535	CHIFNET18NJ590_012292-T1	DBVPG3775_006753-T1
GF00000536	CHIFNET18NJ590_000002-T1	DBVPG3775_003140-T1
GF00000537	CHIFNET18NJ590_000013-T1	DBVPG3775_003128-T1
GF00000538	CHIFNET18NJ590_011588-T1	DBVPG3775_002543-T1
GF00000539	CHIFNET18NJ590_000033-T1	DBVPG3775_003106-T1
GF00000540	CHIFNET18NJ590_000049-T1	DBVPG3775_003088-T1
GF00000541	CHIFNET18NJ590_000079-T1	DBVPG3775_003058-T1
GF00000542	CHIFNET18NJ590_000082-T1	DBVPG3775_003055-T1
GF00000543	CHIFNET18NJ590_000083-T1	DBVPG3775_003054-T1
GF00000544	CHIFNET18NJ590_013396-T1	DBVPG3775_005052-T1
GF00000545	CHIFNET18NJ590_000105-T1	DBVPG3775_005056-T1
GF00000546	CHIFNET18NJ590_014622-T1	DBVPG3775_005065-T1
GF00000547	CHIFNET18NJ590_008392-T1	DBVPG3775_000703-T1
GF00000548	CHIFNET18NJ590_000132-T1	DBVPG3775_005084-T1
GF00000549	CHIFNET18NJ590_000144-T1	DBVPG3775_005097-T1
GF00000550	CHIFNET18NJ590_000153-T1	DBVPG3775_005107-T1
GF00000551	CHIFNET18NJ590_012508-T1	DBVPG3775_005122-T1
GF00000552	CHIFNET18NJ590_000175-T1	DBVPG3775_005129-T1
GF00000553	CHIFNET18NJ590_000198-T1	DBVPG3775_003974-T1
GF00000554	CHIFNET18NJ590_000203-T1	DBVPG3775_003979-T1
GF00000555	CHIFNET18NJ590_000205-T1	DBVPG3775_003982-T1
GF00000556	CHIFNET18NJ590_000207-T1	DBVPG3775_003984-T1
GF00000557	CHIFNET18NJ590_000217-T1	DBVPG3775_003994-T1
GF00000558	CHIFNET18NJ590_000257-T1	DBVPG3775_004034-T1
GF00000559	CHIFNET18NJ590_010975-T1	DBVPG3775_007010-T1
GF00000560	CHIFNET18NJ590_005882-T1	DBVPG3775_004623-T1
GF00000561	CHIFNET18NJ590_000277-T1	DBVPG3775_004128-T1
GF00000562	CHIFNET18NJ590_000278-T1	DBVPG3775_004129-T1
GF00000563	CHIFNET18NJ590_005521-T1	DBVPG3775_002667-T1
GF00000564	CHIFNET18NJ590_007185-T1	DBVPG3775_001806-T1
GF00000565	CHIFNET18NJ590_005948-T1	DBVPG3775_003313-T1
GF00000566	CHIFNET18NJ590_014641-T1	DBVPG3775_004154-T1
GF00000567	CHIFNET18NJ590_000306-T1	DBVPG3775_004158-T1
GF00000568	CHIFNET18NJ590_000310-T1	DBVPG3775_004162-T1
GF00000569	CHIFNET18NJ590_000328-T1	DBVPG3775_004179-T1
GF00000570	CHIFNET18NJ590_014009-T1	DBVPG3775_004187-T1
GF00000571	CHIFNET18NJ590_000346-T1	DBVPG3775_004200-T1
GF00000572	CHIFNET18NJ590_009182-T1	DBVPG3775_006802-T1
GF00000573	CHIFNET18NJ590_009323-T1	DBVPG3775_004702-T1
GF00000574	CHIFNET18NJ590_000381-T1	DBVPG3775_004230-T1
GF00000575	CHIFNET18NJ590_000382-T1	DBVPG3775_004231-T1
GF00000576	CHIFNET18NJ590_006863-T1	DBVPG3775_005745-T1
GF00000577	CHIFNET18NJ590_012633-T1	DBVPG3775_001059-T1
GF00000578	CHIFNET18NJ590_010845-T1	DBVPG3775_007135-T1
GF00000579	CHIFNET18NJ590_000665-T1	DBVPG3775_000208-T1
GF00000580	CHIFNET18NJ590_006986-T1	DBVPG3775_005491-T1
GF00000581	CHIFNET18NJ590_006943-T1	DBVPG3775_001117-T1
GF00000582	CHIFNET18NJ590_009834-T1	DBVPG3775_005847-T1
GF00000583	CHIFNET18NJ590_001562-T1	DBVPG3775_005426-T1
GF00000584	CHIFNET18NJ590_011291-T1	DBVPG3775_000953-T1
GF00000585	CHIFNET18NJ590_003649-T1	DBVPG3775_001973-T1
GF00000586	CHIFNET18NJ590_006500-T1	DBVPG3775_002071-T1
GF00000587	CHIFNET18NJ590_005905-T1	DBVPG3775_004646-T1
GF00000588	CHIFNET18NJ590_008132-T1	DBVPG3775_001675-T1
GF00000589	CHIFNET18NJ590_000541-T1	DBVPG3775_000084-T1
GF00000590	CHIFNET18NJ590_008731-T1	DBVPG3775_003612-T1
GF00000591	CHIFNET18NJ590_005370-T1	DBVPG3775_000094-T1
GF00000592	CHIFNET18NJ590_000561-T1	DBVPG3775_000105-T1
GF00000593	CHIFNET18NJ590_012810-T1	DBVPG3775_000500-T1
GF00000594	CHIFNET18NJ590_008200-T1	DBVPG3775_007520-T1
GF00000595	CHIFNET18NJ590_008687-T1	DBVPG3775_002016-T1
GF00000596	CHIFNET18NJ590_011217-T1	DBVPG3775_000155-T1
GF00000597	CHIFNET18NJ590_000636-T1	DBVPG3775_000179-T1
GF00000598	CHIFNET18NJ590_010577-T1	DBVPG3775_000395-T1
GF00000599	CHIFNET18NJ590_011377-T1	DBVPG3775_005531-T1
GF00000600	CHIFNET18NJ590_004405-T1	DBVPG3775_000346-T1
GF00000601	CHIFNET18NJ590_004196-T1	DBVPG3775_006809-T1
GF00000602	CHIFNET18NJ590_012094-T1	DBVPG3775_003471-T1
GF00000603	CHIFNET18NJ590_003247-T1	DBVPG3775_000254-T1
GF00000604	CHIFNET18NJ590_000717-T1	DBVPG3775_000257-T1
GF00000605	CHIFNET18NJ590_000740-T1	DBVPG3775_004114-T1
GF00000606	CHIFNET18NJ590_000748-T1	DBVPG3775_007057-T1
GF00000607	CHIFNET18NJ590_000856-T1	DBVPG3775_007079-T1
GF00000608	CHIFNET18NJ590_011308-T1	DBVPG3775_006176-T1
GF00000609	CHIFNET18NJ590_000817-T1	DBVPG3775_007190-T1
GF00000610	CHIFNET18NJ590_000830-T1	DBVPG3775_002625-T1
GF00000611	CHIFNET18NJ590_012467-T1	DBVPG3775_005888-T1
GF00000612	CHIFNET18NJ590_001249-T1	DBVPG3775_002458-T1
GF00000613	CHIFNET18NJ590_000876-T1	DBVPG3775_006214-T1
GF00000614	CHIFNET18NJ590_006776-T1	DBVPG3775_005938-T1
GF00000615	CHIFNET18NJ590_000914-T1	DBVPG3775_005926-T1
GF00000616	CHIFNET18NJ590_000919-T1	DBVPG3775_005922-T1
GF00000617	CHIFNET18NJ590_000944-T1	DBVPG3775_005900-T1
GF00000618	CHIFNET18NJ590_000980-T1	DBVPG3775_001012-T1
GF00000619	CHIFNET18NJ590_000988-T1	DBVPG3775_001004-T1
GF00000620	CHIFNET18NJ590_005932-T1	DBVPG3775_004672-T1
GF00000621	CHIFNET18NJ590_001002-T1	DBVPG3775_000985-T1
GF00000622	CHIFNET18NJ590_013105-T1	DBVPG3775_003302-T1
GF00000623	CHIFNET18NJ590_001010-T1	DBVPG3775_000991-T1
GF00000624	CHIFNET18NJ590_001013-T1	DBVPG3775_003224-T1
GF00000625	CHIFNET18NJ590_001321-T1	DBVPG3775_002379-T1
GF00000626	CHIFNET18NJ590_009018-T1	DBVPG3775_000664-T1
GF00000627	CHIFNET18NJ590_011610-T1	DBVPG3775_000966-T1
GF00000628	CHIFNET18NJ590_008773-T1	DBVPG3775_004741-T1
GF00000629	CHIFNET18NJ590_001112-T1	DBVPG3775_000876-T1
GF00000630	CHIFNET18NJ590_001055-T1	DBVPG3775_000938-T1
GF00000631	CHIFNET18NJ590_001058-T1	DBVPG3775_000935-T1
GF00000632	CHIFNET18NJ590_003182-T1	DBVPG3775_003688-T1
GF00000633	CHIFNET18NJ590_002119-T1	DBVPG3775_002216-T1
GF00000634	CHIFNET18NJ590_003879-T1	DBVPG3775_002992-T1
GF00000635	CHIFNET18NJ590_009377-T1	DBVPG3775_006739-T1
GF00000636	CHIFNET18NJ590_009028-T1	DBVPG3775_000675-T1
GF00000637	CHIFNET18NJ590_001125-T1	DBVPG3775_000863-T1
GF00000638	CHIFNET18NJ590_002953-T1	DBVPG3775_002530-T1
GF00000639	CHIFNET18NJ590_006354-T1	DBVPG3775_000832-T1
GF00000640	CHIFNET18NJ590_006353-T1	DBVPG3775_000831-T1
GF00000641	CHIFNET18NJ590_002944-T1	DBVPG3775_002521-T1
GF00000642	CHIFNET18NJ590_002926-T1	DBVPG3775_002504-T1
GF00000643	CHIFNET18NJ590_002908-T1	DBVPG3775_002486-T1
GF00000644	CHIFNET18NJ590_011068-T1	DBVPG3775_002484-T1
GF00000645	CHIFNET18NJ590_002847-T1	DBVPG3775_002427-T1
GF00000646	CHIFNET18NJ590_001300-T1	DBVPG3775_002405-T1
GF00000647	CHIFNET18NJ590_008372-T1	DBVPG3775_000721-T1
GF00000648	CHIFNET18NJ590_001319-T1	DBVPG3775_002381-T1
GF00000649	CHIFNET18NJ590_001327-T1	DBVPG3775_002374-T1
GF00000650	CHIFNET18NJ590_012540-T1	DBVPG3775_007425-T1
GF00000651	CHIFNET18NJ590_009274-T1	DBVPG3775_002621-T1
GF00000652	CHIFNET18NJ590_007751-T1	DBVPG3775_003782-T1
GF00000653	CHIFNET18NJ590_001357-T1	DBVPG3775_000761-T1
GF00000654	CHIFNET18NJ590_012964-T1	DBVPG3775_000763-T1
GF00000655	CHIFNET18NJ590_001375-T1	DBVPG3775_001744-T1
GF00000656	CHIFNET18NJ590_007995-T1	DBVPG3775_001367-T1
GF00000657	CHIFNET18NJ590_008004-T1	DBVPG3775_001376-T1
GF00000658	CHIFNET18NJ590_010307-T1	DBVPG3775_006913-T1
GF00000659	CHIFNET18NJ590_003019-T1	DBVPG3775_002978-T1
GF00000660	CHIFNET18NJ590_013009-T1	DBVPG3775_006142-T1
GF00000661	CHIFNET18NJ590_009114-T1	DBVPG3775_001414-T1
GF00000662	CHIFNET18NJ590_012071-T1	DBVPG3775_007433-T1
GF00000663	CHIFNET18NJ590_001463-T1	DBVPG3775_001447-T1
GF00000664	CHIFNET18NJ590_008053-T1	DBVPG3775_006485-T1
GF00000665	CHIFNET18NJ590_001477-T1	DBVPG3775_006493-T1
GF00000666	CHIFNET18NJ590_008038-T1	DBVPG3775_006499-T1
GF00000667	CHIFNET18NJ590_009673-T1	DBVPG3775_005411-T1
GF00000668	CHIFNET18NJ590_007371-T1	DBVPG3775_004575-T1
GF00000669	CHIFNET18NJ590_001515-T1	DBVPG3775_005379-T1
GF00000670	CHIFNET18NJ590_001589-T1	DBVPG3775_007378-T1
GF00000671	CHIFNET18NJ590_001579-T1	DBVPG3775_007375-T1
GF00000672	CHIFNET18NJ590_001583-T1	DBVPG3775_007371-T1
GF00000673	CHIFNET18NJ590_007868-T1	DBVPG3775_006009-T1
GF00000674	CHIFNET18NJ590_012807-T1	DBVPG3775_006110-T1
GF00000675	CHIFNET18NJ590_001601-T1	DBVPG3775_005820-T1
GF00000676	CHIFNET18NJ590_010758-T1	DBVPG3775_002716-T1
GF00000677	CHIFNET18NJ590_002304-T1	DBVPG3775_004306-T1
GF00000678	CHIFNET18NJ590_002712-T1	DBVPG3775_005703-T1
GF00000679	CHIFNET18NJ590_008892-T1	DBVPG3775_006842-T1
GF00000680	CHIFNET18NJ590_010319-T1	DBVPG3775_006924-T1
GF00000681	CHIFNET18NJ590_001768-T1	DBVPG3775_006047-T1
GF00000682	CHIFNET18NJ590_008468-T1	DBVPG3775_006062-T1
GF00000683	CHIFNET18NJ590_003485-T1	DBVPG3775_007398-T1
GF00000684	CHIFNET18NJ590_001802-T1	DBVPG3775_006399-T1
GF00000685	CHIFNET18NJ590_001829-T1	DBVPG3775_006371-T1
GF00000686	CHIFNET18NJ590_001837-T1	DBVPG3775_006362-T1
GF00000687	CHIFNET18NJ590_008769-T1	DBVPG3775_004737-T1
GF00000688	CHIFNET18NJ590_003714-T1	DBVPG3775_001903-T1
GF00000689	CHIFNET18NJ590_001868-T1	DBVPG3775_001327-T1
GF00000690	CHIFNET18NJ590_001875-T1	DBVPG3775_001318-T1
GF00000691	CHIFNET18NJ590_001884-T1	DBVPG3775_001306-T1
GF00000692	CHIFNET18NJ590_006085-T1	DBVPG3775_003481-T1
GF00000693	CHIFNET18NJ590_001896-T1	DBVPG3775_001294-T1
GF00000694	CHIFNET18NJ590_001898-T1	DBVPG3775_001292-T1
GF00000695	CHIFNET18NJ590_001910-T1	DBVPG3775_001276-T1
GF00000696	CHIFNET18NJ590_001913-T1	DBVPG3775_001273-T1
GF00000697	CHIFNET18NJ590_001916-T1	DBVPG3775_001271-T1
GF00000698	CHIFNET18NJ590_001926-T1	DBVPG3775_001259-T1
GF00000699	CHIFNET18NJ590_014172-T1	DBVPG3775_001234-T1
GF00000700	CHIFNET18NJ590_001949-T1	DBVPG3775_001233-T1
GF00000701	CHIFNET18NJ590_001964-T1	DBVPG3775_001219-T1
GF00000702	CHIFNET18NJ590_001987-T1	DBVPG3775_001194-T1
GF00000703	CHIFNET18NJ590_001990-T1	DBVPG3775_001191-T1
GF00000704	CHIFNET18NJ590_010903-T1	DBVPG3775_001728-T1
GF00000705	CHIFNET18NJ590_002486-T1	DBVPG3775_002165-T1
GF00000706	CHIFNET18NJ590_004522-T1	DBVPG3775_004784-T1
GF00000707	CHIFNET18NJ590_002987-T1	DBVPG3775_002947-T1
GF00000708	CHIFNET18NJ590_002043-T1	DBVPG3775_002296-T1
GF00000709	CHIFNET18NJ590_002376-T1	DBVPG3775_002281-T1
GF00000710	CHIFNET18NJ590_002391-T1	DBVPG3775_002266-T1
GF00000711	CHIFNET18NJ590_002609-T1	DBVPG3775_005856-T1
GF00000712	CHIFNET18NJ590_006036-T1	DBVPG3775_000451-T1
GF00000713	CHIFNET18NJ590_005772-T1	DBVPG3775_003800-T1
GF00000714	CHIFNET18NJ590_007049-T1	DBVPG3775_003708-T1
GF00000715	CHIFNET18NJ590_002494-T1	DBVPG3775_002157-T1
GF00000716	CHIFNET18NJ590_002170-T1	DBVPG3775_002159-T1
GF00000717	CHIFNET18NJ590_005498-T1	DBVPG3775_002156-T1
GF00000718	CHIFNET18NJ590_002506-T1	DBVPG3775_002145-T1
GF00000719	CHIFNET18NJ590_014051-T1	DBVPG3775_004067-T1
GF00000720	CHIFNET18NJ590_002236-T1	DBVPG3775_004084-T1
GF00000721	CHIFNET18NJ590_014545-T1	DBVPG3775_004091-T1
GF00000722	CHIFNET18NJ590_002270-T1	DBVPG3775_004347-T1
GF00000723	CHIFNET18NJ590_012014-T1	DBVPG3775_004311-T1
GF00000724	CHIFNET18NJ590_002341-T1	DBVPG3775_004275-T1
GF00000725	CHIFNET18NJ590_003452-T1	DBVPG3775_004931-T1
GF00000726	CHIFNET18NJ590_002608-T1	DBVPG3775_005855-T1
GF00000727	CHIFNET18NJ590_002623-T1	DBVPG3775_005869-T1
GF00000728	CHIFNET18NJ590_006136-T1	DBVPG3775_005873-T1
GF00000729	CHIFNET18NJ590_002630-T1	DBVPG3775_003537-T1
GF00000730	CHIFNET18NJ590_012517-T1	DBVPG3775_006548-T1
