	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00000409	DBVPG3857_011183-T1	DBVPG3775_002484-T1
GF00000410	DBVPG3857_000953-T1	DBVPG3775_002822-T1
GF00000411	DBVPG3857_000954-T1	DBVPG3775_002156-T1
GF00000412	DBVPG3857_014785-T1	DBVPG3775_007093-T1
GF00000413	DBVPG3857_000993-T1	DBVPG3775_005668-T1
GF00000414	DBVPG3857_014199-T1	DBVPG3775_004702-T1
GF00000415	DBVPG3857_008744-T1	DBVPG3775_006802-T1
GF00000416	DBVPG3857_002544-T1	DBVPG3775_005702-T1
GF00000417	DBVPG3857_008858-T1	DBVPG3775_004646-T1
GF00000418	DBVPG3857_001094-T1	DBVPG3775_000105-T1
GF00000419	DBVPG3857_004245-T1	DBVPG3775_003612-T1
GF00000420	DBVPG3857_002893-T1	DBVPG3775_002024-T1
GF00000421	DBVPG3857_005930-T1	DBVPG3775_004462-T1
GF00000422	DBVPG3857_005482-T1	DBVPG3775_001675-T1
GF00000423	DBVPG3857_001140-T1	DBVPG3775_000047-T1
GF00000424	DBVPG3857_005775-T1	DBVPG3775_003861-T1
GF00000425	DBVPG3857_001185-T1	DBVPG3775_001045-T1
GF00000426	DBVPG3857_005742-T1	DBVPG3775_003893-T1
GF00000427	DBVPG3857_008153-T1	DBVPG3775_004167-T1
GF00000428	DBVPG3857_011590-T1	DBVPG3775_000577-T1
GF00000429	DBVPG3857_008141-T1	DBVPG3775_004155-T1
GF00000430	DBVPG3857_004916-T1	DBVPG3775_004931-T1
GF00000431	DBVPG3857_001329-T1	DBVPG3775_002256-T1
GF00000432	DBVPG3857_003796-T1	DBVPG3775_003596-T1
GF00000433	DBVPG3857_006106-T1	DBVPG3775_000155-T1
GF00000434	DBVPG3857_001453-T1	DBVPG3775_000168-T1
GF00000435	DBVPG3857_008267-T1	DBVPG3775_006809-T1
GF00000436	DBVPG3857_001464-T1	DBVPG3775_000179-T1
GF00000437	DBVPG3857_012277-T1	DBVPG3775_005531-T1
GF00000438	DBVPG3857_011513-T1	DBVPG3775_000346-T1
GF00000439	DBVPG3857_005406-T1	DBVPG3775_005969-T1
GF00000440	DBVPG3857_001520-T1	DBVPG3775_000234-T1
GF00000441	DBVPG3857_001543-T1	DBVPG3775_000257-T1
GF00000442	DBVPG3857_002501-T1	DBVPG3775_000263-T1
GF00000443	DBVPG3857_008305-T1	DBVPG3775_007398-T1
GF00000444	DBVPG3857_008318-T1	DBVPG3775_007410-T1
GF00000445	DBVPG3857_008676-T1	DBVPG3775_000282-T1
GF00000446	DBVPG3857_013425-T1	DBVPG3775_005065-T1
GF00000447	DBVPG3857_012271-T1	DBVPG3775_007371-T1
GF00000448	DBVPG3857_001681-T1	DBVPG3775_006252-T1
GF00000449	DBVPG3857_012922-T1	DBVPG3775_005054-T1
GF00000450	DBVPG3857_011925-T1	DBVPG3775_006947-T1
GF00000451	DBVPG3857_008451-T1	DBVPG3775_002621-T1
GF00000452	DBVPG3857_013781-T1	DBVPG3775_006965-T1
GF00000453	DBVPG3857_001750-T1	DBVPG3775_006968-T1
GF00000454	DBVPG3857_012607-T1	DBVPG3775_006972-T1
GF00000455	DBVPG3857_004361-T1	DBVPG3775_006652-T1
GF00000456	DBVPG3857_001787-T1	DBVPG3775_001751-T1
GF00000457	DBVPG3857_006340-T1	DBVPG3775_006738-T1
GF00000458	DBVPG3857_001791-T1	DBVPG3775_004469-T1
GF00000459	DBVPG3857_005641-T1	DBVPG3775_005503-T1
GF00000460	DBVPG3857_005576-T1	DBVPG3775_000027-T1
GF00000461	DBVPG3857_005460-T1	DBVPG3775_001699-T1
GF00000462	DBVPG3857_005467-T1	DBVPG3775_001692-T1
GF00000463	DBVPG3857_010055-T1	DBVPG3775_006362-T1
GF00000464	DBVPG3857_002984-T1	DBVPG3775_002626-T1
GF00000465	DBVPG3857_002308-T1	DBVPG3775_000878-T1
GF00000466	DBVPG3857_002303-T1	DBVPG3775_003688-T1
GF00000467	DBVPG3857_001900-T1	DBVPG3775_005043-T1
GF00000468	DBVPG3857_001922-T1	DBVPG3775_005379-T1
GF00000469	DBVPG3857_001946-T1	DBVPG3775_004998-T1
GF00000470	DBVPG3857_005967-T1	DBVPG3775_006913-T1
GF00000471	DBVPG3857_001977-T1	DBVPG3775_004968-T1
GF00000472	DBVPG3857_010999-T1	
GF00000473	DBVPG3857_009792-T1	DBVPG3775_006485-T1
GF00000474	DBVPG3857_002002-T1	DBVPG3775_000876-T1
GF00000475	DBVPG3857_011084-T1	DBVPG3775_007207-T1
GF00000476	DBVPG3857_012239-T1	DBVPG3775_002530-T1
GF00000477	DBVPG3857_002356-T1	DBVPG3775_000831-T1
GF00000478	DBVPG3857_002377-T1	DBVPG3775_000811-T1
GF00000479	DBVPG3857_002397-T1	DBVPG3775_000778-T1
GF00000480	DBVPG3857_009369-T1	DBVPG3775_000763-T1
GF00000481	DBVPG3857_011116-T1	DBVPG3775_007256-T1
GF00000482	DBVPG3857_011882-T1	DBVPG3775_003224-T1
GF00000483	DBVPG3857_012834-T1	DBVPG3775_004482-T1
GF00000484	DBVPG3857_002194-T1	DBVPG3775_003156-T1
GF00000485	DBVPG3857_010584-T1	DBVPG3775_006277-T1
GF00000486	DBVPG3857_009365-T1	DBVPG3775_000759-T1
GF00000487	DBVPG3857_012919-T1	DBVPG3775_005051-T1
GF00000488	DBVPG3857_012267-T1	DBVPG3775_007375-T1
GF00000489	DBVPG3857_010837-T1	DBVPG3775_005970-T1
GF00000490	DBVPG3857_014496-T1	DBVPG3775_002595-T1
GF00000491	DBVPG3857_002409-T1	DBVPG3775_003065-T1
GF00000492	DBVPG3857_002434-T1	DBVPG3775_005047-T1
GF00000493	DBVPG3857_003136-T1	DBVPG3775_005238-T1
GF00000494	DBVPG3857_007160-T1	DBVPG3775_000703-T1
GF00000495	DBVPG3857_002543-T1	DBVPG3775_005703-T1
GF00000496	DBVPG3857_012465-T1	DBVPG3775_006009-T1
GF00000497	DBVPG3857_006110-T1	DBVPG3775_004387-T1
GF00000498	DBVPG3857_011783-T1	DBVPG3775_005855-T1
GF00000499	DBVPG3857_007642-T1	DBVPG3775_005669-T1
GF00000500	DBVPG3857_009947-T1	DBVPG3775_004672-T1
GF00000501	DBVPG3857_004714-T1	DBVPG3775_001256-T1
GF00000502	DBVPG3857_005985-T1	DBVPG3775_006931-T1
GF00000503	DBVPG3857_002664-T1	DBVPG3775_001297-T1
GF00000504	DBVPG3857_002683-T1	DBVPG3775_001321-T1
GF00000505	DBVPG3857_010022-T1	DBVPG3775_006684-T1
GF00000506	DBVPG3857_009011-T1	DBVPG3775_003970-T1
GF00000507	DBVPG3857_009009-T1	DBVPG3775_003968-T1
GF00000508	DBVPG3857_006627-T1	DBVPG3775_003964-T1
GF00000509	DBVPG3857_002718-T1	DBVPG3775_003952-T1
GF00000510	DBVPG3857_005187-T1	DBVPG3775_001806-T1
GF00000511	DBVPG3857_003482-T1	DBVPG3775_005323-T1
GF00000512	DBVPG3857_002782-T1	DBVPG3775_003895-T1
GF00000513	DBVPG3857_014428-T1	DBVPG3775_004602-T1
GF00000514	DBVPG3857_002823-T1	DBVPG3775_007522-T1
GF00000515	DBVPG3857_006864-T1	DBVPG3775_004819-T1
GF00000516	DBVPG3857_002859-T1	DBVPG3775_001454-T1
GF00000517	DBVPG3857_012866-T1	DBVPG3775_002672-T1
GF00000518	DBVPG3857_011764-T1	DBVPG3775_005873-T1
GF00000519	DBVPG3857_008352-T1	DBVPG3775_002031-T1
GF00000520	DBVPG3857_002889-T1	DBVPG3775_002028-T1
GF00000521	DBVPG3857_009626-T1	DBVPG3775_002006-T1
GF00000522	DBVPG3857_002922-T1	DBVPG3775_001995-T1
GF00000523	DBVPG3857_009320-T1	DBVPG3775_000594-T1
GF00000524	DBVPG3857_006349-T1	DBVPG3775_002111-T1
GF00000525	DBVPG3857_002968-T1	DBVPG3775_001949-T1
GF00000526	DBVPG3857_003799-T1	DBVPG3775_003599-T1
GF00000527	DBVPG3857_009258-T1	DBVPG3775_007364-T1
GF00000528	DBVPG3857_006258-T1	DBVPG3775_002690-T1
GF00000529	DBVPG3857_005933-T1	DBVPG3775_004459-T1
GF00000530	DBVPG3857_003112-T1	DBVPG3775_005215-T1
GF00000531	DBVPG3857_011154-T1	DBVPG3775_007425-T1
GF00000532	DBVPG3857_011288-T1	DBVPG3775_002379-T1
GF00000533	DBVPG3857_005563-T1	DBVPG3775_000003-T1
GF00000534	DBVPG3857_003326-T1	DBVPG3775_004306-T1
GF00000535	DBVPG3857_003332-T1	DBVPG3775_004311-T1
GF00000536	DBVPG3857_006128-T1	DBVPG3775_001584-T1
GF00000537	DBVPG3857_003346-T1	DBVPG3775_004325-T1
GF00000538	DBVPG3857_008908-T1	DBVPG3775_003537-T1
GF00000539	DBVPG3857_012994-T1	DBVPG3775_002768-T1
GF00000540	DBVPG3857_008290-T1	DBVPG3775_006786-T1
GF00000541	DBVPG3857_008483-T1	DBVPG3775_005310-T1
GF00000542	DBVPG3857_005307-T1	DBVPG3775_007427-T1
GF00000543	DBVPG3857_014098-T1	DBVPG3775_001936-T1
GF00000544	DBVPG3857_004267-T1	DBVPG3775_003589-T1
GF00000545	DBVPG3857_003845-T1	DBVPG3775_003646-T1
GF00000546	DBVPG3857_003876-T1	DBVPG3775_005578-T1
GF00000547	DBVPG3857_003920-T1	DBVPG3775_005621-T1
GF00000548	DBVPG3857_004435-T1	DBVPG3775_000675-T1
GF00000549	DBVPG3857_003972-T1	DBVPG3775_000900-T1
GF00000550	DBVPG3857_006657-T1	DBVPG3775_002992-T1
GF00000551	DBVPG3857_006425-T1	DBVPG3775_005533-T1
GF00000552	DBVPG3857_004973-T1	DBVPG3775_006976-T1
GF00000553	DBVPG3857_009607-T1	DBVPG3775_002557-T1
GF00000554	DBVPG3857_005353-T1	DBVPG3775_006556-T1
GF00000555	DBVPG3857_006807-T1	DBVPG3775_006555-T1
GF00000556	DBVPG3857_012885-T1	DBVPG3775_001828-T1
GF00000557	DBVPG3857_007165-T1	DBVPG3775_000699-T1
GF00000558	DBVPG3857_004338-T1	DBVPG3775_003396-T1
GF00000559	DBVPG3857_005526-T1	DBVPG3775_002486-T1
GF00000560	DBVPG3857_005780-T1	DBVPG3775_003856-T1
GF00000561	DBVPG3857_005422-T1	DBVPG3775_005952-T1
GF00000562	DBVPG3857_004417-T1	DBVPG3775_000693-T1
GF00000563	DBVPG3857_010687-T1	DBVPG3775_000625-T1
GF00000564	DBVPG3857_004567-T1	DBVPG3775_005556-T1
GF00000565	DBVPG3857_009677-T1	DBVPG3775_006459-T1
GF00000566	DBVPG3857_004617-T1	DBVPG3775_001376-T1
GF00000567	DBVPG3857_004621-T1	DBVPG3775_001380-T1
GF00000568	DBVPG3857_010880-T1	DBVPG3775_003282-T1
GF00000569	DBVPG3857_005873-T1	DBVPG3775_006116-T1
GF00000570	DBVPG3857_004638-T1	DBVPG3775_004756-T1
GF00000571	DBVPG3857_004656-T1	DBVPG3775_004774-T1
GF00000572	DBVPG3857_006622-T1	DBVPG3775_003027-T1
GF00000573	DBVPG3857_007163-T1	DBVPG3775_000701-T1
GF00000574	DBVPG3857_004961-T1	DBVPG3775_006988-T1
GF00000575	DBVPG3857_004984-T1	DBVPG3775_006399-T1
GF00000576	DBVPG3857_005012-T1	DBVPG3775_006371-T1
GF00000577	DBVPG3857_005869-T1	DBVPG3775_006121-T1
GF00000578	DBVPG3857_013288-T1	DBVPG3775_001602-T1
GF00000579	DBVPG3857_010121-T1	DBVPG3775_004449-T1
GF00000580	DBVPG3857_013044-T1	DBVPG3775_005820-T1
GF00000581	DBVPG3857_011952-T1	DBVPG3775_006062-T1
GF00000582	DBVPG3857_006643-T1	DBVPG3775_003007-T1
GF00000583	DBVPG3857_014694-T1	DBVPG3775_003312-T1
GF00000584	DBVPG3857_005391-T1	DBVPG3775_005986-T1
GF00000585	DBVPG3857_005586-T1	DBVPG3775_000038-T1
GF00000586	DBVPG3857_007988-T1	DBVPG3775_006047-T1
GF00000587	DBVPG3857_010080-T1	DBVPG3775_001414-T1
GF00000588	DBVPG3857_009168-T1	DBVPG3775_005511-T1
GF00000589	DBVPG3857_008025-T1	DBVPG3775_006523-T1
GF00000590	DBVPG3857_005979-T1	DBVPG3775_006924-T1
GF00000591	DBVPG3857_012248-T1	DBVPG3775_002521-T1
GF00000592	DBVPG3857_006002-T1	DBVPG3775_006039-T1
GF00000593	DBVPG3857_009489-T1	DBVPG3775_006493-T1
GF00000594	DBVPG3857_006035-T1	DBVPG3775_001554-T1
GF00000595	DBVPG3857_009281-T1	DBVPG3775_002074-T1
GF00000596	DBVPG3857_006395-T1	DBVPG3775_002065-T1
GF00000597	DBVPG3857_006406-T1	DBVPG3775_003375-T1
GF00000598	DBVPG3857_008690-T1	DBVPG3775_000268-T1
GF00000599	DBVPG3857_006855-T1	DBVPG3775_004829-T1
GF00000600	DBVPG3857_006871-T1	DBVPG3775_004813-T1
GF00000601	DBVPG3857_010578-T1	DBVPG3775_004575-T1
GF00000602	DBVPG3857_006632-T1	DBVPG3775_003018-T1
GF00000603	DBVPG3857_015082-T1	DBVPG3775_007577-T1
GF00000604	DBVPG3857_008069-T1	DBVPG3775_003003-T1
GF00000605	DBVPG3857_008020-T1	DBVPG3775_006528-T1
GF00000606	DBVPG3857_006684-T1	DBVPG3775_006525-T1
GF00000607	DBVPG3857_008029-T1	DBVPG3775_006519-T1
GF00000608	DBVPG3857_008037-T1	DBVPG3775_006509-T1
GF00000609	DBVPG3857_013328-T1	DBVPG3775_006453-T1
GF00000610	DBVPG3857_007055-T1	DBVPG3775_005158-T1
GF00000611	DBVPG3857_007063-T1	DBVPG3775_007142-T1
GF00000612	DBVPG3857_012567-T1	DBVPG3775_000730-T1
GF00000613	DBVPG3857_009985-T1	DBVPG3775_006767-T1
GF00000614	DBVPG3857_007276-T1	DBVPG3775_006753-T1
GF00000615	DBVPG3857_007739-T1	DBVPG3775_001855-T1
GF00000616	DBVPG3857_007995-T1	DBVPG3775_006054-T1
GF00000617	DBVPG3857_008047-T1	DBVPG3775_002978-T1
GF00000618	DBVPG3857_013718-T1	DBVPG3775_003257-T1
GF00000619	DBVPG3857_012968-T1	DBVPG3775_006814-T1
GF00000620	DBVPG3857_008754-T1	DBVPG3775_006812-T1
GF00000621	DBVPG3857_014153-T1	DBVPG3775_002892-T1
GF00000622	DBVPG3857_008408-T1	DBVPG3775_002895-T1
GF00000623	DBVPG3857_008469-T1	DBVPG3775_002605-T1
GF00000624	DBVPG3857_014348-T1	DBVPG3775_004423-T1
GF00000625	DBVPG3857_011656-T1	DBVPG3775_005411-T1
GF00000626	DBVPG3857_012718-T1	DBVPG3775_007433-T1
GF00000627	DBVPG3857_008892-T1	DBVPG3775_002573-T1
GF00000628	DBVPG3857_013226-T1	DBVPG3775_003268-T1
GF00000629	DBVPG3857_009322-T1	DBVPG3775_000596-T1
GF00000630	DBVPG3857_009476-T1	DBVPG3775_005355-T1
GF00000631	DBVPG3857_009595-T1	DBVPG3775_002569-T1
GF00000632	DBVPG3857_009936-T1	DBVPG3775_004683-T1
GF00000633	DBVPG3857_011700-T1	DBVPG3775_005122-T1
GF00000634	DBVPG3857_010385-T1	DBVPG3775_005833-T1
GF00000635	DBVPG3857_010592-T1	DBVPG3775_006269-T1
GF00000636	DBVPG3857_012136-T1	DBVPG3775_007157-T1
GF00000637	DBVPG3857_014767-T1	DBVPG3775_006260-T1
GF00000638	DBVPG3857_010974-T1	DBVPG3775_004701-T1
GF00000639	DBVPG3857_011081-T1	DBVPG3775_007210-T1
GF00000640	DBVPG3857_013518-T1	DBVPG3775_007378-T1
GF00000641	DBVPG3857_013852-T1	DBVPG3775_005822-T1
GF00000642	DBVPG3857_014048-T1	DBVPG3775_005797-T1
GF00000643	DBVPG3857_001384-T1	DBVPG3775_002202-T1
GF00000644	DBVPG3857_001346-T1	DBVPG3775_002239-T1
GF00000645	DBVPG3857_006757-T1	DBVPG3775_002346-T1
GF00000646	DBVPG3857_000298-T1	DBVPG3775_006153-T1
GF00000647	DBVPG3857_014126-T1	DBVPG3775_000553-T1
GF00000648	DBVPG3857_000442-T1	DBVPG3775_000471-T1
GF00000649	DBVPG3857_000481-T1	DBVPG3775_000433-T1
GF00000650	DBVPG3857_008353-T1	DBVPG3775_002032-T1
GF00000651	DBVPG3857_000512-T1	DBVPG3775_004092-T1
GF00000652	DBVPG3857_014869-T1	DBVPG3775_002919-T1
GF00000653	DBVPG3857_009427-T1	DBVPG3775_004009-T1
GF00000654	DBVPG3857_009439-T1	DBVPG3775_003996-T1
GF00000655	DBVPG3857_000673-T1	DBVPG3775_005925-T1
GF00000656	DBVPG3857_006925-T1	DBVPG3775_005924-T1
GF00000657	DBVPG3857_014938-T1	DBVPG3775_001193-T1
GF00000658	DBVPG3857_000864-T1	DBVPG3775_001108-T1
GF00000659	DBVPG3857_000901-T1	DBVPG3775_001075-T1
GF00000660	DBVPG3857_014867-T1	DBVPG3775_002917-T1
GF00000661	DBVPG3857_007797-T1	DBVPG3775_005656-T1
GF00000662	DBVPG3857_009500-T1	DBVPG3775_007354-T1
GF00000663	DBVPG3857_007529-T1	DBVPG3775_004207-T1
GF00000664	DBVPG3857_008165-T1	DBVPG3775_004179-T1
GF00000665	DBVPG3857_001278-T1	DBVPG3775_004154-T1
GF00000666	DBVPG3857_011782-T1	DBVPG3775_005856-T1
GF00000667	DBVPG3857_005717-T1	DBVPG3775_000149-T1
GF00000668	DBVPG3857_005697-T1	DBVPG3775_000166-T1
GF00000669	DBVPG3857_001623-T1	DBVPG3775_004896-T1
GF00000670	DBVPG3857_001633-T1	DBVPG3775_004890-T1
GF00000671	DBVPG3857_001669-T1	DBVPG3775_004847-T1
GF00000672	DBVPG3857_001756-T1	DBVPG3775_006974-T1
GF00000673	DBVPG3857_001796-T1	DBVPG3775_001740-T1
GF00000674	DBVPG3857_001818-T1	DBVPG3775_001715-T1
GF00000675	DBVPG3857_003527-T1	DBVPG3775_005278-T1
GF00000676	DBVPG3857_001832-T1	DBVPG3775_001702-T1
GF00000677	DBVPG3857_005471-T1	DBVPG3775_001688-T1
GF00000678	DBVPG3857_014298-T1	DBVPG3775_005638-T1
GF00000679	DBVPG3857_010992-T1	DBVPG3775_004965-T1
GF00000680	DBVPG3857_003952-T1	DBVPG3775_000879-T1
GF00000681	DBVPG3857_002007-T1	DBVPG3775_000871-T1
GF00000682	DBVPG3857_002326-T1	DBVPG3775_000860-T1
GF00000683	DBVPG3857_002331-T1	DBVPG3775_000854-T1
GF00000684	DBVPG3857_011105-T1	DBVPG3775_007244-T1
GF00000685	DBVPG3857_002111-T1	DBVPG3775_007236-T1
GF00000686	DBVPG3857_002150-T1	DBVPG3775_003202-T1
GF00000687	DBVPG3857_002135-T1	DBVPG3775_003205-T1
GF00000688	DBVPG3857_011519-T1	DBVPG3775_003218-T1
GF00000689	DBVPG3857_002164-T1	DBVPG3775_003187-T1
GF00000690	DBVPG3857_002202-T1	DBVPG3775_003149-T1
GF00000691	DBVPG3857_012991-T1	DBVPG3775_003146-T1
GF00000692	DBVPG3857_003243-T1	DBVPG3775_003697-T1
GF00000693	DBVPG3857_014871-T1	DBVPG3775_003074-T1
GF00000694	DBVPG3857_002447-T1	DBVPG3775_005061-T1
GF00000695	DBVPG3857_002814-T1	DBVPG3775_007543-T1
GF00000696	DBVPG3857_010736-T1	DBVPG3775_000139-T1
GF00000697	DBVPG3857_007437-T1	DBVPG3775_007523-T1
GF00000698	DBVPG3857_009872-T1	DBVPG3775_006696-T1
GF00000699	DBVPG3857_006853-T1	DBVPG3775_007566-T1
GF00000700	DBVPG3857_002939-T1	DBVPG3775_001978-T1
GF00000701	DBVPG3857_007601-T1	DBVPG3775_001976-T1
GF00000702	DBVPG3857_008436-T1	DBVPG3775_002637-T1
GF00000703	DBVPG3857_007672-T1	DBVPG3775_001367-T1
GF00000704	DBVPG3857_007096-T1	DBVPG3775_005162-T1
GF00000705	DBVPG3857_003076-T1	DBVPG3775_005179-T1
GF00000706	DBVPG3857_007938-T1	DBVPG3775_005203-T1
GF00000707	DBVPG3857_006848-T1	DBVPG3775_005252-T1
GF00000708	DBVPG3857_009904-T1	DBVPG3775_002367-T1
GF00000709	DBVPG3857_003169-T1	DBVPG3775_002380-T1
GF00000710	DBVPG3857_008919-T1	DBVPG3775_002385-T1
GF00000711	DBVPG3857_003227-T1	DBVPG3775_002439-T1
GF00000712	DBVPG3857_011816-T1	DBVPG3775_004282-T1
GF00000713	DBVPG3857_009203-T1	DBVPG3775_005275-T1
GF00000714	DBVPG3857_009201-T1	DBVPG3775_005273-T1
GF00000715	DBVPG3857_006810-T1	DBVPG3775_004533-T1
GF00000716	DBVPG3857_003596-T1	DBVPG3775_000380-T1
GF00000717	DBVPG3857_003608-T1	DBVPG3775_000366-T1
GF00000718	DBVPG3857_003609-T1	DBVPG3775_000365-T1
GF00000719	DBVPG3857_003650-T1	DBVPG3775_003443-T1
GF00000720	DBVPG3857_004123-T1	DBVPG3775_003511-T1
GF00000721	DBVPG3857_005143-T1	DBVPG3775_005613-T1
GF00000722	DBVPG3857_005154-T1	DBVPG3775_005622-T1
GF00000723	DBVPG3857_004002-T1	DBVPG3775_000908-T1
GF00000724	DBVPG3857_010715-T1	DBVPG3775_000934-T1
GF00000725	DBVPG3857_015156-T1	DBVPG3775_006901-T1
GF00000726	DBVPG3857_004457-T1	DBVPG3775_000653-T1
GF00000727	DBVPG3857_004476-T1	DBVPG3775_000635-T1
GF00000728	DBVPG3857_004523-T1	DBVPG3775_002866-T1
GF00000729	DBVPG3857_004561-T1	DBVPG3775_005563-T1
GF00000730	DBVPG3857_011622-T1	DBVPG3775_004725-T1
GF00000731	DBVPG3857_004833-T1	DBVPG3775_005793-T1
GF00000732	DBVPG3857_007911-T1	DBVPG3775_006979-T1
GF00000733	DBVPG3857_011940-T1	DBVPG3775_006074-T1
GF00000734	DBVPG3857_004981-T1	DBVPG3775_006082-T1
GF00000735	DBVPG3857_004986-T1	DBVPG3775_006397-T1
GF00000736	DBVPG3857_005036-T1	DBVPG3775_006347-T1
GF00000737	DBVPG3857_005077-T1	DBVPG3775_006108-T1
GF00000738	DBVPG3857_008914-T1	DBVPG3775_005869-T1
GF00000739	DBVPG3857_005306-T1	DBVPG3775_007428-T1
GF00000740	DBVPG3857_011550-T1	DBVPG3775_006569-T1
GF00000741	DBVPG3857_005342-T1	DBVPG3775_006568-T1
GF00000742	DBVPG3857_005500-T1	DBVPG3775_002460-T1
GF00000743	DBVPG3857_005989-T1	DBVPG3775_006027-T1
GF00000744	DBVPG3857_006059-T1	DBVPG3775_001578-T1
GF00000745	DBVPG3857_008555-T1	DBVPG3775_004381-T1
GF00000746	DBVPG3857_006135-T1	DBVPG3775_001591-T1
GF00000747	DBVPG3857_006191-T1	DBVPG3775_001915-T1
GF00000748	DBVPG3857_006225-T1	DBVPG3775_006737-T1
GF00000749	DBVPG3857_006357-T1	DBVPG3775_002103-T1
GF00000750	DBVPG3857_014389-T1	DBVPG3775_003343-T1
GF00000751	DBVPG3857_012720-T1	DBVPG3775_003835-T1
GF00000752	DBVPG3857_007700-T1	DBVPG3775_003559-T1
GF00000753	DBVPG3857_012788-T1	DBVPG3775_007166-T1
GF00000754	DBVPG3857_008527-T1	DBVPG3775_004409-T1
GF00000755	DBVPG3857_013130-T1	DBVPG3775_007138-T1
GF00000756	DBVPG3857_007093-T1	DBVPG3775_005159-T1
GF00000757	DBVPG3857_007220-T1	DBVPG3775_002926-T1
GF00000758	DBVPG3857_008041-T1	DBVPG3775_002972-T1
GF00000759	DBVPG3857_010287-T1	DBVPG3775_003789-T1
GF00000760	DBVPG3857_012694-T1	DBVPG3775_001630-T1
GF00000761	DBVPG3857_014374-T1	DBVPG3775_002504-T1
GF00000762	DBVPG3857_011010-T1	DBVPG3775_000968-T1
GF00000763	DBVPG3857_007753-T1	DBVPG3775_001841-T1
GF00000764	DBVPG3857_010213-T1	DBVPG3775_007265-T1
GF00000765	DBVPG3857_010234-T1	DBVPG3775_007293-T1
GF00000766	DBVPG3857_014720-T1	DBVPG3775_002900-T1
GF00000767	DBVPG3857_013036-T1	DBVPG3775_002907-T1
GF00000768	DBVPG3857_008528-T1	DBVPG3775_004408-T1
GF00000769	DBVPG3857_008838-T1	DBVPG3775_004627-T1
GF00000770	DBVPG3857_008910-T1	DBVPG3775_005874-T1
GF00000771	DBVPG3857_010404-T1	DBVPG3775_005852-T1
GF00000772	DBVPG3857_014797-T1	DBVPG3775_006728-T1
GF00000773	DBVPG3857_014243-T1	DBVPG3775_001393-T1
GF00000774	DBVPG3857_013868-T1	DBVPG3775_000591-T1
GF00000775	DBVPG3857_014256-T1	DBVPG3775_001399-T1
GF00000776	DBVPG3857_011983-T1	DBVPG3775_005367-T1
GF00000777	DBVPG3857_010147-T1	DBVPG3775_003811-T1
GF00000778	DBVPG3857_010299-T1	DBVPG3775_003802-T1
GF00000779	DBVPG3857_014886-T1	DBVPG3775_005823-T1
GF00000780	DBVPG3857_014637-T1	DBVPG3775_000943-T1
GF00000781	DBVPG3857_013681-T1	DBVPG3775_004735-T1
GF00000782	DBVPG3857_012659-T1	DBVPG3775_004276-T1
GF00000783	DBVPG3857_012073-T1	DBVPG3775_007388-T1
GF00000784	DBVPG3857_014517-T1	DBVPG3775_003045-T1
GF00000785	DBVPG3857_012634-T1	DBVPG3775_007561-T1
GF00000786	DBVPG3857_014026-T1	DBVPG3775_004269-T1
GF00000787	DBVPG3857_014470-T1	DBVPG3775_005806-T1
GF00000788	DBVPG3857_015043-T1	DBVPG3775_001667-T1
GF00000789	DBVPG3857_012096-T1	DBVPG3775_002879-T1
GF00000790	DBVPG3857_000056-T1	DBVPG3775_005476-T1
GF00000791	DBVPG3857_001327-T1	DBVPG3775_002258-T1
GF00000792	DBVPG3857_001311-T1	DBVPG3775_002275-T1
GF00000793	DBVPG3857_006892-T1	DBVPG3775_007179-T1
GF00000794	DBVPG3857_001300-T1	DBVPG3775_002286-T1
GF00000795	DBVPG3857_001285-T1	DBVPG3775_002301-T1
GF00000796	DBVPG3857_000144-T1	DBVPG3775_002303-T1
GF00000797	DBVPG3857_000155-T1	DBVPG3775_002314-T1
GF00000798	DBVPG3857_000779-T1	DBVPG3775_004124-T1
GF00000799	DBVPG3857_010112-T1	DBVPG3775_004436-T1
GF00000800	DBVPG3857_000241-T1	DBVPG3775_007077-T1
GF00000801	DBVPG3857_000246-T1	DBVPG3775_007082-T1
GF00000802	DBVPG3857_007000-T1	DBVPG3775_006223-T1
GF00000803	DBVPG3857_000372-T1	DBVPG3775_000548-T1
GF00000804	DBVPG3857_000376-T1	DBVPG3775_000544-T1
GF00000805	DBVPG3857_000440-T1	DBVPG3775_000474-T1
GF00000806	DBVPG3857_009116-T1	DBVPG3775_000445-T1
GF00000807	DBVPG3857_007161-T1	DBVPG3775_000702-T1
GF00000808	DBVPG3857_012388-T1	DBVPG3775_000418-T1
GF00000809	DBVPG3857_000497-T1	DBVPG3775_007534-T1
GF00000810	DBVPG3857_011390-T1	DBVPG3775_004098-T1
GF00000811	DBVPG3857_010529-T1	DBVPG3775_004079-T1
GF00000812	DBVPG3857_012024-T1	DBVPG3775_004053-T1
GF00000813	DBVPG3857_002735-T1	DBVPG3775_004036-T1
GF00000814	DBVPG3857_000594-T1	DBVPG3775_004010-T1
GF00000815	DBVPG3857_009440-T1	DBVPG3775_003994-T1
GF00000816	DBVPG3857_000611-T1	DBVPG3775_003992-T1
GF00000817	DBVPG3857_009446-T1	DBVPG3775_003987-T1
GF00000818	DBVPG3857_009451-T1	DBVPG3775_003982-T1
