	Rhodotorula_mucilaginosa_TFCN_17-0-2E390-2.cds.fa
GF00000085	TFCN1702E3902_002367-T1, TFCN1702E3902_009956-T1, TFCN1702E3902_003072-T1, TFCN1702E3902_004340-T1, TFCN1702E3902_000908-T1, TFCN1702E3902_012852-T1
GF00000086	TFCN1702E3902_010645-T1, TFCN1702E3902_012918-T1, TFCN1702E3902_010642-T1, TFCN1702E3902_012915-T1, TFCN1702E3902_011885-T1, TFCN1702E3902_010747-T1
GF00000087	TFCN1702E3902_003623-T1, TFCN1702E3902_009937-T1, TFCN1702E3902_003409-T1, TFCN1702E3902_007061-T1, TFCN1702E3902_003410-T1, TFCN1702E3902_007060-T1
GF00000088	TFCN1702E3902_006066-T1, TFCN1702E3902_005463-T1, TFCN1702E3902_006168-T1, TFCN1702E3902_006982-T1, TFCN1702E3902_006981-T1, TFCN1702E3902_006167-T1
GF00000089	TFCN1702E3902_011292-T1, TFCN1702E3902_006864-T1, TFCN1702E3902_008711-T1, TFCN1702E3902_004831-T1, TFCN1702E3902_006860-T1, TFCN1702E3902_004827-T1
GF00000090	TFCN1702E3902_000920-T1, TFCN1702E3902_008826-T1, TFCN1702E3902_000916-T1, TFCN1702E3902_004348-T1, TFCN1702E3902_011833-T1, TFCN1702E3902_011503-T1
GF00000091	TFCN1702E3902_000620-T1, TFCN1702E3902_001695-T1, TFCN1702E3902_001322-T1, TFCN1702E3902_001703-T1, TFCN1702E3902_012746-T1, TFCN1702E3902_012740-T1
GF00000092	TFCN1702E3902_002604-T1, TFCN1702E3902_002607-T1, TFCN1702E3902_002606-T1, TFCN1702E3902_009590-T1, TFCN1702E3902_002603-T1, TFCN1702E3902_002608-T1
GF00000093	TFCN1702E3902_002581-T1, TFCN1702E3902_009569-T1, TFCN1702E3902_005694-T1, TFCN1702E3902_005695-T1, TFCN1702E3902_005606-T1, TFCN1702E3902_005605-T1
GF00000094	TFCN1702E3902_011020-T1, TFCN1702E3902_009342-T1, TFCN1702E3902_008767-T1, TFCN1702E3902_008805-T1, TFCN1702E3902_009498-T1, TFCN1702E3902_011564-T1
GF00000095	TFCN1702E3902_000123-T1, TFCN1702E3902_002972-T1, TFCN1702E3902_002973-T1, TFCN1702E3902_000124-T1, TFCN1702E3902_007444-T1, TFCN1702E3902_001330-T1
GF00000096	TFCN1702E3902_004500-T1, TFCN1702E3902_009101-T1, TFCN1702E3902_007349-T1, TFCN1702E3902_007701-T1, TFCN1702E3902_010062-T1, TFCN1702E3902_007659-T1
GF00000097	TFCN1702E3902_007948-T1, TFCN1702E3902_007947-T1, TFCN1702E3902_008196-T1, TFCN1702E3902_008195-T1, TFCN1702E3902_007946-T1, TFCN1702E3902_007945-T1
GF00000098	TFCN1702E3902_006166-T1, TFCN1702E3902_012024-T1, TFCN1702E3902_006980-T1, TFCN1702E3902_006790-T1, TFCN1702E3902_005829-T1, TFCN1702E3902_010037-T1
GF00000099	TFCN1702E3902_003476-T1, TFCN1702E3902_006861-T1, TFCN1702E3902_003478-T1, TFCN1702E3902_004830-T1, TFCN1702E3902_001421-T1, TFCN1702E3902_003477-T1
GF00000100	TFCN1702E3902_012248-T1, TFCN1702E3902_004605-T1, TFCN1702E3902_010932-T1, TFCN1702E3902_008529-T1, TFCN1702E3902_004402-T1, TFCN1702E3902_000977-T1
GF00000101	TFCN1702E3902_000151-T1, TFCN1702E3902_002999-T1, TFCN1702E3902_001132-T1, TFCN1702E3902_000816-T1, TFCN1702E3902_005700-T1, TFCN1702E3902_010374-T1
GF00000102	TFCN1702E3902_008520-T1, TFCN1702E3902_008333-T1, TFCN1702E3902_009433-T1, TFCN1702E3902_011265-T1, TFCN1702E3902_012699-T1
GF00000103	TFCN1702E3902_003462-T1, TFCN1702E3902_001405-T1, TFCN1702E3902_004900-T1, TFCN1702E3902_002773-T1, TFCN1702E3902_002772-T1
GF00000104	TFCN1702E3902_006763-T1, TFCN1702E3902_001785-T1, TFCN1702E3902_001787-T1, TFCN1702E3902_006765-T1, TFCN1702E3902_001784-T1
GF00000105	TFCN1702E3902_008673-T1, TFCN1702E3902_012133-T1, TFCN1702E3902_007347-T1, TFCN1702E3902_007661-T1, TFCN1702E3902_008344-T1
GF00000106	TFCN1702E3902_008764-T1, TFCN1702E3902_009343-T1, TFCN1702E3902_012919-T1, TFCN1702E3902_012125-T1, TFCN1702E3902_004673-T1
GF00000107	TFCN1702E3902_008482-T1, TFCN1702E3902_007314-T1, TFCN1702E3902_004646-T1, TFCN1702E3902_007690-T1, TFCN1702E3902_007689-T1
GF00000108	TFCN1702E3902_002051-T1, TFCN1702E3902_001685-T1, TFCN1702E3902_001686-T1, TFCN1702E3902_012575-T1, TFCN1702E3902_005843-T1
GF00000109	TFCN1702E3902_000467-T1, TFCN1702E3902_001851-T1, TFCN1702E3902_002337-T1, TFCN1702E3902_003915-T1, TFCN1702E3902_000466-T1
GF00000110	TFCN1702E3902_000035-T1, TFCN1702E3902_006901-T1, TFCN1702E3902_008934-T1, TFCN1702E3902_001726-T1, TFCN1702E3902_001749-T1
GF00000111	TFCN1702E3902_010575-T1, TFCN1702E3902_000331-T1, TFCN1702E3902_006688-T1, TFCN1702E3902_003331-T1, TFCN1702E3902_000330-T1
GF00000112	TFCN1702E3902_001907-T1, TFCN1702E3902_001535-T1, TFCN1702E3902_001908-T1, TFCN1702E3902_001526-T1, TFCN1702E3902_001897-T1
GF00000113	TFCN1702E3902_006429-T1, TFCN1702E3902_002704-T1, TFCN1702E3902_010481-T1, TFCN1702E3902_012587-T1, TFCN1702E3902_006428-T1
GF00000114	TFCN1702E3902_007262-T1, TFCN1702E3902_006501-T1, TFCN1702E3902_007263-T1, TFCN1702E3902_006500-T1, TFCN1702E3902_007264-T1
GF00000115	TFCN1702E3902_011174-T1, TFCN1702E3902_010103-T1, TFCN1702E3902_012404-T1, TFCN1702E3902_011929-T1, TFCN1702E3902_011175-T1
GF00000116	TFCN1702E3902_008336-T1, TFCN1702E3902_012938-T1, TFCN1702E3902_012997-T1, TFCN1702E3902_013013-T1, TFCN1702E3902_013036-T1
GF00000117	TFCN1702E3902_008442-T1, TFCN1702E3902_012261-T1, TFCN1702E3902_008427-T1, TFCN1702E3902_008441-T1, TFCN1702E3902_010407-T1
GF00000118	TFCN1702E3902_004116-T1, TFCN1702E3902_002166-T1, TFCN1702E3902_005007-T1, TFCN1702E3902_007371-T1, TFCN1702E3902_012990-T1
GF00000119	TFCN1702E3902_003691-T1, TFCN1702E3902_003942-T1, TFCN1702E3902_005433-T1, TFCN1702E3902_006033-T1, TFCN1702E3902_006032-T1
GF00000120	TFCN1702E3902_001731-T1, TFCN1702E3902_011275-T1, TFCN1702E3902_001730-T1, TFCN1702E3902_011276-T1, TFCN1702E3902_011274-T1
GF00000121	TFCN1702E3902_008948-T1, TFCN1702E3902_011653-T1, TFCN1702E3902_008446-T1, TFCN1702E3902_011081-T1, TFCN1702E3902_000557-T1
GF00000122	TFCN1702E3902_000207-T1, TFCN1702E3902_010014-T1, TFCN1702E3902_005720-T1, TFCN1702E3902_010394-T1, TFCN1702E3902_005719-T1
GF00000123	TFCN1702E3902_012450-T1, TFCN1702E3902_008927-T1, TFCN1702E3902_002147-T1, TFCN1702E3902_004097-T1, TFCN1702E3902_008928-T1
GF00000124	TFCN1702E3902_011620-T1, TFCN1702E3902_009844-T1, TFCN1702E3902_009843-T1, TFCN1702E3902_009840-T1, TFCN1702E3902_009841-T1
GF00000125	TFCN1702E3902_002351-T1, TFCN1702E3902_003929-T1, TFCN1702E3902_003930-T1, TFCN1702E3902_003923-T1, TFCN1702E3902_002344-T1
GF00000126	TFCN1702E3902_011190-T1, TFCN1702E3902_010611-T1, TFCN1702E3902_011191-T1, TFCN1702E3902_000773-T1, TFCN1702E3902_001172-T1
GF00000127	TFCN1702E3902_012329-T1, TFCN1702E3902_011609-T1, TFCN1702E3902_012327-T1, TFCN1702E3902_011608-T1, TFCN1702E3902_012328-T1
GF00000128	TFCN1702E3902_009845-T1, TFCN1702E3902_009846-T1, TFCN1702E3902_009847-T1, TFCN1702E3902_009850-T1, TFCN1702E3902_009849-T1
GF00000129	TFCN1702E3902_005449-T1, TFCN1702E3902_006052-T1, TFCN1702E3902_005448-T1, TFCN1702E3902_001758-T1, TFCN1702E3902_006736-T1
GF00000130	TFCN1702E3902_005786-T1, TFCN1702E3902_003178-T1, TFCN1702E3902_007889-T1, TFCN1702E3902_001041-T1, TFCN1702E3902_012835-T1
GF00000131	TFCN1702E3902_004401-T1, TFCN1702E3902_009334-T1, TFCN1702E3902_000975-T1, TFCN1702E3902_008776-T1, TFCN1702E3902_000976-T1
GF00000132	TFCN1702E3902_003886-T1, TFCN1702E3902_005942-T1, TFCN1702E3902_001091-T1, TFCN1702E3902_002305-T1, TFCN1702E3902_002306-T1
GF00000133	TFCN1702E3902_009559-T1, TFCN1702E3902_010413-T1, TFCN1702E3902_001015-T1, TFCN1702E3902_013004-T1, TFCN1702E3902_004439-T1
GF00000134	TFCN1702E3902_007354-T1, TFCN1702E3902_007811-T1, TFCN1702E3902_007655-T1, TFCN1702E3902_004956-T1, TFCN1702E3902_004957-T1
GF00000135	TFCN1702E3902_010722-T1, TFCN1702E3902_010088-T1, TFCN1702E3902_010724-T1, TFCN1702E3902_010087-T1, TFCN1702E3902_010086-T1
GF00000136	TFCN1702E3902_005839-T1, TFCN1702E3902_005852-T1, TFCN1702E3902_012571-T1, TFCN1702E3902_010027-T1, TFCN1702E3902_013046-T1
GF00000137	TFCN1702E3902_008368-T1, TFCN1702E3902_008592-T1, TFCN1702E3902_008594-T1, TFCN1702E3902_008371-T1, TFCN1702E3902_008370-T1
GF00000138	TFCN1702E3902_007134-T1, TFCN1702E3902_010256-T1, TFCN1702E3902_009206-T1, TFCN1702E3902_007836-T1, TFCN1702E3902_007835-T1
GF00000139	TFCN1702E3902_005082-T1, TFCN1702E3902_002374-T1, TFCN1702E3902_011848-T1, TFCN1702E3902_009964-T1, TFCN1702E3902_009965-T1
GF00000140	TFCN1702E3902_009526-T1, TFCN1702E3902_010994-T1, TFCN1702E3902_009538-T1, TFCN1702E3902_004455-T1, TFCN1702E3902_004456-T1
GF00000141	TFCN1702E3902_003742-T1, TFCN1702E3902_000488-T1, TFCN1702E3902_003992-T1, TFCN1702E3902_000324-T1, TFCN1702E3902_010582-T1
GF00000142	TFCN1702E3902_007343-T1, TFCN1702E3902_007346-T1, TFCN1702E3902_007345-T1, TFCN1702E3902_007344-T1, TFCN1702E3902_007662-T1
GF00000143	TFCN1702E3902_012690-T1, TFCN1702E3902_010492-T1, TFCN1702E3902_005826-T1, TFCN1702E3902_010040-T1, TFCN1702E3902_008013-T1
GF00000144	TFCN1702E3902_002782-T1, TFCN1702E3902_004891-T1, TFCN1702E3902_004892-T1, TFCN1702E3902_002781-T1, TFCN1702E3902_002780-T1
GF00000145	TFCN1702E3902_006307-T1, TFCN1702E3902_000299-T1, TFCN1702E3902_012785-T1, TFCN1702E3902_000031-T1, TFCN1702E3902_008687-T1
GF00000146	TFCN1702E3902_006614-T1, TFCN1702E3902_006615-T1, TFCN1702E3902_009416-T1, TFCN1702E3902_009417-T1, TFCN1702E3902_012086-T1
GF00000147	TFCN1702E3902_001756-T1, TFCN1702E3902_006733-T1, TFCN1702E3902_006734-T1, TFCN1702E3902_001755-T1, TFCN1702E3902_001754-T1
GF00000148	TFCN1702E3902_002394-T1, TFCN1702E3902_010931-T1, TFCN1702E3902_008530-T1, TFCN1702E3902_002652-T1, TFCN1702E3902_006486-T1
GF00000149	TFCN1702E3902_003149-T1, TFCN1702E3902_005234-T1, TFCN1702E3902_005233-T1, TFCN1702E3902_003150-T1, TFCN1702E3902_003151-T1
GF00000150	TFCN1702E3902_010714-T1, TFCN1702E3902_002326-T1, TFCN1702E3902_004999-T1, TFCN1702E3902_005346-T1, TFCN1702E3902_007772-T1
GF00000151	TFCN1702E3902_009641-T1, TFCN1702E3902_000581-T1, TFCN1702E3902_010781-T1, TFCN1702E3902_011106-T1, TFCN1702E3902_000476-T1
GF00000152	TFCN1702E3902_002687-T1, TFCN1702E3902_009919-T1, TFCN1702E3902_003639-T1, TFCN1702E3902_006450-T1, TFCN1702E3902_006449-T1
GF00000153	TFCN1702E3902_007160-T1, TFCN1702E3902_008245-T1, TFCN1702E3902_010843-T1, TFCN1702E3902_012669-T1, TFCN1702E3902_013000-T1
GF00000154	TFCN1702E3902_009333-T1, TFCN1702E3902_008778-T1, TFCN1702E3902_008777-T1, TFCN1702E3902_008766-T1, TFCN1702E3902_008779-T1
GF00000155	TFCN1702E3902_010391-T1, TFCN1702E3902_005716-T1, TFCN1702E3902_010392-T1, TFCN1702E3902_005717-T1, TFCN1702E3902_012903-T1
GF00000156	TFCN1702E3902_000329-T1, TFCN1702E3902_010577-T1, TFCN1702E3902_010576-T1, TFCN1702E3902_000328-T1, TFCN1702E3902_013042-T1
GF00000157	TFCN1702E3902_011474-T1, TFCN1702E3902_011475-T1, TFCN1702E3902_008291-T1, TFCN1702E3902_005182-T1, TFCN1702E3902_008292-T1
GF00000158	TFCN1702E3902_000607-T1, TFCN1702E3902_011317-T1, TFCN1702E3902_012090-T1, TFCN1702E3902_000611-T1, TFCN1702E3902_011313-T1
GF00000159	TFCN1702E3902_009696-T1, TFCN1702E3902_009059-T1, TFCN1702E3902_002765-T1, TFCN1702E3902_004906-T1, TFCN1702E3902_004245-T1
GF00000160	TFCN1702E3902_006621-T1, TFCN1702E3902_006607-T1, TFCN1702E3902_012094-T1, TFCN1702E3902_006622-T1, TFCN1702E3902_006623-T1
GF00000161	TFCN1702E3902_008844-T1, TFCN1702E3902_005257-T1, TFCN1702E3902_003123-T1, TFCN1702E3902_008995-T1, TFCN1702E3902_008994-T1
GF00000162	TFCN1702E3902_008070-T1, TFCN1702E3902_006916-T1, TFCN1702E3902_008069-T1, TFCN1702E3902_006917-T1, TFCN1702E3902_008068-T1
GF00000163	TFCN1702E3902_008794-T1, TFCN1702E3902_009643-T1, TFCN1702E3902_008795-T1, TFCN1702E3902_011032-T1, TFCN1702E3902_012999-T1
GF00000164	TFCN1702E3902_002906-T1, TFCN1702E3902_000057-T1, TFCN1702E3902_000647-T1, TFCN1702E3902_001300-T1, TFCN1702E3902_001678-T1
GF00000165	TFCN1702E3902_003132-T1, TFCN1702E3902_005250-T1, TFCN1702E3902_006499-T1, TFCN1702E3902_012866-T1
GF00000166	TFCN1702E3902_001698-T1, TFCN1702E3902_012742-T1, TFCN1702E3902_001699-T1, TFCN1702E3902_001697-T1
GF00000167	TFCN1702E3902_007119-T1, TFCN1702E3902_009219-T1, TFCN1702E3902_009215-T1, TFCN1702E3902_007128-T1
GF00000168	TFCN1702E3902_008908-T1, TFCN1702E3902_007976-T1, TFCN1702E3902_011083-T1, TFCN1702E3902_011082-T1
GF00000169	TFCN1702E3902_006264-T1, TFCN1702E3902_000259-T1, TFCN1702E3902_000258-T1, TFCN1702E3902_000257-T1
GF00000170	TFCN1702E3902_009709-T1, TFCN1702E3902_005178-T1, TFCN1702E3902_009046-T1, TFCN1702E3902_008304-T1
GF00000171	TFCN1702E3902_004517-T1, TFCN1702E3902_009118-T1, TFCN1702E3902_008217-T1, TFCN1702E3902_009117-T1
GF00000172	TFCN1702E3902_011241-T1, TFCN1702E3902_003279-T1, TFCN1702E3902_002831-T1, TFCN1702E3902_008640-T1
GF00000173	TFCN1702E3902_003400-T1, TFCN1702E3902_007070-T1, TFCN1702E3902_005972-T1, TFCN1702E3902_001062-T1
GF00000174	TFCN1702E3902_003009-T1, TFCN1702E3902_005801-T1, TFCN1702E3902_000161-T1, TFCN1702E3902_000162-T1
GF00000175	TFCN1702E3902_011914-T1, TFCN1702E3902_000018-T1, TFCN1702E3902_000020-T1, TFCN1702E3902_000019-T1
GF00000176	TFCN1702E3902_000349-T1, TFCN1702E3902_010556-T1, TFCN1702E3902_000386-T1, TFCN1702E3902_011142-T1
GF00000177	TFCN1702E3902_009400-T1, TFCN1702E3902_006632-T1, TFCN1702E3902_008106-T1, TFCN1702E3902_002081-T1
GF00000178	TFCN1702E3902_012526-T1, TFCN1702E3902_009620-T1, TFCN1702E3902_012528-T1, TFCN1702E3902_012527-T1
GF00000179	TFCN1702E3902_006205-T1, TFCN1702E3902_011457-T1, TFCN1702E3902_006206-T1, TFCN1702E3902_011460-T1
GF00000180	TFCN1702E3902_010233-T1, TFCN1702E3902_010664-T1, TFCN1702E3902_010234-T1, TFCN1702E3902_010663-T1
GF00000181	TFCN1702E3902_002165-T1, TFCN1702E3902_004115-T1, TFCN1702E3902_002164-T1, TFCN1702E3902_005546-T1
GF00000182	TFCN1702E3902_006923-T1, TFCN1702E3902_008062-T1, TFCN1702E3902_001269-T1, TFCN1702E3902_000677-T1
GF00000183	TFCN1702E3902_008375-T1, TFCN1702E3902_008587-T1, TFCN1702E3902_005787-T1, TFCN1702E3902_008588-T1
GF00000184	TFCN1702E3902_010167-T1, TFCN1702E3902_004684-T1, TFCN1702E3902_007179-T1, TFCN1702E3902_011939-T1
GF00000185	TFCN1702E3902_011674-T1, TFCN1702E3902_006961-T1, TFCN1702E3902_002057-T1, TFCN1702E3902_001692-T1
GF00000186	TFCN1702E3902_008946-T1, TFCN1702E3902_011655-T1, TFCN1702E3902_011656-T1, TFCN1702E3902_008675-T1
GF00000187	TFCN1702E3902_005389-T1, TFCN1702E3902_010694-T1, TFCN1702E3902_005390-T1, TFCN1702E3902_007545-T1
GF00000188	TFCN1702E3902_011333-T1, TFCN1702E3902_000591-T1, TFCN1702E3902_010624-T1, TFCN1702E3902_011866-T1
GF00000189	TFCN1702E3902_009706-T1, TFCN1702E3902_009049-T1, TFCN1702E3902_009707-T1, TFCN1702E3902_009048-T1
GF00000190	TFCN1702E3902_000245-T1, TFCN1702E3902_006254-T1, TFCN1702E3902_005830-T1, TFCN1702E3902_010036-T1
GF00000191	TFCN1702E3902_008043-T1, TFCN1702E3902_006943-T1, TFCN1702E3902_008044-T1, TFCN1702E3902_006944-T1
GF00000192	TFCN1702E3902_011557-T1, TFCN1702E3902_009489-T1, TFCN1702E3902_011558-T1, TFCN1702E3902_009490-T1
GF00000193	TFCN1702E3902_009387-T1, TFCN1702E3902_006643-T1, TFCN1702E3902_009388-T1, TFCN1702E3902_006644-T1
GF00000194	TFCN1702E3902_011928-T1, TFCN1702E3902_012403-T1, TFCN1702E3902_011926-T1, TFCN1702E3902_011927-T1
GF00000195	TFCN1702E3902_009216-T1, TFCN1702E3902_007116-T1, TFCN1702E3902_009227-T1, TFCN1702E3902_007127-T1
GF00000196	TFCN1702E3902_001127-T1, TFCN1702E3902_000821-T1, TFCN1702E3902_000812-T1, TFCN1702E3902_001136-T1
GF00000197	TFCN1702E3902_002343-T1, TFCN1702E3902_003921-T1, TFCN1702E3902_008157-T1, TFCN1702E3902_010316-T1
GF00000198	TFCN1702E3902_006666-T1, TFCN1702E3902_000862-T1, TFCN1702E3902_000863-T1, TFCN1702E3902_006667-T1
GF00000199	TFCN1702E3902_008725-T1, TFCN1702E3902_011306-T1, TFCN1702E3902_003794-T1, TFCN1702E3902_004045-T1
GF00000200	TFCN1702E3902_006987-T1, TFCN1702E3902_006176-T1, TFCN1702E3902_002518-T1, TFCN1702E3902_006126-T1
GF00000201	TFCN1702E3902_001705-T1, TFCN1702E3902_001634-T1, TFCN1702E3902_002004-T1, TFCN1702E3902_002003-T1
GF00000202	TFCN1702E3902_009015-T1, TFCN1702E3902_011327-T1, TFCN1702E3902_008819-T1, TFCN1702E3902_000597-T1
GF00000203	TFCN1702E3902_008690-T1, TFCN1702E3902_002220-T1, TFCN1702E3902_004193-T1, TFCN1702E3902_004194-T1
GF00000204	TFCN1702E3902_008166-T1, TFCN1702E3902_012807-T1, TFCN1702E3902_010351-T1, TFCN1702E3902_011955-T1
GF00000205	TFCN1702E3902_007204-T1, TFCN1702E3902_012975-T1, TFCN1702E3902_013051-T1, TFCN1702E3902_013027-T1
GF00000206	TFCN1702E3902_006638-T1, TFCN1702E3902_009393-T1, TFCN1702E3902_011963-T1, TFCN1702E3902_010343-T1
GF00000207	TFCN1702E3902_002537-T1, TFCN1702E3902_002536-T1, TFCN1702E3902_006107-T1, TFCN1702E3902_006108-T1
GF00000208	TFCN1702E3902_004872-T1, TFCN1702E3902_006820-T1, TFCN1702E3902_011893-T1, TFCN1702E3902_011382-T1
GF00000209	TFCN1702E3902_003292-T1, TFCN1702E3902_002816-T1, TFCN1702E3902_002815-T1, TFCN1702E3902_002814-T1
GF00000210	TFCN1702E3902_004429-T1, TFCN1702E3902_001005-T1, TFCN1702E3902_002539-T1, TFCN1702E3902_006104-T1
GF00000211	TFCN1702E3902_004464-T1, TFCN1702E3902_012300-T1, TFCN1702E3902_010996-T1, TFCN1702E3902_009528-T1
GF00000212	TFCN1702E3902_008757-T1, TFCN1702E3902_010906-T1, TFCN1702E3902_008744-T1, TFCN1702E3902_013021-T1
GF00000213	TFCN1702E3902_004090-T1, TFCN1702E3902_002140-T1, TFCN1702E3902_004086-T1, TFCN1702E3902_002134-T1
GF00000214	TFCN1702E3902_011828-T1, TFCN1702E3902_002450-T1, TFCN1702E3902_011201-T1, TFCN1702E3902_011513-T1
GF00000215	TFCN1702E3902_008714-T1, TFCN1702E3902_011295-T1, TFCN1702E3902_011288-T1, TFCN1702E3902_008707-T1
GF00000216	TFCN1702E3902_011542-T1, TFCN1702E3902_008886-T1, TFCN1702E3902_011446-T1, TFCN1702E3902_008885-T1
GF00000217	TFCN1702E3902_010128-T1, TFCN1702E3902_002942-T1, TFCN1702E3902_006242-T1, TFCN1702E3902_006900-T1
GF00000218	TFCN1702E3902_003776-T1, TFCN1702E3902_001380-T1, TFCN1702E3902_007495-T1, TFCN1702E3902_004026-T1
GF00000219	TFCN1702E3902_011320-T1, TFCN1702E3902_004027-T1, TFCN1702E3902_000604-T1, TFCN1702E3902_000603-T1
GF00000220	TFCN1702E3902_006000-T1, TFCN1702E3902_011369-T1, TFCN1702E3902_006397-T1, TFCN1702E3902_009258-T1
GF00000221	TFCN1702E3902_008321-T1, TFCN1702E3902_012991-T1, TFCN1702E3902_012368-T1, TFCN1702E3902_012985-T1
GF00000222	TFCN1702E3902_010016-T1, TFCN1702E3902_004690-T1, TFCN1702E3902_000205-T1, TFCN1702E3902_010161-T1
GF00000223	TFCN1702E3902_011814-T1, TFCN1702E3902_010300-T1, TFCN1702E3902_002405-T1, TFCN1702E3902_009285-T1
GF00000224	TFCN1702E3902_011998-T1, TFCN1702E3902_007092-T1, TFCN1702E3902_008603-T1, TFCN1702E3902_007091-T1
GF00000225	TFCN1702E3902_012210-T1, TFCN1702E3902_010857-T1, TFCN1702E3902_012211-T1, TFCN1702E3902_010856-T1
GF00000226	TFCN1702E3902_008161-T1, TFCN1702E3902_005187-T1, TFCN1702E3902_011480-T1, TFCN1702E3902_010311-T1
GF00000227	TFCN1702E3902_006438-T1, TFCN1702E3902_002695-T1, TFCN1702E3902_012893-T1, TFCN1702E3902_006439-T1
GF00000228	TFCN1702E3902_010670-T1, TFCN1702E3902_006650-T1, TFCN1702E3902_009379-T1, TFCN1702E3902_010227-T1
GF00000229	TFCN1702E3902_005964-T1, TFCN1702E3902_001069-T1, TFCN1702E3902_013031-T1, TFCN1702E3902_013008-T1
GF00000230	TFCN1702E3902_003143-T1, TFCN1702E3902_011017-T1, TFCN1702E3902_008809-T1, TFCN1702E3902_005239-T1
GF00000231	TFCN1702E3902_010173-T1, TFCN1702E3902_004679-T1, TFCN1702E3902_012839-T1, TFCN1702E3902_012844-T1
GF00000232	TFCN1702E3902_009873-T1, TFCN1702E3902_009177-T1, TFCN1702E3902_009176-T1, TFCN1702E3902_009874-T1
GF00000233	TFCN1702E3902_007512-T1, TFCN1702E3902_010946-T1, TFCN1702E3902_010090-T1, TFCN1702E3902_010726-T1
GF00000234	TFCN1702E3902_010498-T1, TFCN1702E3902_012684-T1, TFCN1702E3902_007093-T1, TFCN1702E3902_011997-T1
GF00000235	TFCN1702E3902_003368-T1, TFCN1702E3902_006723-T1, TFCN1702E3902_003367-T1, TFCN1702E3902_003366-T1
GF00000236	TFCN1702E3902_009278-T1, TFCN1702E3902_002398-T1, TFCN1702E3902_005745-T1, TFCN1702E3902_003586-T1
GF00000237	TFCN1702E3902_003839-T1, TFCN1702E3902_002254-T1, TFCN1702E3902_001770-T1, TFCN1702E3902_002251-T1
GF00000238	TFCN1702E3902_001189-T1, TFCN1702E3902_000754-T1, TFCN1702E3902_005204-T1, TFCN1702E3902_011498-T1
GF00000239	TFCN1702E3902_009170-T1, TFCN1702E3902_009880-T1, TFCN1702E3902_007819-T1, TFCN1702E3902_004948-T1
GF00000240	TFCN1702E3902_002105-T1, TFCN1702E3902_008082-T1, TFCN1702E3902_005822-T1, TFCN1702E3902_010044-T1
GF00000241	TFCN1702E3902_007295-T1, TFCN1702E3902_008018-T1, TFCN1702E3902_005072-T1, TFCN1702E3902_007437-T1
GF00000242	TFCN1702E3902_006083-T1, TFCN1702E3902_006095-T1, TFCN1702E3902_002548-T1, TFCN1702E3902_002559-T1
GF00000243	TFCN1702E3902_004023-T1, TFCN1702E3902_003775-T1, TFCN1702E3902_004025-T1, TFCN1702E3902_004024-T1
GF00000244	TFCN1702E3902_000388-T1, TFCN1702E3902_011144-T1, TFCN1702E3902_002445-T1, TFCN1702E3902_009327-T1
GF00000245	TFCN1702E3902_002345-T1, TFCN1702E3902_003924-T1, TFCN1702E3902_002346-T1, TFCN1702E3902_003925-T1
GF00000246	TFCN1702E3902_007109-T1, TFCN1702E3902_012036-T1, TFCN1702E3902_002032-T1, TFCN1702E3902_001666-T1
GF00000247	TFCN1702E3902_001285-T1, TFCN1702E3902_000662-T1, TFCN1702E3902_009405-T1, TFCN1702E3902_006627-T1
GF00000248	TFCN1702E3902_002172-T1, TFCN1702E3902_004123-T1, TFCN1702E3902_005097-T1, TFCN1702E3902_010176-T1
GF00000249	TFCN1702E3902_009232-T1, TFCN1702E3902_002881-T1, TFCN1702E3902_002073-T1, TFCN1702E3902_008114-T1
GF00000250	TFCN1702E3902_000736-T1, TFCN1702E3902_001209-T1, TFCN1702E3902_004192-T1, TFCN1702E3902_002221-T1
GF00000251	TFCN1702E3902_007857-T1, TFCN1702E3902_010275-T1, TFCN1702E3902_010274-T1, TFCN1702E3902_013010-T1
GF00000252	TFCN1702E3902_006605-T1, TFCN1702E3902_012095-T1, TFCN1702E3902_006606-T1, TFCN1702E3902_006624-T1
GF00000253	TFCN1702E3902_005529-T1, TFCN1702E3902_005329-T1, TFCN1702E3902_010697-T1, TFCN1702E3902_005625-T1
GF00000254	TFCN1702E3902_001442-T1, TFCN1702E3902_003500-T1, TFCN1702E3902_001441-T1, TFCN1702E3902_004258-T1
GF00000255	TFCN1702E3902_001632-T1, TFCN1702E3902_000852-T1, TFCN1702E3902_001706-T1, TFCN1702E3902_002002-T1
GF00000256	TFCN1702E3902_004799-T1, TFCN1702E3902_005486-T1, TFCN1702E3902_008629-T1, TFCN1702E3902_011689-T1
GF00000257	TFCN1702E3902_011402-T1, TFCN1702E3902_006536-T1, TFCN1702E3902_006535-T1, TFCN1702E3902_011401-T1
GF00000258	TFCN1702E3902_010156-T1, TFCN1702E3902_004695-T1, TFCN1702E3902_004694-T1, TFCN1702E3902_010157-T1
GF00000259	TFCN1702E3902_011257-T1, TFCN1702E3902_001746-T1, TFCN1702E3902_001778-T1, TFCN1702E3902_006757-T1
GF00000260	TFCN1702E3902_011960-T1, TFCN1702E3902_010346-T1, TFCN1702E3902_010834-T1, TFCN1702E3902_008235-T1
GF00000261	TFCN1702E3902_000046-T1, TFCN1702E3902_002895-T1, TFCN1702E3902_000156-T1, TFCN1702E3902_003004-T1
