	Rhodotorula_mucilaginosa_DBVPG_3855.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00000409	DBVPG3855_001039-T1	DBVPG3775_002486-T1
GF00000410	DBVPG3855_001041-T1	DBVPG3775_002484-T1
GF00000411	DBVPG3855_005007-T1	DBVPG3775_004306-T1
GF00000412	DBVPG3855_001303-T1	DBVPG3775_000876-T1
GF00000413	DBVPG3855_005308-T1	DBVPG3775_002427-T1
GF00000414	DBVPG3855_011218-T1	DBVPG3775_005969-T1
GF00000415	DBVPG3855_012043-T1	DBVPG3775_000003-T1
GF00000416	DBVPG3855_011139-T1	DBVPG3775_002379-T1
GF00000417	DBVPG3855_006391-T1	DBVPG3775_006968-T1
GF00000418	DBVPG3855_011699-T1	DBVPG3775_007425-T1
GF00000419	DBVPG3855_008075-T1	DBVPG3775_002621-T1
GF00000420	DBVPG3855_009738-T1	DBVPG3775_004968-T1
GF00000421	DBVPG3855_001182-T1	DBVPG3775_000759-T1
GF00000422	DBVPG3855_001186-T1	DBVPG3775_000763-T1
GF00000423	DBVPG3855_011201-T1	DBVPG3775_005952-T1
GF00000424	DBVPG3855_006929-T1	DBVPG3775_000790-T1
GF00000425	DBVPG3855_004445-T1	DBVPG3775_002822-T1
GF00000426	DBVPG3855_001235-T1	DBVPG3775_000811-T1
GF00000427	DBVPG3855_001256-T1	DBVPG3775_000832-T1
GF00000428	DBVPG3855_011642-T1	DBVPG3775_006931-T1
GF00000429	DBVPG3855_013580-T1	DBVPG3775_007207-T1
GF00000430	DBVPG3855_001305-T1	DBVPG3775_000878-T1
GF00000431	DBVPG3855_006126-T1	DBVPG3775_000675-T1
GF00000432	DBVPG3855_007040-T1	DBVPG3775_000900-T1
GF00000433	DBVPG3855_009513-T1	DBVPG3775_003688-T1
GF00000434	DBVPG3855_006708-T1	DBVPG3775_002216-T1
GF00000435	DBVPG3855_005431-T1	DBVPG3775_002992-T1
GF00000436	DBVPG3855_011515-T1	DBVPG3775_003407-T1
GF00000437	DBVPG3855_001972-T1	DBVPG3775_000105-T1
GF00000438	DBVPG3855_006288-T1	DBVPG3775_003156-T1
GF00000439	DBVPG3855_001436-T1	DBVPG3775_005621-T1
GF00000440	DBVPG3855_001480-T1	DBVPG3775_005578-T1
GF00000441	DBVPG3855_009827-T1	DBVPG3775_006947-T1
GF00000442	DBVPG3855_001501-T1	DBVPG3775_005556-T1
GF00000443	DBVPG3855_012576-T1	DBVPG3775_006459-T1
GF00000444	DBVPG3855_001550-T1	DBVPG3775_001376-T1
GF00000445	DBVPG3855_007851-T1	DBVPG3775_003282-T1
GF00000446	DBVPG3855_011624-T1	DBVPG3775_006913-T1
GF00000447	DBVPG3855_004219-T1	DBVPG3775_001414-T1
GF00000448	DBVPG3855_004430-T1	DBVPG3775_002838-T1
GF00000449	DBVPG3855_001595-T1	DBVPG3775_007433-T1
GF00000450	DBVPG3855_010781-T1	DBVPG3775_001454-T1
GF00000451	DBVPG3855_006565-T1	DBVPG3775_000257-T1
GF00000452	DBVPG3855_001643-T1	DBVPG3775_002690-T1
GF00000453	DBVPG3855_009133-T1	DBVPG3775_004800-T1
GF00000454	DBVPG3855_010460-T1	DBVPG3775_001535-T1
GF00000455	DBVPG3855_012611-T1	DBVPG3775_006493-T1
GF00000456	DBVPG3855_001718-T1	DBVPG3775_001554-T1
GF00000457	DBVPG3855_008506-T1	DBVPG3775_000508-T1
GF00000458	DBVPG3855_013709-T1	DBVPG3775_001584-T1
GF00000459	DBVPG3855_003912-T1	DBVPG3775_005869-T1
GF00000460	DBVPG3855_001766-T1	DBVPG3775_001602-T1
GF00000461	DBVPG3855_006591-T1	DBVPG3775_000282-T1
GF00000462	DBVPG3855_006577-T1	DBVPG3775_000268-T1
GF00000463	DBVPG3855_007142-T1	DBVPG3775_000263-T1
GF00000464	DBVPG3855_008616-T1	DBVPG3775_000346-T1
GF00000465	DBVPG3855_014058-T1	DBVPG3775_005531-T1
GF00000466	DBVPG3855_001895-T1	DBVPG3775_000196-T1
GF00000467	DBVPG3855_001909-T1	DBVPG3775_000168-T1
GF00000468	DBVPG3855_012048-T1	DBVPG3775_000155-T1
GF00000469	DBVPG3855_002566-T1	DBVPG3775_005897-T1
GF00000470	DBVPG3855_013016-T1	DBVPG3775_004646-T1
GF00000471	DBVPG3855_001981-T1	DBVPG3775_000094-T1
GF00000472	DBVPG3855_007742-T1	DBVPG3775_007354-T1
GF00000473	DBVPG3855_002397-T1	DBVPG3775_004462-T1
GF00000474	DBVPG3855_002247-T1	DBVPG3775_001675-T1
GF00000475	DBVPG3855_014145-T1	DBVPG3775_006814-T1
GF00000476	DBVPG3855_008025-T1	DBVPG3775_002672-T1
GF00000477	DBVPG3855_002068-T1	DBVPG3775_001855-T1
GF00000478	DBVPG3855_013492-T1	DBVPG3775_004602-T1
GF00000479	DBVPG3855_008146-T1	DBVPG3775_000968-T1
GF00000480	DBVPG3855_012243-T1	DBVPG3775_002569-T1
GF00000481	DBVPG3855_002105-T1	DBVPG3775_001816-T1
GF00000482	DBVPG3855_007984-T1	DBVPG3775_003970-T1
GF00000483	DBVPG3855_003864-T1	DBVPG3775_005820-T1
GF00000484	DBVPG3855_003542-T1	DBVPG3775_002626-T1
GF00000485	DBVPG3855_002155-T1	DBVPG3775_001751-T1
GF00000486	DBVPG3855_009487-T1	DBVPG3775_006062-T1
GF00000487	DBVPG3855_002172-T1	DBVPG3775_004469-T1
GF00000488	DBVPG3855_003679-T1	DBVPG3775_005503-T1
GF00000489	DBVPG3855_008394-T1	DBVPG3775_001699-T1
GF00000490	DBVPG3855_008387-T1	DBVPG3775_001692-T1
GF00000491	DBVPG3855_007486-T1	DBVPG3775_006362-T1
GF00000492	DBVPG3855_011268-T1	DBVPG3775_006021-T1
GF00000493	DBVPG3855_002266-T1	DBVPG3775_001657-T1
GF00000494	DBVPG3855_005206-T1	DBVPG3775_004423-T1
GF00000495	DBVPG3855_005198-T1	DBVPG3775_004430-T1
GF00000496	DBVPG3855_002438-T1	DBVPG3775_005703-T1
GF00000497	DBVPG3855_002439-T1	DBVPG3775_005702-T1
GF00000498	DBVPG3855_012277-T1	DBVPG3775_006009-T1
GF00000499	DBVPG3855_003898-T1	DBVPG3775_005855-T1
GF00000500	DBVPG3855_002474-T1	DBVPG3775_005668-T1
GF00000501	DBVPG3855_011499-T1	DBVPG3775_003267-T1
GF00000502	DBVPG3855_006104-T1	DBVPG3775_000653-T1
GF00000503	DBVPG3855_002783-T1	DBVPG3775_007371-T1
GF00000504	DBVPG3855_002814-T1	DBVPG3775_005833-T1
GF00000505	DBVPG3855_003218-T1	DBVPG3775_005842-T1
GF00000506	DBVPG3855_011658-T1	DBVPG3775_006039-T1
GF00000507	DBVPG3855_005857-T1	DBVPG3775_002159-T1
GF00000508	DBVPG3855_002857-T1	DBVPG3775_005873-T1
GF00000509	DBVPG3855_002860-T1	DBVPG3775_003537-T1
GF00000510	DBVPG3855_011390-T1	DBVPG3775_007427-T1
GF00000511	DBVPG3855_003262-T1	DBVPG3775_004061-T1
GF00000512	DBVPG3855_004920-T1	DBVPG3775_004072-T1
GF00000513	DBVPG3855_012117-T1	DBVPG3775_007010-T1
GF00000514	DBVPG3855_003284-T1	DBVPG3775_004039-T1
GF00000515	DBVPG3855_007080-T1	DBVPG3775_004009-T1
GF00000516	DBVPG3855_010345-T1	DBVPG3775_004294-T1
GF00000517	DBVPG3855_007129-T1	DBVPG3775_005129-T1
GF00000518	DBVPG3855_007136-T1	DBVPG3775_005122-T1
GF00000519	DBVPG3855_003400-T1	DBVPG3775_005097-T1
GF00000520	DBVPG3855_003413-T1	DBVPG3775_005084-T1
GF00000521	DBVPG3855_006157-T1	DBVPG3775_000703-T1
GF00000522	DBVPG3855_007191-T1	DBVPG3775_005065-T1
GF00000523	DBVPG3855_007606-T1	DBVPG3775_005238-T1
GF00000524	DBVPG3855_003441-T1	DBVPG3775_005054-T1
GF00000525	DBVPG3855_003445-T1	DBVPG3775_005051-T1
GF00000526	DBVPG3855_003744-T1	DBVPG3775_005544-T1
GF00000527	DBVPG3855_003449-T1	DBVPG3775_005047-T1
GF00000528	DBVPG3855_009767-T1	DBVPG3775_004998-T1
GF00000529	DBVPG3855_013030-T1	DBVPG3775_007364-T1
GF00000530	DBVPG3855_014513-T1	DBVPG3775_002595-T1
GF00000531	DBVPG3855_003595-T1	DBVPG3775_002573-T1
GF00000532	DBVPG3855_009895-T1	DBVPG3775_006453-T1
GF00000533	DBVPG3855_003638-T1	DBVPG3775_005273-T1
GF00000534	DBVPG3855_008539-T1	DBVPG3775_000543-T1
GF00000535	DBVPG3855_005709-T1	DBVPG3775_006976-T1
GF00000536	DBVPG3855_014343-T1	DBVPG3775_005945-T1
GF00000537	DBVPG3855_003799-T1	DBVPG3775_002876-T1
GF00000538	DBVPG3855_007779-T1	DBVPG3775_005533-T1
GF00000539	DBVPG3855_003780-T1	DBVPG3775_002858-T1
GF00000540	DBVPG3855_003803-T1	DBVPG3775_002156-T1
GF00000541	DBVPG3855_007557-T1	DBVPG3775_006047-T1
GF00000542	DBVPG3855_004150-T1	DBVPG3775_005310-T1
GF00000543	DBVPG3855_004153-T1	DBVPG3775_002296-T1
GF00000544	DBVPG3855_012804-T1	DBVPG3775_006786-T1
GF00000545	DBVPG3855_004164-T1	DBVPG3775_005323-T1
GF00000546	DBVPG3855_009731-T1	
GF00000547	DBVPG3855_010690-T1	DBVPG3775_002716-T1
GF00000548	DBVPG3855_005477-T1	DBVPG3775_002947-T1
GF00000549	DBVPG3855_004677-T1	DBVPG3775_003003-T1
GF00000550	DBVPG3855_005417-T1	DBVPG3775_003007-T1
GF00000551	DBVPG3855_014650-T1	DBVPG3775_007577-T1
GF00000552	DBVPG3855_007978-T1	DBVPG3775_003964-T1
GF00000553	DBVPG3855_005397-T1	DBVPG3775_003027-T1
GF00000554	DBVPG3855_007746-T1	DBVPG3775_003386-T1
GF00000555	DBVPG3855_004971-T1	DBVPG3775_004342-T1
GF00000556	DBVPG3855_010971-T1	DBVPG3775_001256-T1
GF00000557	DBVPG3855_010364-T1	DBVPG3775_004275-T1
GF00000558	DBVPG3855_005533-T1	DBVPG3775_002892-T1
GF00000559	DBVPG3855_006900-T1	DBVPG3775_004832-T1
GF00000560	DBVPG3855_008728-T1	DBVPG3775_003755-T1
GF00000561	DBVPG3855_005598-T1	DBVPG3775_004878-T1
GF00000562	DBVPG3855_005651-T1	DBVPG3775_004931-T1
GF00000563	DBVPG3855_013290-T1	DBVPG3775_004756-T1
GF00000564	DBVPG3855_012110-T1	DBVPG3775_006965-T1
GF00000565	DBVPG3855_006155-T1	DBVPG3775_000701-T1
GF00000566	DBVPG3855_005696-T1	DBVPG3775_006988-T1
GF00000567	DBVPG3855_005731-T1	DBVPG3775_002281-T1
GF00000568	DBVPG3855_006662-T1	DBVPG3775_002266-T1
GF00000569	DBVPG3855_005755-T1	DBVPG3775_002256-T1
GF00000570	DBVPG3855_008773-T1	DBVPG3775_003800-T1
GF00000571	DBVPG3855_008927-T1	DBVPG3775_006283-T1
GF00000572	DBVPG3855_006734-T1	DBVPG3775_002188-T1
GF00000573	DBVPG3855_009534-T1	DBVPG3775_003708-T1
GF00000574	DBVPG3855_012863-T1	DBVPG3775_006509-T1
GF00000575	DBVPG3855_006059-T1	DBVPG3775_000608-T1
GF00000576	DBVPG3855_006100-T1	DBVPG3775_000649-T1
GF00000577	DBVPG3855_011883-T1	DBVPG3775_007400-T1
GF00000578	DBVPG3855_009666-T1	DBVPG3775_000695-T1
GF00000579	DBVPG3855_009981-T1	DBVPG3775_003065-T1
GF00000580	DBVPG3855_009394-T1	DBVPG3775_003157-T1
GF00000581	DBVPG3855_009871-T1	DBVPG3775_005938-T1
GF00000582	DBVPG3855_011503-T1	DBVPG3775_006652-T1
GF00000583	DBVPG3855_006480-T1	DBVPG3775_000400-T1
GF00000584	DBVPG3855_006531-T1	DBVPG3775_000345-T1
GF00000585	DBVPG3855_009146-T1	DBVPG3775_004784-T1
GF00000586	DBVPG3855_006846-T1	DBVPG3775_003895-T1
GF00000587	DBVPG3855_012850-T1	DBVPG3775_006523-T1
GF00000588	DBVPG3855_007866-T1	DBVPG3775_003856-T1
GF00000589	DBVPG3855_011873-T1	DBVPG3775_007410-T1
GF00000590	DBVPG3855_013648-T1	DBVPG3775_004737-T1
GF00000591	DBVPG3855_009438-T1	DBVPG3775_006371-T1
GF00000592	DBVPG3855_011885-T1	DBVPG3775_007398-T1
GF00000593	DBVPG3855_009469-T1	DBVPG3775_006082-T1
GF00000594	DBVPG3855_011649-T1	DBVPG3775_005215-T1
GF00000595	DBVPG3855_010965-T1	DBVPG3775_001264-T1
GF00000596	DBVPG3855_011555-T1	DBVPG3775_005162-T1
GF00000597	DBVPG3855_007688-T1	DBVPG3775_005158-T1
GF00000598	DBVPG3855_011604-T1	DBVPG3775_007157-T1
GF00000599	DBVPG3855_012388-T1	DBVPG3775_003375-T1
GF00000600	DBVPG3855_007766-T1	DBVPG3775_003367-T1
GF00000601	DBVPG3855_011526-T1	DBVPG3775_003396-T1
GF00000602	DBVPG3855_009224-T1	DBVPG3775_003312-T1
GF00000603	DBVPG3855_013441-T1	DBVPG3775_003257-T1
GF00000604	DBVPG3855_008157-T1	DBVPG3775_003224-T1
GF00000605	DBVPG3855_008867-T1	DBVPG3775_004829-T1
GF00000606	DBVPG3855_008876-T1	DBVPG3775_004819-T1
GF00000607	DBVPG3855_009098-T1	DBVPG3775_005797-T1
GF00000608	DBVPG3855_009151-T1	DBVPG3775_004754-T1
GF00000609	DBVPG3855_013306-T1	DBVPG3775_006116-T1
GF00000610	DBVPG3855_012603-T1	DBVPG3775_006485-T1
GF00000611	DBVPG3855_009302-T1	DBVPG3775_007250-T1
GF00000612	DBVPG3855_009343-T1	DBVPG3775_003215-T1
GF00000613	DBVPG3855_009811-T1	DBVPG3775_005043-T1
GF00000614	DBVPG3855_014115-T1	DBVPG3775_000730-T1
GF00000615	DBVPG3855_013083-T1	DBVPG3775_005379-T1
GF00000616	DBVPG3855_012618-T1	DBVPG3775_006499-T1
GF00000617	DBVPG3855_013950-T1	DBVPG3775_005411-T1
GF00000618	DBVPG3855_014167-T1	DBVPG3775_004633-T1
GF00000619	DBVPG3855_011470-T1	DBVPG3775_006684-T1
GF00000620	DBVPG3855_011809-T1	DBVPG3775_001321-T1
GF00000621	DBVPG3855_011232-T1	DBVPG3775_005986-T1
GF00000622	DBVPG3855_012844-T1	DBVPG3775_006528-T1
GF00000623	DBVPG3855_012854-T1	DBVPG3775_006519-T1
GF00000624	DBVPG3855_013378-T1	DBVPG3775_006767-T1
GF00000625	DBVPG3855_012630-T1	DBVPG3775_006753-T1
GF00000626	DBVPG3855_012658-T1	DBVPG3775_007293-T1
GF00000627	DBVPG3855_012960-T1	DBVPG3775_006812-T1
GF00000628	DBVPG3855_013266-T1	DBVPG3775_006269-T1
GF00000629	DBVPG3855_013577-T1	DBVPG3775_007210-T1
GF00000630	DBVPG3855_012474-T1	DBVPG3775_002117-T1
GF00000631	DBVPG3855_000026-T1	DBVPG3775_002093-T1
GF00000632	DBVPG3855_000034-T1	DBVPG3775_002085-T1
GF00000633	DBVPG3855_011693-T1	DBVPG3775_007421-T1
GF00000634	DBVPG3855_007872-T1	DBVPG3775_004254-T1
GF00000635	DBVPG3855_012826-T1	DBVPG3775_006809-T1
GF00000636	DBVPG3855_005714-T1	DBVPG3775_002298-T1
GF00000637	DBVPG3855_008865-T1	DBVPG3775_007566-T1
GF00000638	DBVPG3855_003072-T1	DBVPG3775_001978-T1
GF00000639	DBVPG3855_000164-T1	DBVPG3775_001955-T1
GF00000640	DBVPG3855_000203-T1	DBVPG3775_001915-T1
GF00000641	DBVPG3855_005192-T1	DBVPG3775_004436-T1
GF00000642	DBVPG3855_012016-T1	DBVPG3775_000019-T1
GF00000643	DBVPG3855_000394-T1	DBVPG3775_003559-T1
GF00000644	DBVPG3855_014047-T1	DBVPG3775_005541-T1
GF00000645	DBVPG3855_011279-T1	DBVPG3775_001045-T1
GF00000646	DBVPG3855_000433-T1	DBVPG3775_004575-T1
GF00000647	DBVPG3855_000451-T1	DBVPG3775_004558-T1
GF00000648	DBVPG3855_002093-T1	DBVPG3775_001828-T1
GF00000649	DBVPG3855_011666-T1	DBVPG3775_006555-T1
GF00000650	DBVPG3855_011667-T1	DBVPG3775_006556-T1
GF00000651	DBVPG3855_012231-T1	DBVPG3775_002557-T1
GF00000652	DBVPG3855_007237-T1	DBVPG3775_001202-T1
GF00000653	DBVPG3855_000599-T1	DBVPG3775_001154-T1
GF00000654	DBVPG3855_000626-T1	DBVPG3775_001126-T1
GF00000655	DBVPG3855_009866-T1	DBVPG3775_006421-T1
GF00000656	DBVPG3855_000679-T1	DBVPG3775_001075-T1
GF00000657	DBVPG3855_000748-T1	DBVPG3775_004207-T1
GF00000658	DBVPG3855_000771-T1	DBVPG3775_004179-T1
GF00000659	DBVPG3855_000797-T1	DBVPG3775_004154-T1
GF00000660	DBVPG3855_000834-T1	DBVPG3775_004114-T1
GF00000661	DBVPG3855_014505-T1	DBVPG3775_002504-T1
GF00000662	DBVPG3855_002848-T1	DBVPG3775_002385-T1
GF00000663	DBVPG3855_001281-T1	DBVPG3775_000854-T1
GF00000664	DBVPG3855_007012-T1	DBVPG3775_000871-T1
GF00000665	DBVPG3855_001363-T1	DBVPG3775_000934-T1
GF00000666	DBVPG3855_001335-T1	DBVPG3775_000908-T1
GF00000667	DBVPG3855_001336-T1	DBVPG3775_000909-T1
GF00000668	DBVPG3855_008119-T1	DBVPG3775_000943-T1
GF00000669	DBVPG3855_009671-T1	DBVPG3775_000693-T1
GF00000670	DBVPG3855_007417-T1	DBVPG3775_001343-T1
GF00000671	DBVPG3855_001554-T1	DBVPG3775_001380-T1
GF00000672	DBVPG3855_001609-T1	DBVPG3775_001433-T1
GF00000673	DBVPG3855_008282-T1	DBVPG3775_004896-T1
GF00000674	DBVPG3855_006470-T1	DBVPG3775_000410-T1
GF00000675	DBVPG3855_001911-T1	DBVPG3775_000166-T1
GF00000676	DBVPG3855_002065-T1	DBVPG3775_001859-T1
GF00000677	DBVPG3855_008433-T1	DBVPG3775_001740-T1
GF00000678	DBVPG3855_008411-T1	DBVPG3775_001715-T1
GF00000679	DBVPG3855_008384-T1	DBVPG3775_001688-T1
GF00000680	DBVPG3855_013722-T1	DBVPG3775_004381-T1
GF00000681	DBVPG3855_002340-T1	DBVPG3775_004408-T1
GF00000682	DBVPG3855_009869-T1	DBVPG3775_004409-T1
GF00000683	DBVPG3855_002420-T1	DBVPG3775_005721-T1
GF00000684	DBVPG3855_007411-T1	DBVPG3775_005669-T1
GF00000685	DBVPG3855_005078-T1	DBVPG3775_005656-T1
GF00000686	DBVPG3855_002506-T1	DBVPG3775_005638-T1
GF00000687	DBVPG3855_002510-T1	DBVPG3775_007285-T1
GF00000688	DBVPG3855_012367-T1	DBVPG3775_005924-T1
GF00000689	DBVPG3855_002765-T1	DBVPG3775_007388-T1
GF00000690	DBVPG3855_003849-T1	DBVPG3775_005806-T1
GF00000691	DBVPG3855_003899-T1	DBVPG3775_005856-T1
GF00000692	DBVPG3855_007092-T1	DBVPG3775_003996-T1
GF00000693	DBVPG3855_007104-T1	DBVPG3775_003982-T1
GF00000694	DBVPG3855_007171-T1	DBVPG3775_005087-T1
GF00000695	DBVPG3855_003429-T1	DBVPG3775_005067-T1
GF00000696	DBVPG3855_003458-T1	DBVPG3775_007166-T1
GF00000697	DBVPG3855_008019-T1	DBVPG3775_002678-T1
GF00000698	DBVPG3855_003560-T1	DBVPG3775_002609-T1
GF00000699	DBVPG3855_004119-T1	DBVPG3775_005278-T1
GF00000700	DBVPG3855_003719-T1	DBVPG3775_005462-T1
GF00000701	DBVPG3855_003788-T1	DBVPG3775_002866-T1
GF00000702	DBVPG3855_004577-T1	DBVPG3775_002900-T1
GF00000703	DBVPG3855_004583-T1	DBVPG3775_002907-T1
GF00000704	DBVPG3855_005514-T1	DBVPG3775_002909-T1
GF00000705	DBVPG3855_004621-T1	DBVPG3775_002943-T1
GF00000706	DBVPG3855_010088-T1	DBVPG3775_007179-T1
GF00000707	DBVPG3855_004721-T1	DBVPG3775_003045-T1
GF00000708	DBVPG3855_008329-T1	DBVPG3775_004847-T1
GF00000709	DBVPG3855_008292-T1	DBVPG3775_004890-T1
GF00000710	DBVPG3855_012147-T1	DBVPG3775_006979-T1
GF00000711	DBVPG3855_006685-T1	DBVPG3775_002239-T1
GF00000712	DBVPG3855_005812-T1	DBVPG3775_002202-T1
GF00000713	DBVPG3855_005986-T1	DBVPG3775_000511-T1
GF00000714	DBVPG3855_014490-T1	DBVPG3775_000553-T1
GF00000715	DBVPG3855_006041-T1	DBVPG3775_000591-T1
GF00000716	DBVPG3855_006056-T1	DBVPG3775_000605-T1
GF00000717	DBVPG3855_012557-T1	DBVPG3775_000625-T1
GF00000718	DBVPG3855_006086-T1	DBVPG3775_000635-T1
GF00000719	DBVPG3855_009655-T1	DBVPG3775_000704-T1
GF00000720	DBVPG3855_009403-T1	DBVPG3775_003149-T1
GF00000721	DBVPG3855_012459-T1	DBVPG3775_004482-T1
GF00000722	DBVPG3855_009351-T1	DBVPG3775_003202-T1
GF00000723	DBVPG3855_006462-T1	DBVPG3775_006257-T1
GF00000724	DBVPG3855_006512-T1	DBVPG3775_000366-T1
GF00000725	DBVPG3855_006513-T1	DBVPG3775_000365-T1
GF00000726	DBVPG3855_006783-T1	DBVPG3775_003951-T1
GF00000727	DBVPG3855_009415-T1	DBVPG3775_006347-T1
GF00000728	DBVPG3855_007520-T1	DBVPG3775_006397-T1
GF00000729	DBVPG3855_007550-T1	DBVPG3775_006054-T1
GF00000730	DBVPG3855_011558-T1	DBVPG3775_005159-T1
GF00000731	DBVPG3855_007712-T1	DBVPG3775_007138-T1
GF00000732	DBVPG3855_012418-T1	DBVPG3775_003343-T1
GF00000733	DBVPG3855_007809-T1	DBVPG3775_003324-T1
GF00000734	DBVPG3855_014301-T1	DBVPG3775_003273-T1
GF00000735	DBVPG3855_012732-T1	DBVPG3775_000334-T1
GF00000736	DBVPG3855_009147-T1	DBVPG3775_004783-T1
GF00000737	DBVPG3855_009523-T1	DBVPG3775_003697-T1
GF00000738	DBVPG3855_008762-T1	DBVPG3775_003789-T1
GF00000739	DBVPG3855_008774-T1	DBVPG3775_003802-T1
GF00000740	DBVPG3855_008883-T1	DBVPG3775_004813-T1
GF00000741	DBVPG3855_010179-T1	DBVPG3775_003835-T1
GF00000742	DBVPG3855_008987-T1	DBVPG3775_003831-T1
GF00000743	DBVPG3855_009095-T1	DBVPG3775_005793-T1
GF00000744	DBVPG3855_013274-T1	DBVPG3775_006278-T1
GF00000745	DBVPG3855_013661-T1	DBVPG3775_004725-T1
GF00000746	DBVPG3855_009311-T1	DBVPG3775_007236-T1
GF00000747	DBVPG3855_013354-T1	DBVPG3775_003218-T1
GF00000748	DBVPG3855_009729-T1	DBVPG3775_004960-T1
GF00000749	DBVPG3855_013137-T1	
GF00000750	DBVPG3855_013131-T1	DBVPG3775_004965-T1
GF00000751	DBVPG3855_011789-T1	DBVPG3775_001296-T1
GF00000752	DBVPG3855_010442-T1	DBVPG3775_007543-T1
GF00000753	DBVPG3855_010452-T1	DBVPG3775_004598-T1
GF00000754	DBVPG3855_010483-T1	DBVPG3775_006110-T1
GF00000755	DBVPG3855_010484-T1	DBVPG3775_006108-T1
GF00000756	DBVPG3855_014031-T1	DBVPG3775_001630-T1
GF00000757	DBVPG3855_011776-T1	DBVPG3775_001280-T1
GF00000758	DBVPG3855_011009-T1	DBVPG3775_003652-T1
GF00000759	DBVPG3855_013223-T1	DBVPG3775_004668-T1
GF00000760	DBVPG3855_012318-T1	DBVPG3775_005964-T1
GF00000761	DBVPG3855_011391-T1	DBVPG3775_007428-T1
GF00000762	DBVPG3855_011446-T1	DBVPG3775_002346-T1
GF00000763	DBVPG3855_011530-T1	DBVPG3775_003391-T1
GF00000764	DBVPG3855_012465-T1	DBVPG3775_004488-T1
GF00000765	DBVPG3855_013395-T1	DBVPG3775_007265-T1
GF00000766	DBVPG3855_012997-T1	DBVPG3775_004627-T1
GF00000767	DBVPG3855_014668-T1	DBVPG3775_004735-T1
GF00000768	DBVPG3855_014379-T1	DBVPG3775_007465-T1
GF00000769	DBVPG3855_014652-T1	DBVPG3775_007561-T1
GF00000770	DBVPG3855_000008-T1	DBVPG3775_002112-T1
GF00000771	DBVPG3855_000016-T1	DBVPG3775_002103-T1
GF00000772	DBVPG3855_012493-T1	DBVPG3775_002098-T1
GF00000773	DBVPG3855_003018-T1	DBVPG3775_002032-T1
GF00000774	DBVPG3855_000118-T1	DBVPG3775_001998-T1
GF00000775	DBVPG3855_000150-T1	DBVPG3775_001970-T1
GF00000776	DBVPG3855_000133-T1	DBVPG3775_001984-T1
GF00000777	DBVPG3855_000140-T1	DBVPG3775_001977-T1
GF00000778	DBVPG3855_006887-T1	DBVPG3775_003853-T1
GF00000779	DBVPG3855_003161-T1	DBVPG3775_001890-T1
GF00000780	DBVPG3855_000336-T1	DBVPG3775_003623-T1
GF00000781	DBVPG3855_007715-T1	DBVPG3775_003544-T1
GF00000782	DBVPG3855_013095-T1	DBVPG3775_005367-T1
GF00000783	DBVPG3855_007275-T1	DBVPG3775_001165-T1
GF00000784	DBVPG3855_013191-T1	DBVPG3775_005424-T1
GF00000785	DBVPG3855_000665-T1	DBVPG3775_001089-T1
GF00000786	DBVPG3855_001883-T1	DBVPG3775_000208-T1
GF00000787	DBVPG3855_000671-T1	DBVPG3775_001083-T1
GF00000788	DBVPG3855_011387-T1	DBVPG3775_007424-T1
GF00000789	DBVPG3855_000746-T1	DBVPG3775_004209-T1
GF00000790	DBVPG3855_000760-T1	DBVPG3775_001230-T1
GF00000791	DBVPG3855_000793-T1	DBVPG3775_004157-T1
GF00000792	DBVPG3855_000806-T1	DBVPG3775_004144-T1
GF00000793	DBVPG3855_000859-T1	DBVPG3775_007073-T1
GF00000794	DBVPG3855_000868-T1	DBVPG3775_007082-T1
GF00000795	DBVPG3855_000920-T1	DBVPG3775_006153-T1
GF00000796	DBVPG3855_000948-T1	DBVPG3775_006181-T1
GF00000797	DBVPG3855_001033-T1	DBVPG3775_002492-T1
GF00000798	DBVPG3855_005265-T1	DBVPG3775_002472-T1
GF00000799	DBVPG3855_005275-T1	DBVPG3775_002462-T1
GF00000800	DBVPG3855_005317-T1	DBVPG3775_002418-T1
GF00000801	DBVPG3855_005326-T1	DBVPG3775_002407-T1
GF00000802	DBVPG3855_001141-T1	DBVPG3775_002387-T1
GF00000803	DBVPG3855_005346-T1	DBVPG3775_002386-T1
GF00000804	DBVPG3855_005358-T1	DBVPG3775_002377-T1
GF00000805	DBVPG3855_001244-T1	DBVPG3775_000821-T1
GF00000806	DBVPG3855_006973-T1	DBVPG3775_000833-T1
GF00000807	DBVPG3855_006985-T1	DBVPG3775_000845-T1
GF00000808	DBVPG3855_001353-T1	DBVPG3775_000925-T1
GF00000809	DBVPG3855_007047-T1	DBVPG3775_000931-T1
GF00000810	DBVPG3855_007338-T1	DBVPG3775_005622-T1
GF00000811	DBVPG3855_001474-T1	DBVPG3775_005588-T1
GF00000812	DBVPG3855_001563-T1	DBVPG3775_001389-T1
GF00000813	DBVPG3855_001611-T1	DBVPG3775_001436-T1
GF00000814	DBVPG3855_009398-T1	DBVPG3775_003153-T1
GF00000815	DBVPG3855_004269-T1	DBVPG3775_001466-T1
GF00000816	DBVPG3855_001640-T1	DBVPG3775_001467-T1
GF00000817	DBVPG3855_001648-T1	DBVPG3775_001476-T1
GF00000818	DBVPG3855_001678-T1	DBVPG3775_001511-T1
