	Rhodotorula_mucilaginosa_TFCN_17-0-2E390-1.cds.fa
GF00000087	TFCN1702E3901_006105-T1, TFCN1702E3901_012765-T1, TFCN1702E3901_005001-T1, TFCN1702E3901_012647-T1, TFCN1702E3901_008556-T1, TFCN1702E3901_013236-T1
GF00000088	TFCN1702E3901_003652-T1, TFCN1702E3901_012304-T1, TFCN1702E3901_011891-T1, TFCN1702E3901_012295-T1, TFCN1702E3901_011910-T1, TFCN1702E3901_011895-T1
GF00000089	TFCN1702E3901_002308-T1, TFCN1702E3901_002534-T1, TFCN1702E3901_007559-T1, TFCN1702E3901_010495-T1, TFCN1702E3901_011197-T1, TFCN1702E3901_011196-T1
GF00000090	TFCN1702E3901_008686-T1, TFCN1702E3901_008716-T1, TFCN1702E3901_007108-T1, TFCN1702E3901_012323-T1, TFCN1702E3901_007060-T1, TFCN1702E3901_007027-T1
GF00000091	TFCN1702E3901_008313-T1, TFCN1702E3901_001115-T1, TFCN1702E3901_001114-T1, TFCN1702E3901_008312-T1, TFCN1702E3901_003016-T1, TFCN1702E3901_001618-T1
GF00000092	TFCN1702E3901_006579-T1, TFCN1702E3901_006578-T1, TFCN1702E3901_005050-T1, TFCN1702E3901_005051-T1, TFCN1702E3901_011298-T1, TFCN1702E3901_003594-T1
GF00000093	TFCN1702E3901_006659-T1, TFCN1702E3901_009681-T1, TFCN1702E3901_008882-T1, TFCN1702E3901_010178-T1, TFCN1702E3901_006663-T1, TFCN1702E3901_008878-T1
GF00000094	TFCN1702E3901_013080-T1, TFCN1702E3901_013079-T1, TFCN1702E3901_001017-T1, TFCN1702E3901_001018-T1, TFCN1702E3901_007575-T1, TFCN1702E3901_012982-T1
GF00000095	TFCN1702E3901_007093-T1, TFCN1702E3901_012309-T1, TFCN1702E3901_011191-T1, TFCN1702E3901_012308-T1, TFCN1702E3901_004688-T1, TFCN1702E3901_010979-T1
GF00000096	TFCN1702E3901_004391-T1, TFCN1702E3901_005518-T1, TFCN1702E3901_005519-T1, TFCN1702E3901_004390-T1, TFCN1702E3901_005517-T1, TFCN1702E3901_005516-T1
GF00000097	TFCN1702E3901_012570-T1, TFCN1702E3901_010555-T1, TFCN1702E3901_011256-T1, TFCN1702E3901_007595-T1, TFCN1702E3901_008808-T1, TFCN1702E3901_005954-T1
GF00000098	TFCN1702E3901_004087-T1, TFCN1702E3901_006743-T1, TFCN1702E3901_011818-T1, TFCN1702E3901_003664-T1, TFCN1702E3901_009927-T1, TFCN1702E3901_008126-T1
GF00000099	TFCN1702E3901_006115-T1, TFCN1702E3901_012771-T1, TFCN1702E3901_011817-T1, TFCN1702E3901_009928-T1, TFCN1702E3901_005839-T1, TFCN1702E3901_000817-T1
GF00000100	TFCN1702E3901_003817-T1, TFCN1702E3901_004165-T1, TFCN1702E3901_011542-T1, TFCN1702E3901_000383-T1, TFCN1702E3901_007265-T1, TFCN1702E3901_001822-T1
GF00000101	TFCN1702E3901_001143-T1, TFCN1702E3901_002549-T1, TFCN1702E3901_009504-T1, TFCN1702E3901_002325-T1, TFCN1702E3901_005044-T1, TFCN1702E3901_006584-T1
GF00000102	TFCN1702E3901_001579-T1, TFCN1702E3901_007507-T1, TFCN1702E3901_012017-T1, TFCN1702E3901_001473-T1, TFCN1702E3901_003516-T1, TFCN1702E3901_010812-T1
GF00000103	TFCN1702E3901_004493-T1, TFCN1702E3901_007162-T1, TFCN1702E3901_000518-T1, TFCN1702E3901_013124-T1, TFCN1702E3901_000517-T1
GF00000104	TFCN1702E3901_002942-T1, TFCN1702E3901_001698-T1, TFCN1702E3901_002636-T1, TFCN1702E3901_000285-T1, TFCN1702E3901_002635-T1
GF00000105	TFCN1702E3901_008779-T1, TFCN1702E3901_003453-T1, TFCN1702E3901_003455-T1, TFCN1702E3901_008781-T1, TFCN1702E3901_003452-T1
GF00000106	TFCN1702E3901_002199-T1, TFCN1702E3901_002427-T1, TFCN1702E3901_000543-T1, TFCN1702E3901_012454-T1, TFCN1702E3901_008220-T1
GF00000107	TFCN1702E3901_000660-T1, TFCN1702E3901_000399-T1, TFCN1702E3901_008618-T1, TFCN1702E3901_010246-T1, TFCN1702E3901_009370-T1
GF00000108	TFCN1702E3901_001464-T1, TFCN1702E3901_003527-T1, TFCN1702E3901_003807-T1, TFCN1702E3901_004154-T1, TFCN1702E3901_001463-T1
GF00000109	TFCN1702E3901_008761-T1, TFCN1702E3901_003434-T1, TFCN1702E3901_012063-T1, TFCN1702E3901_004663-T1, TFCN1702E3901_004664-T1
GF00000110	TFCN1702E3901_000558-T1, TFCN1702E3901_008204-T1, TFCN1702E3901_002777-T1, TFCN1702E3901_000017-T1, TFCN1702E3901_011502-T1
GF00000111	TFCN1702E3901_011933-T1, TFCN1702E3901_010249-T1, TFCN1702E3901_000396-T1, TFCN1702E3901_003627-T1, TFCN1702E3901_003626-T1
GF00000112	TFCN1702E3901_009668-T1, TFCN1702E3901_010191-T1, TFCN1702E3901_005302-T1, TFCN1702E3901_005558-T1, TFCN1702E3901_010190-T1
GF00000113	TFCN1702E3901_004183-T1, TFCN1702E3901_003835-T1, TFCN1702E3901_007371-T1, TFCN1702E3901_003836-T1, TFCN1702E3901_000933-T1
GF00000114	TFCN1702E3901_007948-T1, TFCN1702E3901_007947-T1, TFCN1702E3901_011674-T1, TFCN1702E3901_011673-T1, TFCN1702E3901_011672-T1
GF00000115	TFCN1702E3901_003717-T1, TFCN1702E3901_008070-T1, TFCN1702E3901_003718-T1, TFCN1702E3901_012337-T1, TFCN1702E3901_010637-T1
GF00000116	TFCN1702E3901_009050-T1, TFCN1702E3901_011356-T1, TFCN1702E3901_009049-T1, TFCN1702E3901_011354-T1, TFCN1702E3901_011355-T1
GF00000117	TFCN1702E3901_003224-T1, TFCN1702E3901_003037-T1, TFCN1702E3901_003225-T1, TFCN1702E3901_003215-T1, TFCN1702E3901_003027-T1
GF00000118	TFCN1702E3901_010952-T1, TFCN1702E3901_010093-T1, TFCN1702E3901_010945-T1, TFCN1702E3901_006842-T1, TFCN1702E3901_010094-T1
GF00000119	TFCN1702E3901_012789-T1, TFCN1702E3901_001201-T1, TFCN1702E3901_006605-T1, TFCN1702E3901_005025-T1, TFCN1702E3901_006604-T1
GF00000120	TFCN1702E3901_009156-T1, TFCN1702E3901_010371-T1, TFCN1702E3901_010074-T1, TFCN1702E3901_006853-T1, TFCN1702E3901_010075-T1
GF00000121	TFCN1702E3901_011456-T1, TFCN1702E3901_010341-T1, TFCN1702E3901_009793-T1, TFCN1702E3901_011992-T1, TFCN1702E3901_001556-T1
GF00000122	TFCN1702E3901_008079-T1, TFCN1702E3901_003708-T1, TFCN1702E3901_000989-T1, TFCN1702E3901_008080-T1, TFCN1702E3901_012261-T1
GF00000123	TFCN1702E3901_006452-T1, TFCN1702E3901_000515-T1, TFCN1702E3901_006451-T1, TFCN1702E3901_000516-T1, TFCN1702E3901_006450-T1
GF00000124	TFCN1702E3901_011549-T1, TFCN1702E3901_003583-T1, TFCN1702E3901_000857-T1, TFCN1702E3901_013224-T1, TFCN1702E3901_005798-T1
GF00000125	TFCN1702E3901_010253-T1, TFCN1702E3901_010264-T1, TFCN1702E3901_000391-T1, TFCN1702E3901_012665-T1, TFCN1702E3901_012664-T1
GF00000126	TFCN1702E3901_006016-T1, TFCN1702E3901_005465-T1, TFCN1702E3901_006014-T1, TFCN1702E3901_005466-T1, TFCN1702E3901_006015-T1
GF00000127	TFCN1702E3901_012796-T1, TFCN1702E3901_009788-T1, TFCN1702E3901_009787-T1, TFCN1702E3901_009774-T1, TFCN1702E3901_005011-T1
GF00000128	TFCN1702E3901_012444-T1, TFCN1702E3901_008494-T1, TFCN1702E3901_004076-T1, TFCN1702E3901_000533-T1, TFCN1702E3901_000532-T1
GF00000129	TFCN1702E3901_010878-T1, TFCN1702E3901_001056-T1, TFCN1702E3901_008252-T1, TFCN1702E3901_009148-T1, TFCN1702E3901_006845-T1
GF00000130	TFCN1702E3901_006123-T1, TFCN1702E3901_012767-T1, TFCN1702E3901_012627-T1, TFCN1702E3901_006107-T1, TFCN1702E3901_012628-T1
GF00000131	TFCN1702E3901_006119-T1, TFCN1702E3901_006100-T1, TFCN1702E3901_006108-T1, TFCN1702E3901_006124-T1, TFCN1702E3901_012632-T1
GF00000132	TFCN1702E3901_007569-T1, TFCN1702E3901_007584-T1, TFCN1702E3901_012973-T1, TFCN1702E3901_012986-T1, TFCN1702E3901_010485-T1
GF00000133	TFCN1702E3901_009766-T1, TFCN1702E3901_003769-T1, TFCN1702E3901_004111-T1, TFCN1702E3901_005835-T1, TFCN1702E3901_005836-T1
GF00000134	TFCN1702E3901_007134-T1, TFCN1702E3901_005547-T1, TFCN1702E3901_005292-T1, TFCN1702E3901_004522-T1, TFCN1702E3901_004523-T1
GF00000135	TFCN1702E3901_007397-T1, TFCN1702E3901_007395-T1, TFCN1702E3901_000911-T1, TFCN1702E3901_007396-T1, TFCN1702E3901_013248-T1
GF00000136	TFCN1702E3901_000949-T1, TFCN1702E3901_001443-T1, TFCN1702E3901_007664-T1, TFCN1702E3901_003546-T1, TFCN1702E3901_003547-T1
GF00000137	TFCN1702E3901_005585-T1, TFCN1702E3901_005326-T1, TFCN1702E3901_005583-T1, TFCN1702E3901_005325-T1, TFCN1702E3901_005584-T1
GF00000138	TFCN1702E3901_007866-T1, TFCN1702E3901_005200-T1, TFCN1702E3901_012578-T1, TFCN1702E3901_004599-T1, TFCN1702E3901_004600-T1
GF00000139	TFCN1702E3901_011203-T1, TFCN1702E3901_000600-T1, TFCN1702E3901_008164-T1, TFCN1702E3901_008163-T1, TFCN1702E3901_000599-T1
GF00000140	TFCN1702E3901_006149-T1, TFCN1702E3901_012364-T1, TFCN1702E3901_010403-T1, TFCN1702E3901_012730-T1, TFCN1702E3901_011441-T1
GF00000141	TFCN1702E3901_004695-T1, TFCN1702E3901_010986-T1, TFCN1702E3901_010998-T1, TFCN1702E3901_004726-T1, TFCN1702E3901_004727-T1
GF00000142	TFCN1702E3901_010596-T1, TFCN1702E3901_010597-T1, TFCN1702E3901_007891-T1, TFCN1702E3901_007890-T1, TFCN1702E3901_007889-T1
GF00000143	TFCN1702E3901_007780-T1, TFCN1702E3901_000524-T1, TFCN1702E3901_001329-T1, TFCN1702E3901_007779-T1, TFCN1702E3901_001328-T1
GF00000144	TFCN1702E3901_009078-T1, TFCN1702E3901_009075-T1, TFCN1702E3901_009076-T1, TFCN1702E3901_009077-T1, TFCN1702E3901_009549-T1
GF00000145	TFCN1702E3901_004833-T1, TFCN1702E3901_011567-T1, TFCN1702E3901_011566-T1, TFCN1702E3901_004832-T1, TFCN1702E3901_011568-T1
GF00000146	TFCN1702E3901_008904-T1, TFCN1702E3901_006952-T1, TFCN1702E3901_008909-T1, TFCN1702E3901_006946-T1, TFCN1702E3901_006947-T1
GF00000147	TFCN1702E3901_001297-T1, TFCN1702E3901_013076-T1, TFCN1702E3901_006270-T1, TFCN1702E3901_001021-T1, TFCN1702E3901_010136-T1
GF00000148	TFCN1702E3901_012930-T1, TFCN1702E3901_008543-T1, TFCN1702E3901_008544-T1, TFCN1702E3901_012929-T1, TFCN1702E3901_012633-T1
GF00000149	TFCN1702E3901_011666-T1, TFCN1702E3901_007941-T1, TFCN1702E3901_007942-T1, TFCN1702E3901_011664-T1, TFCN1702E3901_007939-T1
GF00000150	TFCN1702E3901_000276-T1, TFCN1702E3901_000277-T1, TFCN1702E3901_002643-T1, TFCN1702E3901_002645-T1, TFCN1702E3901_002644-T1
GF00000151	TFCN1702E3901_008566-T1, TFCN1702E3901_012656-T1, TFCN1702E3901_008567-T1, TFCN1702E3901_007325-T1, TFCN1702E3901_013230-T1
GF00000152	TFCN1702E3901_004340-T1, TFCN1702E3901_004335-T1, TFCN1702E3901_011133-T1, TFCN1702E3901_011807-T1, TFCN1702E3901_013221-T1
GF00000153	TFCN1702E3901_010887-T1, TFCN1702E3901_005313-T1, TFCN1702E3901_004430-T1, TFCN1702E3901_005570-T1, TFCN1702E3901_005571-T1
GF00000154	TFCN1702E3901_007909-T1, TFCN1702E3901_000619-T1, TFCN1702E3901_010614-T1, TFCN1702E3901_008142-T1, TFCN1702E3901_008141-T1
GF00000155	TFCN1702E3901_008706-T1, TFCN1702E3901_007049-T1, TFCN1702E3901_007050-T1, TFCN1702E3901_007061-T1, TFCN1702E3901_007048-T1
GF00000156	TFCN1702E3901_005028-T1, TFCN1702E3901_005027-T1, TFCN1702E3901_006602-T1, TFCN1702E3901_002121-T1, TFCN1702E3901_006601-T1
GF00000157	TFCN1702E3901_006157-T1, TFCN1702E3901_011372-T1, TFCN1702E3901_013102-T1, TFCN1702E3901_013097-T1, TFCN1702E3901_011092-T1
GF00000158	TFCN1702E3901_001548-T1, TFCN1702E3901_005108-T1, TFCN1702E3901_005014-T1, TFCN1702E3901_009791-T1, TFCN1702E3901_011748-T1
GF00000159	TFCN1702E3901_010411-T1, TFCN1702E3901_012722-T1, TFCN1702E3901_000291-T1, TFCN1702E3901_002628-T1, TFCN1702E3901_004926-T1
GF00000160	TFCN1702E3901_001712-T1, TFCN1702E3901_008879-T1, TFCN1702E3901_006662-T1, TFCN1702E3901_001713-T1, TFCN1702E3901_002926-T1
GF00000161	TFCN1702E3901_008551-T1, TFCN1702E3901_012643-T1, TFCN1702E3901_008536-T1, TFCN1702E3901_008534-T1, TFCN1702E3901_008535-T1
GF00000162	TFCN1702E3901_008919-T1, TFCN1702E3901_012182-T1, TFCN1702E3901_012183-T1, TFCN1702E3901_006944-T1, TFCN1702E3901_008918-T1
GF00000163	TFCN1702E3901_009017-T1, TFCN1702E3901_013005-T1, TFCN1702E3901_013004-T1, TFCN1702E3901_009016-T1, TFCN1702E3901_013006-T1
GF00000164	TFCN1702E3901_008244-T1, TFCN1702E3901_001048-T1, TFCN1702E3901_003184-T1, TFCN1702E3901_002375-T1, TFCN1702E3901_002148-T1
GF00000165	TFCN1702E3901_005984-T1, TFCN1702E3901_005420-T1, TFCN1702E3901_000300-T1, TFCN1702E3901_013156-T1
GF00000166	TFCN1702E3901_002655-T1, TFCN1702E3901_000269-T1, TFCN1702E3901_002654-T1, TFCN1702E3901_000268-T1
GF00000167	TFCN1702E3901_010748-T1, TFCN1702E3901_004592-T1, TFCN1702E3901_010754-T1, TFCN1702E3901_004583-T1
GF00000168	TFCN1702E3901_000413-T1, TFCN1702E3901_010232-T1, TFCN1702E3901_011994-T1, TFCN1702E3901_011993-T1
GF00000169	TFCN1702E3901_009548-T1, TFCN1702E3901_009074-T1, TFCN1702E3901_010151-T1, TFCN1702E3901_009073-T1
GF00000170	TFCN1702E3901_009131-T1, TFCN1702E3901_003839-T1, TFCN1702E3901_004186-T1, TFCN1702E3901_004185-T1
GF00000171	TFCN1702E3901_006949-T1, TFCN1702E3901_011436-T1, TFCN1702E3901_010398-T1, TFCN1702E3901_008906-T1
GF00000172	TFCN1702E3901_011310-T1, TFCN1702E3901_003605-T1, TFCN1702E3901_000376-T1, TFCN1702E3901_001827-T1
GF00000173	TFCN1702E3901_008019-T1, TFCN1702E3901_003968-T1, TFCN1702E3901_003970-T1, TFCN1702E3901_003969-T1
GF00000174	TFCN1702E3901_009450-T1, TFCN1702E3901_007222-T1, TFCN1702E3901_009449-T1, TFCN1702E3901_007221-T1
GF00000175	TFCN1702E3901_007063-T1, TFCN1702E3901_008717-T1, TFCN1702E3901_013146-T1, TFCN1702E3901_008978-T1
GF00000176	TFCN1702E3901_008936-T1, TFCN1702E3901_006976-T1, TFCN1702E3901_008937-T1, TFCN1702E3901_006975-T1
GF00000177	TFCN1702E3901_011713-T1, TFCN1702E3901_008525-T1, TFCN1702E3901_009216-T1, TFCN1702E3901_002039-T1
GF00000178	TFCN1702E3901_000039-T1, TFCN1702E3901_002798-T1, TFCN1702E3901_000040-T1, TFCN1702E3901_000038-T1
GF00000179	TFCN1702E3901_010489-T1, TFCN1702E3901_007565-T1, TFCN1702E3901_010790-T1, TFCN1702E3901_004548-T1
GF00000180	TFCN1702E3901_008257-T1, TFCN1702E3901_001061-T1, TFCN1702E3901_008256-T1, TFCN1702E3901_001062-T1
GF00000181	TFCN1702E3901_005174-T1, TFCN1702E3901_006628-T1, TFCN1702E3901_005173-T1, TFCN1702E3901_006627-T1
GF00000182	TFCN1702E3901_001349-T1, TFCN1702E3901_007757-T1, TFCN1702E3901_001386-T1, TFCN1702E3901_007727-T1
GF00000183	TFCN1702E3901_011072-T1, TFCN1702E3901_011073-T1, TFCN1702E3901_012588-T1, TFCN1702E3901_004633-T1
GF00000184	TFCN1702E3901_006071-T1, TFCN1702E3901_009714-T1, TFCN1702E3901_009578-T1, TFCN1702E3901_009110-T1
GF00000185	TFCN1702E3901_009973-T1, TFCN1702E3901_009286-T1, TFCN1702E3901_000963-T1, TFCN1702E3901_007678-T1
GF00000186	TFCN1702E3901_011379-T1, TFCN1702E3901_006163-T1, TFCN1702E3901_004316-T1, TFCN1702E3901_011147-T1
GF00000187	TFCN1702E3901_001953-T1, TFCN1702E3901_005714-T1, TFCN1702E3901_005713-T1, TFCN1702E3901_005109-T1
GF00000188	TFCN1702E3901_009947-T1, TFCN1702E3901_006752-T1, TFCN1702E3901_012247-T1, TFCN1702E3901_000577-T1
GF00000189	TFCN1702E3901_007309-T1, TFCN1702E3901_011520-T1, TFCN1702E3901_007310-T1, TFCN1702E3901_009423-T1
GF00000190	TFCN1702E3901_012105-T1, TFCN1702E3901_001590-T1, TFCN1702E3901_011620-T1, TFCN1702E3901_012460-T1
GF00000191	TFCN1702E3901_011439-T1, TFCN1702E3901_010401-T1, TFCN1702E3901_010400-T1, TFCN1702E3901_011438-T1
GF00000192	TFCN1702E3901_001239-T1, TFCN1702E3901_006326-T1, TFCN1702E3901_011255-T1, TFCN1702E3901_007594-T1
GF00000193	TFCN1702E3901_010592-T1, TFCN1702E3901_007884-T1, TFCN1702E3901_007885-T1, TFCN1702E3901_010128-T1
GF00000194	TFCN1702E3901_008988-T1, TFCN1702E3901_008989-T1, TFCN1702E3901_010302-T1, TFCN1702E3901_010301-T1
GF00000195	TFCN1702E3901_005702-T1, TFCN1702E3901_001964-T1, TFCN1702E3901_009031-T1, TFCN1702E3901_009030-T1
GF00000196	TFCN1702E3901_007856-T1, TFCN1702E3901_005211-T1, TFCN1702E3901_008753-T1, TFCN1702E3901_003426-T1
GF00000197	TFCN1702E3901_008154-T1, TFCN1702E3901_000608-T1, TFCN1702E3901_007405-T1, TFCN1702E3901_000905-T1
GF00000198	TFCN1702E3901_011782-T1, TFCN1702E3901_004368-T1, TFCN1702E3901_004793-T1, TFCN1702E3901_010434-T1
GF00000199	TFCN1702E3901_006737-T1, TFCN1702E3901_013190-T1, TFCN1702E3901_013150-T1, TFCN1702E3901_013151-T1
GF00000200	TFCN1702E3901_008947-T1, TFCN1702E3901_008946-T1, TFCN1702E3901_006985-T1, TFCN1702E3901_006984-T1
GF00000201	TFCN1702E3901_000075-T1, TFCN1702E3901_008410-T1, TFCN1702E3901_008411-T1, TFCN1702E3901_000073-T1
GF00000202	TFCN1702E3901_003941-T1, TFCN1702E3901_003942-T1, TFCN1702E3901_007994-T1, TFCN1702E3901_007995-T1
GF00000203	TFCN1702E3901_011706-T1, TFCN1702E3901_008518-T1, TFCN1702E3901_012492-T1, TFCN1702E3901_012527-T1
GF00000204	TFCN1702E3901_001779-T1, TFCN1702E3901_004253-T1, TFCN1702E3901_011015-T1, TFCN1702E3901_002858-T1
GF00000205	TFCN1702E3901_005123-T1, TFCN1702E3901_000759-T1, TFCN1702E3901_008049-T1, TFCN1702E3901_006511-T1
GF00000206	TFCN1702E3901_013191-T1, TFCN1702E3901_013180-T1, TFCN1702E3901_013181-T1, TFCN1702E3901_013192-T1
GF00000207	TFCN1702E3901_001979-T1, TFCN1702E3901_005687-T1, TFCN1702E3901_005683-T1, TFCN1702E3901_001985-T1
GF00000208	TFCN1702E3901_004032-T1, TFCN1702E3901_008450-T1, TFCN1702E3901_012293-T1, TFCN1702E3901_011897-T1
GF00000209	TFCN1702E3901_010180-T1, TFCN1702E3901_009678-T1, TFCN1702E3901_010174-T1, TFCN1702E3901_009685-T1
GF00000210	TFCN1702E3901_012488-T1, TFCN1702E3901_012523-T1, TFCN1702E3901_004349-T1, TFCN1702E3901_011798-T1
GF00000211	TFCN1702E3901_001331-T1, TFCN1702E3901_007777-T1, TFCN1702E3901_008639-T1, TFCN1702E3901_000680-T1
GF00000212	TFCN1702E3901_013201-T1, TFCN1702E3901_004291-T1, TFCN1702E3901_011174-T1, TFCN1702E3901_013244-T1
GF00000213	TFCN1702E3901_011733-T1, TFCN1702E3901_011236-T1, TFCN1702E3901_009455-T1, TFCN1702E3901_011874-T1
GF00000214	TFCN1702E3901_009860-T1, TFCN1702E3901_006785-T1, TFCN1702E3901_009861-T1, TFCN1702E3901_006784-T1
GF00000215	TFCN1702E3901_011234-T1, TFCN1702E3901_011737-T1, TFCN1702E3901_011735-T1, TFCN1702E3901_011233-T1
GF00000216	TFCN1702E3901_000536-T1, TFCN1702E3901_012447-T1, TFCN1702E3901_001968-T1, TFCN1702E3901_005698-T1
GF00000217	TFCN1702E3901_001272-T1, TFCN1702E3901_006294-T1, TFCN1702E3901_003737-T1, TFCN1702E3901_008050-T1
GF00000218	TFCN1702E3901_000335-T1, TFCN1702E3901_007632-T1, TFCN1702E3901_001865-T1, TFCN1702E3901_001864-T1
GF00000219	TFCN1702E3901_006763-T1, TFCN1702E3901_013214-T1, TFCN1702E3901_013207-T1, TFCN1702E3901_012848-T1
GF00000220	TFCN1702E3901_008503-T1, TFCN1702E3901_011690-T1, TFCN1702E3901_007940-T1, TFCN1702E3901_011665-T1
GF00000221	TFCN1702E3901_004260-T1, TFCN1702E3901_011022-T1, TFCN1702E3901_004261-T1, TFCN1702E3901_011021-T1
GF00000222	TFCN1702E3901_003209-T1, TFCN1702E3901_003139-T1, TFCN1702E3901_003327-T1, TFCN1702E3901_003326-T1
GF00000223	TFCN1702E3901_009635-T1, TFCN1702E3901_010221-T1, TFCN1702E3901_010210-T1, TFCN1702E3901_009637-T1
GF00000224	TFCN1702E3901_004596-T1, TFCN1702E3901_010753-T1, TFCN1702E3901_010740-T1, TFCN1702E3901_004584-T1
GF00000225	TFCN1702E3901_011099-T1, TFCN1702E3901_010692-T1, TFCN1702E3901_010693-T1, TFCN1702E3901_011100-T1
GF00000226	TFCN1702E3901_003801-T1, TFCN1702E3901_004148-T1, TFCN1702E3901_011498-T1, TFCN1702E3901_009616-T1
GF00000227	TFCN1702E3901_004232-T1, TFCN1702E3901_003889-T1, TFCN1702E3901_003438-T1, TFCN1702E3901_003892-T1
GF00000228	TFCN1702E3901_010655-T1, TFCN1702E3901_012354-T1, TFCN1702E3901_004621-T1, TFCN1702E3901_011059-T1
GF00000229	TFCN1702E3901_005043-T1, TFCN1702E3901_006586-T1, TFCN1702E3901_006585-T1, TFCN1702E3901_005042-T1
GF00000230	TFCN1702E3901_002487-T1, TFCN1702E3901_002261-T1, TFCN1702E3901_012155-T1, TFCN1702E3901_006920-T1
GF00000231	TFCN1702E3901_008087-T1, TFCN1702E3901_003703-T1, TFCN1702E3901_008086-T1, TFCN1702E3901_008088-T1
GF00000232	TFCN1702E3901_010699-T1, TFCN1702E3901_011106-T1, TFCN1702E3901_000332-T1, TFCN1702E3901_001867-T1
GF00000233	TFCN1702E3901_002555-T1, TFCN1702E3901_002330-T1, TFCN1702E3901_002545-T1, TFCN1702E3901_002321-T1
GF00000234	TFCN1702E3901_011699-T1, TFCN1702E3901_008512-T1, TFCN1702E3901_011700-T1, TFCN1702E3901_008511-T1
GF00000235	TFCN1702E3901_007970-T1, TFCN1702E3901_003917-T1, TFCN1702E3901_007983-T1, TFCN1702E3901_003928-T1
GF00000236	TFCN1702E3901_009612-T1, TFCN1702E3901_006939-T1, TFCN1702E3901_012177-T1, TFCN1702E3901_011503-T1
GF00000237	TFCN1702E3901_003400-T1, TFCN1702E3901_012237-T1, TFCN1702E3901_003399-T1, TFCN1702E3901_012236-T1
GF00000238	TFCN1702E3901_003946-T1, TFCN1702E3901_007999-T1, TFCN1702E3901_011284-T1, TFCN1702E3901_012885-T1
GF00000239	TFCN1702E3901_009241-T1, TFCN1702E3901_007602-T1, TFCN1702E3901_002016-T1, TFCN1702E3901_011263-T1
GF00000240	TFCN1702E3901_012582-T1, TFCN1702E3901_004604-T1, TFCN1702E3901_003358-T1, TFCN1702E3901_003171-T1
GF00000241	TFCN1702E3901_008982-T1, TFCN1702E3901_010295-T1, TFCN1702E3901_001332-T1, TFCN1702E3901_007776-T1
GF00000242	TFCN1702E3901_002165-T1, TFCN1702E3901_002393-T1, TFCN1702E3901_008530-T1, TFCN1702E3901_012939-T1
GF00000243	TFCN1702E3901_003797-T1, TFCN1702E3901_004145-T1, TFCN1702E3901_003796-T1, TFCN1702E3901_004144-T1
GF00000244	TFCN1702E3901_005262-T1, TFCN1702E3901_007802-T1, TFCN1702E3901_000083-T1, TFCN1702E3901_008402-T1
GF00000245	TFCN1702E3901_008553-T1, TFCN1702E3901_012644-T1, TFCN1702E3901_008552-T1, TFCN1702E3901_008533-T1
GF00000246	TFCN1702E3901_002243-T1, TFCN1702E3901_002468-T1, TFCN1702E3901_001891-T1, TFCN1702E3901_005794-T1
GF00000247	TFCN1702E3901_001972-T1, TFCN1702E3901_005694-T1, TFCN1702E3901_010067-T1, TFCN1702E3901_010364-T1
GF00000248	TFCN1702E3901_000029-T1, TFCN1702E3901_002790-T1, TFCN1702E3901_000030-T1, TFCN1702E3901_013231-T1
GF00000249	TFCN1702E3901_001734-T1, TFCN1702E3901_002904-T1, TFCN1702E3901_002905-T1, TFCN1702E3901_004940-T1
GF00000250	TFCN1702E3901_011369-T1, TFCN1702E3901_012871-T1, TFCN1702E3901_012045-T1, TFCN1702E3901_012509-T1
GF00000251	TFCN1702E3901_005669-T1, TFCN1702E3901_005225-T1, TFCN1702E3901_007836-T1, TFCN1702E3901_007835-T1
GF00000252	TFCN1702E3901_007247-T1, TFCN1702E3901_005126-T1, TFCN1702E3901_011524-T1, TFCN1702E3901_006508-T1
GF00000253	TFCN1702E3901_009398-T1, TFCN1702E3901_007284-T1, TFCN1702E3901_007283-T1, TFCN1702E3901_007285-T1
GF00000254	TFCN1702E3901_002591-T1, TFCN1702E3901_003137-T1, TFCN1702E3901_003210-T1, TFCN1702E3901_003325-T1
GF00000255	TFCN1702E3901_001218-T1, TFCN1702E3901_006349-T1, TFCN1702E3901_006348-T1, TFCN1702E3901_006350-T1
GF00000256	TFCN1702E3901_012805-T1, TFCN1702E3901_011857-T1, TFCN1702E3901_007300-T1, TFCN1702E3901_009414-T1
GF00000257	TFCN1702E3901_005581-T1, TFCN1702E3901_005323-T1, TFCN1702E3901_012092-T1, TFCN1702E3901_001601-T1
GF00000258	TFCN1702E3901_001268-T1, TFCN1702E3901_006297-T1, TFCN1702E3901_006319-T1, TFCN1702E3901_001246-T1
GF00000259	TFCN1702E3901_006630-T1, TFCN1702E3901_005171-T1, TFCN1702E3901_004649-T1, TFCN1702E3901_011091-T1
GF00000260	TFCN1702E3901_012292-T1, TFCN1702E3901_011898-T1, TFCN1702E3901_000957-T1, TFCN1702E3901_007672-T1
GF00000261	TFCN1702E3901_008673-T1, TFCN1702E3901_000713-T1, TFCN1702E3901_000714-T1, TFCN1702E3901_004864-T1
GF00000262	TFCN1702E3901_001036-T1, TFCN1702E3901_008232-T1, TFCN1702E3901_009499-T1, TFCN1702E3901_001148-T1
GF00000263	TFCN1702E3901_002669-T1, TFCN1702E3901_000252-T1, TFCN1702E3901_002164-T1, TFCN1702E3901_002392-T1
