	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00000025	TFCN2502E3341_005554-T1, TFCN2502E3341_006003-T1, TFCN2502E3341_012720-T1, TFCN2502E3341_008784-T1, TFCN2502E3341_013008-T1, TFCN2502E3341_012774-T1, TFCN2502E3341_006512-T1, TFCN2502E3341_013203-T1, TFCN2502E3341_014123-T1, TFCN2502E3341_006511-T1, TFCN2502E3341_011473-T1, TFCN2502E3341_011916-T1, TFCN2502E3341_007581-T1, TFCN2502E3341_008774-T1, TFCN2502E3341_014296-T1, TFCN2502E3341_014295-T1	DBVPG3775_000049-T1, DBVPG3775_000501-T1, DBVPG3775_000502-T1, DBVPG3775_001000-T1, DBVPG3775_002083-T1, DBVPG3775_006221-T1, DBVPG3775_006836-T1
GF00000026	TFCN2502E3341_007163-T1, TFCN2502E3341_000627-T1, TFCN2502E3341_004847-T1, TFCN2502E3341_012608-T1, TFCN2502E3341_000804-T1, TFCN2502E3341_000468-T1, TFCN2502E3341_007198-T1, TFCN2502E3341_003891-T1, TFCN2502E3341_006431-T1, TFCN2502E3341_004357-T1, TFCN2502E3341_012882-T1, TFCN2502E3341_001387-T1, TFCN2502E3341_007292-T1, TFCN2502E3341_006905-T1, TFCN2502E3341_013248-T1	DBVPG3775_001167-T1, DBVPG3775_001288-T1, DBVPG3775_001825-T1, DBVPG3775_002916-T1, DBVPG3775_003081-T1, DBVPG3775_005306-T1, DBVPG3775_005571-T1
GF00000027	TFCN2502E3341_000285-T1, TFCN2502E3341_013833-T1, TFCN2502E3341_010770-T1, TFCN2502E3341_011904-T1, TFCN2502E3341_005985-T1, TFCN2502E3341_005536-T1, TFCN2502E3341_013227-T1, TFCN2502E3341_000290-T1, TFCN2502E3341_012306-T1, TFCN2502E3341_005933-T1, TFCN2502E3341_005153-T1, TFCN2502E3341_007837-T1, TFCN2502E3341_006462-T1, TFCN2502E3341_013829-T1, TFCN2502E3341_008436-T1	DBVPG3775_000350-T1, DBVPG3775_002101-T1, DBVPG3775_004055-T1, DBVPG3775_004060-T1, DBVPG3775_005885-T1, DBVPG3775_006531-T1, DBVPG3775_007326-T1
GF00000028	TFCN2502E3341_010916-T1, TFCN2502E3341_009031-T1, TFCN2502E3341_001264-T1, TFCN2502E3341_005694-T1, TFCN2502E3341_005685-T1, TFCN2502E3341_001272-T1, TFCN2502E3341_007986-T1, TFCN2502E3341_005128-T1, TFCN2502E3341_011738-T1, TFCN2502E3341_011248-T1, TFCN2502E3341_013014-T1, TFCN2502E3341_014600-T1, TFCN2502E3341_005332-T1, TFCN2502E3341_010652-T1, TFCN2502E3341_012432-T1	DBVPG3775_000374-T1, DBVPG3775_000721-T1, DBVPG3775_002392-T1, DBVPG3775_003162-T1, DBVPG3775_005346-T1, DBVPG3775_006413-T1, DBVPG3775_006419-T1
GF00000029	TFCN2502E3341_000853-T1, TFCN2502E3341_007473-T1, TFCN2502E3341_010520-T1, TFCN2502E3341_007435-T1, TFCN2502E3341_012959-T1, TFCN2502E3341_007436-T1, TFCN2502E3341_001403-T1, TFCN2502E3341_009055-T1, TFCN2502E3341_007149-T1, TFCN2502E3341_007782-T1, TFCN2502E3341_012958-T1, TFCN2502E3341_009370-T1, TFCN2502E3341_007668-T1, TFCN2502E3341_011168-T1, TFCN2502E3341_009369-T1	DBVPG3775_001234-T1, DBVPG3775_005321-T1, DBVPG3775_005595-T1, DBVPG3775_006563-T1, DBVPG3775_007033-T1, DBVPG3775_007034-T1, DBVPG3775_007200-T1
GF00000030	TFCN2502E3341_000219-T1, TFCN2502E3341_006480-T1, TFCN2502E3341_008048-T1, TFCN2502E3341_001944-T1, TFCN2502E3341_008051-T1, TFCN2502E3341_008049-T1, TFCN2502E3341_001946-T1, TFCN2502E3341_001945-T1, TFCN2502E3341_001590-T1, TFCN2502E3341_005892-T1, TFCN2502E3341_006786-T1, TFCN2502E3341_002750-T1, TFCN2502E3341_001806-T1, TFCN2502E3341_011318-T1	DBVPG3775_000805-T1, DBVPG3775_000924-T1, DBVPG3775_001536-T1, DBVPG3775_001537-T1, DBVPG3775_001539-T1, DBVPG3775_006982-T1, DBVPG3775_007083-T1
GF00000031	TFCN2502E3341_000224-T1, TFCN2502E3341_006475-T1, TFCN2502E3341_012074-T1, TFCN2502E3341_014690-T1, TFCN2502E3341_001620-T1, TFCN2502E3341_005863-T1, TFCN2502E3341_014832-T1, TFCN2502E3341_014340-T1, TFCN2502E3341_008240-T1, TFCN2502E3341_013161-T1, TFCN2502E3341_014399-T1, TFCN2502E3341_001948-T1, TFCN2502E3341_008046-T1, TFCN2502E3341_010488-T1, TFCN2502E3341_004678-T1	DBVPG3775_000946-T1, DBVPG3775_001534-T1, DBVPG3775_002127-T1, DBVPG3775_003280-T1, DBVPG3775_004260-T1, DBVPG3775_007088-T1
GF00000032	TFCN2502E3341_000440-T1, TFCN2502E3341_008353-T1, TFCN2502E3341_009866-T1, TFCN2502E3341_013159-T1, TFCN2502E3341_003219-T1, TFCN2502E3341_009745-T1, TFCN2502E3341_006232-T1, TFCN2502E3341_004726-T1, TFCN2502E3341_006994-T1, TFCN2502E3341_007719-T1, TFCN2502E3341_011327-T1, TFCN2502E3341_008878-T1, TFCN2502E3341_007718-T1, TFCN2502E3341_014407-T1	DBVPG3775_000636-T1, DBVPG3775_001471-T1, DBVPG3775_003107-T1, DBVPG3775_003326-T1, DBVPG3775_005871-T1, DBVPG3775_005872-T1, DBVPG3775_007096-T1
GF00000033	TFCN2502E3341_000933-T1, TFCN2502E3341_004615-T1, TFCN2502E3341_003427-T1, TFCN2502E3341_013730-T1, TFCN2502E3341_006309-T1, TFCN2502E3341_002433-T1, TFCN2502E3341_009708-T1, TFCN2502E3341_010570-T1, TFCN2502E3341_006941-T1, TFCN2502E3341_003655-T1, TFCN2502E3341_014073-T1, TFCN2502E3341_008789-T1, TFCN2502E3341_012779-T1, TFCN2502E3341_001011-T1	DBVPG3775_000054-T1, DBVPG3775_002869-T1, DBVPG3775_005020-T1, DBVPG3775_005220-T1, DBVPG3775_005649-T1, DBVPG3775_005752-T1, DBVPG3775_007131-T1
GF00000034	TFCN2502E3341_002117-T1, TFCN2502E3341_014062-T1, TFCN2502E3341_006600-T1, TFCN2502E3341_011194-T1, TFCN2502E3341_006599-T1, TFCN2502E3341_011193-T1, TFCN2502E3341_014060-T1, TFCN2502E3341_002119-T1, TFCN2502E3341_005146-T1, TFCN2502E3341_008001-T1, TFCN2502E3341_011746-T1, TFCN2502E3341_011258-T1, TFCN2502E3341_011745-T1	DBVPG3775_000357-T1, DBVPG3775_002000-T1, DBVPG3775_002002-T1, DBVPG3775_002382-T1, DBVPG3775_006698-T1, DBVPG3775_006699-T1, DBVPG3775_006700-T1, DBVPG3775_006701-T1
GF00000035	TFCN2502E3341_000232-T1, TFCN2502E3341_009430-T1, TFCN2502E3341_009822-T1, TFCN2502E3341_000686-T1, TFCN2502E3341_012860-T1, TFCN2502E3341_012924-T1, TFCN2502E3341_003417-T1, TFCN2502E3341_010142-T1, TFCN2502E3341_002778-T1, TFCN2502E3341_006751-T1, TFCN2502E3341_012428-T1, TFCN2502E3341_010647-T1, TFCN2502E3341_006752-T1	DBVPG3775_000716-T1, DBVPG3775_000776-T1, DBVPG3775_000777-T1, DBVPG3775_001370-T1, DBVPG3775_002859-T1, DBVPG3775_003489-T1, DBVPG3775_004002-T1
GF00000036	TFCN2502E3341_000413-T1, TFCN2502E3341_011817-T1, TFCN2502E3341_007854-T1, TFCN2502E3341_012698-T1, TFCN2502E3341_014630-T1, TFCN2502E3341_013330-T1, TFCN2502E3341_009354-T1, TFCN2502E3341_006234-T1, TFCN2502E3341_014842-T1, TFCN2502E3341_010463-T1, TFCN2502E3341_004728-T1, TFCN2502E3341_010448-T1, TFCN2502E3341_014852-T1, TFCN2502E3341_006236-T1, TFCN2502E3341_014821-T1	DBVPG3775_003328-T1, DBVPG3775_003330-T1, DBVPG3775_004277-T1, DBVPG3775_005902-T1, DBVPG3775_006341-T1
GF00000037	TFCN2502E3341_011102-T1, TFCN2502E3341_003918-T1, TFCN2502E3341_007892-T1, TFCN2502E3341_009782-T1, TFCN2502E3341_002872-T1, TFCN2502E3341_001333-T1, TFCN2502E3341_014293-T1, TFCN2502E3341_010214-T1, TFCN2502E3341_001980-T1, TFCN2502E3341_002680-T1, TFCN2502E3341_008758-T1, TFCN2502E3341_007591-T1	DBVPG3775_000990-T1, DBVPG3775_001797-T1, DBVPG3775_001798-T1, DBVPG3775_005455-T1, DBVPG3775_005693-T1, DBVPG3775_005995-T1, DBVPG3775_005996-T1, DBVPG3775_006335-T1
GF00000038	TFCN2502E3341_002854-T1, TFCN2502E3341_007328-T1, TFCN2502E3341_009947-T1, TFCN2502E3341_010232-T1, TFCN2502E3341_001405-T1, TFCN2502E3341_010289-T1, TFCN2502E3341_007347-T1, TFCN2502E3341_004927-T1, TFCN2502E3341_001898-T1, TFCN2502E3341_011089-T1, TFCN2502E3341_014656-T1, TFCN2502E3341_007935-T1, TFCN2502E3341_013790-T1, TFCN2502E3341_006580-T1	DBVPG3775_001589-T1, DBVPG3775_003674-T1, DBVPG3775_004622-T1, DBVPG3775_005981-T1, DBVPG3775_006317-T1, DBVPG3775_006619-T1
GF00000039	TFCN2502E3341_011001-T1, TFCN2502E3341_002135-T1, TFCN2502E3341_012967-T1, TFCN2502E3341_014246-T1, TFCN2502E3341_008296-T1, TFCN2502E3341_013494-T1, TFCN2502E3341_010069-T1, TFCN2502E3341_012913-T1, TFCN2502E3341_002295-T1, TFCN2502E3341_012197-T1, TFCN2502E3341_013756-T1, TFCN2502E3341_012612-T1, TFCN2502E3341_008297-T1	DBVPG3775_002018-T1, DBVPG3775_004563-T1, DBVPG3775_005431-T1, DBVPG3775_005960-T1, DBVPG3775_006128-T1, DBVPG3775_006647-T1
GF00000040	TFCN2502E3341_000361-T1, TFCN2502E3341_006538-T1, TFCN2502E3341_008343-T1, TFCN2502E3341_000453-T1, TFCN2502E3341_008153-T1, TFCN2502E3341_003369-T1, TFCN2502E3341_004467-T1, TFCN2502E3341_013647-T1, TFCN2502E3341_012301-T1, TFCN2502E3341_001071-T1, TFCN2502E3341_000393-T1, TFCN2502E3341_010018-T1, TFCN2502E3341_014423-T1	DBVPG3775_002812-T1, DBVPG3775_003096-T1, DBVPG3775_004329-T1, DBVPG3775_004630-T1, DBVPG3775_006174-T1, DBVPG3775_007584-T1
GF00000041	TFCN2502E3341_012599-T1, TFCN2502E3341_004856-T1, TFCN2502E3341_000809-T1, TFCN2502E3341_006903-T1, TFCN2502E3341_006350-T1, TFCN2502E3341_005687-T1, TFCN2502E3341_001274-T1, TFCN2502E3341_007014-T1, TFCN2502E3341_009253-T1, TFCN2502E3341_001521-T1, TFCN2502E3341_014849-T1, TFCN2502E3341_009020-T1, TFCN2502E3341_011761-T1	DBVPG3775_000849-T1, DBVPG3775_001283-T1, DBVPG3775_002908-T1, DBVPG3775_003520-T1, DBVPG3775_004673-T1, DBVPG3775_006411-T1
GF00000042	TFCN2502E3341_012588-T1, TFCN2502E3341_004866-T1, TFCN2502E3341_000159-T1, TFCN2502E3341_005717-T1, TFCN2502E3341_010184-T1, TFCN2502E3341_011591-T1, TFCN2502E3341_008936-T1, TFCN2502E3341_009187-T1, TFCN2502E3341_007545-T1, TFCN2502E3341_000547-T1, TFCN2502E3341_000396-T1, TFCN2502E3341_006575-T1	DBVPG3775_000298-T1, DBVPG3775_000564-T1, DBVPG3775_002898-T1, DBVPG3775_004139-T1, DBVPG3775_004293-T1, DBVPG3775_005085-T1
GF00000043	TFCN2502E3341_000162-T1, TFCN2502E3341_005720-T1, TFCN2502E3341_001023-T1, TFCN2502E3341_012152-T1, TFCN2502E3341_009153-T1, TFCN2502E3341_008971-T1, TFCN2502E3341_002226-T1, TFCN2502E3341_004088-T1, TFCN2502E3341_002272-T1, TFCN2502E3341_004044-T1, TFCN2502E3341_006376-T1, TFCN2502E3341_001544-T1	DBVPG3775_000170-T1, DBVPG3775_000215-T1, DBVPG3775_000333-T1, DBVPG3775_000872-T1, DBVPG3775_004136-T1, DBVPG3775_007143-T1
GF00000044	TFCN2502E3341_001037-T1, TFCN2502E3341_012165-T1, TFCN2502E3341_007610-T1, TFCN2502E3341_005959-T1, TFCN2502E3341_008743-T1, TFCN2502E3341_013576-T1, TFCN2502E3341_011426-T1, TFCN2502E3341_011040-T1, TFCN2502E3341_001641-T1, TFCN2502E3341_003321-T1, TFCN2502E3341_009401-T1, TFCN2502E3341_012229-T1	DBVPG3775_000026-T1, DBVPG3775_000589-T1, DBVPG3775_000971-T1, DBVPG3775_002444-T1, DBVPG3775_007156-T1, DBVPG3775_007415-T1
GF00000045	TFCN2502E3341_002494-T1, TFCN2502E3341_009205-T1, TFCN2502E3341_002495-T1, TFCN2502E3341_011731-T1, TFCN2502E3341_009220-T1, TFCN2502E3341_009218-T1, TFCN2502E3341_002497-T1, TFCN2502E3341_009204-T1, TFCN2502E3341_011729-T1, TFCN2502E3341_002496-T1, TFCN2502E3341_011730-T1, TFCN2502E3341_009219-T1	DBVPG3775_002205-T1, DBVPG3775_002206-T1, DBVPG3775_002207-T1, DBVPG3775_002219-T1, DBVPG3775_002220-T1, DBVPG3775_003704-T1
GF00000046	TFCN2502E3341_001346-T1, TFCN2502E3341_007268-T1, TFCN2502E3341_009984-T1, TFCN2502E3341_006151-T1, TFCN2502E3341_001376-T1, TFCN2502E3341_007283-T1, TFCN2502E3341_003555-T1, TFCN2502E3341_003461-T1, TFCN2502E3341_003557-T1, TFCN2502E3341_003458-T1, TFCN2502E3341_003460-T1	DBVPG3775_003744-T1, DBVPG3775_003746-T1, DBVPG3775_003747-T1, DBVPG3775_004665-T1, DBVPG3775_005266-T1, DBVPG3775_005295-T1
GF00000047	TFCN2502E3341_002480-T1, TFCN2502E3341_004578-T1, TFCN2502E3341_014383-T1, TFCN2502E3341_014782-T1, TFCN2502E3341_002483-T1, TFCN2502E3341_013171-T1, TFCN2502E3341_002484-T1, TFCN2502E3341_002819-T1, TFCN2502E3341_009897-T1	DBVPG3775_002317-T1, DBVPG3775_002318-T1, DBVPG3775_002327-T1, DBVPG3775_002328-T1, DBVPG3775_002333-T1, DBVPG3775_007125-T1, DBVPG3775_007571-T1, DBVPG3775_007573-T1
GF00000048	TFCN2502E3341_005663-T1, TFCN2502E3341_012486-T1, TFCN2502E3341_014767-T1, TFCN2502E3341_014109-T1, TFCN2502E3341_006861-T1, TFCN2502E3341_012763-T1, TFCN2502E3341_013326-T1, TFCN2502E3341_010373-T1, TFCN2502E3341_009349-T1, TFCN2502E3341_010536-T1, TFCN2502E3341_014862-T1, TFCN2502E3341_014851-T1	DBVPG3775_003439-T1, DBVPG3775_006345-T1, DBVPG3775_006580-T1, DBVPG3775_006581-T1, DBVPG3775_006958-T1
GF00000049	TFCN2502E3341_001828-T1, TFCN2502E3341_013343-T1, TFCN2502E3341_000433-T1, TFCN2502E3341_000454-T1, TFCN2502E3341_008360-T1, TFCN2502E3341_010465-T1, TFCN2502E3341_006251-T1, TFCN2502E3341_000542-T1, TFCN2502E3341_007550-T1, TFCN2502E3341_008342-T1	DBVPG3775_003095-T1, DBVPG3775_003114-T1, DBVPG3775_003115-T1, DBVPG3775_003344-T1, DBVPG3775_005080-T1, DBVPG3775_007004-T1
GF00000050	TFCN2502E3341_000090-T1, TFCN2502E3341_008202-T1, TFCN2502E3341_006027-T1, TFCN2502E3341_014802-T1, TFCN2502E3341_002137-T1, TFCN2502E3341_012965-T1, TFCN2502E3341_002493-T1, TFCN2502E3341_009206-T1, TFCN2502E3341_003243-T1, TFCN2502E3341_009724-T1, TFCN2502E3341_014834-T1	DBVPG3775_000293-T1, DBVPG3775_000613-T1, DBVPG3775_002020-T1, DBVPG3775_002218-T1, DBVPG3775_004210-T1
GF00000051	TFCN2502E3341_002125-T1, TFCN2502E3341_012977-T1, TFCN2502E3341_012962-T1, TFCN2502E3341_002159-T1, TFCN2502E3341_002126-T1, TFCN2502E3341_012976-T1, TFCN2502E3341_002160-T1, TFCN2502E3341_010258-T1, TFCN2502E3341_010257-T1, TFCN2502E3341_007425-T1, TFCN2502E3341_012185-T1	DBVPG3775_002008-T1, DBVPG3775_002009-T1, DBVPG3775_002042-T1, DBVPG3775_002043-T1, DBVPG3775_007023-T1
GF00000052	TFCN2502E3341_000157-T1, TFCN2502E3341_006839-T1, TFCN2502E3341_014575-T1, TFCN2502E3341_014204-T1, TFCN2502E3341_006838-T1, TFCN2502E3341_014203-T1, TFCN2502E3341_006129-T1, TFCN2502E3341_005715-T1, TFCN2502E3341_005714-T1	DBVPG3775_003417-T1, DBVPG3775_003418-T1, DBVPG3775_004141-T1, DBVPG3775_006243-T1, DBVPG3775_006244-T1, DBVPG3775_006249-T1
GF00000053	TFCN2502E3341_000266-T1, TFCN2502E3341_013073-T1, TFCN2502E3341_003617-T1, TFCN2502E3341_006980-T1, TFCN2502E3341_010757-T1, TFCN2502E3341_014632-T1, TFCN2502E3341_003860-T1, TFCN2502E3341_004752-T1, TFCN2502E3341_001039-T1, TFCN2502E3341_012167-T1	DBVPG3775_001896-T1, DBVPG3775_004037-T1, DBVPG3775_004982-T1, DBVPG3775_006518-T1, DBVPG3775_007158-T1
GF00000054	TFCN2502E3341_000281-T1, TFCN2502E3341_013837-T1, TFCN2502E3341_011027-T1, TFCN2502E3341_010197-T1, TFCN2502E3341_004822-T1, TFCN2502E3341_007067-T1, TFCN2502E3341_010797-T1, TFCN2502E3341_002107-T1, TFCN2502E3341_013188-T1, TFCN2502E3341_009524-T1	DBVPG3775_000578-T1, DBVPG3775_001989-T1, DBVPG3775_002558-T1, DBVPG3775_002941-T1, DBVPG3775_004051-T1
GF00000055	TFCN2502E3341_000380-T1, TFCN2502E3341_006559-T1, TFCN2502E3341_006567-T1, TFCN2502E3341_005996-T1, TFCN2502E3341_000387-T1, TFCN2502E3341_005547-T1, TFCN2502E3341_006560-T1, TFCN2502E3341_006558-T1, TFCN2502E3341_006766-T1, TFCN2502E3341_002766-T1	DBVPG3775_000789-T1, DBVPG3775_002090-T1, DBVPG3775_004300-T1, DBVPG3775_004307-T1, DBVPG3775_004308-T1
GF00000056	TFCN2502E3341_012351-T1, TFCN2502E3341_003167-T1, TFCN2502E3341_009557-T1, TFCN2502E3341_008703-T1, TFCN2502E3341_009691-T1, TFCN2502E3341_008704-T1, TFCN2502E3341_009692-T1, TFCN2502E3341_010580-T1, TFCN2502E3341_010581-T1	DBVPG3775_000685-T1, DBVPG3775_001866-T1, DBVPG3775_005735-T1, DBVPG3775_005736-T1, DBVPG3775_005769-T1, DBVPG3775_005770-T1
GF00000057	TFCN2502E3341_000736-T1, TFCN2502E3341_005504-T1, TFCN2502E3341_008309-T1, TFCN2502E3341_013241-T1, TFCN2502E3341_011570-T1, TFCN2502E3341_000985-T1, TFCN2502E3341_008646-T1, TFCN2502E3341_008625-T1, TFCN2502E3341_012407-T1, TFCN2502E3341_009617-T1	DBVPG3775_001416-T1, DBVPG3775_001505-T1, DBVPG3775_005166-T1, DBVPG3775_005441-T1, DBVPG3775_007337-T1
GF00000058	TFCN2502E3341_000771-T1, TFCN2502E3341_012081-T1, TFCN2502E3341_003852-T1, TFCN2502E3341_004759-T1, TFCN2502E3341_003853-T1, TFCN2502E3341_004760-T1, TFCN2502E3341_002357-T1, TFCN2502E3341_004212-T1, TFCN2502E3341_007115-T1, TFCN2502E3341_011448-T1	DBVPG3775_001329-T1, DBVPG3775_001903-T1, DBVPG3775_001904-T1, DBVPG3775_004502-T1, DBVPG3775_007362-T1
GF00000059	TFCN2502E3341_001047-T1, TFCN2502E3341_010865-T1, TFCN2502E3341_012032-T1, TFCN2502E3341_012175-T1, TFCN2502E3341_007667-T1, TFCN2502E3341_011169-T1, TFCN2502E3341_001207-T1, TFCN2502E3341_014070-T1, TFCN2502E3341_008859-T1, TFCN2502E3341_005471-T1	DBVPG3775_001451-T1, DBVPG3775_004734-T1, DBVPG3775_006928-T1, DBVPG3775_007199-T1, DBVPG3775_007594-T1
GF00000060	TFCN2502E3341_008628-T1, TFCN2502E3341_008643-T1, TFCN2502E3341_001901-T1, TFCN2502E3341_013787-T1, TFCN2502E3341_007962-T1, TFCN2502E3341_013956-T1, TFCN2502E3341_012481-T1, TFCN2502E3341_005658-T1, TFCN2502E3341_008767-T1, TFCN2502E3341_007588-T1	DBVPG3775_000993-T1, DBVPG3775_001502-T1, DBVPG3775_001586-T1, DBVPG3775_001616-T1, DBVPG3775_006953-T1
GF00000061	TFCN2502E3341_002153-T1, TFCN2502E3341_004758-T1, TFCN2502E3341_003854-T1, TFCN2502E3341_008507-T1, TFCN2502E3341_010549-T1, TFCN2502E3341_009871-T1, TFCN2502E3341_013153-T1, TFCN2502E3341_009873-T1, TFCN2502E3341_008506-T1	DBVPG3775_001902-T1, DBVPG3775_002036-T1, DBVPG3775_005827-T1, DBVPG3775_005828-T1, DBVPG3775_007101-T1, DBVPG3775_007103-T1
GF00000062	TFCN2502E3341_003661-T1, TFCN2502E3341_006935-T1, TFCN2502E3341_005272-T1, TFCN2502E3341_005040-T1, TFCN2502E3341_005049-T1, TFCN2502E3341_005260-T1, TFCN2502E3341_013683-T1, TFCN2502E3341_004170-T1, TFCN2502E3341_005271-T1, TFCN2502E3341_005259-T1	DBVPG3775_002988-T1, DBVPG3775_002997-T1, DBVPG3775_002998-T1, DBVPG3775_003881-T1, DBVPG3775_005026-T1
GF00000063	TFCN2502E3341_003964-T1, TFCN2502E3341_011184-T1, TFCN2502E3341_013417-T1, TFCN2502E3341_008032-T1, TFCN2502E3341_008302-T1, TFCN2502E3341_008612-T1, TFCN2502E3341_013415-T1, TFCN2502E3341_014556-T1, TFCN2502E3341_013246-T1, TFCN2502E3341_008304-T1	DBVPG3775_000467-T1, DBVPG3775_001488-T1, DBVPG3775_001490-T1, DBVPG3775_001518-T1, DBVPG3775_005436-T1
GF00000064	TFCN2502E3341_000013-T1, TFCN2502E3341_007748-T1, TFCN2502E3341_004250-T1, TFCN2502E3341_002318-T1, TFCN2502E3341_013191-T1, TFCN2502E3341_002104-T1, TFCN2502E3341_001500-T1, TFCN2502E3341_007127-T1, TFCN2502E3341_011439-T1	DBVPG3775_001088-T1, DBVPG3775_001986-T1, DBVPG3775_003576-T1, DBVPG3775_004540-T1, DBVPG3775_007455-T1
GF00000065	TFCN2502E3341_000150-T1, TFCN2502E3341_008392-T1, TFCN2502E3341_010779-T1, TFCN2502E3341_007049-T1, TFCN2502E3341_014421-T1, TFCN2502E3341_008684-T1, TFCN2502E3341_003969-T1, TFCN2502E3341_011189-T1, TFCN2502E3341_012027-T1	DBVPG3775_000459-T1, DBVPG3775_000462-T1, DBVPG3775_002577-T1, DBVPG3775_003851-T1, DBVPG3775_004149-T1
GF00000066	TFCN2502E3341_000533-T1, TFCN2502E3341_007558-T1, TFCN2502E3341_008713-T1, TFCN2502E3341_005115-T1, TFCN2502E3341_005114-T1, TFCN2502E3341_008712-T1, TFCN2502E3341_013219-T1	DBVPG3775_000387-T1, DBVPG3775_000388-T1, DBVPG3775_000460-T1, DBVPG3775_000461-T1, DBVPG3775_005070-T1, DBVPG3775_005779-T1, DBVPG3775_005780-T1
GF00000067	TFCN2502E3341_000980-T1, TFCN2502E3341_011575-T1, TFCN2502E3341_001599-T1, TFCN2502E3341_006033-T1, TFCN2502E3341_009069-T1, TFCN2502E3341_012444-T1, TFCN2502E3341_005883-T1, TFCN2502E3341_013272-T1, TFCN2502E3341_008127-T1	DBVPG3775_000287-T1, DBVPG3775_000915-T1, DBVPG3775_001018-T1, DBVPG3775_003244-T1, DBVPG3775_005171-T1
GF00000068	TFCN2502E3341_004658-T1, TFCN2502E3341_010506-T1, TFCN2502E3341_013905-T1, TFCN2502E3341_014184-T1, TFCN2502E3341_004661-T1, TFCN2502E3341_013265-T1, TFCN2502E3341_014472-T1, TFCN2502E3341_013906-T1, TFCN2502E3341_013898-T1, TFCN2502E3341_014471-T1	DBVPG3775_003251-T1, DBVPG3775_003258-T1, DBVPG3775_003259-T1, DBVPG3775_003263-T1
GF00000069	TFCN2502E3341_000043-T1, TFCN2502E3341_012828-T1, TFCN2502E3341_011840-T1, TFCN2502E3341_013718-T1, TFCN2502E3341_002588-T1, TFCN2502E3341_004570-T1, TFCN2502E3341_009215-T1, TFCN2502E3341_008886-T1, TFCN2502E3341_013406-T1	DBVPG3775_001055-T1, DBVPG3775_001480-T1, DBVPG3775_002309-T1, DBVPG3775_007424-T1
GF00000070	TFCN2502E3341_000164-T1, TFCN2502E3341_005721-T1, TFCN2502E3341_004840-T1, TFCN2502E3341_014501-T1, TFCN2502E3341_007574-T1, TFCN2502E3341_013676-T1, TFCN2502E3341_014725-T1, TFCN2502E3341_002713-T1, TFCN2502E3341_006343-T1	DBVPG3775_000842-T1, DBVPG3775_001007-T1, DBVPG3775_002923-T1, DBVPG3775_004133-T1
GF00000071	TFCN2502E3341_000308-T1, TFCN2502E3341_008456-T1, TFCN2502E3341_010560-T1, TFCN2502E3341_008519-T1, TFCN2502E3341_002929-T1, TFCN2502E3341_012980-T1, TFCN2502E3341_003902-T1, TFCN2502E3341_012871-T1, TFCN2502E3341_012870-T1	DBVPG3775_001814-T1, DBVPG3775_002655-T1, DBVPG3775_004080-T1, DBVPG3775_005815-T1
GF00000072	TFCN2502E3341_000439-T1, TFCN2502E3341_008354-T1, TFCN2502E3341_011134-T1, TFCN2502E3341_002951-T1, TFCN2502E3341_013468-T1, TFCN2502E3341_007084-T1, TFCN2502E3341_010802-T1, TFCN2502E3341_007072-T1, TFCN2502E3341_007073-T1	DBVPG3775_002543-T1, DBVPG3775_002553-T1, DBVPG3775_002677-T1, DBVPG3775_003108-T1
GF00000073	TFCN2502E3341_000474-T1, TFCN2502E3341_007205-T1, TFCN2502E3341_004475-T1, TFCN2502E3341_005775-T1, TFCN2502E3341_005450-T1, TFCN2502E3341_003491-T1, TFCN2502E3341_009199-T1, TFCN2502E3341_002503-T1, TFCN2502E3341_006687-T1	DBVPG3775_002226-T1, DBVPG3775_003075-T1, DBVPG3775_003776-T1, DBVPG3775_006182-T1
GF00000074	TFCN2502E3341_000611-T1, TFCN2502E3341_007785-T1, TFCN2502E3341_007786-T1, TFCN2502E3341_000614-T1, TFCN2502E3341_000620-T1, TFCN2502E3341_000622-T1, TFCN2502E3341_000621-T1	DBVPG3775_005576-T1, DBVPG3775_005577-T1, DBVPG3775_005583-T1, DBVPG3775_005587-T1, DBVPG3775_005598-T1, DBVPG3775_005599-T1
GF00000075	TFCN2502E3341_000994-T1, TFCN2502E3341_012158-T1, TFCN2502E3341_011560-T1, TFCN2502E3341_001029-T1, TFCN2502E3341_012156-T1, TFCN2502E3341_000995-T1, TFCN2502E3341_012157-T1, TFCN2502E3341_001028-T1, TFCN2502E3341_011559-T1	DBVPG3775_005156-T1, DBVPG3775_005157-T1, DBVPG3775_007148-T1, DBVPG3775_007149-T1
GF00000076	TFCN2502E3341_001082-T1, TFCN2502E3341_010053-T1, TFCN2502E3341_001083-T1, TFCN2502E3341_010054-T1, TFCN2502E3341_012038-T1, TFCN2502E3341_010860-T1, TFCN2502E3341_002475-T1, TFCN2502E3341_014387-T1, TFCN2502E3341_002474-T1	DBVPG3775_002338-T1, DBVPG3775_004729-T1, DBVPG3775_005391-T1, DBVPG3775_005392-T1
