	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00000386	TFCN2502E3341_014458-T1	DBVPG3775_005039-T1
GF00000387	TFCN2502E3341_001063-T1	DBVPG3775_005411-T1
GF00000388	TFCN2502E3341_001094-T1	DBVPG3775_005379-T1
GF00000389	TFCN2502E3341_013618-T1	DBVPG3775_005355-T1
GF00000390	TFCN2502E3341_001125-T1	DBVPG3775_006499-T1
GF00000391	TFCN2502E3341_005461-T1	DBVPG3775_006493-T1
GF00000392	TFCN2502E3341_004313-T1	DBVPG3775_002521-T1
GF00000393	TFCN2502E3341_007057-T1	DBVPG3775_002569-T1
GF00000394	TFCN2502E3341_001812-T1	DBVPG3775_006988-T1
GF00000395	TFCN2502E3341_012716-T1	DBVPG3775_006453-T1
GF00000396	TFCN2502E3341_005701-T1	DBVPG3775_005938-T1
GF00000397	TFCN2502E3341_012617-T1	DBVPG3775_006652-T1
GF00000398	TFCN2502E3341_002765-T1	DBVPG3775_000790-T1
GF00000399	TFCN2502E3341_001289-T1	DBVPG3775_005499-T1
GF00000400	TFCN2502E3341_009465-T1	DBVPG3775_005491-T1
GF00000401	TFCN2502E3341_010443-T1	DBVPG3775_003968-T1
GF00000402	TFCN2502E3341_001800-T1	DBVPG3775_006976-T1
GF00000403	TFCN2502E3341_010357-T1	DBVPG3775_006362-T1
GF00000404	TFCN2502E3341_008530-T1	DBVPG3775_005945-T1
GF00000405	TFCN2502E3341_009837-T1	DBVPG3775_000543-T1
GF00000406	TFCN2502E3341_013940-T1	DBVPG3775_000692-T1
GF00000407	TFCN2502E3341_009066-T1	DBVPG3775_005310-T1
GF00000408	TFCN2502E3341_004555-T1	DBVPG3775_002296-T1
GF00000409	TFCN2502E3341_008602-T1	DBVPG3775_006786-T1
GF00000410	TFCN2502E3341_014297-T1	DBVPG3775_000500-T1
GF00000411	TFCN2502E3341_001465-T1	DBVPG3775_003612-T1
GF00000412	TFCN2502E3341_013923-T1	DBVPG3775_006548-T1
GF00000413	TFCN2502E3341_001509-T1	DBVPG3775_000733-T1
GF00000414	TFCN2502E3341_011161-T1	DBVPG3775_007207-T1
GF00000415	TFCN2502E3341_001548-T1	DBVPG3775_000876-T1
GF00000416	TFCN2502E3341_001550-T1	DBVPG3775_000878-T1
GF00000417	TFCN2502E3341_003262-T1	DBVPG3775_004888-T1
GF00000418	TFCN2502E3341_009670-T1	DBVPG3775_000675-T1
GF00000419	TFCN2502E3341_003342-T1	DBVPG3775_007395-T1
GF00000420	TFCN2502E3341_005906-T1	DBVPG3775_000900-T1
GF00000421	TFCN2502E3341_002491-T1	DBVPG3775_002216-T1
GF00000422	TFCN2502E3341_003612-T1	DBVPG3775_003688-T1
GF00000423	TFCN2502E3341_001628-T1	DBVPG3775_000953-T1
GF00000424	TFCN2502E3341_006828-T1	DBVPG3775_003407-T1
GF00000425	TFCN2502E3341_007624-T1	DBVPG3775_000105-T1
GF00000426	TFCN2502E3341_006926-T1	DBVPG3775_006972-T1
GF00000427	TFCN2502E3341_010872-T1	DBVPG3775_004741-T1
GF00000428	TFCN2502E3341_003326-T1	DBVPG3775_007410-T1
GF00000429	TFCN2502E3341_004352-T1	DBVPG3775_001172-T1
GF00000430	TFCN2502E3341_001655-T1	DBVPG3775_007400-T1
GF00000431	TFCN2502E3341_003338-T1	DBVPG3775_007398-T1
GF00000432	TFCN2502E3341_002544-T1	DBVPG3775_002266-T1
GF00000433	TFCN2502E3341_003306-T1	DBVPG3775_004931-T1
GF00000434	TFCN2502E3341_006037-T1	DBVPG3775_000282-T1
GF00000435	TFCN2502E3341_001715-T1	DBVPG3775_004887-T1
GF00000436	TFCN2502E3341_011375-T1	DBVPG3775_007371-T1
GF00000437	TFCN2502E3341_003547-T1	DBVPG3775_003755-T1
GF00000438	TFCN2502E3341_010632-T1	DBVPG3775_000701-T1
GF00000439	TFCN2502E3341_002868-T1	DBVPG3775_006331-T1
GF00000440	TFCN2502E3341_005670-T1	DBVPG3775_006965-T1
GF00000441	TFCN2502E3341_005224-T1	DBVPG3775_004756-T1
GF00000442	TFCN2502E3341_001885-T1	DBVPG3775_001602-T1
GF00000443	TFCN2502E3341_006992-T1	DBVPG3775_005869-T1
GF00000444	TFCN2502E3341_013208-T1	DBVPG3775_000508-T1
GF00000445	TFCN2502E3341_001929-T1	DBVPG3775_001554-T1
GF00000446	TFCN2502E3341_001953-T1	DBVPG3775_001529-T1
GF00000447	TFCN2502E3341_007702-T1	DBVPG3775_005855-T1
GF00000448	TFCN2502E3341_009339-T1	DBVPG3775_004387-T1
GF00000449	TFCN2502E3341_012802-T1	DBVPG3775_006009-T1
GF00000450	TFCN2502E3341_001990-T1	DBVPG3775_005703-T1
GF00000451	TFCN2502E3341_002291-T1	DBVPG3775_004566-T1
GF00000452	TFCN2502E3341_002653-T1	DBVPG3775_005721-T1
GF00000453	TFCN2502E3341_006062-T1	DBVPG3775_000257-T1
GF00000454	TFCN2502E3341_004955-T1	DBVPG3775_004469-T1
GF00000455	TFCN2502E3341_002028-T1	DBVPG3775_004462-T1
GF00000456	TFCN2502E3341_002614-T1	DBVPG3775_004449-T1
GF00000457	TFCN2502E3341_007405-T1	DBVPG3775_004423-T1
GF00000458	TFCN2502E3341_002081-T1	DBVPG3775_002111-T1
GF00000459	TFCN2502E3341_002088-T1	DBVPG3775_001972-T1
GF00000460	TFCN2502E3341_002112-T1	DBVPG3775_001995-T1
GF00000461	TFCN2502E3341_002141-T1	DBVPG3775_002024-T1
GF00000462	TFCN2502E3341_010245-T1	DBVPG3775_002031-T1
GF00000463	TFCN2502E3341_005960-T1	DBVPG3775_000027-T1
GF00000464	TFCN2502E3341_003719-T1	DBVPG3775_006399-T1
GF00000465	TFCN2502E3341_006205-T1	DBVPG3775_007520-T1
GF00000466	TFCN2502E3341_005941-T1	DBVPG3775_000155-T1
GF00000467	TFCN2502E3341_005107-T1	DBVPG3775_000395-T1
GF00000468	TFCN2502E3341_010398-T1	DBVPG3775_005531-T1
GF00000469	TFCN2502E3341_005157-T1	DBVPG3775_000346-T1
GF00000470	TFCN2502E3341_003017-T1	DBVPG3775_006809-T1
GF00000471	TFCN2502E3341_010630-T1	DBVPG3775_000699-T1
GF00000472	TFCN2502E3341_002300-T1	DBVPG3775_004558-T1
GF00000473	TFCN2502E3341_010512-T1	DBVPG3775_006555-T1
GF00000474	TFCN2502E3341_010513-T1	DBVPG3775_006556-T1
GF00000475	TFCN2502E3341_010798-T1	DBVPG3775_002557-T1
GF00000476	TFCN2502E3341_004196-T1	DBVPG3775_004482-T1
GF00000477	TFCN2502E3341_003517-T1	DBVPG3775_003800-T1
GF00000478	TFCN2502E3341_003979-T1	DBVPG3775_000451-T1
GF00000479	TFCN2502E3341_007703-T1	DBVPG3775_005856-T1
GF00000480	TFCN2502E3341_002579-T1	DBVPG3775_002301-T1
GF00000481	TFCN2502E3341_009518-T1	DBVPG3775_002947-T1
GF00000482	TFCN2502E3341_005203-T1	DBVPG3775_004784-T1
GF00000483	TFCN2502E3341_003080-T1	DBVPG3775_002530-T1
GF00000484	TFCN2502E3341_002744-T1	DBVPG3775_000811-T1
GF00000485	TFCN2502E3341_003380-T1	DBVPG3775_002822-T1
GF00000486	TFCN2502E3341_002777-T1	DBVPG3775_000778-T1
GF00000487	TFCN2502E3341_002790-T1	DBVPG3775_000763-T1
GF00000488	TFCN2502E3341_013502-T1	DBVPG3775_005952-T1
GF00000489	TFCN2502E3341_003499-T1	DBVPG3775_003782-T1
GF00000490	TFCN2502E3341_008107-T1	DBVPG3775_004968-T1
GF00000491	TFCN2502E3341_008833-T1	DBVPG3775_002621-T1
GF00000492	TFCN2502E3341_002822-T1	DBVPG3775_006283-T1
GF00000493	TFCN2502E3341_008258-T1	DBVPG3775_002145-T1
GF00000494	TFCN2502E3341_013155-T1	DBVPG3775_007099-T1
GF00000495	TFCN2502E3341_011450-T1	DBVPG3775_007364-T1
GF00000496	TFCN2502E3341_006963-T1	DBVPG3775_004998-T1
GF00000497	TFCN2502E3341_011129-T1	DBVPG3775_002672-T1
GF00000498	TFCN2502E3341_011328-T1	DBVPG3775_002690-T1
GF00000499	TFCN2502E3341_003004-T1	DBVPG3775_001657-T1
GF00000500	TFCN2502E3341_009754-T1	DBVPG3775_006021-T1
GF00000501	TFCN2502E3341_013110-T1	DBVPG3775_001675-T1
GF00000502	TFCN2502E3341_005012-T1	DBVPG3775_001688-T1
GF00000503	TFCN2502E3341_003032-T1	DBVPG3775_001692-T1
GF00000504	TFCN2502E3341_005002-T1	DBVPG3775_001117-T1
GF00000505	TFCN2502E3341_004995-T1	DBVPG3775_001706-T1
GF00000506	TFCN2502E3341_003069-T1	DBVPG3775_001728-T1
GF00000507	TFCN2502E3341_003108-T1	DBVPG3775_002504-T1
GF00000508	TFCN2502E3341_009834-T1	DBVPG3775_000546-T1
GF00000509	TFCN2502E3341_003124-T1	DBVPG3775_002486-T1
GF00000510	TFCN2502E3341_003126-T1	DBVPG3775_002484-T1
GF00000511	TFCN2502E3341_009387-T1	DBVPG3775_002458-T1
GF00000512	TFCN2502E3341_014738-T1	DBVPG3775_000693-T1
GF00000513	TFCN2502E3341_009126-T1	DBVPG3775_002610-T1
GF00000514	TFCN2502E3341_003201-T1	DBVPG3775_000653-T1
GF00000515	TFCN2502E3341_003205-T1	DBVPG3775_000649-T1
GF00000516	TFCN2502E3341_014592-T1	DBVPG3775_007093-T1
GF00000517	TFCN2502E3341_008143-T1	DBVPG3775_002156-T1
GF00000518	TFCN2502E3341_011283-T1	DBVPG3775_007375-T1
GF00000519	TFCN2502E3341_013015-T1	DBVPG3775_005970-T1
GF00000520	TFCN2502E3341_003594-T1	DBVPG3775_003708-T1
GF00000521	TFCN2502E3341_011615-T1	DBVPG3775_002716-T1
GF00000522	TFCN2502E3341_004793-T1	DBVPG3775_001936-T1
GF00000523	TFCN2502E3341_009576-T1	DBVPG3775_004602-T1
GF00000524	TFCN2502E3341_012875-T1	DBVPG3775_001818-T1
GF00000525	TFCN2502E3341_003900-T1	DBVPG3775_001816-T1
GF00000526	TFCN2502E3341_003903-T1	DBVPG3775_001813-T1
GF00000527	TFCN2502E3341_011445-T1	DBVPG3775_007359-T1
GF00000528	TFCN2502E3341_010445-T1	DBVPG3775_003970-T1
GF00000529	TFCN2502E3341_010555-T1	DBVPG3775_005820-T1
GF00000530	TFCN2502E3341_008279-T1	DBVPG3775_002165-T1
GF00000531	TFCN2502E3341_003998-T1	DBVPG3775_007418-T1
GF00000532	TFCN2502E3341_009053-T1	DBVPG3775_005323-T1
GF00000533	TFCN2502E3341_011997-T1	DBVPG3775_003909-T1
GF00000534	TFCN2502E3341_011897-T1	DBVPG3775_006523-T1
GF00000535	TFCN2502E3341_008010-T1	DBVPG3775_000400-T1
GF00000536	TFCN2502E3341_008540-T1	DBVPG3775_005932-T1
GF00000537	TFCN2502E3341_004715-T1	DBVPG3775_003315-T1
GF00000538	TFCN2502E3341_007695-T1	DBVPG3775_005847-T1
GF00000539	TFCN2502E3341_014044-T1	DBVPG3775_005967-T1
GF00000540	TFCN2502E3341_004469-T1	DBVPG3775_006176-T1
GF00000541	TFCN2502E3341_012693-T1	DBVPG3775_005897-T1
GF00000542	TFCN2502E3341_009087-T1	DBVPG3775_000268-T1
GF00000543	TFCN2502E3341_014185-T1	DBVPG3775_003257-T1
GF00000544	TFCN2502E3341_006220-T1	DBVPG3775_003312-T1
GF00000545	TFCN2502E3341_013811-T1	DBVPG3775_003396-T1
GF00000546	TFCN2502E3341_006633-T1	DBVPG3775_006737-T1
GF00000547	TFCN2502E3341_004740-T1	DBVPG3775_006738-T1
GF00000548	TFCN2502E3341_004833-T1	DBVPG3775_002930-T1
GF00000549	TFCN2502E3341_004857-T1	DBVPG3775_002907-T1
GF00000550	TFCN2502E3341_006207-T1	DBVPG3775_007554-T1
GF00000551	TFCN2502E3341_010002-T1	DBVPG3775_004646-T1
GF00000552	TFCN2502E3341_007345-T1	DBVPG3775_001454-T1
GF00000553	TFCN2502E3341_014406-T1	DBVPG3775_005873-T1
GF00000554	TFCN2502E3341_004951-T1	DBVPG3775_001751-T1
GF00000555	TFCN2502E3341_007836-T1	DBVPG3775_005884-T1
GF00000556	TFCN2502E3341_007359-T1	DBVPG3775_004377-T1
GF00000557	TFCN2502E3341_009296-T1	DBVPG3775_006121-T1
GF00000558	TFCN2502E3341_014777-T1	DBVPG3775_007577-T1
GF00000559	TFCN2502E3341_005240-T1	DBVPG3775_003018-T1
GF00000560	TFCN2502E3341_005235-T1	DBVPG3775_003964-T1
GF00000561	TFCN2502E3341_006024-T1	DBVPG3775_002056-T1
GF00000562	TFCN2502E3341_008894-T1	DBVPG3775_004819-T1
GF00000563	TFCN2502E3341_006093-T1	DBVPG3775_006277-T1
GF00000564	TFCN2502E3341_007614-T1	DBVPG3775_000966-T1
GF00000565	TFCN2502E3341_005313-T1	DBVPG3775_003143-T1
GF00000566	TFCN2502E3341_012419-T1	DBVPG3775_003156-T1
GF00000567	TFCN2502E3341_011701-T1	DBVPG3775_002177-T1
GF00000568	TFCN2502E3341_005808-T1	DBVPG3775_003203-T1
GF00000569	TFCN2502E3341_005794-T1	DBVPG3775_003218-T1
GF00000570	TFCN2502E3341_005566-T1	DBVPG3775_002071-T1
GF00000571	TFCN2502E3341_005652-T1	DBVPG3775_006947-T1
GF00000572	TFCN2502E3341_013532-T1	DBVPG3775_003215-T1
GF00000573	TFCN2502E3341_005936-T1	DBVPG3775_000003-T1
GF00000574	TFCN2502E3341_013574-T1	DBVPG3775_000028-T1
GF00000575	TFCN2502E3341_009068-T1	DBVPG3775_000288-T1
GF00000576	TFCN2502E3341_006065-T1	DBVPG3775_000254-T1
GF00000577	TFCN2502E3341_010980-T1	DBVPG3775_006269-T1
GF00000578	TFCN2502E3341_010449-T1	DBVPG3775_003331-T1
GF00000579	TFCN2502E3341_010890-T1	DBVPG3775_005533-T1
GF00000580	TFCN2502E3341_007840-T1	DBVPG3775_005888-T1
GF00000581	TFCN2502E3341_012765-T1	DBVPG3775_005877-T1
GF00000582	TFCN2502E3341_011541-T1	DBVPG3775_002736-T1
GF00000583	TFCN2502E3341_011885-T1	DBVPG3775_000094-T1
GF00000584	TFCN2502E3341_006670-T1	DBVPG3775_006810-T1
GF00000585	TFCN2502E3341_008574-T1	DBVPG3775_006812-T1
GF00000586	TFCN2502E3341_012291-T1	DBVPG3775_006814-T1
GF00000587	TFCN2502E3341_006707-T1	DBVPG3775_003952-T1
GF00000588	TFCN2502E3341_014390-T1	DBVPG3775_007354-T1
GF00000589	TFCN2502E3341_006997-T1	DBVPG3775_003537-T1
GF00000590	TFCN2502E3341_007053-T1	DBVPG3775_002573-T1
GF00000591	TFCN2502E3341_013392-T1	DBVPG3775_003375-T1
GF00000592	TFCN2502E3341_011067-T1	DBVPG3775_004832-T1
GF00000593	TFCN2502E3341_009975-T1	DBVPG3775_004594-T1
GF00000594	TFCN2502E3341_009327-T1	DBVPG3775_004381-T1
GF00000595	TFCN2502E3341_011852-T1	DBVPG3775_003236-T1
GF00000596	TFCN2502E3341_007587-T1	DBVPG3775_004672-T1
GF00000597	TFCN2502E3341_007606-T1	DBVPG3775_002379-T1
GF00000598	TFCN2502E3341_007646-T1	DBVPG3775_000084-T1
GF00000599	TFCN2502E3341_007824-T1	DBVPG3775_005633-T1
GF00000600	TFCN2502E3341_008273-T1	DBVPG3775_002157-T1
GF00000601	TFCN2502E3341_008637-T1	DBVPG3775_001496-T1
GF00000602	TFCN2502E3341_014416-T1	DBVPG3775_003856-T1
GF00000603	TFCN2502E3341_009610-T1	DBVPG3775_007344-T1
GF00000604	TFCN2502E3341_011408-T1	DBVPG3775_000605-T1
GF00000605	TFCN2502E3341_010348-T1	DBVPG3775_006371-T1
GF00000606	TFCN2502E3341_010377-T1	DBVPG3775_005511-T1
GF00000607	TFCN2502E3341_010764-T1	DBVPG3775_006525-T1
GF00000608	TFCN2502E3341_010767-T1	DBVPG3775_006528-T1
GF00000609	TFCN2502E3341_011869-T1	DBVPG3775_007250-T1
GF00000610	TFCN2502E3341_013626-T1	DBVPG3775_006753-T1
GF00000611	TFCN2502E3341_014271-T1	DBVPG3775_004847-T1
GF00000612	TFCN2502E3341_011273-T1	DBVPG3775_007378-T1
GF00000613	TFCN2502E3341_011384-T1	DBVPG3775_007236-T1
GF00000614	TFCN2502E3341_011841-T1	DBVPG3775_007425-T1
GF00000615	TFCN2502E3341_013715-T1	DBVPG3775_007427-T1
GF00000616	TFCN2502E3341_012532-T1	DBVPG3775_007293-T1
GF00000617	TFCN2502E3341_013721-T1	DBVPG3775_007561-T1
GF00000618	TFCN2502E3341_000118-T1	DBVPG3775_004179-T1
GF00000619	TFCN2502E3341_008398-T1	DBVPG3775_004154-T1
GF00000620	TFCN2502E3341_000156-T1	DBVPG3775_004142-T1
GF00000621	TFCN2502E3341_005751-T1	DBVPG3775_007060-T1
GF00000622	TFCN2502E3341_008449-T1	DBVPG3775_004072-T1
GF00000623	TFCN2502E3341_000347-T1	DBVPG3775_004347-T1
GF00000624	TFCN2502E3341_000415-T1	DBVPG3775_004276-T1
GF00000625	TFCN2502E3341_003790-T1	DBVPG3775_001970-T1
GF00000626	TFCN2502E3341_000505-T1	DBVPG3775_007570-T1
GF00000627	TFCN2502E3341_010900-T1	DBVPG3775_005544-T1
GF00000628	TFCN2502E3341_007171-T1	DBVPG3775_005563-T1
GF00000629	TFCN2502E3341_006869-T1	DBVPG3775_001245-T1
GF00000630	TFCN2502E3341_004583-T1	DBVPG3775_005252-T1
GF00000631	TFCN2502E3341_001091-T1	DBVPG3775_005383-T1
GF00000632	TFCN2502E3341_003192-T1	DBVPG3775_000661-T1
GF00000633	TFCN2502E3341_013454-T1	DBVPG3775_004575-T1
GF00000634	TFCN2502E3341_013539-T1	DBVPG3775_005366-T1
GF00000635	TFCN2502E3341_011694-T1	DBVPG3775_006922-T1
GF00000636	TFCN2502E3341_002273-T1	DBVPG3775_005969-T1
GF00000637	TFCN2502E3341_009495-T1	DBVPG3775_005462-T1
GF00000638	TFCN2502E3341_001359-T1	DBVPG3775_005278-T1
GF00000639	TFCN2502E3341_007289-T1	DBVPG3775_001887-T1
GF00000640	TFCN2502E3341_010287-T1	DBVPG3775_003671-T1
GF00000641	TFCN2502E3341_001453-T1	DBVPG3775_003623-T1
GF00000642	TFCN2502E3341_011402-T1	DBVPG3775_007256-T1
GF00000643	TFCN2502E3341_001476-T1	DBVPG3775_003599-T1
GF00000644	TFCN2502E3341_001479-T1	DBVPG3775_003596-T1
GF00000645	TFCN2502E3341_001486-T1	DBVPG3775_003589-T1
GF00000646	TFCN2502E3341_014146-T1	DBVPG3775_000019-T1
GF00000647	TFCN2502E3341_001527-T1	DBVPG3775_000855-T1
GF00000648	TFCN2502E3341_001608-T1	DBVPG3775_000934-T1
GF00000649	TFCN2502E3341_001607-T1	DBVPG3775_000908-T1
GF00000650	TFCN2502E3341_001687-T1	DBVPG3775_004918-T1
GF00000651	TFCN2502E3341_001708-T1	DBVPG3775_004896-T1
GF00000652	TFCN2502E3341_001713-T1	DBVPG3775_004890-T1
GF00000653	TFCN2502E3341_013211-T1	DBVPG3775_000511-T1
GF00000654	TFCN2502E3341_001724-T1	DBVPG3775_004878-T1
GF00000655	TFCN2502E3341_013997-T1	DBVPG3775_007548-T1
GF00000656	TFCN2502E3341_001882-T1	DBVPG3775_001606-T1
GF00000657	TFCN2502E3341_013780-T1	DBVPG3775_001578-T1
GF00000658	TFCN2502E3341_001943-T1	DBVPG3775_001541-T1
GF00000659	TFCN2502E3341_002056-T1	DBVPG3775_004430-T1
GF00000660	TFCN2502E3341_002092-T1	DBVPG3775_001976-T1
GF00000661	TFCN2502E3341_014728-T1	DBVPG3775_007566-T1
GF00000662	TFCN2502E3341_002109-T1	DBVPG3775_001991-T1
GF00000663	TFCN2502E3341_002145-T1	DBVPG3775_002028-T1
GF00000664	TFCN2502E3341_002224-T1	DBVPG3775_000168-T1
GF00000665	TFCN2502E3341_004066-T1	DBVPG3775_000196-T1
GF00000666	TFCN2502E3341_004201-T1	DBVPG3775_004488-T1
GF00000667	TFCN2502E3341_004197-T1	DBVPG3775_004484-T1
GF00000668	TFCN2502E3341_002396-T1	DBVPG3775_007265-T1
GF00000669	TFCN2502E3341_002418-T1	DBVPG3775_007285-T1
GF00000670	TFCN2502E3341_006317-T1	DBVPG3775_005656-T1
GF00000671	TFCN2502E3341_009200-T1	DBVPG3775_002224-T1
GF00000672	TFCN2502E3341_004500-T1	DBVPG3775_002239-T1
GF00000673	TFCN2502E3341_012689-T1	DBVPG3775_007179-T1
GF00000674	TFCN2502E3341_006337-T1	DBVPG3775_000836-T1
GF00000675	TFCN2502E3341_002832-T1	DBVPG3775_006295-T1
GF00000676	TFCN2502E3341_002862-T1	DBVPG3775_006325-T1
GF00000677	TFCN2502E3341_010707-T1	DBVPG3775_002700-T1
GF00000678	TFCN2502E3341_004983-T1	DBVPG3775_001718-T1
GF00000679	TFCN2502E3341_004310-T1	DBVPG3775_002519-T1
GF00000680	TFCN2502E3341_003187-T1	DBVPG3775_000666-T1
GF00000681	TFCN2502E3341_003220-T1	DBVPG3775_000635-T1
GF00000682	TFCN2502E3341_003227-T1	DBVPG3775_000629-T1
GF00000683	TFCN2502E3341_009734-T1	DBVPG3775_000625-T1
GF00000684	TFCN2502E3341_009731-T1	DBVPG3775_000621-T1
GF00000685	TFCN2502E3341_012506-T1	DBVPG3775_003569-T1
GF00000686	TFCN2502E3341_009719-T1	DBVPG3775_000608-T1
GF00000687	TFCN2502E3341_003489-T1	DBVPG3775_003774-T1
GF00000688	TFCN2502E3341_003506-T1	DBVPG3775_003789-T1
GF00000689	TFCN2502E3341_003518-T1	DBVPG3775_003802-T1
GF00000690	TFCN2502E3341_010607-T1	DBVPG3775_003703-T1
GF00000691	TFCN2502E3341_003683-T1	DBVPG3775_006867-T1
GF00000692	TFCN2502E3341_012019-T1	DBVPG3775_000452-T1
GF00000693	TFCN2502E3341_013386-T1	DBVPG3775_001126-T1
GF00000694	TFCN2502E3341_010839-T1	DBVPG3775_006162-T1
GF00000695	TFCN2502E3341_004474-T1	DBVPG3775_006181-T1
GF00000696	TFCN2502E3341_010499-T1	DBVPG3775_003268-T1
GF00000697	TFCN2502E3341_006231-T1	DBVPG3775_003324-T1
GF00000698	TFCN2502E3341_009522-T1	DBVPG3775_002943-T1
GF00000699	TFCN2502E3341_006008-T1	DBVPG3775_002077-T1
GF00000700	TFCN2502E3341_012590-T1	DBVPG3775_002900-T1
GF00000701	TFCN2502E3341_004961-T1	DBVPG3775_001740-T1
GF00000702	TFCN2502E3341_005296-T1	DBVPG3775_002964-T1
GF00000703	TFCN2502E3341_012516-T1	DBVPG3775_003559-T1
GF00000704	TFCN2502E3341_005054-T1	DBVPG3775_003003-T1
GF00000705	TFCN2502E3341_005231-T1	DBVPG3775_003027-T1
GF00000706	TFCN2502E3341_005226-T1	DBVPG3775_003032-T1
GF00000707	TFCN2502E3341_005204-T1	DBVPG3775_004783-T1
GF00000708	TFCN2502E3341_005206-T1	DBVPG3775_004778-T1
GF00000709	TFCN2502E3341_005209-T1	DBVPG3775_004774-T1
GF00000710	TFCN2502E3341_013309-T1	DBVPG3775_003149-T1
GF00000711	TFCN2502E3341_005355-T1	DBVPG3775_003187-T1
GF00000712	TFCN2502E3341_005692-T1	DBVPG3775_006406-T1
GF00000713	TFCN2502E3341_005679-T1	DBVPG3775_006974-T1
GF00000714	TFCN2502E3341_010464-T1	DBVPG3775_003343-T1
GF00000715	TFCN2502E3341_006684-T1	DBVPG3775_007439-T1
GF00000716	TFCN2502E3341_007023-T1	DBVPG3775_003511-T1
GF00000717	TFCN2502E3341_012851-T1	DBVPG3775_003498-T1
GF00000718	TFCN2502E3341_007062-T1	DBVPG3775_002564-T1
GF00000719	TFCN2502E3341_007417-T1	DBVPG3775_007015-T1
GF00000720	TFCN2502E3341_007629-T1	DBVPG3775_000101-T1
GF00000721	TFCN2502E3341_008500-T1	DBVPG3775_005833-T1
GF00000722	TFCN2502E3341_013042-T1	DBVPG3775_001106-T1
GF00000723	TFCN2502E3341_007879-T1	DBVPG3775_005925-T1
GF00000724	TFCN2502E3341_014535-T1	DBVPG3775_001772-T1
GF00000725	TFCN2502E3341_008329-T1	DBVPG3775_001630-T1
GF00000726	TFCN2502E3341_009635-T1	DBVPG3775_004958-T1
GF00000727	TFCN2502E3341_008115-T1	
GF00000728	TFCN2502E3341_008102-T1	DBVPG3775_004963-T1
GF00000729	TFCN2502E3341_013267-T1	DBVPG3775_003249-T1
GF00000730	TFCN2502E3341_014142-T1	DBVPG3775_002137-T1
GF00000731	TFCN2502E3341_008504-T1	DBVPG3775_005830-T1
GF00000732	TFCN2502E3341_008705-T1	DBVPG3775_005771-T1
GF00000733	TFCN2502E3341_008846-T1	DBVPG3775_002606-T1
GF00000734	TFCN2502E3341_012133-T1	DBVPG3775_003470-T1
GF00000735	TFCN2502E3341_009285-T1	DBVPG3775_006108-T1
GF00000736	TFCN2502E3341_009564-T1	DBVPG3775_001859-T1
GF00000737	TFCN2502E3341_012043-T1	DBVPG3775_004725-T1
GF00000738	TFCN2502E3341_011112-T1	DBVPG3775_006006-T1
GF00000739	TFCN2502E3341_010021-T1	DBVPG3775_004627-T1
GF00000740	TFCN2502E3341_010371-T1	DBVPG3775_006347-T1
GF00000741	TFCN2502E3341_012397-T1	DBVPG3775_005043-T1
GF00000742	TFCN2502E3341_010950-T1	DBVPG3775_006767-T1
GF00000743	TFCN2502E3341_011049-T1	DBVPG3775_000596-T1
GF00000744	TFCN2502E3341_011732-T1	DBVPG3775_002399-T1
GF00000745	TFCN2502E3341_011733-T1	DBVPG3775_002398-T1
GF00000746	TFCN2502E3341_011670-T1	DBVPG3775_005806-T1
GF00000747	TFCN2502E3341_011295-T1	DBVPG3775_007388-T1
GF00000748	TFCN2502E3341_011390-T1	DBVPG3775_007244-T1
GF00000749	TFCN2502E3341_014334-T1	DBVPG3775_004268-T1
GF00000750	TFCN2502E3341_013714-T1	DBVPG3775_007428-T1
GF00000751	TFCN2502E3341_013136-T1	DBVPG3775_003045-T1
GF00000752	TFCN2502E3341_007742-T1	DBVPG3775_001094-T1
GF00000753	TFCN2502E3341_012839-T1	DBVPG3775_001045-T1
GF00000754	TFCN2502E3341_000059-T1	DBVPG3775_001039-T1
GF00000755	TFCN2502E3341_000101-T1	DBVPG3775_004199-T1
GF00000756	TFCN2502E3341_014618-T1	DBVPG3775_004198-T1
GF00000757	TFCN2502E3341_000103-T1	DBVPG3775_004197-T1
GF00000758	TFCN2502E3341_014620-T1	DBVPG3775_004196-T1
GF00000759	TFCN2502E3341_000105-T1	DBVPG3775_004195-T1
GF00000760	TFCN2502E3341_008429-T1	DBVPG3775_004187-T1
GF00000761	TFCN2502E3341_013688-T1	DBVPG3775_003886-T1
GF00000762	TFCN2502E3341_008401-T1	DBVPG3775_004157-T1
GF00000763	TFCN2502E3341_004121-T1	DBVPG3775_003929-T1
GF00000764	TFCN2502E3341_005726-T1	DBVPG3775_004128-T1
GF00000765	TFCN2502E3341_002763-T1	DBVPG3775_000792-T1
GF00000766	TFCN2502E3341_002601-T1	DBVPG3775_004436-T1
GF00000767	TFCN2502E3341_009425-T1	DBVPG3775_003998-T1
GF00000768	TFCN2502E3341_000231-T1	DBVPG3775_004001-T1
GF00000769	TFCN2502E3341_000239-T1	DBVPG3775_004009-T1
GF00000770	TFCN2502E3341_000268-T1	DBVPG3775_004039-T1
GF00000771	TFCN2502E3341_000275-T1	DBVPG3775_004045-T1
GF00000772	TFCN2502E3341_005214-T1	DBVPG3775_004769-T1
