	Rhodotorula_mucilaginosa_TFCN_17-291Y-1.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00000386	TFCN17291Y1_005961-T1	DBVPG3775_000234-T1
GF00000387	TFCN17291Y1_001473-T1	DBVPG3775_001241-T1
GF00000388	TFCN17291Y1_009970-T1	DBVPG3775_005969-T1
GF00000389	TFCN17291Y1_000460-T1	DBVPG3775_000208-T1
GF00000390	TFCN17291Y1_005179-T1	DBVPG3775_000346-T1
GF00000391	TFCN17291Y1_001603-T1	DBVPG3775_005531-T1
GF00000392	TFCN17291Y1_009579-T1	DBVPG3775_000139-T1
GF00000393	TFCN17291Y1_002341-T1	DBVPG3775_004254-T1
GF00000394	TFCN17291Y1_000539-T1	DBVPG3775_000120-T1
GF00000395	TFCN17291Y1_000552-T1	DBVPG3775_000105-T1
GF00000396	TFCN17291Y1_000561-T1	DBVPG3775_000094-T1
GF00000397	TFCN17291Y1_008983-T1	DBVPG3775_004647-T1
GF00000398	TFCN17291Y1_008657-T1	DBVPG3775_002071-T1
GF00000399	TFCN17291Y1_007579-T1	DBVPG3775_005648-T1
GF00000400	TFCN17291Y1_009076-T1	DBVPG3775_001413-T1
GF00000401	TFCN17291Y1_003634-T1	DBVPG3775_005544-T1
GF00000402	TFCN17291Y1_001430-T1	DBVPG3775_001296-T1
GF00000403	TFCN17291Y1_006045-T1	DBVPG3775_006039-T1
GF00000404	TFCN17291Y1_002453-T1	DBVPG3775_004116-T1
GF00000405	TFCN17291Y1_004887-T1	DBVPG3775_001728-T1
GF00000406	TFCN17291Y1_001538-T1	DBVPG3775_001172-T1
GF00000407	TFCN17291Y1_011139-T1	DBVPG3775_004642-T1
GF00000408	TFCN17291Y1_011856-T1	DBVPG3775_007359-T1
GF00000409	TFCN17291Y1_009475-T1	DBVPG3775_004888-T1
GF00000410	TFCN17291Y1_008578-T1	DBVPG3775_005426-T1
GF00000411	TFCN17291Y1_008523-T1	DBVPG3775_005847-T1
GF00000412	TFCN17291Y1_001007-T1	DBVPG3775_001117-T1
GF00000413	TFCN17291Y1_008110-T1	DBVPG3775_007489-T1
GF00000414	TFCN17291Y1_001079-T1	DBVPG3775_002464-T1
GF00000415	TFCN17291Y1_003585-T1	DBVPG3775_000876-T1
GF00000416	TFCN17291Y1_001111-T1	DBVPG3775_002427-T1
GF00000417	TFCN17291Y1_002322-T1	DBVPG3775_003841-T1
GF00000418	TFCN17291Y1_007084-T1	DBVPG3775_000003-T1
GF00000419	TFCN17291Y1_004713-T1	DBVPG3775_006968-T1
GF00000420	TFCN17291Y1_006964-T1	DBVPG3775_001806-T1
GF00000421	TFCN17291Y1_006592-T1	DBVPG3775_005915-T1
GF00000422	TFCN17291Y1_001190-T1	DBVPG3775_000778-T1
GF00000423	TFCN17291Y1_002833-T1	DBVPG3775_007162-T1
GF00000424	TFCN17291Y1_006077-T1	DBVPG3775_006913-T1
GF00000425	TFCN17291Y1_007588-T1	DBVPG3775_005638-T1
GF00000426	TFCN17291Y1_009785-T1	DBVPG3775_006584-T1
GF00000427	TFCN17291Y1_004654-T1	DBVPG3775_004998-T1
GF00000428	TFCN17291Y1_001278-T1	DBVPG3775_005379-T1
GF00000429	TFCN17291Y1_004695-T1	DBVPG3775_002930-T1
GF00000430	TFCN17291Y1_001301-T1	DBVPG3775_003688-T1
GF00000431	TFCN17291Y1_012795-T1	DBVPG3775_002595-T1
GF00000432	TFCN17291Y1_001315-T1	DBVPG3775_003708-T1
GF00000433	TFCN17291Y1_006479-T1	DBVPG3775_007375-T1
GF00000434	TFCN17291Y1_004031-T1	DBVPG3775_001644-T1
GF00000435	TFCN17291Y1_001644-T1	DBVPG3775_007454-T1
GF00000436	TFCN17291Y1_010666-T1	DBVPG3775_006976-T1
GF00000437	TFCN17291Y1_006566-T1	DBVPG3775_005945-T1
GF00000438	TFCN17291Y1_008453-T1	DBVPG3775_005287-T1
GF00000439	TFCN17291Y1_010900-T1	DBVPG3775_000692-T1
GF00000440	TFCN17291Y1_008466-T1	DBVPG3775_001887-T1
GF00000441	TFCN17291Y1_001732-T1	DBVPG3775_005310-T1
GF00000442	TFCN17291Y1_002041-T1	DBVPG3775_002296-T1
GF00000443	TFCN17291Y1_001736-T1	DBVPG3775_005314-T1
GF00000444	TFCN17291Y1_009687-T1	DBVPG3775_006786-T1
GF00000445	TFCN17291Y1_004411-T1	DBVPG3775_004459-T1
GF00000446	TFCN17291Y1_001745-T1	DBVPG3775_005323-T1
GF00000447	TFCN17291Y1_009676-T1	DBVPG3775_005328-T1
GF00000448	TFCN17291Y1_002441-T1	DBVPG3775_003964-T1
GF00000449	TFCN17291Y1_012962-T1	DBVPG3775_007577-T1
GF00000450	TFCN17291Y1_010041-T1	DBVPG3775_006121-T1
GF00000451	TFCN17291Y1_001797-T1	DBVPG3775_003559-T1
GF00000452	TFCN17291Y1_009091-T1	DBVPG3775_002978-T1
GF00000453	TFCN17291Y1_004328-T1	DBVPG3775_002037-T1
GF00000454	TFCN17291Y1_011721-T1	DBVPG3775_002530-T1
GF00000455	TFCN17291Y1_001927-T1	DBVPG3775_002165-T1
GF00000456	TFCN17291Y1_008014-T1	DBVPG3775_004387-T1
GF00000457	TFCN17291Y1_001881-T1	DBVPG3775_002893-T1
GF00000458	TFCN17291Y1_001909-T1	DBVPG3775_002145-T1
GF00000459	TFCN17291Y1_001919-T1	DBVPG3775_002156-T1
GF00000460	TFCN17291Y1_001922-T1	DBVPG3775_002157-T1
GF00000461	TFCN17291Y1_003844-T1	DBVPG3775_006283-T1
GF00000462	TFCN17291Y1_010362-T1	DBVPG3775_001479-T1
GF00000463	TFCN17291Y1_001969-T1	DBVPG3775_002216-T1
GF00000464	TFCN17291Y1_001978-T1	DBVPG3775_002224-T1
GF00000465	TFCN17291Y1_002149-T1	DBVPG3775_005856-T1
GF00000466	TFCN17291Y1_003907-T1	DBVPG3775_002266-T1
GF00000467	TFCN17291Y1_002026-T1	DBVPG3775_002278-T1
GF00000468	TFCN17291Y1_002027-T1	DBVPG3775_002280-T1
GF00000469	TFCN17291Y1_011307-T1	DBVPG3775_004784-T1
GF00000470	TFCN17291Y1_010511-T1	DBVPG3775_003466-T1
GF00000471	TFCN17291Y1_002097-T1	DBVPG3775_003503-T1
GF00000472	TFCN17291Y1_002150-T1	DBVPG3775_005855-T1
GF00000473	TFCN17291Y1_002183-T1	DBVPG3775_005820-T1
GF00000474	TFCN17291Y1_005153-T1	DBVPG3775_001936-T1
GF00000475	TFCN17291Y1_002334-T1	DBVPG3775_007410-T1
GF00000476	TFCN17291Y1_002335-T1	DBVPG3775_003856-T1
GF00000477	TFCN17291Y1_008852-T1	DBVPG3775_000400-T1
GF00000478	TFCN17291Y1_002371-T1	DBVPG3775_003895-T1
GF00000479	TFCN17291Y1_007213-T1	DBVPG3775_001813-T1
GF00000480	TFCN17291Y1_002884-T1	DBVPG3775_004887-T1
GF00000481	TFCN17291Y1_002429-T1	DBVPG3775_003952-T1
GF00000482	TFCN17291Y1_002498-T1	DBVPG3775_004167-T1
GF00000483	TFCN17291Y1_004230-T1	DBVPG3775_004155-T1
GF00000484	TFCN17291Y1_007877-T1	DBVPG3775_000577-T1
GF00000485	TFCN17291Y1_007476-T1	DBVPG3775_006802-T1
GF00000486	TFCN17291Y1_012376-T1	DBVPG3775_004702-T1
GF00000487	TFCN17291Y1_002556-T1	DBVPG3775_004237-T1
GF00000488	TFCN17291Y1_002563-T1	DBVPG3775_001045-T1
GF00000489	TFCN17291Y1_002742-T1	DBVPG3775_005215-T1
GF00000490	TFCN17291Y1_002679-T1	DBVPG3775_007135-T1
GF00000491	TFCN17291Y1_011852-T1	DBVPG3775_007364-T1
GF00000492	TFCN17291Y1_002853-T1	DBVPG3775_004847-T1
GF00000493	TFCN17291Y1_002866-T1	DBVPG3775_004865-T1
GF00000494	TFCN17291Y1_010551-T1	DBVPG3775_007188-T1
GF00000495	TFCN17291Y1_002921-T1	DBVPG3775_004931-T1
GF00000496	TFCN17291Y1_006296-T1	DBVPG3775_007395-T1
GF00000497	TFCN17291Y1_002939-T1	DBVPG3775_007400-T1
GF00000498	TFCN17291Y1_012548-T1	DBVPG3775_000675-T1
GF00000499	TFCN17291Y1_004159-T1	DBVPG3775_006176-T1
GF00000500	TFCN17291Y1_004586-T1	DBVPG3775_004741-T1
GF00000501	TFCN17291Y1_009363-T1	DBVPG3775_003224-T1
GF00000502	TFCN17291Y1_009323-T1	DBVPG3775_004672-T1
GF00000503	TFCN17291Y1_010955-T1	DBVPG3775_005932-T1
GF00000504	TFCN17291Y1_012977-T1	DBVPG3775_007574-T1
GF00000505	TFCN17291Y1_010904-T1	DBVPG3775_002710-T1
GF00000506	TFCN17291Y1_007846-T1	DBVPG3775_000508-T1
GF00000507	TFCN17291Y1_003149-T1	DBVPG3775_000514-T1
GF00000508	TFCN17291Y1_003191-T1	DBVPG3775_000878-T1
GF00000509	TFCN17291Y1_005511-T1	DBVPG3775_000027-T1
GF00000510	TFCN17291Y1_008093-T1	DBVPG3775_006651-T1
GF00000511	TFCN17291Y1_003778-T1	DBVPG3775_004409-T1
GF00000512	TFCN17291Y1_008327-T1	DBVPG3775_001828-T1
GF00000513	TFCN17291Y1_003323-T1	DBVPG3775_006453-T1
GF00000514	TFCN17291Y1_003334-T1	DBVPG3775_002569-T1
GF00000515	TFCN17291Y1_003388-T1	DBVPG3775_000701-T1
GF00000516	TFCN17291Y1_004711-T1	DBVPG3775_006965-T1
GF00000517	TFCN17291Y1_007626-T1	DBVPG3775_004756-T1
GF00000518	TFCN17291Y1_003390-T1	DBVPG3775_000699-T1
GF00000519	TFCN17291Y1_012945-T1	DBVPG3775_000693-T1
GF00000520	TFCN17291Y1_003430-T1	DBVPG3775_000653-T1
GF00000521	TFCN17291Y1_010430-T1	DBVPG3775_000620-T1
GF00000522	TFCN17291Y1_010344-T1	DBVPG3775_003569-T1
GF00000523	TFCN17291Y1_012452-T1	DBVPG3775_000594-T1
GF00000524	TFCN17291Y1_007389-T1	DBVPG3775_002838-T1
GF00000525	TFCN17291Y1_003728-T1	DBVPG3775_004469-T1
GF00000526	TFCN17291Y1_003747-T1	DBVPG3775_004449-T1
GF00000527	TFCN17291Y1_004444-T1	DBVPG3775_004423-T1
GF00000528	TFCN17291Y1_004020-T1	DBVPG3775_001657-T1
GF00000529	TFCN17291Y1_003802-T1	DBVPG3775_004381-T1
GF00000530	TFCN17291Y1_006690-T1	DBVPG3775_006738-T1
GF00000531	TFCN17291Y1_004902-T1	DBVPG3775_001708-T1
GF00000532	TFCN17291Y1_004006-T1	DBVPG3775_001675-T1
GF00000533	TFCN17291Y1_008237-T1	DBVPG3775_006021-T1
GF00000534	TFCN17291Y1_004048-T1	DBVPG3775_001507-T1
GF00000535	TFCN17291Y1_005833-T1	DBVPG3775_001529-T1
GF00000536	TFCN17291Y1_008359-T1	DBVPG3775_006493-T1
GF00000537	TFCN17291Y1_005852-T1	DBVPG3775_001554-T1
GF00000538	TFCN17291Y1_004133-T1	DBVPG3775_001602-T1
GF00000539	TFCN17291Y1_008486-T1	DBVPG3775_007079-T1
GF00000540	TFCN17291Y1_010916-T1	DBVPG3775_002694-T1
GF00000541	TFCN17291Y1_010153-T1	DBVPG3775_007056-T1
GF00000542	TFCN17291Y1_010719-T1	DBVPG3775_001995-T1
GF00000543	TFCN17291Y1_004329-T1	DBVPG3775_002028-T1
GF00000544	TFCN17291Y1_008728-T1	DBVPG3775_002031-T1
GF00000545	TFCN17291Y1_007590-T1	DBVPG3775_005702-T1
GF00000546	TFCN17291Y1_004373-T1	DBVPG3775_005703-T1
GF00000547	TFCN17291Y1_005006-T1	DBVPG3775_004566-T1
GF00000548	TFCN17291Y1_012479-T1	DBVPG3775_003599-T1
GF00000549	TFCN17291Y1_011383-T1	DBVPG3775_004819-T1
GF00000550	TFCN17291Y1_009296-T1	DBVPG3775_006116-T1
GF00000551	TFCN17291Y1_009703-T1	DBVPG3775_006947-T1
GF00000552	TFCN17291Y1_008086-T1	DBVPG3775_006643-T1
GF00000553	TFCN17291Y1_006693-T1	DBVPG3775_006741-T1
GF00000554	TFCN17291Y1_008962-T1	DBVPG3775_006810-T1
GF00000555	TFCN17291Y1_012764-T1	DBVPG3775_002557-T1
GF00000556	TFCN17291Y1_004983-T1	DBVPG3775_006555-T1
GF00000557	TFCN17291Y1_012970-T1	DBVPG3775_006223-T1
GF00000558	TFCN17291Y1_005203-T1	DBVPG3775_000376-T1
GF00000559	TFCN17291Y1_007746-T1	DBVPG3775_001076-T1
GF00000560	TFCN17291Y1_011062-T1	DBVPG3775_001059-T1
GF00000561	TFCN17291Y1_005344-T1	DBVPG3775_007265-T1
GF00000562	TFCN17291Y1_005362-T1	DBVPG3775_007293-T1
GF00000563	TFCN17291Y1_005383-T1	DBVPG3775_007433-T1
GF00000564	TFCN17291Y1_010368-T1	DBVPG3775_002690-T1
GF00000565	TFCN17291Y1_005536-T1	DBVPG3775_005563-T1
GF00000566	TFCN17291Y1_005541-T1	DBVPG3775_005626-T1
GF00000567	TFCN17291Y1_005587-T1	DBVPG3775_005621-T1
GF00000568	TFCN17291Y1_005598-T1	DBVPG3775_005633-T1
GF00000569	TFCN17291Y1_007323-T1	DBVPG3775_002521-T1
GF00000570	TFCN17291Y1_005634-T1	DBVPG3775_006051-T1
GF00000571	TFCN17291Y1_005662-T1	DBVPG3775_006397-T1
GF00000572	TFCN17291Y1_010674-T1	DBVPG3775_001923-T1
GF00000573	TFCN17291Y1_010926-T1	DBVPG3775_002683-T1
GF00000574	TFCN17291Y1_011524-T1	DBVPG3775_002672-T1
GF00000575	TFCN17291Y1_006372-T1	DBVPG3775_004594-T1
GF00000576	TFCN17291Y1_006489-T1	DBVPG3775_007388-T1
GF00000577	TFCN17291Y1_006605-T1	DBVPG3775_005900-T1
GF00000578	TFCN17291Y1_008762-T1	DBVPG3775_007236-T1
GF00000579	TFCN17291Y1_008767-T1	DBVPG3775_003236-T1
GF00000580	TFCN17291Y1_011255-T1	DBVPG3775_006527-T1
GF00000581	TFCN17291Y1_007019-T1	DBVPG3775_006525-T1
GF00000582	TFCN17291Y1_007024-T1	DBVPG3775_006519-T1
GF00000583	TFCN17291Y1_009468-T1	DBVPG3775_002716-T1
GF00000584	TFCN17291Y1_007129-T1	DBVPG3775_002745-T1
GF00000585	TFCN17291Y1_007132-T1	DBVPG3775_002749-T1
GF00000586	TFCN17291Y1_007265-T1	DBVPG3775_003375-T1
GF00000587	TFCN17291Y1_008911-T1	DBVPG3775_006269-T1
GF00000588	TFCN17291Y1_008921-T1	DBVPG3775_006257-T1
GF00000589	TFCN17291Y1_007485-T1	DBVPG3775_006812-T1
GF00000590	TFCN17291Y1_011518-T1	DBVPG3775_006814-T1
GF00000591	TFCN17291Y1_007873-T1	DBVPG3775_000569-T1
GF00000592	TFCN17291Y1_007884-T1	DBVPG3775_000585-T1
GF00000593	TFCN17291Y1_008156-T1	DBVPG3775_002575-T1
GF00000594	TFCN17291Y1_010092-T1	DBVPG3775_001855-T1
GF00000595	TFCN17291Y1_009972-T1	DBVPG3775_005966-T1
GF00000596	TFCN17291Y1_009957-T1	DBVPG3775_005986-T1
GF00000597	TFCN17291Y1_010181-T1	DBVPG3775_003312-T1
GF00000598	TFCN17291Y1_008348-T1	DBVPG3775_005355-T1
GF00000599	TFCN17291Y1_009910-T1	DBVPG3775_005411-T1
GF00000600	TFCN17291Y1_008706-T1	DBVPG3775_002056-T1
GF00000601	TFCN17291Y1_012613-T1	DBVPG3775_003396-T1
GF00000602	TFCN17291Y1_009750-T1	DBVPG3775_003257-T1
GF00000603	TFCN17291Y1_009238-T1	DBVPG3775_002606-T1
GF00000604	TFCN17291Y1_012091-T1	DBVPG3775_004633-T1
GF00000605	TFCN17291Y1_011276-T1	DBVPG3775_006842-T1
GF00000606	TFCN17291Y1_009743-T1	DBVPG3775_003268-T1
GF00000607	TFCN17291Y1_010864-T1	DBVPG3775_006371-T1
GF00000608	TFCN17291Y1_010936-T1	DBVPG3775_004269-T1
GF00000609	TFCN17291Y1_011235-T1	DBVPG3775_006753-T1
GF00000610	TFCN17291Y1_012373-T1	DBVPG3775_003391-T1
GF00000611	TFCN17291Y1_004518-T1	DBVPG3775_003601-T1
GF00000612	TFCN17291Y1_000682-T1	DBVPG3775_003122-T1
GF00000613	TFCN17291Y1_009105-T1	DBVPG3775_002677-T1
GF00000614	TFCN17291Y1_000694-T1	DBVPG3775_003104-T1
GF00000615	TFCN17291Y1_000031-T1	DBVPG3775_003102-T1
GF00000616	TFCN17291Y1_000725-T1	DBVPG3775_003069-T1
GF00000617	TFCN17291Y1_000069-T1	DBVPG3775_003066-T1
GF00000618	TFCN17291Y1_000747-T1	DBVPG3775_007590-T1
GF00000619	TFCN17291Y1_009695-T1	DBVPG3775_006936-T1
GF00000620	TFCN17291Y1_007444-T1	DBVPG3775_006236-T1
GF00000621	TFCN17291Y1_000768-T1	DBVPG3775_005067-T1
GF00000622	TFCN17291Y1_000783-T1	DBVPG3775_005087-T1
GF00000623	TFCN17291Y1_000784-T1	DBVPG3775_005089-T1
GF00000624	TFCN17291Y1_000785-T1	DBVPG3775_005091-T1
GF00000625	TFCN17291Y1_000133-T1	DBVPG3775_005094-T1
GF00000626	TFCN17291Y1_000789-T1	DBVPG3775_005096-T1
GF00000627	TFCN17291Y1_000150-T1	DBVPG3775_005113-T1
GF00000628	TFCN17291Y1_000160-T1	DBVPG3775_005124-T1
GF00000629	TFCN17291Y1_000819-T1	DBVPG3775_005128-T1
GF00000630	TFCN17291Y1_000173-T1	DBVPG3775_005138-T1
GF00000631	TFCN17291Y1_000179-T1	DBVPG3775_000968-T1
GF00000632	TFCN17291Y1_000180-T1	DBVPG3775_005143-T1
GF00000633	TFCN17291Y1_000193-T1	DBVPG3775_003986-T1
GF00000634	TFCN17291Y1_000208-T1	DBVPG3775_004294-T1
GF00000635	TFCN17291Y1_000266-T1	DBVPG3775_004072-T1
GF00000636	TFCN17291Y1_000296-T1	DBVPG3775_003448-T1
GF00000637	TFCN17291Y1_007200-T1	DBVPG3775_003386-T1
GF00000638	TFCN17291Y1_000311-T1	DBVPG3775_004342-T1
GF00000639	TFCN17291Y1_008210-T1	DBVPG3775_005987-T1
GF00000640	TFCN17291Y1_000317-T1	DBVPG3775_004331-T1
GF00000641	TFCN17291Y1_004115-T1	DBVPG3775_001584-T1
GF00000642	TFCN17291Y1_000340-T1	DBVPG3775_004308-T1
GF00000643	TFCN17291Y1_000349-T1	DBVPG3775_004296-T1
GF00000644	TFCN17291Y1_009320-T1	DBVPG3775_006147-T1
GF00000645	TFCN17291Y1_010939-T1	DBVPG3775_004273-T1
GF00000646	TFCN17291Y1_000383-T1	DBVPG3775_000293-T1
GF00000647	TFCN17291Y1_005130-T1	DBVPG3775_000290-T1
GF00000648	TFCN17291Y1_004524-T1	DBVPG3775_004821-T1
GF00000649	TFCN17291Y1_010751-T1	DBVPG3775_000254-T1
GF00000650	TFCN17291Y1_000419-T1	DBVPG3775_000249-T1
GF00000651	TFCN17291Y1_004932-T1	DBVPG3775_006809-T1
GF00000652	TFCN17291Y1_006019-T1	DBVPG3775_000164-T1
GF00000653	TFCN17291Y1_010304-T1	DBVPG3775_000008-T1
GF00000654	TFCN17291Y1_009575-T1	DBVPG3775_000134-T1
GF00000655	TFCN17291Y1_009571-T1	DBVPG3775_000128-T1
GF00000656	TFCN17291Y1_000537-T1	DBVPG3775_000122-T1
GF00000657	TFCN17291Y1_009369-T1	DBVPG3775_000988-T1
GF00000658	TFCN17291Y1_000549-T1	DBVPG3775_000109-T1
GF00000659	TFCN17291Y1_000564-T1	DBVPG3775_000090-T1
GF00000660	TFCN17291Y1_005460-T1	DBVPG3775_000088-T1
GF00000661	TFCN17291Y1_005469-T1	DBVPG3775_000077-T1
GF00000662	TFCN17291Y1_000585-T1	DBVPG3775_000060-T1
GF00000663	TFCN17291Y1_005483-T1	DBVPG3775_000058-T1
GF00000664	TFCN17291Y1_000649-T1	DBVPG3775_003160-T1
GF00000665	TFCN17291Y1_000652-T1	DBVPG3775_003156-T1
GF00000666	TFCN17291Y1_000658-T1	DBVPG3775_003149-T1
GF00000667	TFCN17291Y1_000845-T1	DBVPG3775_001321-T1
GF00000668	TFCN17291Y1_000853-T1	DBVPG3775_001307-T1
GF00000669	TFCN17291Y1_000858-T1	DBVPG3775_001300-T1
GF00000670	TFCN17291Y1_001448-T1	DBVPG3775_001271-T1
GF00000671	TFCN17291Y1_000887-T1	DBVPG3775_001261-T1
GF00000672	TFCN17291Y1_001471-T1	DBVPG3775_001244-T1
GF00000673	TFCN17291Y1_000907-T1	DBVPG3775_001235-T1
GF00000674	TFCN17291Y1_006386-T1	DBVPG3775_004608-T1
GF00000675	TFCN17291Y1_011961-T1	DBVPG3775_001393-T1
GF00000676	TFCN17291Y1_000928-T1	DBVPG3775_001211-T1
GF00000677	TFCN17291Y1_001554-T1	DBVPG3775_001154-T1
GF00000678	TFCN17291Y1_000996-T1	DBVPG3775_001130-T1
GF00000679	TFCN17291Y1_003259-T1	DBVPG3775_000953-T1
GF00000680	TFCN17291Y1_001580-T1	DBVPG3775_001125-T1
GF00000681	TFCN17291Y1_003181-T1	DBVPG3775_000867-T1
GF00000682	TFCN17291Y1_001037-T1	DBVPG3775_001082-T1
GF00000683	TFCN17291Y1_001052-T1	DBVPG3775_002498-T1
GF00000684	TFCN17291Y1_012317-T1	DBVPG3775_000546-T1
GF00000685	TFCN17291Y1_001068-T1	DBVPG3775_002479-T1
GF00000686	TFCN17291Y1_001089-T1	DBVPG3775_002451-T1
GF00000687	TFCN17291Y1_001098-T1	DBVPG3775_002443-T1
GF00000688	TFCN17291Y1_002237-T1	DBVPG3775_002439-T1
GF00000689	TFCN17291Y1_001115-T1	DBVPG3775_002422-T1
GF00000690	TFCN17291Y1_002268-T1	DBVPG3775_002398-T1
GF00000691	TFCN17291Y1_001968-T1	DBVPG3775_005476-T1
GF00000692	TFCN17291Y1_001169-T1	DBVPG3775_000752-T1
GF00000693	TFCN17291Y1_001903-T1	DBVPG3775_002138-T1
GF00000694	TFCN17291Y1_012604-T1	DBVPG3775_000767-T1
GF00000695	TFCN17291Y1_001205-T1	DBVPG3775_000796-T1
GF00000696	TFCN17291Y1_001263-T1	DBVPG3775_005001-T1
GF00000697	TFCN17291Y1_001298-T1	DBVPG3775_005043-T1
GF00000698	TFCN17291Y1_001302-T1	DBVPG3775_003692-T1
GF00000699	TFCN17291Y1_001342-T1	DBVPG3775_003736-T1
GF00000700	TFCN17291Y1_007209-T1	DBVPG3775_001818-T1
GF00000701	TFCN17291Y1_006860-T1	DBVPG3775_003753-T1
GF00000702	TFCN17291Y1_001365-T1	DBVPG3775_003761-T1
GF00000703	TFCN17291Y1_001386-T1	DBVPG3775_003789-T1
GF00000704	TFCN17291Y1_001593-T1	DBVPG3775_005541-T1
GF00000705	TFCN17291Y1_001608-T1	DBVPG3775_005523-T1
GF00000706	TFCN17291Y1_003677-T1	DBVPG3775_005496-T1
GF00000707	TFCN17291Y1_001656-T1	DBVPG3775_005472-T1
GF00000708	TFCN17291Y1_003710-T1	DBVPG3775_005462-T1
GF00000709	TFCN17291Y1_009799-T1	DBVPG3775_006568-T1
GF00000710	TFCN17291Y1_012314-T1	DBVPG3775_000543-T1
GF00000711	TFCN17291Y1_001694-T1	DBVPG3775_005268-T1
GF00000712	TFCN17291Y1_001703-T1	DBVPG3775_005278-T1
GF00000713	TFCN17291Y1_003097-T1	DBVPG3775_000449-T1
GF00000714	TFCN17291Y1_001752-T1	DBVPG3775_003045-T1
GF00000715	TFCN17291Y1_006195-T1	DBVPG3775_002675-T1
GF00000716	TFCN17291Y1_006712-T1	DBVPG3775_003027-T1
GF00000717	TFCN17291Y1_004447-T1	DBVPG3775_004574-T1
GF00000718	TFCN17291Y1_007947-T1	DBVPG3775_001628-T1
GF00000719	TFCN17291Y1_001800-T1	DBVPG3775_002992-T1
GF00000720	TFCN17291Y1_001814-T1	DBVPG3775_002971-T1
GF00000721	TFCN17291Y1_008108-T1	DBVPG3775_007524-T1
GF00000722	TFCN17291Y1_001841-T1	DBVPG3775_002939-T1
GF00000723	TFCN17291Y1_009646-T1	DBVPG3775_002813-T1
GF00000724	TFCN17291Y1_010290-T1	DBVPG3775_002148-T1
GF00000725	TFCN17291Y1_003829-T1	DBVPG3775_002170-T1
GF00000726	TFCN17291Y1_004543-T1	DBVPG3775_004800-T1
GF00000727	TFCN17291Y1_003099-T1	DBVPG3775_000451-T1
GF00000728	TFCN17291Y1_003889-T1	DBVPG3775_002246-T1
GF00000729	TFCN17291Y1_003314-T1	DBVPG3775_006444-T1
GF00000730	TFCN17291Y1_010515-T1	DBVPG3775_003470-T1
GF00000731	TFCN17291Y1_012564-T1	DBVPG3775_003515-T1
GF00000732	TFCN17291Y1_011058-T1	DBVPG3775_007101-T1
GF00000733	TFCN17291Y1_006499-T1	DBVPG3775_003868-T1
GF00000734	TFCN17291Y1_006501-T1	DBVPG3775_003871-T1
GF00000735	TFCN17291Y1_006539-T1	DBVPG3775_003912-T1
GF00000736	TFCN17291Y1_002415-T1	DBVPG3775_003936-T1
GF00000737	TFCN17291Y1_006969-T1	DBVPG3775_001800-T1
GF00000738	TFCN17291Y1_002458-T1	DBVPG3775_004124-T1
GF00000739	TFCN17291Y1_004238-T1	DBVPG3775_004164-T1
GF00000740	TFCN17291Y1_005295-T1	DBVPG3775_004176-T1
GF00000741	TFCN17291Y1_002514-T1	DBVPG3775_004187-T1
GF00000742	TFCN17291Y1_005283-T1	DBVPG3775_004195-T1
GF00000743	TFCN17291Y1_002523-T1	DBVPG3775_004198-T1
GF00000744	TFCN17291Y1_002531-T1	DBVPG3775_004207-T1
GF00000745	TFCN17291Y1_002714-T1	DBVPG3775_005243-T1
GF00000746	TFCN17291Y1_002601-T1	DBVPG3775_005217-T1
GF00000747	TFCN17291Y1_002744-T1	DBVPG3775_005212-T1
GF00000748	TFCN17291Y1_002615-T1	DBVPG3775_005202-T1
GF00000749	TFCN17291Y1_002763-T1	DBVPG3775_005188-T1
GF00000750	TFCN17291Y1_002770-T1	DBVPG3775_005179-T1
GF00000751	TFCN17291Y1_002658-T1	DBVPG3775_005159-T1
GF00000752	TFCN17291Y1_002803-T1	DBVPG3775_007127-T1
GF00000753	TFCN17291Y1_006205-T1	DBVPG3775_002663-T1
GF00000754	TFCN17291Y1_002682-T1	DBVPG3775_007138-T1
GF00000755	TFCN17291Y1_002697-T1	DBVPG3775_007157-T1
GF00000756	TFCN17291Y1_007418-T1	DBVPG3775_006271-T1
GF00000757	TFCN17291Y1_006150-T1	DBVPG3775_003821-T1
GF00000758	TFCN17291Y1_002880-T1	DBVPG3775_004882-T1
GF00000759	TFCN17291Y1_002913-T1	DBVPG3775_004922-T1
GF00000760	TFCN17291Y1_002932-T1	DBVPG3775_004943-T1
GF00000761	TFCN17291Y1_002955-T1	DBVPG3775_000896-T1
GF00000762	TFCN17291Y1_002975-T1	DBVPG3775_000919-T1
GF00000763	TFCN17291Y1_003217-T1	DBVPG3775_000908-T1
GF00000764	TFCN17291Y1_002986-T1	DBVPG3775_000934-T1
GF00000765	TFCN17291Y1_003052-T1	DBVPG3775_001005-T1
GF00000766	TFCN17291Y1_003172-T1	DBVPG3775_000854-T1
GF00000767	TFCN17291Y1_003176-T1	DBVPG3775_000860-T1
GF00000768	TFCN17291Y1_003177-T1	DBVPG3775_000861-T1
GF00000769	TFCN17291Y1_003180-T1	DBVPG3775_000866-T1
GF00000770	TFCN17291Y1_004719-T1	DBVPG3775_006974-T1
GF00000771	TFCN17291Y1_004768-T1	DBVPG3775_007469-T1
GF00000772	TFCN17291Y1_010656-T1	DBVPG3775_006988-T1
