	Rhodotorula_mucilaginosa_TFCN_17-291Y-1.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00000025	TFCN17291Y1_000252-T1, TFCN17291Y1_007793-T1, TFCN17291Y1_007794-T1, TFCN17291Y1_007015-T1, TFCN17291Y1_011253-T1, TFCN17291Y1_008695-T1, TFCN17291Y1_005183-T1, TFCN17291Y1_007798-T1, TFCN17291Y1_000256-T1, TFCN17291Y1_010312-T1, TFCN17291Y1_008633-T1, TFCN17291Y1_007088-T1, TFCN17291Y1_006618-T1, TFCN17291Y1_012705-T1	DBVPG3775_000350-T1, DBVPG3775_002101-T1, DBVPG3775_004055-T1, DBVPG3775_004056-T1, DBVPG3775_004060-T1, DBVPG3775_005885-T1, DBVPG3775_006531-T1, DBVPG3775_007325-T1, DBVPG3775_007326-T1
GF00000026	TFCN17291Y1_000037-T1, TFCN17291Y1_000702-T1, TFCN17291Y1_007688-T1, TFCN17291Y1_000322-T1, TFCN17291Y1_009645-T1, TFCN17291Y1_007364-T1, TFCN17291Y1_005060-T1, TFCN17291Y1_013015-T1, TFCN17291Y1_001832-T1, TFCN17291Y1_005765-T1, TFCN17291Y1_000351-T1, TFCN17291Y1_013020-T1, TFCN17291Y1_012093-T1, TFCN17291Y1_010048-T1	DBVPG3775_002812-T1, DBVPG3775_002951-T1, DBVPG3775_003096-T1, DBVPG3775_004329-T1, DBVPG3775_004630-T1, DBVPG3775_006174-T1, DBVPG3775_007584-T1
GF00000027	TFCN17291Y1_006404-T1, TFCN17291Y1_011843-T1, TFCN17291Y1_012222-T1, TFCN17291Y1_011179-T1, TFCN17291Y1_005943-T1, TFCN17291Y1_003810-T1, TFCN17291Y1_008127-T1, TFCN17291Y1_008000-T1, TFCN17291Y1_011842-T1, TFCN17291Y1_011850-T1, TFCN17291Y1_011400-T1, TFCN17291Y1_012522-T1	DBVPG3775_004369-T1, DBVPG3775_005788-T1, DBVPG3775_006461-T1, DBVPG3775_006604-T1, DBVPG3775_006605-T1, DBVPG3775_007217-T1, DBVPG3775_007366-T1, DBVPG3775_007367-T1, DBVPG3775_007368-T1
GF00000028	TFCN17291Y1_002998-T1, TFCN17291Y1_003252-T1, TFCN17291Y1_011303-T1, TFCN17291Y1_011700-T1, TFCN17291Y1_013018-T1, TFCN17291Y1_010928-T1, TFCN17291Y1_010271-T1, TFCN17291Y1_006289-T1, TFCN17291Y1_012681-T1, TFCN17291Y1_008477-T1, TFCN17291Y1_010122-T1, TFCN17291Y1_004072-T1, TFCN17291Y1_005838-T1, TFCN17291Y1_012738-T1, TFCN17291Y1_009733-T1	DBVPG3775_000946-T1, DBVPG3775_001534-T1, DBVPG3775_002127-T1, DBVPG3775_003280-T1, DBVPG3775_004260-T1, DBVPG3775_007088-T1
GF00000029	TFCN17291Y1_004310-T1, TFCN17291Y1_008742-T1, TFCN17291Y1_008583-T1, TFCN17291Y1_007977-T1, TFCN17291Y1_008046-T1, TFCN17291Y1_010234-T1, TFCN17291Y1_009275-T1, TFCN17291Y1_005003-T1, TFCN17291Y1_011920-T1, TFCN17291Y1_009306-T1, TFCN17291Y1_008096-T1, TFCN17291Y1_012798-T1, TFCN17291Y1_007976-T1	DBVPG3775_002018-T1, DBVPG3775_002666-T1, DBVPG3775_004563-T1, DBVPG3775_005431-T1, DBVPG3775_005960-T1, DBVPG3775_006128-T1, DBVPG3775_006129-T1, DBVPG3775_006647-T1
GF00000030	TFCN17291Y1_000028-T1, TFCN17291Y1_000691-T1, TFCN17291Y1_011063-T1, TFCN17291Y1_006287-T1, TFCN17291Y1_003445-T1, TFCN17291Y1_010442-T1, TFCN17291Y1_008790-T1, TFCN17291Y1_010193-T1, TFCN17291Y1_002134-T1, TFCN17291Y1_008547-T1, TFCN17291Y1_005430-T1, TFCN17291Y1_010367-T1, TFCN17291Y1_002135-T1	DBVPG3775_000636-T1, DBVPG3775_001471-T1, DBVPG3775_003107-T1, DBVPG3775_003326-T1, DBVPG3775_005871-T1, DBVPG3775_005872-T1, DBVPG3775_007096-T1
GF00000031	TFCN17291Y1_000125-T1, TFCN17291Y1_000782-T1, TFCN17291Y1_000379-T1, TFCN17291Y1_005136-T1, TFCN17291Y1_007868-T1, TFCN17291Y1_011582-T1, TFCN17291Y1_000353-T1, TFCN17291Y1_005816-T1, TFCN17291Y1_002471-T1, TFCN17291Y1_004216-T1, TFCN17291Y1_007721-T1, TFCN17291Y1_002472-T1	DBVPG3775_000298-T1, DBVPG3775_000564-T1, DBVPG3775_002898-T1, DBVPG3775_004138-T1, DBVPG3775_004139-T1, DBVPG3775_004140-T1, DBVPG3775_004293-T1, DBVPG3775_005085-T1
GF00000032	TFCN17291Y1_000591-T1, TFCN17291Y1_005486-T1, TFCN17291Y1_002805-T1, TFCN17291Y1_002674-T1, TFCN17291Y1_001276-T1, TFCN17291Y1_011872-T1, TFCN17291Y1_012422-T1, TFCN17291Y1_005920-T1, TFCN17291Y1_007911-T1, TFCN17291Y1_002737-T1, TFCN17291Y1_005316-T1, TFCN17291Y1_002804-T1	DBVPG3775_000054-T1, DBVPG3775_002869-T1, DBVPG3775_005020-T1, DBVPG3775_005220-T1, DBVPG3775_005649-T1, DBVPG3775_005752-T1, DBVPG3775_007130-T1, DBVPG3775_007131-T1
GF00000033	TFCN17291Y1_011601-T1, TFCN17291Y1_009802-T1, TFCN17291Y1_012063-T1, TFCN17291Y1_001743-T1, TFCN17291Y1_009683-T1, TFCN17291Y1_005564-T1, TFCN17291Y1_012586-T1, TFCN17291Y1_009803-T1, TFCN17291Y1_011600-T1, TFCN17291Y1_011761-T1, TFCN17291Y1_011196-T1, TFCN17291Y1_009764-T1, TFCN17291Y1_012062-T1	DBVPG3775_005321-T1, DBVPG3775_005595-T1, DBVPG3775_006562-T1, DBVPG3775_006563-T1, DBVPG3775_007033-T1, DBVPG3775_007034-T1, DBVPG3775_007200-T1
GF00000034	TFCN17291Y1_003032-T1, TFCN17291Y1_009370-T1, TFCN17291Y1_006134-T1, TFCN17291Y1_001679-T1, TFCN17291Y1_012728-T1, TFCN17291Y1_006971-T1, TFCN17291Y1_007228-T1, TFCN17291Y1_008217-T1, TFCN17291Y1_009947-T1, TFCN17291Y1_006241-T1, TFCN17291Y1_002392-T1	DBVPG3775_000990-T1, DBVPG3775_000991-T1, DBVPG3775_001797-T1, DBVPG3775_001798-T1, DBVPG3775_005455-T1, DBVPG3775_005693-T1, DBVPG3775_005995-T1, DBVPG3775_005996-T1, DBVPG3775_006335-T1
GF00000035	TFCN17291Y1_003857-T1, TFCN17291Y1_001965-T1, TFCN17291Y1_001958-T1, TFCN17291Y1_001973-T1, TFCN17291Y1_003865-T1, TFCN17291Y1_001974-T1, TFCN17291Y1_003856-T1, TFCN17291Y1_001959-T1, TFCN17291Y1_001972-T1, TFCN17291Y1_003855-T1, TFCN17291Y1_003864-T1, TFCN17291Y1_001964-T1	DBVPG3775_002205-T1, DBVPG3775_002206-T1, DBVPG3775_002207-T1, DBVPG3775_002211-T1, DBVPG3775_002212-T1, DBVPG3775_002219-T1, DBVPG3775_002220-T1, DBVPG3775_003704-T1
GF00000036	TFCN17291Y1_000006-T1, TFCN17291Y1_000672-T1, TFCN17291Y1_005771-T1, TFCN17291Y1_001837-T1, TFCN17291Y1_002417-T1, TFCN17291Y1_011091-T1, TFCN17291Y1_005770-T1, TFCN17291Y1_003448-T1, TFCN17291Y1_010440-T1, TFCN17291Y1_011654-T1, TFCN17291Y1_011738-T1	DBVPG3775_000633-T1, DBVPG3775_002944-T1, DBVPG3775_002945-T1, DBVPG3775_002946-T1, DBVPG3775_003134-T1, DBVPG3775_003939-T1, DBVPG3775_003941-T1, DBVPG3775_007022-T1
GF00000037	TFCN17291Y1_000205-T1, TFCN17291Y1_006905-T1, TFCN17291Y1_010392-T1, TFCN17291Y1_010224-T1, TFCN17291Y1_002085-T1, TFCN17291Y1_010535-T1, TFCN17291Y1_011863-T1, TFCN17291Y1_012772-T1, TFCN17291Y1_003488-T1, TFCN17291Y1_001189-T1, TFCN17291Y1_009520-T1, TFCN17291Y1_009607-T1	DBVPG3775_000716-T1, DBVPG3775_000776-T1, DBVPG3775_000777-T1, DBVPG3775_001370-T1, DBVPG3775_002859-T1, DBVPG3775_003489-T1, DBVPG3775_004002-T1
GF00000038	TFCN17291Y1_001213-T1, TFCN17291Y1_003519-T1, TFCN17291Y1_010661-T1, TFCN17291Y1_003345-T1, TFCN17291Y1_002970-T1, TFCN17291Y1_003231-T1, TFCN17291Y1_005840-T1, TFCN17291Y1_004074-T1, TFCN17291Y1_004075-T1, TFCN17291Y1_008482-T1, TFCN17291Y1_010127-T1	DBVPG3775_000805-T1, DBVPG3775_000924-T1, DBVPG3775_001536-T1, DBVPG3775_001537-T1, DBVPG3775_001538-T1, DBVPG3775_001539-T1, DBVPG3775_006982-T1, DBVPG3775_007083-T1
GF00000039	TFCN17291Y1_004120-T1, TFCN17291Y1_005881-T1, TFCN17291Y1_008205-T1, TFCN17291Y1_009960-T1, TFCN17291Y1_004807-T1, TFCN17291Y1_006642-T1, TFCN17291Y1_006415-T1, TFCN17291Y1_008138-T1, TFCN17291Y1_006118-T1, TFCN17291Y1_006226-T1, TFCN17291Y1_010054-T1, TFCN17291Y1_006398-T1	DBVPG3775_001589-T1, DBVPG3775_003674-T1, DBVPG3775_004622-T1, DBVPG3775_005981-T1, DBVPG3775_006316-T1, DBVPG3775_006317-T1, DBVPG3775_006619-T1
GF00000040	TFCN17291Y1_002650-T1, TFCN17291Y1_002782-T1, TFCN17291Y1_007550-T1, TFCN17291Y1_011818-T1, TFCN17291Y1_005381-T1, TFCN17291Y1_009074-T1, TFCN17291Y1_004047-T1, TFCN17291Y1_011465-T1, TFCN17291Y1_008593-T1, TFCN17291Y1_007964-T1, TFCN17291Y1_009073-T1	DBVPG3775_001416-T1, DBVPG3775_001417-T1, DBVPG3775_001418-T1, DBVPG3775_001505-T1, DBVPG3775_005166-T1, DBVPG3775_005441-T1, DBVPG3775_007337-T1
GF00000041	TFCN17291Y1_002959-T1, TFCN17291Y1_003212-T1, TFCN17291Y1_007601-T1, TFCN17291Y1_005340-T1, TFCN17291Y1_005336-T1, TFCN17291Y1_005337-T1, TFCN17291Y1_005338-T1, TFCN17291Y1_005339-T1	DBVPG3775_000900-T1, DBVPG3775_007269-T1, DBVPG3775_007270-T1, DBVPG3775_007271-T1, DBVPG3775_007272-T1, DBVPG3775_007273-T1, DBVPG3775_007274-T1, DBVPG3775_007275-T1, DBVPG3775_007276-T1, DBVPG3775_007277-T1
GF00000042	TFCN17291Y1_000237-T1, TFCN17291Y1_006939-T1, TFCN17291Y1_006940-T1, TFCN17291Y1_001242-T1, TFCN17291Y1_004639-T1, TFCN17291Y1_011262-T1, TFCN17291Y1_007025-T1, TFCN17291Y1_005739-T1, TFCN17291Y1_010697-T1, TFCN17291Y1_002698-T1, TFCN17291Y1_002829-T1	DBVPG3775_001896-T1, DBVPG3775_004037-T1, DBVPG3775_004038-T1, DBVPG3775_004982-T1, DBVPG3775_006518-T1, DBVPG3775_007158-T1
GF00000043	TFCN17291Y1_000387-T1, TFCN17291Y1_005128-T1, TFCN17291Y1_012666-T1, TFCN17291Y1_011909-T1, TFCN17291Y1_003224-T1, TFCN17291Y1_002645-T1, TFCN17291Y1_002777-T1, TFCN17291Y1_012574-T1, TFCN17291Y1_011952-T1, TFCN17291Y1_002977-T1, TFCN17291Y1_002978-T1	DBVPG3775_000287-T1, DBVPG3775_000915-T1, DBVPG3775_000916-T1, DBVPG3775_001018-T1, DBVPG3775_003244-T1, DBVPG3775_005171-T1
GF00000044	TFCN17291Y1_001299-T1, TFCN17291Y1_009435-T1, TFCN17291Y1_008427-T1, TFCN17291Y1_011943-T1, TFCN17291Y1_012828-T1, TFCN17291Y1_003931-T1, TFCN17291Y1_002040-T1, TFCN17291Y1_002037-T1, TFCN17291Y1_003930-T1, TFCN17291Y1_002038-T1, TFCN17291Y1_002039-T1	DBVPG3775_001027-T1, DBVPG3775_002292-T1, DBVPG3775_002293-T1, DBVPG3775_002294-T1, DBVPG3775_002295-T1, DBVPG3775_003686-T1
GF00000045	TFCN17291Y1_001350-T1, TFCN17291Y1_006869-T1, TFCN17291Y1_001352-T1, TFCN17291Y1_006866-T1, TFCN17291Y1_001719-T1, TFCN17291Y1_008460-T1, TFCN17291Y1_006867-T1, TFCN17291Y1_008447-T1, TFCN17291Y1_001692-T1, TFCN17291Y1_012238-T1, TFCN17291Y1_012202-T1	DBVPG3775_003744-T1, DBVPG3775_003746-T1, DBVPG3775_003747-T1, DBVPG3775_004665-T1, DBVPG3775_005266-T1, DBVPG3775_005295-T1
GF00000046	TFCN17291Y1_001639-T1, TFCN17291Y1_003682-T1, TFCN17291Y1_012277-T1, TFCN17291Y1_005549-T1, TFCN17291Y1_005548-T1, TFCN17291Y1_005556-T1, TFCN17291Y1_005568-T1, TFCN17291Y1_005553-T1, TFCN17291Y1_005567-T1	DBVPG3775_005490-T1, DBVPG3775_005576-T1, DBVPG3775_005577-T1, DBVPG3775_005578-T1, DBVPG3775_005583-T1, DBVPG3775_005587-T1, DBVPG3775_005598-T1, DBVPG3775_005599-T1
GF00000047	TFCN17291Y1_002061-T1, TFCN17291Y1_011495-T1, TFCN17291Y1_010467-T1, TFCN17291Y1_012929-T1, TFCN17291Y1_013008-T1, TFCN17291Y1_012162-T1, TFCN17291Y1_010472-T1, TFCN17291Y1_010471-T1, TFCN17291Y1_011038-T1, TFCN17291Y1_012951-T1	DBVPG3775_002317-T1, DBVPG3775_002318-T1, DBVPG3775_002327-T1, DBVPG3775_002328-T1, DBVPG3775_002333-T1, DBVPG3775_007125-T1, DBVPG3775_007573-T1
GF00000048	TFCN17291Y1_003994-T1, TFCN17291Y1_004010-T1, TFCN17291Y1_004915-T1, TFCN17291Y1_004935-T1, TFCN17291Y1_003995-T1, TFCN17291Y1_004011-T1, TFCN17291Y1_004936-T1, TFCN17291Y1_003996-T1, TFCN17291Y1_004012-T1	DBVPG3775_001666-T1, DBVPG3775_001667-T1, DBVPG3775_001668-T1, DBVPG3775_001669-T1, DBVPG3775_001670-T1, DBVPG3775_001685-T1, DBVPG3775_001686-T1, DBVPG3775_001687-T1
GF00000049	TFCN17291Y1_009335-T1, TFCN17291Y1_011336-T1, TFCN17291Y1_002053-T1, TFCN17291Y1_012285-T1, TFCN17291Y1_011453-T1, TFCN17291Y1_005448-T1, TFCN17291Y1_002806-T1, TFCN17291Y1_002675-T1, TFCN17291Y1_011824-T1, TFCN17291Y1_007556-T1	DBVPG3775_001489-T1, DBVPG3775_002307-T1, DBVPG3775_004685-T1, DBVPG3775_004686-T1, DBVPG3775_007132-T1, DBVPG3775_007331-T1
GF00000050	TFCN17291Y1_000249-T1, TFCN17291Y1_007789-T1, TFCN17291Y1_007878-T1, TFCN17291Y1_011569-T1, TFCN17291Y1_005774-T1, TFCN17291Y1_001839-T1, TFCN17291Y1_008171-T1, TFCN17291Y1_012763-T1, TFCN17291Y1_004285-T1, TFCN17291Y1_010712-T1, TFCN17291Y1_010087-T1	DBVPG3775_000578-T1, DBVPG3775_001989-T1, DBVPG3775_002558-T1, DBVPG3775_002941-T1, DBVPG3775_004051-T1
GF00000051	TFCN17291Y1_010737-T1, TFCN17291Y1_000402-T1, TFCN17291Y1_008841-T1, TFCN17291Y1_010613-T1, TFCN17291Y1_005464-T1, TFCN17291Y1_000571-T1, TFCN17291Y1_006831-T1, TFCN17291Y1_001387-T1, TFCN17291Y1_005465-T1, TFCN17291Y1_012618-T1	DBVPG3775_000081-T1, DBVPG3775_000082-T1, DBVPG3775_000269-T1, DBVPG3775_000411-T1, DBVPG3775_003390-T1, DBVPG3775_003790-T1
GF00000052	TFCN17291Y1_000470-T1, TFCN17291Y1_005996-T1, TFCN17291Y1_000473-T1, TFCN17291Y1_000472-T1, TFCN17291Y1_000471-T1, TFCN17291Y1_005997-T1, TFCN17291Y1_000474-T1, TFCN17291Y1_000475-T1	DBVPG3775_000189-T1, DBVPG3775_000190-T1, DBVPG3775_000191-T1, DBVPG3775_000192-T1, DBVPG3775_000193-T1, DBVPG3775_000194-T1, DBVPG3775_000195-T1, DBVPG3775_000196-T1
GF00000053	TFCN17291Y1_001034-T1, TFCN17291Y1_007758-T1, TFCN17291Y1_004986-T1, TFCN17291Y1_009254-T1, TFCN17291Y1_004282-T1, TFCN17291Y1_010709-T1, TFCN17291Y1_004498-T1, TFCN17291Y1_011405-T1, TFCN17291Y1_012695-T1, TFCN17291Y1_010337-T1	DBVPG3775_001088-T1, DBVPG3775_001986-T1, DBVPG3775_003576-T1, DBVPG3775_004539-T1, DBVPG3775_004540-T1, DBVPG3775_007455-T1
GF00000054	TFCN17291Y1_008737-T1, TFCN17291Y1_004302-T1, TFCN17291Y1_010730-T1, TFCN17291Y1_004333-T1, TFCN17291Y1_004303-T1, TFCN17291Y1_010731-T1, TFCN17291Y1_004334-T1, TFCN17291Y1_008717-T1, TFCN17291Y1_008718-T1, TFCN17291Y1_011655-T1, TFCN17291Y1_011737-T1	DBVPG3775_002008-T1, DBVPG3775_002009-T1, DBVPG3775_002042-T1, DBVPG3775_002043-T1, DBVPG3775_007023-T1
GF00000055	TFCN17291Y1_002473-T1, TFCN17291Y1_008938-T1, TFCN17291Y1_009840-T1, TFCN17291Y1_008930-T1, TFCN17291Y1_004217-T1, TFCN17291Y1_008929-T1, TFCN17291Y1_008937-T1, TFCN17291Y1_008939-T1, TFCN17291Y1_007443-T1, TFCN17291Y1_008936-T1	DBVPG3775_003417-T1, DBVPG3775_003418-T1, DBVPG3775_004141-T1, DBVPG3775_006243-T1, DBVPG3775_006244-T1, DBVPG3775_006249-T1
GF00000056	TFCN17291Y1_003173-T1, TFCN17291Y1_003565-T1, TFCN17291Y1_011171-T1, TFCN17291Y1_009466-T1, TFCN17291Y1_012884-T1, TFCN17291Y1_012918-T1, TFCN17291Y1_005610-T1, TFCN17291Y1_006057-T1, TFCN17291Y1_009462-T1, TFCN17291Y1_012882-T1, TFCN17291Y1_012965-T1	DBVPG3775_000855-T1, DBVPG3775_006027-T1, DBVPG3775_007226-T1, DBVPG3775_007562-T1, DBVPG3775_007595-T1
GF00000057	TFCN17291Y1_004592-T1, TFCN17291Y1_007646-T1, TFCN17291Y1_011197-T1, TFCN17291Y1_011760-T1, TFCN17291Y1_012915-T1, TFCN17291Y1_013002-T1, TFCN17291Y1_005605-T1, TFCN17291Y1_005412-T1, TFCN17291Y1_006063-T1, TFCN17291Y1_008368-T1	DBVPG3775_001450-T1, DBVPG3775_001451-T1, DBVPG3775_004734-T1, DBVPG3775_006928-T1, DBVPG3775_007199-T1, DBVPG3775_007594-T1
GF00000058	TFCN17291Y1_009748-T1, TFCN17291Y1_010494-T1, TFCN17291Y1_009749-T1, TFCN17291Y1_010492-T1, TFCN17291Y1_010484-T1, TFCN17291Y1_010493-T1, TFCN17291Y1_011903-T1, TFCN17291Y1_010485-T1, TFCN17291Y1_010497-T1, TFCN17291Y1_010496-T1	DBVPG3775_003251-T1, DBVPG3775_003258-T1, DBVPG3775_003259-T1, DBVPG3775_003260-T1, DBVPG3775_003261-T1, DBVPG3775_003263-T1
GF00000059	TFCN17291Y1_003559-T1, TFCN17291Y1_003168-T1, TFCN17291Y1_001869-T1, TFCN17291Y1_004726-T1, TFCN17291Y1_003286-T1, TFCN17291Y1_005808-T1, TFCN17291Y1_002114-T1, TFCN17291Y1_008566-T1, TFCN17291Y1_011326-T1, TFCN17291Y1_009324-T1	DBVPG3775_000849-T1, DBVPG3775_002908-T1, DBVPG3775_003520-T1, DBVPG3775_004673-T1, DBVPG3775_006411-T1
GF00000060	TFCN17291Y1_000314-T1, TFCN17291Y1_007678-T1, TFCN17291Y1_001330-T1, TFCN17291Y1_005177-T1, TFCN17291Y1_009401-T1, TFCN17291Y1_010764-T1, TFCN17291Y1_010317-T1, TFCN17291Y1_007092-T1, TFCN17291Y1_010316-T1	DBVPG3775_000344-T1, DBVPG3775_003724-T1, DBVPG3775_004339-T1, DBVPG3775_007318-T1, DBVPG3775_007319-T1, DBVPG3775_007320-T1
GF00000061	TFCN17291Y1_000896-T1, TFCN17291Y1_001466-T1, TFCN17291Y1_010888-T1, TFCN17291Y1_003408-T1, TFCN17291Y1_007045-T1, TFCN17291Y1_004949-T1, TFCN17291Y1_007975-T1, TFCN17291Y1_008584-T1, TFCN17291Y1_001467-T1, TFCN17291Y1_010887-T1	DBVPG3775_000677-T1, DBVPG3775_001250-T1, DBVPG3775_001251-T1, DBVPG3775_004497-T1, DBVPG3775_005432-T1
GF00000062	TFCN17291Y1_001282-T1, TFCN17291Y1_004680-T1, TFCN17291Y1_006510-T1, TFCN17291Y1_002357-T1, TFCN17291Y1_001802-T1, TFCN17291Y1_001795-T1, TFCN17291Y1_001794-T1, TFCN17291Y1_006737-T1, TFCN17291Y1_006746-T1	DBVPG3775_002988-T1, DBVPG3775_002997-T1, DBVPG3775_002998-T1, DBVPG3775_002999-T1, DBVPG3775_003881-T1, DBVPG3775_005026-T1
GF00000063	TFCN17291Y1_002330-T1, TFCN17291Y1_012038-T1, TFCN17291Y1_002480-T1, TFCN17291Y1_004224-T1, TFCN17291Y1_010103-T1, TFCN17291Y1_008154-T1, TFCN17291Y1_003108-T1, TFCN17291Y1_008802-T1, TFCN17291Y1_010182-T1	DBVPG3775_000459-T1, DBVPG3775_000462-T1, DBVPG3775_002577-T1, DBVPG3775_003313-T1, DBVPG3775_003851-T1, DBVPG3775_004149-T1
GF00000064	TFCN17291Y1_004044-T1, TFCN17291Y1_005878-T1, TFCN17291Y1_003041-T1, TFCN17291Y1_009372-T1, TFCN17291Y1_011462-T1, TFCN17291Y1_004705-T1, TFCN17291Y1_009709-T1, TFCN17291Y1_004117-T1, TFCN17291Y1_007938-T1, TFCN17291Y1_004147-T1	DBVPG3775_000993-T1, DBVPG3775_001502-T1, DBVPG3775_001586-T1, DBVPG3775_001616-T1, DBVPG3775_006953-T1
GF00000065	TFCN17291Y1_003112-T1, TFCN17291Y1_005449-T1, TFCN17291Y1_004058-T1, TFCN17291Y1_005824-T1, TFCN17291Y1_007971-T1, TFCN17291Y1_008588-T1, TFCN17291Y1_005447-T1, TFCN17291Y1_011452-T1, TFCN17291Y1_007969-T1	DBVPG3775_000466-T1, DBVPG3775_000467-T1, DBVPG3775_001488-T1, DBVPG3775_001490-T1, DBVPG3775_001518-T1, DBVPG3775_005436-T1
GF00000066	TFCN17291Y1_004708-T1, TFCN17291Y1_009713-T1, TFCN17291Y1_009712-T1, TFCN17291Y1_009788-T1, TFCN17291Y1_009780-T1, TFCN17291Y1_009820-T1, TFCN17291Y1_011124-T1, TFCN17291Y1_012678-T1, TFCN17291Y1_010843-T1	DBVPG3775_003439-T1, DBVPG3775_006345-T1, DBVPG3775_006580-T1, DBVPG3775_006581-T1, DBVPG3775_006957-T1, DBVPG3775_006958-T1
GF00000067	TFCN17291Y1_008307-T1, TFCN17291Y1_011884-T1, TFCN17291Y1_008322-T1, TFCN17291Y1_012139-T1, TFCN17291Y1_008311-T1, TFCN17291Y1_008329-T1, TFCN17291Y1_011880-T1	DBVPG3775_001826-T1, DBVPG3775_001834-T1, DBVPG3775_001835-T1, DBVPG3775_001836-T1, DBVPG3775_001847-T1, DBVPG3775_001851-T1, DBVPG3775_001852-T1, DBVPG3775_001853-T1
GF00000068	TFCN17291Y1_010826-T1, TFCN17291Y1_010869-T1, TFCN17291Y1_000639-T1, TFCN17291Y1_011153-T1, TFCN17291Y1_007658-T1, TFCN17291Y1_004604-T1, TFCN17291Y1_000640-T1, TFCN17291Y1_008425-T1	DBVPG3775_003169-T1, DBVPG3775_003170-T1, DBVPG3775_004717-T1, DBVPG3775_006376-T1, DBVPG3775_006377-T1, DBVPG3775_006378-T1
GF00000069	TFCN17291Y1_011681-T1, TFCN17291Y1_006603-T1, TFCN17291Y1_006616-T1, TFCN17291Y1_000369-T1, TFCN17291Y1_010943-T1, TFCN17291Y1_009776-T1, TFCN17291Y1_003161-T1, TFCN17291Y1_012703-T1, TFCN17291Y1_010538-T1	DBVPG3775_000527-T1, DBVPG3775_000528-T1, DBVPG3775_004277-T1, DBVPG3775_005887-T1, DBVPG3775_005902-T1
GF00000070	TFCN17291Y1_000094-T1, TFCN17291Y1_000753-T1, TFCN17291Y1_000752-T1, TFCN17291Y1_001740-T1, TFCN17291Y1_009686-T1, TFCN17291Y1_009913-T1, TFCN17291Y1_012434-T1, TFCN17291Y1_005217-T1, TFCN17291Y1_007739-T1	DBVPG3775_001065-T1, DBVPG3775_005049-T1, DBVPG3775_005050-T1, DBVPG3775_005318-T1, DBVPG3775_005407-T1
GF00000071	TFCN17291Y1_000139-T1, TFCN17291Y1_000793-T1, TFCN17291Y1_000794-T1, TFCN17291Y1_006836-T1, TFCN17291Y1_001382-T1, TFCN17291Y1_001417-T1, TFCN17291Y1_000851-T1, TFCN17291Y1_001594-T1, TFCN17291Y1_003637-T1	DBVPG3775_001311-T1, DBVPG3775_003785-T1, DBVPG3775_005100-T1, DBVPG3775_005101-T1, DBVPG3775_005540-T1
GF00000072	TFCN17291Y1_000253-T1, TFCN17291Y1_007795-T1, TFCN17291Y1_007542-T1, TFCN17291Y1_011811-T1, TFCN17291Y1_007439-T1, TFCN17291Y1_008932-T1, TFCN17291Y1_001123-T1, TFCN17291Y1_002259-T1, TFCN17291Y1_002258-T1	DBVPG3775_002409-T1, DBVPG3775_002410-T1, DBVPG3775_004057-T1, DBVPG3775_006241-T1, DBVPG3775_007346-T1
GF00000073	TFCN17291Y1_000330-T1, TFCN17291Y1_007696-T1, TFCN17291Y1_007697-T1, TFCN17291Y1_000331-T1, TFCN17291Y1_009270-T1, TFCN17291Y1_004998-T1, TFCN17291Y1_004687-T1, TFCN17291Y1_001288-T1, TFCN17291Y1_009269-T1	DBVPG3775_004318-T1, DBVPG3775_004319-T1, DBVPG3775_004555-T1, DBVPG3775_004556-T1, DBVPG3775_005033-T1
GF00000074	TFCN17291Y1_005946-T1, TFCN17291Y1_011839-T1, TFCN17291Y1_001313-T1, TFCN17291Y1_009418-T1, TFCN17291Y1_001314-T1, TFCN17291Y1_003721-T1, TFCN17291Y1_004394-T1, TFCN17291Y1_004183-T1, TFCN17291Y1_010146-T1	DBVPG3775_003706-T1, DBVPG3775_003707-T1, DBVPG3775_004479-T1, DBVPG3775_005791-T1, DBVPG3775_007063-T1
GF00000075	TFCN17291Y1_001059-T1, TFCN17291Y1_007353-T1, TFCN17291Y1_011289-T1, TFCN17291Y1_012656-T1, TFCN17291Y1_001335-T1, TFCN17291Y1_006279-T1, TFCN17291Y1_011056-T1, TFCN17291Y1_009397-T1, TFCN17291Y1_001334-T1	DBVPG3775_002490-T1, DBVPG3775_003728-T1, DBVPG3775_003729-T1, DBVPG3775_004242-T1, DBVPG3775_007105-T1
GF00000076	TFCN17291Y1_001178-T1, TFCN17291Y1_002320-T1, TFCN17291Y1_001186-T1, TFCN17291Y1_012602-T1, TFCN17291Y1_012609-T1, TFCN17291Y1_012826-T1, TFCN17291Y1_011945-T1, TFCN17291Y1_001187-T1, TFCN17291Y1_003486-T1	DBVPG3775_000763-T1, DBVPG3775_000764-T1, DBVPG3775_000773-T1, DBVPG3775_000774-T1, DBVPG3775_001025-T1
GF00000077	TFCN17291Y1_001746-T1, TFCN17291Y1_009680-T1, TFCN17291Y1_008507-T1, TFCN17291Y1_005025-T1, TFCN17291Y1_002367-T1, TFCN17291Y1_006520-T1, TFCN17291Y1_008476-T1, TFCN17291Y1_002368-T1, TFCN17291Y1_010121-T1	DBVPG3775_003891-T1, DBVPG3775_003892-T1, DBVPG3775_005324-T1, DBVPG3775_006216-T1, DBVPG3775_007089-T1
