	Rhodotorula_mucilaginosa_TFCN_17-0-2E390-2.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00000386	TFCN1702E3902_009807-T1	DBVPG3775_006913-T1
GF00000387	TFCN1702E3902_000492-T1	DBVPG3775_007433-T1
GF00000388	TFCN1702E3902_007414-T1	DBVPG3775_001454-T1
GF00000389	TFCN1702E3902_010765-T1	DBVPG3775_002690-T1
GF00000390	TFCN1702E3902_012256-T1	DBVPG3775_001828-T1
GF00000391	TFCN1702E3902_009015-T1	DBVPG3775_001535-T1
GF00000392	TFCN1702E3902_011333-T1	DBVPG3775_001529-T1
GF00000393	TFCN1702E3902_001792-T1	DBVPG3775_006493-T1
GF00000394	TFCN1702E3902_011312-T1	DBVPG3775_001554-T1
GF00000395	TFCN1702E3902_007899-T1	DBVPG3775_000508-T1
GF00000396	TFCN1702E3902_008938-T1	DBVPG3775_004672-T1
GF00000397	TFCN1702E3902_003301-T1	DBVPG3775_004155-T1
GF00000398	TFCN1702E3902_000662-T1	DBVPG3775_003224-T1
GF00000399	TFCN1702E3902_011038-T1	DBVPG3775_004741-T1
GF00000400	TFCN1702E3902_002685-T1	DBVPG3775_000105-T1
GF00000401	TFCN1702E3902_010496-T1	DBVPG3775_003407-T1
GF00000402	TFCN1702E3902_005471-T1	DBVPG3775_003688-T1
GF00000403	TFCN1702E3902_005554-T1	DBVPG3775_002216-T1
GF00000404	TFCN1702E3902_002346-T1	DBVPG3775_002992-T1
GF00000405	TFCN1702E3902_004192-T1	DBVPG3775_007395-T1
GF00000406	TFCN1702E3902_012677-T1	DBVPG3775_000675-T1
GF00000407	TFCN1702E3902_001189-T1	DBVPG3775_000878-T1
GF00000408	TFCN1702E3902_001529-T1	DBVPG3775_002530-T1
GF00000409	TFCN1702E3902_003629-T1	DBVPG3775_004549-T1
GF00000410	TFCN1702E3902_001099-T1	DBVPG3775_000778-T1
GF00000411	TFCN1702E3902_012389-T1	DBVPG3775_007010-T1
GF00000412	TFCN1702E3902_011442-T1	DBVPG3775_005696-T1
GF00000413	TFCN1702E3902_000899-T1	DBVPG3775_003996-T1
GF00000414	TFCN1702E3902_008124-T1	DBVPG3775_003902-T1
GF00000415	TFCN1702E3902_004361-T1	DBVPG3775_005129-T1
GF00000416	TFCN1702E3902_004367-T1	DBVPG3775_005122-T1
GF00000417	TFCN1702E3902_000947-T1	DBVPG3775_000263-T1
GF00000418	TFCN1702E3902_004380-T1	DBVPG3775_005109-T1
GF00000419	TFCN1702E3902_004419-T1	DBVPG3775_005062-T1
GF00000420	TFCN1702E3902_001001-T1	DBVPG3775_005054-T1
GF00000421	TFCN1702E3902_001004-T1	DBVPG3775_005051-T1
GF00000422	TFCN1702E3902_011982-T1	DBVPG3775_003065-T1
GF00000423	TFCN1702E3902_012808-T1	DBVPG3775_006582-T1
GF00000424	TFCN1702E3902_002360-T1	DBVPG3775_003007-T1
GF00000425	TFCN1702E3902_005964-T1	DBVPG3775_003104-T1
GF00000426	TFCN1702E3902_008521-T1	DBVPG3775_002822-T1
GF00000427	TFCN1702E3902_001622-T1	DBVPG3775_002425-T1
GF00000428	TFCN1702E3902_010050-T1	DBVPG3775_006684-T1
GF00000429	TFCN1702E3902_001775-T1	DBVPG3775_000120-T1
GF00000430	TFCN1702E3902_007501-T1	DBVPG3775_001256-T1
GF00000431	TFCN1702E3902_002839-T1	DBVPG3775_004116-T1
GF00000432	TFCN1702E3902_005129-T1	DBVPG3775_001728-T1
GF00000433	TFCN1702E3902_003518-T1	DBVPG3775_001172-T1
GF00000434	TFCN1702E3902_011873-T1	DBVPG3775_003315-T1
GF00000435	TFCN1702E3902_011508-T1	DBVPG3775_007359-T1
GF00000436	TFCN1702E3902_003547-T1	DBVPG3775_001140-T1
GF00000437	TFCN1702E3902_012345-T1	DBVPG3775_005426-T1
GF00000438	TFCN1702E3902_001505-T1	DBVPG3775_001117-T1
GF00000439	TFCN1702E3902_009326-T1	DBVPG3775_005491-T1
GF00000440	TFCN1702E3902_006212-T1	DBVPG3775_000546-T1
GF00000441	TFCN1702E3902_001568-T1	DBVPG3775_002484-T1
GF00000442	TFCN1702E3902_007048-T1	DBVPG3775_004306-T1
GF00000443	TFCN1702E3902_001593-T1	DBVPG3775_002458-T1
GF00000444	TFCN1702E3902_001621-T1	DBVPG3775_002427-T1
GF00000445	TFCN1702E3902_007109-T1	DBVPG3775_006968-T1
GF00000446	TFCN1702E3902_007883-T1	DBVPG3775_005888-T1
GF00000447	TFCN1702E3902_008181-T1	DBVPG3775_007425-T1
GF00000448	TFCN1702E3902_007208-T1	DBVPG3775_000699-T1
GF00000449	TFCN1702E3902_001746-T1	DBVPG3775_005411-T1
GF00000450	TFCN1702E3902_003869-T1	DBVPG3775_002925-T1
GF00000451	TFCN1702E3902_003839-T1	DBVPG3775_002893-T1
GF00000452	TFCN1702E3902_006778-T1	DBVPG3775_006485-T1
GF00000453	TFCN1702E3902_002069-T1	DBVPG3775_003895-T1
GF00000454	TFCN1702E3902_009525-T1	DBVPG3775_000400-T1
GF00000455	TFCN1702E3902_002105-T1	DBVPG3775_003856-T1
GF00000456	TFCN1702E3902_002234-T1	DBVPG3775_007410-T1
GF00000457	TFCN1702E3902_002378-T1	DBVPG3775_003027-T1
GF00000458	TFCN1702E3902_002117-T1	DBVPG3775_003844-T1
GF00000459	TFCN1702E3902_002121-T1	DBVPG3775_004831-T1
GF00000460	TFCN1702E3902_011504-T1	DBVPG3775_007364-T1
GF00000461	TFCN1702E3902_002154-T1	DBVPG3775_004865-T1
GF00000462	TFCN1702E3902_011541-T1	DBVPG3775_007371-T1
GF00000463	TFCN1702E3902_004524-T1	DBVPG3775_000282-T1
GF00000464	TFCN1702E3902_004160-T1	DBVPG3775_004931-T1
GF00000465	TFCN1702E3902_004181-T1	DBVPG3775_007408-T1
GF00000466	TFCN1702E3902_005512-T1	DBVPG3775_002165-T1
GF00000467	TFCN1702E3902_008839-T1	DBVPG3775_006121-T1
GF00000468	TFCN1702E3902_012982-T1	DBVPG3775_007577-T1
GF00000469	TFCN1702E3902_002381-T1	DBVPG3775_003030-T1
GF00000470	TFCN1702E3902_003707-T1	DBVPG3775_007145-T1
GF00000471	TFCN1702E3902_002398-T1	DBVPG3775_005541-T1
GF00000472	TFCN1702E3902_009286-T1	DBVPG3775_005533-T1
GF00000473	TFCN1702E3902_002408-T1	DBVPG3775_005531-T1
GF00000474	TFCN1702E3902_011360-T1	DBVPG3775_006976-T1
GF00000475	TFCN1702E3902_003157-T1	DBVPG3775_006362-T1
GF00000476	TFCN1702E3902_007829-T1	DBVPG3775_005945-T1
GF00000477	TFCN1702E3902_006215-T1	DBVPG3775_000543-T1
GF00000478	TFCN1702E3902_006119-T1	DBVPG3775_001887-T1
GF00000479	TFCN1702E3902_010393-T1	DBVPG3775_002296-T1
GF00000480	TFCN1702E3902_002536-T1	DBVPG3775_005314-T1
GF00000481	TFCN1702E3902_006099-T1	DBVPG3775_005323-T1
GF00000482	TFCN1702E3902_006431-T1	DBVPG3775_000084-T1
GF00000483	TFCN1702E3902_005178-T1	DBVPG3775_006809-T1
GF00000484	TFCN1702E3902_008577-T1	DBVPG3775_000155-T1
GF00000485	TFCN1702E3902_002653-T1	DBVPG3775_000139-T1
GF00000486	TFCN1702E3902_003196-T1	DBVPG3775_007189-T1
GF00000487	TFCN1702E3902_002682-T1	DBVPG3775_000109-T1
GF00000488	TFCN1702E3902_006441-T1	DBVPG3775_000094-T1
GF00000489	TFCN1702E3902_004228-T1	DBVPG3775_004461-T1
GF00000490	TFCN1702E3902_008367-T1	DBVPG3775_000028-T1
GF00000491	TFCN1702E3902_004937-T1	DBVPG3775_004230-T1
GF00000492	TFCN1702E3902_002795-T1	DBVPG3775_004167-T1
GF00000493	TFCN1702E3902_007931-T1	DBVPG3775_000577-T1
GF00000494	TFCN1702E3902_003292-T1	DBVPG3775_004145-T1
GF00000495	TFCN1702E3902_004738-T1	DBVPG3775_002667-T1
GF00000496	TFCN1702E3902_005841-T1	DBVPG3775_003267-T1
GF00000497	TFCN1702E3902_002848-T1	DBVPG3775_007056-T1
GF00000498	TFCN1702E3902_004765-T1	DBVPG3775_002694-T1
GF00000499	TFCN1702E3902_002870-T1	DBVPG3775_007079-T1
GF00000500	TFCN1702E3902_009816-T1	DBVPG3775_006924-T1
GF00000501	TFCN1702E3902_003785-T1	DBVPG3775_005215-T1
GF00000502	TFCN1702E3902_005262-T1	DBVPG3775_006082-T1
GF00000503	TFCN1702E3902_006696-T1	DBVPG3775_004067-T1
GF00000504	TFCN1702E3902_003371-T1	DBVPG3775_005842-T1
GF00000505	TFCN1702E3902_012525-T1	DBVPG3775_001584-T1
GF00000506	TFCN1702E3902_003418-T1	DBVPG3775_004311-T1
GF00000507	TFCN1702E3902_010281-T1	DBVPG3775_004269-T1
GF00000508	TFCN1702E3902_004951-T1	DBVPG3775_001045-T1
GF00000509	TFCN1702E3902_003622-T1	DBVPG3775_004558-T1
GF00000510	TFCN1702E3902_003641-T1	DBVPG3775_006555-T1
GF00000511	TFCN1702E3902_005433-T1	DBVPG3775_005001-T1
GF00000512	TFCN1702E3902_003716-T1	DBVPG3775_007135-T1
GF00000513	TFCN1702E3902_004546-T1	DBVPG3775_000258-T1
GF00000514	TFCN1702E3902_004281-T1	DBVPG3775_004402-T1
GF00000515	TFCN1702E3902_009070-T1	DBVPG3775_000345-T1
GF00000516	TFCN1702E3902_012906-T1	DBVPG3775_007093-T1
GF00000517	TFCN1702E3902_004536-T1	DBVPG3775_000268-T1
GF00000518	TFCN1702E3902_010430-T1	DBVPG3775_000249-T1
GF00000519	TFCN1702E3902_012662-T1	DBVPG3775_006814-T1
GF00000520	TFCN1702E3902_007612-T1	DBVPG3775_002672-T1
GF00000521	TFCN1702E3902_009895-T1	DBVPG3775_001855-T1
GF00000522	TFCN1702E3902_009457-T1	DBVPG3775_004602-T1
GF00000523	TFCN1702E3902_012551-T1	DBVPG3775_002569-T1
GF00000524	TFCN1702E3902_008465-T1	DBVPG3775_001813-T1
GF00000525	TFCN1702E3902_008901-T1	DBVPG3775_005820-T1
GF00000526	TFCN1702E3902_010169-T1	DBVPG3775_002606-T1
GF00000527	TFCN1702E3902_006030-T1	DBVPG3775_004998-T1
GF00000528	TFCN1702E3902_007604-T1	DBVPG3775_002683-T1
GF00000529	TFCN1702E3902_007590-T1	DBVPG3775_002700-T1
GF00000530	TFCN1702E3902_012840-T1	DBVPG3775_002595-T1
GF00000531	TFCN1702E3902_011537-T1	DBVPG3775_007375-T1
GF00000532	TFCN1702E3902_007515-T1	DBVPG3775_001059-T1
GF00000533	TFCN1702E3902_007791-T1	DBVPG3775_001076-T1
GF00000534	TFCN1702E3902_007295-T1	DBVPG3775_005873-T1
GF00000535	TFCN1702E3902_011860-T1	DBVPG3775_003952-T1
GF00000536	TFCN1702E3902_007752-T1	DBVPG3775_006021-T1
GF00000537	TFCN1702E3902_008792-T1	DBVPG3775_004737-T1
GF00000538	TFCN1702E3902_005529-T1	DBVPG3775_006283-T1
GF00000539	TFCN1702E3902_007567-T1	DBVPG3775_006327-T1
GF00000540	TFCN1702E3902_007554-T1	DBVPG3775_002145-T1
GF00000541	TFCN1702E3902_005455-T1	DBVPG3775_005030-T1
GF00000542	TFCN1702E3902_010975-T1	DBVPG3775_002157-T1
GF00000543	TFCN1702E3902_010977-T1	DBVPG3775_002159-T1
GF00000544	TFCN1702E3902_005563-T1	DBVPG3775_002224-T1
GF00000545	TFCN1702E3902_006989-T1	DBVPG3775_000451-T1
GF00000546	TFCN1702E3902_010586-T1	DBVPG3775_005856-T1
GF00000547	TFCN1702E3902_008775-T1	DBVPG3775_004756-T1
GF00000548	TFCN1702E3902_012606-T1	DBVPG3775_006965-T1
GF00000549	TFCN1702E3902_007210-T1	DBVPG3775_000701-T1
GF00000550	TFCN1702E3902_005881-T1	DBVPG3775_006993-T1
GF00000551	TFCN1702E3902_007841-T1	DBVPG3775_005932-T1
GF00000552	TFCN1702E3902_009266-T1	DBVPG3775_006220-T1
GF00000553	TFCN1702E3902_009269-T1	DBVPG3775_006223-T1
GF00000554	TFCN1702E3902_006506-T1	DBVPG3775_003471-T1
GF00000555	TFCN1702E3902_011724-T1	DBVPG3775_007427-T1
GF00000556	TFCN1702E3902_006568-T1	DBVPG3775_003537-T1
GF00000557	TFCN1702E3902_012095-T1	DBVPG3775_003201-T1
GF00000558	TFCN1702E3902_006621-T1	DBVPG3775_003203-T1
GF00000559	TFCN1702E3902_006638-T1	DBVPG3775_003236-T1
GF00000560	TFCN1702E3902_009387-T1	DBVPG3775_007236-T1
GF00000561	TFCN1702E3902_006646-T1	DBVPG3775_007244-T1
GF00000562	TFCN1702E3902_010670-T1	DBVPG3775_007250-T1
GF00000563	TFCN1702E3902_009431-T1	DBVPG3775_004633-T1
GF00000564	TFCN1702E3902_006943-T1	DBVPG3775_006842-T1
GF00000565	TFCN1702E3902_011998-T1	DBVPG3775_006946-T1
GF00000566	TFCN1702E3902_007093-T1	DBVPG3775_006947-T1
GF00000567	TFCN1702E3902_007158-T1	DBVPG3775_006453-T1
GF00000568	TFCN1702E3902_009499-T1	DBVPG3775_004819-T1
GF00000569	TFCN1702E3902_007722-T1	DBVPG3775_005986-T1
GF00000570	TFCN1702E3902_010632-T1	DBVPG3775_003312-T1
GF00000571	TFCN1702E3902_007740-T1	DBVPG3775_006006-T1
GF00000572	TFCN1702E3902_010267-T1	DBVPG3775_005922-T1
GF00000573	TFCN1702E3902_010275-T1	DBVPG3775_005915-T1
GF00000574	TFCN1702E3902_010824-T1	DBVPG3775_000620-T1
GF00000575	TFCN1702E3902_012364-T1	DBVPG3775_002792-T1
GF00000576	TFCN1702E3902_009352-T1	DBVPG3775_004784-T1
GF00000577	TFCN1702E3902_008631-T1	DBVPG3775_006252-T1
GF00000578	TFCN1702E3902_008643-T1	DBVPG3775_006269-T1
GF00000579	TFCN1702E3902_008714-T1	DBVPG3775_003375-T1
GF00000580	TFCN1702E3902_008996-T1	DBVPG3775_006116-T1
GF00000581	TFCN1702E3902_008990-T1	DBVPG3775_006110-T1
GF00000582	TFCN1702E3902_011127-T1	DBVPG3775_001602-T1
GF00000583	TFCN1702E3902_009047-T1	DBVPG3775_006810-T1
GF00000584	TFCN1702E3902_009706-T1	DBVPG3775_006812-T1
GF00000585	TFCN1702E3902_009555-T1	DBVPG3775_000234-T1
GF00000586	TFCN1702E3902_011123-T1	DBVPG3775_001606-T1
GF00000587	TFCN1702E3902_010790-T1	DBVPG3775_005446-T1
GF00000588	TFCN1702E3902_010809-T1	DBVPG3775_001623-T1
GF00000589	TFCN1702E3902_009846-T1	DBVPG3775_002749-T1
GF00000590	TFCN1702E3902_010071-T1	DBVPG3775_003257-T1
GF00000591	TFCN1702E3902_010080-T1	DBVPG3775_003268-T1
GF00000592	TFCN1702E3902_010228-T1	DBVPG3775_006527-T1
GF00000593	TFCN1702E3902_012591-T1	DBVPG3775_003396-T1
GF00000594	TFCN1702E3902_010854-T1	DBVPG3775_000733-T1
GF00000595	TFCN1702E3902_011735-T1	DBVPG3775_007293-T1
GF00000596	TFCN1702E3902_000035-T1	DBVPG3775_003652-T1
GF00000597	TFCN1702E3902_002891-T1	DBVPG3775_003659-T1
GF00000598	TFCN1702E3902_000100-T1	DBVPG3775_006732-T1
GF00000599	TFCN1702E3902_000103-T1	DBVPG3775_006737-T1
GF00000600	TFCN1702E3902_009432-T1	DBVPG3775_004632-T1
GF00000601	TFCN1702E3902_001212-T1	DBVPG3775_000904-T1
GF00000602	TFCN1702E3902_005553-T1	DBVPG3775_005476-T1
GF00000603	TFCN1702E3902_004637-T1	DBVPG3775_001806-T1
GF00000604	TFCN1702E3902_000246-T1	DBVPG3775_002028-T1
GF00000605	TFCN1702E3902_008177-T1	DBVPG3775_007421-T1
GF00000606	TFCN1702E3902_006983-T1	DBVPG3775_000443-T1
GF00000607	TFCN1702E3902_000262-T1	DBVPG3775_002054-T1
GF00000608	TFCN1702E3902_004230-T1	DBVPG3775_004459-T1
GF00000609	TFCN1702E3902_000278-T1	DBVPG3775_002074-T1
GF00000610	TFCN1702E3902_006293-T1	DBVPG3775_002085-T1
GF00000611	TFCN1702E3902_006301-T1	DBVPG3775_002093-T1
GF00000612	TFCN1702E3902_000295-T1	DBVPG3775_002095-T1
GF00000613	TFCN1702E3902_006312-T1	DBVPG3775_002106-T1
GF00000614	TFCN1702E3902_000325-T1	DBVPG3775_007339-T1
GF00000615	TFCN1702E3902_008037-T1	DBVPG3775_006850-T1
GF00000616	TFCN1702E3902_005923-T1	DBVPG3775_003156-T1
GF00000617	TFCN1702E3902_012734-T1	DBVPG3775_005592-T1
GF00000618	TFCN1702E3902_000388-T1	DBVPG3775_005578-T1
GF00000619	TFCN1702E3902_011154-T1	DBVPG3775_005563-T1
GF00000620	TFCN1702E3902_000427-T1	DBVPG3775_001348-T1
GF00000621	TFCN1702E3902_001877-T1	DBVPG3775_001361-T1
GF00000622	TFCN1702E3902_006325-T1	DBVPG3775_007175-T1
GF00000623	TFCN1702E3902_000463-T1	DBVPG3775_001388-T1
GF00000624	TFCN1702E3902_000527-T1	DBVPG3775_001458-T1
GF00000625	TFCN1702E3902_010757-T1	DBVPG3775_001460-T1
GF00000626	TFCN1702E3902_003696-T1	DBVPG3775_007157-T1
GF00000627	TFCN1702E3902_001188-T1	DBVPG3775_000877-T1
GF00000628	TFCN1702E3902_001249-T1	DBVPG3775_000943-T1
GF00000629	TFCN1702E3902_001241-T1	DBVPG3775_000934-T1
GF00000630	TFCN1702E3902_001216-T1	DBVPG3775_000908-T1
GF00000631	TFCN1702E3902_000735-T1	DBVPG3775_000900-T1
GF00000632	TFCN1702E3902_001173-T1	DBVPG3775_000860-T1
GF00000633	TFCN1702E3902_001147-T1	DBVPG3775_000832-T1
GF00000634	TFCN1702E3902_001145-T1	DBVPG3775_000830-T1
GF00000635	TFCN1702E3902_008667-T1	DBVPG3775_005655-T1
GF00000636	TFCN1702E3902_000886-T1	DBVPG3775_004009-T1
GF00000637	TFCN1702E3902_004326-T1	DBVPG3775_004001-T1
GF00000638	TFCN1702E3902_009719-T1	DBVPG3775_006798-T1
GF00000639	TFCN1702E3902_004352-T1	DBVPG3775_005138-T1
GF00000640	TFCN1702E3902_004365-T1	DBVPG3775_005124-T1
GF00000641	TFCN1702E3902_000949-T1	DBVPG3775_005113-T1
GF00000642	TFCN1702E3902_004394-T1	DBVPG3775_005094-T1
GF00000643	TFCN1702E3902_000971-T1	DBVPG3775_005089-T1
GF00000644	TFCN1702E3902_004399-T1	DBVPG3775_005087-T1
GF00000645	TFCN1702E3902_002396-T1	DBVPG3775_005544-T1
GF00000646	TFCN1702E3902_001011-T1	DBVPG3775_007590-T1
GF00000647	TFCN1702E3902_001031-T1	DBVPG3775_003066-T1
GF00000648	TFCN1702E3902_004436-T1	DBVPG3775_007570-T1
GF00000649	TFCN1702E3902_007787-T1	DBVPG3775_001081-T1
GF00000650	TFCN1702E3902_001068-T1	DBVPG3775_003102-T1
GF00000651	TFCN1702E3902_005952-T1	DBVPG3775_003122-T1
GF00000652	TFCN1702E3902_005946-T1	DBVPG3775_003129-T1
GF00000653	TFCN1702E3902_001326-T1	DBVPG3775_001334-T1
GF00000654	TFCN1702E3902_001337-T1	DBVPG3775_001321-T1
GF00000655	TFCN1702E3902_001355-T1	DBVPG3775_001296-T1
GF00000656	TFCN1702E3902_007470-T1	DBVPG3775_001295-T1
GF00000657	TFCN1702E3902_001358-T1	DBVPG3775_001292-T1
GF00000658	TFCN1702E3902_007502-T1	DBVPG3775_001255-T1
GF00000659	TFCN1702E3902_003450-T1	DBVPG3775_001244-T1
GF00000660	TFCN1702E3902_001402-T1	DBVPG3775_001235-T1
GF00000661	TFCN1702E3902_005022-T1	DBVPG3775_004608-T1
GF00000662	TFCN1702E3902_001424-T1	DBVPG3775_001211-T1
GF00000663	TFCN1702E3902_003534-T1	DBVPG3775_001154-T1
GF00000664	TFCN1702E3902_001515-T1	DBVPG3775_001106-T1
GF00000665	TFCN1702E3902_001903-T1	DBVPG3775_004475-T1
GF00000666	TFCN1702E3902_001598-T1	DBVPG3775_002451-T1
GF00000667	TFCN1702E3902_001974-T1	DBVPG3775_002448-T1
GF00000668	TFCN1702E3902_001998-T1	DBVPG3775_002419-T1
GF00000669	TFCN1702E3902_002005-T1	DBVPG3775_002407-T1
GF00000670	TFCN1702E3902_002012-T1	DBVPG3775_002398-T1
GF00000671	TFCN1702E3902_001684-T1	DBVPG3775_000752-T1
GF00000672	TFCN1702E3902_001691-T1	DBVPG3775_000759-T1
GF00000673	TFCN1702E3902_011271-T1	DBVPG3775_005397-T1
GF00000674	TFCN1702E3902_006754-T1	DBVPG3775_005361-T1
GF00000675	TFCN1702E3902_006760-T1	DBVPG3775_005355-T1
GF00000676	TFCN1702E3902_001788-T1	DBVPG3775_006497-T1
GF00000677	TFCN1702E3902_005389-T1	DBVPG3775_003821-T1
GF00000678	TFCN1702E3902_006513-T1	DBVPG3775_003479-T1
GF00000679	TFCN1702E3902_002199-T1	DBVPG3775_004922-T1
GF00000680	TFCN1702E3902_002222-T1	DBVPG3775_007397-T1
GF00000681	TFCN1702E3902_002247-T1	DBVPG3775_002885-T1
GF00000682	TFCN1702E3902_002290-T1	DBVPG3775_004504-T1
GF00000683	TFCN1702E3902_002300-T1	DBVPG3775_002939-T1
GF00000684	TFCN1702E3902_004302-T1	DBVPG3775_004377-T1
GF00000685	TFCN1702E3902_002355-T1	DBVPG3775_003003-T1
GF00000686	TFCN1702E3902_009667-T1	DBVPG3775_001628-T1
GF00000687	TFCN1702E3902_002424-T1	DBVPG3775_005512-T1
GF00000688	TFCN1702E3902_006146-T1	DBVPG3775_005273-T1
GF00000689	TFCN1702E3902_002504-T1	DBVPG3775_005278-T1
GF00000690	TFCN1702E3902_002512-T1	DBVPG3775_005287-T1
GF00000691	TFCN1702E3902_006093-T1	DBVPG3775_005330-T1
GF00000692	TFCN1702E3902_002558-T1	DBVPG3775_005339-T1
GF00000693	TFCN1702E3902_006075-T1	DBVPG3775_005350-T1
GF00000694	TFCN1702E3902_009567-T1	DBVPG3775_000221-T1
GF00000695	TFCN1702E3902_009589-T1	DBVPG3775_000196-T1
GF00000696	TFCN1702E3902_002612-T1	DBVPG3775_000185-T1
GF00000697	TFCN1702E3902_006633-T1	DBVPG3775_003230-T1
GF00000698	TFCN1702E3902_011060-T1	DBVPG3775_000164-T1
GF00000699	TFCN1702E3902_005798-T1	DBVPG3775_003596-T1
GF00000700	TFCN1702E3902_007312-T1	DBVPG3775_005797-T1
GF00000701	TFCN1702E3902_006424-T1	DBVPG3775_000077-T1
GF00000702	TFCN1702E3902_002722-T1	DBVPG3775_000051-T1
GF00000703	TFCN1702E3902_002740-T1	DBVPG3775_004228-T1
GF00000704	TFCN1702E3902_004931-T1	DBVPG3775_004224-T1
GF00000705	TFCN1702E3902_012649-T1	DBVPG3775_004702-T1
GF00000706	TFCN1702E3902_002761-T1	DBVPG3775_004207-T1
GF00000707	TFCN1702E3902_004904-T1	DBVPG3775_004199-T1
GF00000708	TFCN1702E3902_004901-T1	DBVPG3775_004195-T1
GF00000709	TFCN1702E3902_004888-T1	DBVPG3775_004176-T1
GF00000710	TFCN1702E3902_002806-T1	DBVPG3775_004154-T1
GF00000711	TFCN1702E3902_002834-T1	DBVPG3775_004124-T1
GF00000712	TFCN1702E3902_002885-T1	DBVPG3775_005876-T1
GF00000713	TFCN1702E3902_005288-T1	DBVPG3775_006051-T1
GF00000714	TFCN1702E3902_005255-T1	DBVPG3775_006395-T1
GF00000715	TFCN1702E3902_005253-T1	DBVPG3775_006392-T1
GF00000716	TFCN1702E3902_003173-T1	DBVPG3775_006343-T1
GF00000717	TFCN1702E3902_003200-T1	DBVPG3775_007194-T1
GF00000718	TFCN1702E3902_003206-T1	DBVPG3775_006151-T1
GF00000719	TFCN1702E3902_006351-T1	DBVPG3775_006153-T1
GF00000720	TFCN1702E3902_003216-T1	DBVPG3775_006162-T1
GF00000721	TFCN1702E3902_003217-T1	DBVPG3775_006164-T1
GF00000722	TFCN1702E3902_006368-T1	DBVPG3775_006172-T1
GF00000723	TFCN1702E3902_006372-T1	DBVPG3775_006180-T1
GF00000724	TFCN1702E3902_003345-T1	DBVPG3775_004072-T1
GF00000725	TFCN1702E3902_003354-T1	DBVPG3775_004083-T1
GF00000726	TFCN1702E3902_012384-T1	DBVPG3775_003143-T1
GF00000727	TFCN1702E3902_006717-T1	DBVPG3775_004092-T1
GF00000728	TFCN1702E3902_007088-T1	DBVPG3775_004112-T1
GF00000729	TFCN1702E3902_008704-T1	DBVPG3775_003386-T1
GF00000730	TFCN1702E3902_007072-T1	DBVPG3775_004331-T1
GF00000731	TFCN1702E3902_003583-T1	DBVPG3775_003544-T1
GF00000732	TFCN1702E3902_003615-T1	DBVPG3775_004566-T1
GF00000733	TFCN1702E3902_009764-T1	DBVPG3775_004523-T1
GF00000734	TFCN1702E3902_009777-T1	DBVPG3775_004506-T1
GF00000735	TFCN1702E3902_003684-T1	DBVPG3775_004488-T1
GF00000736	TFCN1702E3902_011244-T1	DBVPG3775_006271-T1
GF00000737	TFCN1702E3902_003734-T1	DBVPG3775_005159-T1
GF00000738	TFCN1702E3902_003718-T1	DBVPG3775_007133-T1
GF00000739	TFCN1702E3902_008673-T1	DBVPG3775_005648-T1
GF00000740	TFCN1702E3902_003973-T1	DBVPG3775_007127-T1
GF00000741	TFCN1702E3902_003974-T1	DBVPG3775_007126-T1
GF00000742	TFCN1702E3902_003980-T1	DBVPG3775_005154-T1
GF00000743	TFCN1702E3902_003737-T1	DBVPG3775_005162-T1
GF00000744	TFCN1702E3902_003999-T1	DBVPG3775_005173-T1
GF00000745	TFCN1702E3902_004011-T1	DBVPG3775_005188-T1
GF00000746	TFCN1702E3902_012125-T1	DBVPG3775_001751-T1
GF00000747	TFCN1702E3902_004067-T1	DBVPG3775_005247-T1
GF00000748	TFCN1702E3902_009507-T1	DBVPG3775_004829-T1
GF00000749	TFCN1702E3902_004222-T1	DBVPG3775_004469-T1
GF00000750	TFCN1702E3902_004244-T1	DBVPG3775_004449-T1
GF00000751	TFCN1702E3902_004275-T1	DBVPG3775_004409-T1
GF00000752	TFCN1702E3902_004452-T1	DBVPG3775_000365-T1
GF00000753	TFCN1702E3902_009084-T1	DBVPG3775_000330-T1
GF00000754	TFCN1702E3902_004485-T1	DBVPG3775_000327-T1
GF00000755	TFCN1702E3902_011448-T1	DBVPG3775_005703-T1
GF00000756	TFCN1702E3902_004523-T1	DBVPG3775_000285-T1
GF00000757	TFCN1702E3902_004549-T1	DBVPG3775_000254-T1
GF00000758	TFCN1702E3902_007333-T1	DBVPG3775_005771-T1
GF00000759	TFCN1702E3902_012244-T1	DBVPG3775_001839-T1
GF00000760	TFCN1702E3902_004627-T1	DBVPG3775_001818-T1
GF00000761	TFCN1702E3902_004632-T1	DBVPG3775_001811-T1
GF00000762	TFCN1702E3902_004657-T1	DBVPG3775_001781-T1
GF00000763	TFCN1702E3902_007638-T1	DBVPG3775_002645-T1
GF00000764	TFCN1702E3902_007607-T1	DBVPG3775_002678-T1
GF00000765	TFCN1702E3902_007600-T1	DBVPG3775_002688-T1
GF00000766	TFCN1702E3902_007588-T1	DBVPG3775_002705-T1
GF00000767	TFCN1702E3902_012908-T1	DBVPG3775_007462-T1
GF00000768	TFCN1702E3902_005468-T1	DBVPG3775_005043-T1
GF00000769	TFCN1702E3902_004842-T1	DBVPG3775_003753-T1
GF00000770	TFCN1702E3902_006809-T1	DBVPG3775_003800-T1
GF00000771	TFCN1702E3902_007792-T1	DBVPG3775_001073-T1
