	Rhodotorula_mucilaginosa_TFCN_17-0-2E334-4.cds.fa
GF00000073	TFCN1702E3344_005037-T1, TFCN1702E3344_002088-T1, TFCN1702E3344_012742-T1, TFCN1702E3344_011582-T1, TFCN1702E3344_011578-T1, TFCN1702E3344_013947-T1, TFCN1702E3344_013948-T1
GF00000074	TFCN1702E3344_009688-T1, TFCN1702E3344_009685-T1, TFCN1702E3344_013173-T1, TFCN1702E3344_013174-T1, TFCN1702E3344_009680-T1, TFCN1702E3344_009678-T1, TFCN1702E3344_009679-T1
GF00000075	TFCN1702E3344_010546-T1, TFCN1702E3344_010189-T1, TFCN1702E3344_010788-T1, TFCN1702E3344_009667-T1, TFCN1702E3344_009684-T1, TFCN1702E3344_013528-T1, TFCN1702E3344_008254-T1
GF00000076	TFCN1702E3344_001027-T1, TFCN1702E3344_009838-T1, TFCN1702E3344_001026-T1, TFCN1702E3344_001024-T1, TFCN1702E3344_009839-T1, TFCN1702E3344_001025-T1, TFCN1702E3344_009840-T1
GF00000077	TFCN1702E3344_011887-T1, TFCN1702E3344_005329-T1, TFCN1702E3344_004575-T1, TFCN1702E3344_011608-T1, TFCN1702E3344_005328-T1, TFCN1702E3344_012490-T1, TFCN1702E3344_008567-T1
GF00000078	TFCN1702E3344_013996-T1, TFCN1702E3344_005787-T1, TFCN1702E3344_013997-T1, TFCN1702E3344_005786-T1, TFCN1702E3344_013998-T1, TFCN1702E3344_013999-T1, TFCN1702E3344_014000-T1
GF00000079	TFCN1702E3344_013234-T1, TFCN1702E3344_012047-T1, TFCN1702E3344_008719-T1, TFCN1702E3344_005255-T1, TFCN1702E3344_000539-T1, TFCN1702E3344_001904-T1, TFCN1702E3344_001903-T1
GF00000080	TFCN1702E3344_010673-T1, TFCN1702E3344_005288-T1, TFCN1702E3344_010674-T1, TFCN1702E3344_010686-T1, TFCN1702E3344_005299-T1, TFCN1702E3344_010671-T1, TFCN1702E3344_010672-T1
GF00000081	TFCN1702E3344_007939-T1, TFCN1702E3344_005235-T1, TFCN1702E3344_012419-T1, TFCN1702E3344_009513-T1, TFCN1702E3344_001575-T1, TFCN1702E3344_013964-T1
GF00000082	TFCN1702E3344_007544-T1, TFCN1702E3344_011661-T1, TFCN1702E3344_014442-T1, TFCN1702E3344_014261-T1, TFCN1702E3344_014259-T1, TFCN1702E3344_014258-T1
GF00000083	TFCN1702E3344_000924-T1, TFCN1702E3344_001661-T1, TFCN1702E3344_007017-T1, TFCN1702E3344_006155-T1, TFCN1702E3344_012712-T1, TFCN1702E3344_002389-T1
GF00000084	TFCN1702E3344_007331-T1, TFCN1702E3344_005844-T1, TFCN1702E3344_011068-T1, TFCN1702E3344_002769-T1, TFCN1702E3344_006969-T1, TFCN1702E3344_009605-T1
GF00000085	TFCN1702E3344_001278-T1, TFCN1702E3344_001757-T1, TFCN1702E3344_005205-T1, TFCN1702E3344_005203-T1, TFCN1702E3344_009423-T1, TFCN1702E3344_009422-T1
GF00000086	TFCN1702E3344_007853-T1, TFCN1702E3344_007854-T1, TFCN1702E3344_012320-T1, TFCN1702E3344_012323-T1, TFCN1702E3344_012322-T1, TFCN1702E3344_012321-T1
GF00000087	TFCN1702E3344_000376-T1, TFCN1702E3344_000044-T1, TFCN1702E3344_004765-T1, TFCN1702E3344_006238-T1, TFCN1702E3344_004007-T1, TFCN1702E3344_001489-T1
GF00000088	TFCN1702E3344_004193-T1, TFCN1702E3344_004191-T1, TFCN1702E3344_004192-T1, TFCN1702E3344_006452-T1, TFCN1702E3344_006453-T1, TFCN1702E3344_006454-T1
GF00000089	TFCN1702E3344_003671-T1, TFCN1702E3344_010432-T1, TFCN1702E3344_005762-T1, TFCN1702E3344_013305-T1, TFCN1702E3344_005767-T1, TFCN1702E3344_010428-T1
GF00000090	TFCN1702E3344_008828-T1, TFCN1702E3344_004549-T1, TFCN1702E3344_009543-T1, TFCN1702E3344_003165-T1, TFCN1702E3344_008605-T1, TFCN1702E3344_002606-T1
GF00000091	TFCN1702E3344_003309-T1, TFCN1702E3344_004639-T1, TFCN1702E3344_003917-T1, TFCN1702E3344_005849-T1, TFCN1702E3344_012847-T1, TFCN1702E3344_007228-T1
GF00000092	TFCN1702E3344_008041-T1, TFCN1702E3344_003484-T1, TFCN1702E3344_000465-T1, TFCN1702E3344_014273-T1, TFCN1702E3344_003399-T1, TFCN1702E3344_008373-T1
GF00000093	TFCN1702E3344_004586-T1, TFCN1702E3344_012999-T1, TFCN1702E3344_009107-T1, TFCN1702E3344_001599-T1, TFCN1702E3344_009108-T1, TFCN1702E3344_001598-T1
GF00000094	TFCN1702E3344_011188-T1, TFCN1702E3344_007457-T1, TFCN1702E3344_009746-T1, TFCN1702E3344_007454-T1, TFCN1702E3344_009743-T1, TFCN1702E3344_006412-T1
GF00000095	TFCN1702E3344_007697-T1, TFCN1702E3344_005548-T1, TFCN1702E3344_004059-T1, TFCN1702E3344_008595-T1, TFCN1702E3344_001808-T1, TFCN1702E3344_005527-T1
GF00000096	TFCN1702E3344_003921-T1, TFCN1702E3344_007232-T1, TFCN1702E3344_007992-T1, TFCN1702E3344_007658-T1, TFCN1702E3344_007657-T1, TFCN1702E3344_007993-T1
GF00000097	TFCN1702E3344_004084-T1, TFCN1702E3344_009229-T1, TFCN1702E3344_001616-T1, TFCN1702E3344_000970-T1, TFCN1702E3344_004681-T1, TFCN1702E3344_003267-T1
GF00000098	TFCN1702E3344_006953-T1, TFCN1702E3344_002711-T1, TFCN1702E3344_008853-T1, TFCN1702E3344_008854-T1, TFCN1702E3344_002755-T1, TFCN1702E3344_002712-T1
GF00000099	TFCN1702E3344_005814-T1, TFCN1702E3344_007354-T1, TFCN1702E3344_011303-T1, TFCN1702E3344_005452-T1, TFCN1702E3344_001081-T1, TFCN1702E3344_001995-T1
GF00000100	TFCN1702E3344_002130-T1, TFCN1702E3344_002126-T1, TFCN1702E3344_002125-T1, TFCN1702E3344_002127-T1, TFCN1702E3344_002129-T1, TFCN1702E3344_005072-T1
GF00000101	TFCN1702E3344_010943-T1, TFCN1702E3344_010942-T1, TFCN1702E3344_007575-T1, TFCN1702E3344_003948-T1, TFCN1702E3344_001548-T1, TFCN1702E3344_007574-T1
GF00000102	TFCN1702E3344_007005-T1, TFCN1702E3344_010629-T1, TFCN1702E3344_001188-T1, TFCN1702E3344_006142-T1, TFCN1702E3344_006143-T1, TFCN1702E3344_001800-T1
GF00000103	TFCN1702E3344_010333-T1, TFCN1702E3344_001926-T1, TFCN1702E3344_013626-T1, TFCN1702E3344_010334-T1, TFCN1702E3344_008176-T1, TFCN1702E3344_008177-T1
GF00000104	TFCN1702E3344_001892-T1, TFCN1702E3344_013240-T1, TFCN1702E3344_002565-T1, TFCN1702E3344_009851-T1, TFCN1702E3344_004450-T1, TFCN1702E3344_005878-T1
GF00000105	TFCN1702E3344_001912-T1, TFCN1702E3344_001894-T1, TFCN1702E3344_013238-T1, TFCN1702E3344_001913-T1, TFCN1702E3344_012514-T1, TFCN1702E3344_012513-T1
GF00000106	TFCN1702E3344_011531-T1, TFCN1702E3344_011536-T1, TFCN1702E3344_011730-T1, TFCN1702E3344_011535-T1, TFCN1702E3344_011533-T1, TFCN1702E3344_011532-T1
GF00000107	TFCN1702E3344_005176-T1, TFCN1702E3344_005177-T1, TFCN1702E3344_013669-T1, TFCN1702E3344_013670-T1, TFCN1702E3344_002155-T1, TFCN1702E3344_005098-T1
GF00000108	TFCN1702E3344_003284-T1, TFCN1702E3344_006744-T1, TFCN1702E3344_004666-T1, TFCN1702E3344_003280-T1, TFCN1702E3344_010381-T1, TFCN1702E3344_004662-T1
GF00000109	TFCN1702E3344_005813-T1, TFCN1702E3344_001546-T1, TFCN1702E3344_007355-T1, TFCN1702E3344_003950-T1, TFCN1702E3344_006001-T1, TFCN1702E3344_007124-T1
GF00000110	TFCN1702E3344_010630-T1, TFCN1702E3344_010631-T1, TFCN1702E3344_001190-T1, TFCN1702E3344_001189-T1, TFCN1702E3344_000435-T1, TFCN1702E3344_013981-T1
GF00000111	TFCN1702E3344_005396-T1, TFCN1702E3344_010464-T1, TFCN1702E3344_002975-T1, TFCN1702E3344_002977-T1, TFCN1702E3344_013265-T1, TFCN1702E3344_010465-T1
GF00000112	TFCN1702E3344_003208-T1, TFCN1702E3344_014266-T1, TFCN1702E3344_014265-T1, TFCN1702E3344_003209-T1, TFCN1702E3344_013505-T1, TFCN1702E3344_013781-T1
GF00000113	TFCN1702E3344_001828-T1, TFCN1702E3344_013218-T1, TFCN1702E3344_001007-T1, TFCN1702E3344_009821-T1, TFCN1702E3344_008923-T1, TFCN1702E3344_002475-T1
GF00000114	TFCN1702E3344_011225-T1, TFCN1702E3344_003895-T1, TFCN1702E3344_010342-T1, TFCN1702E3344_010139-T1, TFCN1702E3344_010140-T1, TFCN1702E3344_010341-T1
GF00000115	TFCN1702E3344_007950-T1, TFCN1702E3344_004689-T1, TFCN1702E3344_005256-T1, TFCN1702E3344_008718-T1, TFCN1702E3344_002881-T1, TFCN1702E3344_014290-T1
GF00000116	TFCN1702E3344_007656-T1, TFCN1702E3344_007994-T1, TFCN1702E3344_007389-T1, TFCN1702E3344_012951-T1, TFCN1702E3344_009390-T1, TFCN1702E3344_010904-T1
GF00000117	TFCN1702E3344_004663-T1, TFCN1702E3344_000327-T1, TFCN1702E3344_000326-T1, TFCN1702E3344_000092-T1, TFCN1702E3344_000325-T1, TFCN1702E3344_003283-T1
GF00000118	TFCN1702E3344_009328-T1, TFCN1702E3344_013045-T1, TFCN1702E3344_012593-T1, TFCN1702E3344_004139-T1, TFCN1702E3344_013365-T1, TFCN1702E3344_000725-T1
GF00000119	TFCN1702E3344_014124-T1, TFCN1702E3344_005298-T1, TFCN1702E3344_005344-T1, TFCN1702E3344_012232-T1, TFCN1702E3344_011872-T1, TFCN1702E3344_010685-T1
GF00000120	TFCN1702E3344_002302-T1, TFCN1702E3344_004896-T1, TFCN1702E3344_004411-T1, TFCN1702E3344_000205-T1, TFCN1702E3344_007750-T1, TFCN1702E3344_002952-T1
GF00000121	TFCN1702E3344_006411-T1, TFCN1702E3344_012222-T1, TFCN1702E3344_011187-T1, TFCN1702E3344_006410-T1, TFCN1702E3344_011186-T1, TFCN1702E3344_014114-T1
GF00000122	TFCN1702E3344_001219-T1, TFCN1702E3344_005980-T1, TFCN1702E3344_009443-T1, TFCN1702E3344_005182-T1, TFCN1702E3344_001698-T1, TFCN1702E3344_007148-T1
GF00000123	TFCN1702E3344_010229-T1, TFCN1702E3344_008455-T1, TFCN1702E3344_006308-T1, TFCN1702E3344_007612-T1, TFCN1702E3344_004256-T1, TFCN1702E3344_006653-T1
GF00000124	TFCN1702E3344_003173-T1, TFCN1702E3344_009551-T1, TFCN1702E3344_008945-T1, TFCN1702E3344_005613-T1, TFCN1702E3344_000799-T1, TFCN1702E3344_010880-T1
GF00000125	TFCN1702E3344_005841-T1, TFCN1702E3344_007328-T1, TFCN1702E3344_007334-T1, TFCN1702E3344_005831-T1, TFCN1702E3344_014755-T1
GF00000126	TFCN1702E3344_000075-T1, TFCN1702E3344_000341-T1, TFCN1702E3344_001016-T1, TFCN1702E3344_009829-T1, TFCN1702E3344_000078-T1
GF00000127	TFCN1702E3344_014096-T1, TFCN1702E3344_004433-T1, TFCN1702E3344_004951-T1, TFCN1702E3344_004987-T1, TFCN1702E3344_004950-T1
GF00000128	TFCN1702E3344_012456-T1, TFCN1702E3344_012130-T1, TFCN1702E3344_006045-T1, TFCN1702E3344_012485-T1, TFCN1702E3344_009603-T1
GF00000129	TFCN1702E3344_003380-T1, TFCN1702E3344_003466-T1, TFCN1702E3344_011551-T1, TFCN1702E3344_011550-T1, TFCN1702E3344_011552-T1
GF00000130	TFCN1702E3344_010433-T1, TFCN1702E3344_005768-T1, TFCN1702E3344_004133-T1, TFCN1702E3344_013371-T1, TFCN1702E3344_014776-T1
GF00000131	TFCN1702E3344_006491-T1, TFCN1702E3344_004236-T1, TFCN1702E3344_004563-T1, TFCN1702E3344_012502-T1, TFCN1702E3344_012501-T1
GF00000132	TFCN1702E3344_000476-T1, TFCN1702E3344_005686-T1, TFCN1702E3344_011827-T1, TFCN1702E3344_006511-T1, TFCN1702E3344_011824-T1
GF00000133	TFCN1702E3344_005520-T1, TFCN1702E3344_001801-T1, TFCN1702E3344_009391-T1, TFCN1702E3344_010903-T1, TFCN1702E3344_005519-T1
GF00000134	TFCN1702E3344_009008-T1, TFCN1702E3344_006440-T1, TFCN1702E3344_006441-T1, TFCN1702E3344_006442-T1, TFCN1702E3344_009009-T1
GF00000135	TFCN1702E3344_006693-T1, TFCN1702E3344_011767-T1, TFCN1702E3344_011781-T1, TFCN1702E3344_014758-T1, TFCN1702E3344_006695-T1
GF00000136	TFCN1702E3344_011035-T1, TFCN1702E3344_007304-T1, TFCN1702E3344_014671-T1, TFCN1702E3344_008493-T1, TFCN1702E3344_008492-T1
GF00000137	TFCN1702E3344_012297-T1, TFCN1702E3344_007869-T1, TFCN1702E3344_007868-T1, TFCN1702E3344_012296-T1, TFCN1702E3344_014695-T1
GF00000138	TFCN1702E3344_008198-T1, TFCN1702E3344_007902-T1, TFCN1702E3344_012407-T1, TFCN1702E3344_007063-T1, TFCN1702E3344_014492-T1
GF00000139	TFCN1702E3344_007319-T1, TFCN1702E3344_007333-T1, TFCN1702E3344_005846-T1, TFCN1702E3344_005832-T1, TFCN1702E3344_005833-T1
GF00000140	TFCN1702E3344_008337-T1, TFCN1702E3344_002242-T1, TFCN1702E3344_008338-T1, TFCN1702E3344_008335-T1, TFCN1702E3344_008336-T1
GF00000141	TFCN1702E3344_004865-T1, TFCN1702E3344_004874-T1, TFCN1702E3344_002325-T1, TFCN1702E3344_002334-T1, TFCN1702E3344_014720-T1
GF00000142	TFCN1702E3344_006058-T1, TFCN1702E3344_009479-T1, TFCN1702E3344_009477-T1, TFCN1702E3344_014738-T1, TFCN1702E3344_009478-T1
GF00000143	TFCN1702E3344_003252-T1, TFCN1702E3344_007259-T1, TFCN1702E3344_005466-T1, TFCN1702E3344_011839-T1, TFCN1702E3344_014520-T1
GF00000144	TFCN1702E3344_008614-T1, TFCN1702E3344_008615-T1, TFCN1702E3344_013486-T1, TFCN1702E3344_012752-T1, TFCN1702E3344_002614-T1
GF00000145	TFCN1702E3344_003694-T1, TFCN1702E3344_008976-T1, TFCN1702E3344_007104-T1, TFCN1702E3344_007103-T1, TFCN1702E3344_008539-T1
GF00000146	TFCN1702E3344_014196-T1, TFCN1702E3344_010294-T1, TFCN1702E3344_010277-T1, TFCN1702E3344_010288-T1, TFCN1702E3344_001293-T1
GF00000147	TFCN1702E3344_013514-T1, TFCN1702E3344_013499-T1, TFCN1702E3344_013772-T1, TFCN1702E3344_013771-T1, TFCN1702E3344_014717-T1
GF00000148	TFCN1702E3344_001422-T1, TFCN1702E3344_010583-T1, TFCN1702E3344_010127-T1, TFCN1702E3344_003882-T1, TFCN1702E3344_003883-T1
GF00000149	TFCN1702E3344_012576-T1, TFCN1702E3344_003097-T1, TFCN1702E3344_000702-T1, TFCN1702E3344_001418-T1, TFCN1702E3344_001417-T1
GF00000150	TFCN1702E3344_008629-T1, TFCN1702E3344_002628-T1, TFCN1702E3344_010146-T1, TFCN1702E3344_010388-T1, TFCN1702E3344_003870-T1
GF00000151	TFCN1702E3344_003205-T1, TFCN1702E3344_007729-T1, TFCN1702E3344_012209-T1, TFCN1702E3344_014269-T1, TFCN1702E3344_011220-T1
GF00000152	TFCN1702E3344_005587-T1, TFCN1702E3344_008973-T1, TFCN1702E3344_014216-T1, TFCN1702E3344_014208-T1, TFCN1702E3344_008964-T1
GF00000153	TFCN1702E3344_008713-T1, TFCN1702E3344_005261-T1, TFCN1702E3344_004272-T1, TFCN1702E3344_006669-T1, TFCN1702E3344_005262-T1
GF00000154	TFCN1702E3344_011814-T1, TFCN1702E3344_005696-T1, TFCN1702E3344_011813-T1, TFCN1702E3344_011812-T1, TFCN1702E3344_011815-T1
GF00000155	TFCN1702E3344_005420-T1, TFCN1702E3344_002999-T1, TFCN1702E3344_003001-T1, TFCN1702E3344_003000-T1, TFCN1702E3344_005421-T1
GF00000156	TFCN1702E3344_012085-T1, TFCN1702E3344_001940-T1, TFCN1702E3344_008290-T1, TFCN1702E3344_014714-T1, TFCN1702E3344_011318-T1
GF00000157	TFCN1702E3344_003969-T1, TFCN1702E3344_003485-T1, TFCN1702E3344_003400-T1, TFCN1702E3344_001526-T1, TFCN1702E3344_001527-T1
GF00000158	TFCN1702E3344_005732-T1, TFCN1702E3344_005737-T1, TFCN1702E3344_014725-T1, TFCN1702E3344_014026-T1, TFCN1702E3344_010405-T1
GF00000159	TFCN1702E3344_009245-T1, TFCN1702E3344_000980-T1, TFCN1702E3344_000978-T1, TFCN1702E3344_009247-T1, TFCN1702E3344_009244-T1
GF00000160	TFCN1702E3344_005962-T1, TFCN1702E3344_000633-T1, TFCN1702E3344_007171-T1, TFCN1702E3344_013847-T1, TFCN1702E3344_014163-T1
GF00000161	TFCN1702E3344_013075-T1, TFCN1702E3344_000473-T1, TFCN1702E3344_011574-T1, TFCN1702E3344_012747-T1, TFCN1702E3344_000478-T1
GF00000162	TFCN1702E3344_014561-T1, TFCN1702E3344_013745-T1, TFCN1702E3344_014729-T1, TFCN1702E3344_014563-T1, TFCN1702E3344_007957-T1
GF00000163	TFCN1702E3344_002196-T1, TFCN1702E3344_013309-T1, TFCN1702E3344_006432-T1, TFCN1702E3344_009015-T1, TFCN1702E3344_006431-T1
GF00000164	TFCN1702E3344_002335-T1, TFCN1702E3344_013383-T1, TFCN1702E3344_014408-T1, TFCN1702E3344_014403-T1, TFCN1702E3344_013560-T1
GF00000165	TFCN1702E3344_009162-T1, TFCN1702E3344_004779-T1, TFCN1702E3344_004777-T1, TFCN1702E3344_004778-T1, TFCN1702E3344_009163-T1
GF00000166	TFCN1702E3344_002137-T1, TFCN1702E3344_004704-T1, TFCN1702E3344_005079-T1, TFCN1702E3344_006303-T1, TFCN1702E3344_008741-T1
GF00000167	TFCN1702E3344_004018-T1, TFCN1702E3344_001479-T1, TFCN1702E3344_004269-T1, TFCN1702E3344_008275-T1, TFCN1702E3344_013878-T1
GF00000168	TFCN1702E3344_012639-T1, TFCN1702E3344_003607-T1, TFCN1702E3344_012650-T1, TFCN1702E3344_003619-T1, TFCN1702E3344_003618-T1
GF00000169	TFCN1702E3344_003104-T1, TFCN1702E3344_001409-T1, TFCN1702E3344_010842-T1, TFCN1702E3344_006177-T1, TFCN1702E3344_001410-T1
GF00000170	TFCN1702E3344_006666-T1, TFCN1702E3344_006319-T1, TFCN1702E3344_008463-T1, TFCN1702E3344_010235-T1, TFCN1702E3344_007601-T1
GF00000171	TFCN1702E3344_009198-T1, TFCN1702E3344_004115-T1, TFCN1702E3344_006625-T1, TFCN1702E3344_009363-T1, TFCN1702E3344_008165-T1
GF00000172	TFCN1702E3344_010960-T1, TFCN1702E3344_012932-T1, TFCN1702E3344_014554-T1, TFCN1702E3344_010657-T1, TFCN1702E3344_012249-T1
GF00000173	TFCN1702E3344_009425-T1, TFCN1702E3344_005201-T1, TFCN1702E3344_005200-T1, TFCN1702E3344_009426-T1, TFCN1702E3344_005585-T1
GF00000174	TFCN1702E3344_014635-T1, TFCN1702E3344_009402-T1, TFCN1702E3344_011916-T1, TFCN1702E3344_010460-T1, TFCN1702E3344_014697-T1
GF00000175	TFCN1702E3344_007641-T1, TFCN1702E3344_011496-T1, TFCN1702E3344_007645-T1, TFCN1702E3344_011492-T1, TFCN1702E3344_005889-T1
GF00000176	TFCN1702E3344_004332-T1, TFCN1702E3344_006344-T1, TFCN1702E3344_009410-T1, TFCN1702E3344_013645-T1, TFCN1702E3344_005671-T1
GF00000177	TFCN1702E3344_010457-T1, TFCN1702E3344_008032-T1, TFCN1702E3344_008382-T1, TFCN1702E3344_012043-T1, TFCN1702E3344_012044-T1
GF00000178	TFCN1702E3344_004183-T1, TFCN1702E3344_008104-T1, TFCN1702E3344_014106-T1, TFCN1702E3344_011458-T1, TFCN1702E3344_014621-T1
GF00000179	TFCN1702E3344_010031-T1, TFCN1702E3344_013609-T1, TFCN1702E3344_013610-T1, TFCN1702E3344_010033-T1, TFCN1702E3344_010032-T1
GF00000180	TFCN1702E3344_002516-T1, TFCN1702E3344_008891-T1, TFCN1702E3344_005826-T1, TFCN1702E3344_007342-T1, TFCN1702E3344_007343-T1
GF00000181	TFCN1702E3344_007535-T1, TFCN1702E3344_011670-T1, TFCN1702E3344_011365-T1, TFCN1702E3344_009705-T1, TFCN1702E3344_009704-T1
GF00000182	TFCN1702E3344_004455-T1, TFCN1702E3344_005883-T1, TFCN1702E3344_005884-T1, TFCN1702E3344_004472-T1, TFCN1702E3344_004471-T1
GF00000183	TFCN1702E3344_006961-T1, TFCN1702E3344_002763-T1, TFCN1702E3344_002740-T1, TFCN1702E3344_006962-T1, TFCN1702E3344_006943-T1
GF00000184	TFCN1702E3344_006944-T1, TFCN1702E3344_006964-T1, TFCN1702E3344_006945-T1, TFCN1702E3344_006963-T1, TFCN1702E3344_002764-T1
GF00000185	TFCN1702E3344_002232-T1, TFCN1702E3344_008347-T1, TFCN1702E3344_002231-T1, TFCN1702E3344_002233-T1
GF00000186	TFCN1702E3344_007003-T1, TFCN1702E3344_006140-T1, TFCN1702E3344_006332-T1, TFCN1702E3344_006333-T1
GF00000187	TFCN1702E3344_009098-T1, TFCN1702E3344_001608-T1, TFCN1702E3344_000629-T1, TFCN1702E3344_008692-T1
GF00000188	TFCN1702E3344_005258-T1, TFCN1702E3344_008716-T1, TFCN1702E3344_006822-T1, TFCN1702E3344_013733-T1
GF00000189	TFCN1702E3344_010067-T1, TFCN1702E3344_009301-T1, TFCN1702E3344_000745-T1, TFCN1702E3344_010976-T1
GF00000190	TFCN1702E3344_004481-T1, TFCN1702E3344_005909-T1, TFCN1702E3344_006196-T1, TFCN1702E3344_012292-T1
GF00000191	TFCN1702E3344_007164-T1, TFCN1702E3344_013840-T1, TFCN1702E3344_007372-T1, TFCN1702E3344_005796-T1
GF00000192	TFCN1702E3344_009049-T1, TFCN1702E3344_011106-T1, TFCN1702E3344_011105-T1, TFCN1702E3344_007425-T1
GF00000193	TFCN1702E3344_008245-T1, TFCN1702E3344_009683-T1, TFCN1702E3344_010780-T1, TFCN1702E3344_013516-T1
GF00000194	TFCN1702E3344_006537-T1, TFCN1702E3344_001856-T1, TFCN1702E3344_012819-T1, TFCN1702E3344_010309-T1
GF00000195	TFCN1702E3344_011121-T1, TFCN1702E3344_006757-T1, TFCN1702E3344_011301-T1, TFCN1702E3344_005450-T1
GF00000196	TFCN1702E3344_009600-T1, TFCN1702E3344_011067-T1, TFCN1702E3344_003955-T1, TFCN1702E3344_001541-T1
GF00000197	TFCN1702E3344_011515-T1, TFCN1702E3344_007623-T1, TFCN1702E3344_009766-T1, TFCN1702E3344_007478-T1
GF00000198	TFCN1702E3344_008292-T1, TFCN1702E3344_011320-T1, TFCN1702E3344_008293-T1, TFCN1702E3344_011321-T1
GF00000199	TFCN1702E3344_004846-T1, TFCN1702E3344_007506-T1, TFCN1702E3344_004847-T1, TFCN1702E3344_007507-T1
GF00000200	TFCN1702E3344_003020-T1, TFCN1702E3344_001315-T1, TFCN1702E3344_004800-T1, TFCN1702E3344_004799-T1
GF00000201	TFCN1702E3344_010396-T1, TFCN1702E3344_006728-T1, TFCN1702E3344_003959-T1, TFCN1702E3344_001537-T1
GF00000202	TFCN1702E3344_013375-T1, TFCN1702E3344_002343-T1, TFCN1702E3344_000811-T1, TFCN1702E3344_012428-T1
GF00000203	TFCN1702E3344_012623-T1, TFCN1702E3344_013891-T1, TFCN1702E3344_013890-T1, TFCN1702E3344_012551-T1
GF00000204	TFCN1702E3344_009581-T1, TFCN1702E3344_011048-T1, TFCN1702E3344_004542-T1, TFCN1702E3344_008821-T1
GF00000205	TFCN1702E3344_005916-T1, TFCN1702E3344_004489-T1, TFCN1702E3344_010106-T1, TFCN1702E3344_012686-T1
GF00000206	TFCN1702E3344_003333-T1, TFCN1702E3344_004616-T1, TFCN1702E3344_013205-T1, TFCN1702E3344_013206-T1
GF00000207	TFCN1702E3344_001022-T1, TFCN1702E3344_009837-T1, TFCN1702E3344_009835-T1, TFCN1702E3344_009836-T1
GF00000208	TFCN1702E3344_013960-T1, TFCN1702E3344_013961-T1, TFCN1702E3344_013965-T1, TFCN1702E3344_004507-T1
GF00000209	TFCN1702E3344_008858-T1, TFCN1702E3344_002716-T1, TFCN1702E3344_008859-T1, TFCN1702E3344_008860-T1
GF00000210	TFCN1702E3344_014629-T1, TFCN1702E3344_014643-T1, TFCN1702E3344_014628-T1, TFCN1702E3344_014644-T1
GF00000211	TFCN1702E3344_010270-T1, TFCN1702E3344_001298-T1, TFCN1702E3344_001294-T1, TFCN1702E3344_010276-T1
GF00000212	TFCN1702E3344_004747-T1, TFCN1702E3344_013950-T1, TFCN1702E3344_006258-T1, TFCN1702E3344_011584-T1
GF00000213	TFCN1702E3344_009777-T1, TFCN1702E3344_007434-T1, TFCN1702E3344_005430-T1, TFCN1702E3344_011961-T1
GF00000214	TFCN1702E3344_006740-T1, TFCN1702E3344_010385-T1, TFCN1702E3344_006748-T1, TFCN1702E3344_010377-T1
GF00000215	TFCN1702E3344_008266-T1, TFCN1702E3344_010801-T1, TFCN1702E3344_000901-T1, TFCN1702E3344_001682-T1
GF00000216	TFCN1702E3344_008975-T1, TFCN1702E3344_003696-T1, TFCN1702E3344_008537-T1, TFCN1702E3344_008538-T1
GF00000217	TFCN1702E3344_010969-T1, TFCN1702E3344_010059-T1, TFCN1702E3344_001311-T1, TFCN1702E3344_003016-T1
GF00000218	TFCN1702E3344_004694-T1, TFCN1702E3344_008731-T1, TFCN1702E3344_003756-T1, TFCN1702E3344_013424-T1
GF00000219	TFCN1702E3344_009288-T1, TFCN1702E3344_012585-T1, TFCN1702E3344_000732-T1, TFCN1702E3344_012586-T1
GF00000220	TFCN1702E3344_004742-T1, TFCN1702E3344_009681-T1, TFCN1702E3344_006263-T1, TFCN1702E3344_013518-T1
GF00000221	TFCN1702E3344_002323-T1, TFCN1702E3344_004876-T1, TFCN1702E3344_011064-T1, TFCN1702E3344_009598-T1
GF00000222	TFCN1702E3344_012722-T1, TFCN1702E3344_012787-T1, TFCN1702E3344_012608-T1, TFCN1702E3344_005497-T1
GF00000223	TFCN1702E3344_012558-T1, TFCN1702E3344_006095-T1, TFCN1702E3344_002644-T1, TFCN1702E3344_008645-T1
GF00000224	TFCN1702E3344_008762-T1, TFCN1702E3344_000682-T1, TFCN1702E3344_006991-T1, TFCN1702E3344_002791-T1
GF00000225	TFCN1702E3344_010851-T1, TFCN1702E3344_006168-T1, TFCN1702E3344_010911-T1, TFCN1702E3344_009383-T1
GF00000226	TFCN1702E3344_011039-T1, TFCN1702E3344_007308-T1, TFCN1702E3344_007807-T1, TFCN1702E3344_009257-T1
GF00000227	TFCN1702E3344_003035-T1, TFCN1702E3344_001331-T1, TFCN1702E3344_011384-T1, TFCN1702E3344_002574-T1
GF00000228	TFCN1702E3344_012766-T1, TFCN1702E3344_004241-T1, TFCN1702E3344_006486-T1, TFCN1702E3344_013472-T1
GF00000229	TFCN1702E3344_002166-T1, TFCN1702E3344_005109-T1, TFCN1702E3344_008648-T1, TFCN1702E3344_000579-T1
GF00000230	TFCN1702E3344_009524-T1, TFCN1702E3344_006796-T1, TFCN1702E3344_006797-T1, TFCN1702E3344_009525-T1
GF00000231	TFCN1702E3344_006458-T1, TFCN1702E3344_004197-T1, TFCN1702E3344_006623-T1, TFCN1702E3344_009361-T1
GF00000232	TFCN1702E3344_010311-T1, TFCN1702E3344_012822-T1, TFCN1702E3344_003566-T1, TFCN1702E3344_008061-T1
