	Rhodotorula_mucilaginosa_TFCN_17-334Y-5.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00000386	TFCN17334Y5_008318-T1	DBVPG3775_000027-T1
GF00000387	TFCN17334Y5_006306-T1	DBVPG3775_002031-T1
GF00000388	TFCN17334Y5_008326-T1	DBVPG3775_000019-T1
GF00000389	TFCN17334Y5_000967-T1	DBVPG3775_000003-T1
GF00000390	TFCN17334Y5_011202-T1	DBVPG3775_006684-T1
GF00000391	TFCN17334Y5_001022-T1	DBVPG3775_001296-T1
GF00000392	TFCN17334Y5_005827-T1	DBVPG3775_004424-T1
GF00000393	TFCN17334Y5_002207-T1	DBVPG3775_004116-T1
GF00000394	TFCN17334Y5_005037-T1	DBVPG3775_001728-T1
GF00000395	TFCN17334Y5_002873-T1	DBVPG3775_002165-T1
GF00000396	TFCN17334Y5_012552-T1	DBVPG3775_007359-T1
GF00000397	TFCN17334Y5_014421-T1	DBVPG3775_004888-T1
GF00000398	TFCN17334Y5_003081-T1	DBVPG3775_000953-T1
GF00000399	TFCN17334Y5_009837-T1	DBVPG3775_005426-T1
GF00000400	TFCN17334Y5_009745-T1	DBVPG3775_005847-T1
GF00000401	TFCN17334Y5_006872-T1	DBVPG3775_005491-T1
GF00000402	TFCN17334Y5_003913-T1	DBVPG3775_007135-T1
GF00000403	TFCN17334Y5_001231-T1	DBVPG3775_002504-T1
GF00000404	TFCN17334Y5_001249-T1	DBVPG3775_002486-T1
GF00000405	TFCN17334Y5_001251-T1	DBVPG3775_002484-T1
GF00000406	TFCN17334Y5_003499-T1	DBVPG3775_002458-T1
GF00000407	TFCN17334Y5_004931-T1	DBVPG3775_000876-T1
GF00000408	TFCN17334Y5_001311-T1	DBVPG3775_002427-T1
GF00000409	TFCN17334Y5_005684-T1	DBVPG3775_002379-T1
GF00000410	TFCN17334Y5_008184-T1	DBVPG3775_005888-T1
GF00000411	TFCN17334Y5_005597-T1	DBVPG3775_007425-T1
GF00000412	TFCN17334Y5_004648-T1	DBVPG3775_001806-T1
GF00000413	TFCN17334Y5_006207-T1	DBVPG3775_004968-T1
GF00000414	TFCN17334Y5_007240-T1	DBVPG3775_003782-T1
GF00000415	TFCN17334Y5_001394-T1	DBVPG3775_000763-T1
GF00000416	TFCN17334Y5_011342-T1	DBVPG3775_005952-T1
GF00000417	TFCN17334Y5_001408-T1	DBVPG3775_000778-T1
GF00000418	TFCN17334Y5_001420-T1	DBVPG3775_000790-T1
GF00000419	TFCN17334Y5_001449-T1	DBVPG3775_003800-T1
GF00000420	TFCN17334Y5_001493-T1	DBVPG3775_003755-T1
GF00000421	TFCN17334Y5_008074-T1	DBVPG3775_007375-T1
GF00000422	TFCN17334Y5_011093-T1	DBVPG3775_005970-T1
GF00000423	TFCN17334Y5_001540-T1	DBVPG3775_003708-T1
GF00000424	TFCN17334Y5_014378-T1	DBVPG3775_002595-T1
GF00000425	TFCN17334Y5_001558-T1	DBVPG3775_003688-T1
GF00000426	TFCN17334Y5_001582-T1	DBVPG3775_005379-T1
GF00000427	TFCN17334Y5_006178-T1	DBVPG3775_004998-T1
GF00000428	TFCN17334Y5_006651-T1	DBVPG3775_005638-T1
GF00000429	TFCN17334Y5_009555-T1	DBVPG3775_006485-T1
GF00000430	TFCN17334Y5_008139-T1	DBVPG3775_005932-T1
GF00000431	TFCN17334Y5_005282-T1	DBVPG3775_001059-T1
GF00000432	TFCN17334Y5_007322-T1	DBVPG3775_005745-T1
GF00000433	TFCN17334Y5_001923-T1	DBVPG3775_001045-T1
GF00000434	TFCN17334Y5_012329-T1	DBVPG3775_006802-T1
GF00000435	TFCN17334Y5_013975-T1	DBVPG3775_004702-T1
GF00000436	TFCN17334Y5_002157-T1	DBVPG3775_004167-T1
GF00000437	TFCN17334Y5_008226-T1	DBVPG3775_000577-T1
GF00000438	TFCN17334Y5_002016-T1	DBVPG3775_004155-T1
GF00000439	TFCN17334Y5_013007-T1	DBVPG3775_007056-T1
GF00000440	TFCN17334Y5_007681-T1	DBVPG3775_002694-T1
GF00000441	TFCN17334Y5_009722-T1	DBVPG3775_007079-T1
GF00000442	TFCN17334Y5_004326-T1	DBVPG3775_001376-T1
GF00000443	TFCN17334Y5_011762-T1	DBVPG3775_000699-T1
GF00000444	TFCN17334Y5_002609-T1	DBVPG3775_005703-T1
GF00000445	TFCN17334Y5_014422-T1	DBVPG3775_007093-T1
GF00000446	TFCN17334Y5_011275-T1	DBVPG3775_000400-T1
GF00000447	TFCN17334Y5_006280-T1	DBVPG3775_002056-T1
GF00000448	TFCN17334Y5_002433-T1	DBVPG3775_005323-T1
GF00000449	TFCN17334Y5_012348-T1	DBVPG3775_006786-T1
GF00000450	TFCN17334Y5_002751-T1	DBVPG3775_002296-T1
GF00000451	TFCN17334Y5_002445-T1	DBVPG3775_005310-T1
GF00000452	TFCN17334Y5_013799-T1	DBVPG3775_001887-T1
GF00000453	TFCN17334Y5_011868-T1	DBVPG3775_000692-T1
GF00000454	TFCN17334Y5_002475-T1	DBVPG3775_005278-T1
GF00000455	TFCN17334Y5_009078-T1	DBVPG3775_006798-T1
GF00000456	TFCN17334Y5_003208-T1	DBVPG3775_000832-T1
GF00000457	TFCN17334Y5_008260-T1	DBVPG3775_000508-T1
GF00000458	TFCN17334Y5_002541-T1	DBVPG3775_000514-T1
GF00000459	TFCN17334Y5_002964-T1	DBVPG3775_005855-T1
GF00000460	TFCN17334Y5_002710-T1	DBVPG3775_004387-T1
GF00000461	TFCN17334Y5_009451-T1	DBVPG3775_006009-T1
GF00000462	TFCN17334Y5_002608-T1	DBVPG3775_005702-T1
GF00000463	TFCN17334Y5_006408-T1	DBVPG3775_004566-T1
GF00000464	TFCN17334Y5_005893-T1	DBVPG3775_005721-T1
GF00000465	TFCN17334Y5_005056-T1	DBVPG3775_004469-T1
GF00000466	TFCN17334Y5_005853-T1	DBVPG3775_004449-T1
GF00000467	TFCN17334Y5_005826-T1	DBVPG3775_004423-T1
GF00000468	TFCN17334Y5_004962-T1	DBVPG3775_001657-T1
GF00000469	TFCN17334Y5_002722-T1	DBVPG3775_004381-T1
GF00000470	TFCN17334Y5_009318-T1	DBVPG3775_004377-T1
GF00000471	TFCN17334Y5_003246-T1	DBVPG3775_002301-T1
GF00000472	TFCN17334Y5_002766-T1	DBVPG3775_002281-T1
GF00000473	TFCN17334Y5_008020-T1	DBVPG3775_004931-T1
GF00000474	TFCN17334Y5_002781-T1	DBVPG3775_002266-T1
GF00000475	TFCN17334Y5_002965-T1	DBVPG3775_005856-T1
GF00000476	TFCN17334Y5_002829-T1	DBVPG3775_002216-T1
GF00000477	TFCN17334Y5_005314-T1	DBVPG3775_006283-T1
GF00000478	TFCN17334Y5_002878-T1	DBVPG3775_002157-T1
GF00000479	TFCN17334Y5_002879-T1	DBVPG3775_002159-T1
GF00000480	TFCN17334Y5_002882-T1	DBVPG3775_002156-T1
GF00000481	TFCN17334Y5_002895-T1	DBVPG3775_002145-T1
GF00000482	TFCN17334Y5_009906-T1	DBVPG3775_006509-T1
GF00000483	TFCN17334Y5_002928-T1	DBVPG3775_005820-T1
GF00000484	TFCN17334Y5_002979-T1	DBVPG3775_005869-T1
GF00000485	TFCN17334Y5_009772-T1	DBVPG3775_005873-T1
GF00000486	TFCN17334Y5_002986-T1	DBVPG3775_003537-T1
GF00000487	TFCN17334Y5_014088-T1	DBVPG3775_006548-T1
GF00000488	TFCN17334Y5_003021-T1	DBVPG3775_003503-T1
GF00000489	TFCN17334Y5_014068-T1	DBVPG3775_007427-T1
GF00000490	TFCN17334Y5_011578-T1	DBVPG3775_003470-T1
GF00000491	TFCN17334Y5_003067-T1	DBVPG3775_000966-T1
GF00000492	TFCN17334Y5_008893-T1	DBVPG3775_004741-T1
GF00000493	TFCN17334Y5_010979-T1	DBVPG3775_003407-T1
GF00000494	TFCN17334Y5_004087-T1	DBVPG3775_002992-T1
GF00000495	TFCN17334Y5_005614-T1	DBVPG3775_000900-T1
GF00000496	TFCN17334Y5_003161-T1	DBVPG3775_000878-T1
GF00000497	TFCN17334Y5_013211-T1	DBVPG3775_007207-T1
GF00000498	TFCN17334Y5_012144-T1	DBVPG3775_002530-T1
GF00000499	TFCN17334Y5_003209-T1	DBVPG3775_000831-T1
GF00000500	TFCN17334Y5_012642-T1	DBVPG3775_004784-T1
GF00000501	TFCN17334Y5_009595-T1	DBVPG3775_002947-T1
GF00000502	TFCN17334Y5_003555-T1	DBVPG3775_006924-T1
GF00000503	TFCN17334Y5_008707-T1	DBVPG3775_002521-T1
GF00000504	TFCN17334Y5_003586-T1	DBVPG3775_006047-T1
GF00000505	TFCN17334Y5_003601-T1	DBVPG3775_006062-T1
GF00000506	TFCN17334Y5_008052-T1	DBVPG3775_007398-T1
GF00000507	TFCN17334Y5_008040-T1	DBVPG3775_007410-T1
GF00000508	TFCN17334Y5_013493-T1	DBVPG3775_003856-T1
GF00000509	TFCN17334Y5_003701-T1	DBVPG3775_003895-T1
GF00000510	TFCN17334Y5_008559-T1	DBVPG3775_001813-T1
GF00000511	TFCN17334Y5_014420-T1	DBVPG3775_004887-T1
GF00000512	TFCN17334Y5_003764-T1	DBVPG3775_003952-T1
GF00000513	TFCN17334Y5_003776-T1	DBVPG3775_003964-T1
GF00000514	TFCN17334Y5_003783-T1	DBVPG3775_003970-T1
GF00000515	TFCN17334Y5_012672-T1	DBVPG3775_004829-T1
GF00000516	TFCN17334Y5_010967-T1	DBVPG3775_006576-T1
GF00000517	TFCN17334Y5_011982-T1	DBVPG3775_002573-T1
GF00000518	TFCN17334Y5_013284-T1	DBVPG3775_007364-T1
GF00000519	TFCN17334Y5_003961-T1	DBVPG3775_004847-T1
GF00000520	TFCN17334Y5_012493-T1	DBVPG3775_007371-T1
GF00000521	TFCN17334Y5_011646-T1	DBVPG3775_007188-T1
GF00000522	TFCN17334Y5_004058-T1	DBVPG3775_007400-T1
GF00000523	TFCN17334Y5_014589-T1	DBVPG3775_007577-T1
GF00000524	TFCN17334Y5_013826-T1	DBVPG3775_006121-T1
GF00000525	TFCN17334Y5_011254-T1	DBVPG3775_003559-T1
GF00000526	TFCN17334Y5_007910-T1	DBVPG3775_002978-T1
GF00000527	TFCN17334Y5_005486-T1	DBVPG3775_001972-T1
GF00000528	TFCN17334Y5_004199-T1	DBVPG3775_005633-T1
GF00000529	TFCN17334Y5_004214-T1	DBVPG3775_005621-T1
GF00000530	TFCN17334Y5_004255-T1	DBVPG3775_005578-T1
GF00000531	TFCN17334Y5_004278-T1	DBVPG3775_005556-T1
GF00000532	TFCN17334Y5_009512-T1	DBVPG3775_006459-T1
GF00000533	TFCN17334Y5_004307-T1	DBVPG3775_001744-T1
GF00000534	TFCN17334Y5_004318-T1	DBVPG3775_001367-T1
GF00000535	TFCN17334Y5_004334-T1	DBVPG3775_000701-T1
GF00000536	TFCN17334Y5_014566-T1	DBVPG3775_000693-T1
GF00000537	TFCN17334Y5_010020-T1	DBVPG3775_002610-T1
GF00000538	TFCN17334Y5_004383-T1	DBVPG3775_000653-T1
GF00000539	TFCN17334Y5_005995-T1	DBVPG3775_003569-T1
GF00000540	TFCN17334Y5_013541-T1	DBVPG3775_001828-T1
GF00000541	TFCN17334Y5_009249-T1	DBVPG3775_006453-T1
GF00000542	TFCN17334Y5_004534-T1	DBVPG3775_006988-T1
GF00000543	TFCN17334Y5_004522-T1	DBVPG3775_006976-T1
GF00000544	TFCN17334Y5_004545-T1	DBVPG3775_006999-T1
GF00000545	TFCN17334Y5_008908-T1	DBVPG3775_004756-T1
GF00000546	TFCN17334Y5_012761-T1	DBVPG3775_006814-T1
GF00000547	TFCN17334Y5_004584-T1	DBVPG3775_002672-T1
GF00000548	TFCN17334Y5_012274-T1	DBVPG3775_001554-T1
GF00000549	TFCN17334Y5_012074-T1	DBVPG3775_001855-T1
GF00000550	TFCN17334Y5_004625-T1	DBVPG3775_001830-T1
GF00000551	TFCN17334Y5_010004-T1	DBVPG3775_002626-T1
GF00000552	TFCN17334Y5_004687-T1	DBVPG3775_001751-T1
GF00000553	TFCN17334Y5_004699-T1	DBVPG3775_007256-T1
GF00000554	TFCN17334Y5_008424-T1	DBVPG3775_002736-T1
GF00000555	TFCN17334Y5_005516-T1	DBVPG3775_003018-T1
GF00000556	TFCN17334Y5_004819-T1	DBVPG3775_006738-T1
GF00000557	TFCN17334Y5_004822-T1	DBVPG3775_006741-T1
GF00000558	TFCN17334Y5_009462-T1	DBVPG3775_006021-T1
GF00000559	TFCN17334Y5_011817-T1	DBVPG3775_006362-T1
GF00000560	TFCN17334Y5_004993-T1	DBVPG3775_001688-T1
GF00000561	TFCN17334Y5_005220-T1	DBVPG3775_001692-T1
GF00000562	TFCN17334Y5_005027-T1	DBVPG3775_001718-T1
GF00000563	TFCN17334Y5_005087-T1	DBVPG3775_001454-T1
GF00000564	TFCN17334Y5_012681-T1	DBVPG3775_004819-T1
GF00000565	TFCN17334Y5_011223-T1	DBVPG3775_003589-T1
GF00000566	TFCN17334Y5_005427-T1	DBVPG3775_002028-T1
GF00000567	TFCN17334Y5_006779-T1	DBVPG3775_001995-T1
GF00000568	TFCN17334Y5_006813-T1	DBVPG3775_002111-T1
GF00000569	TFCN17334Y5_006399-T1	DBVPG3775_004575-T1
GF00000570	TFCN17334Y5_006437-T1	DBVPG3775_006555-T1
GF00000571	TFCN17334Y5_005552-T1	DBVPG3775_006556-T1
GF00000572	TFCN17334Y5_010960-T1	DBVPG3775_006568-T1
GF00000573	TFCN17334Y5_008376-T1	DBVPG3775_007418-T1
GF00000574	TFCN17334Y5_010735-T1	DBVPG3775_003224-T1
GF00000575	TFCN17334Y5_013875-T1	DBVPG3775_005541-T1
GF00000576	TFCN17334Y5_014001-T1	DBVPG3775_003599-T1
GF00000577	TFCN17334Y5_009414-T1	DBVPG3775_005967-T1
GF00000578	TFCN17334Y5_010632-T1	DBVPG3775_006116-T1
GF00000579	TFCN17334Y5_008889-T1	DBVPG3775_004737-T1
GF00000580	TFCN17334Y5_012067-T1	DBVPG3775_002557-T1
GF00000581	TFCN17334Y5_009897-T1	DBVPG3775_004488-T1
GF00000582	TFCN17334Y5_006531-T1	DBVPG3775_006176-T1
GF00000583	TFCN17334Y5_011665-T1	DBVPG3775_006158-T1
GF00000584	TFCN17334Y5_006600-T1	DBVPG3775_007293-T1
GF00000585	TFCN17334Y5_006636-T1	DBVPG3775_007277-T1
GF00000586	TFCN17334Y5_006646-T1	DBVPG3775_007285-T1
GF00000587	TFCN17334Y5_011415-T1	DBVPG3775_002690-T1
GF00000588	TFCN17334Y5_013572-T1	DBVPG3775_007433-T1
GF00000589	TFCN17334Y5_006939-T1	DBVPG3775_002838-T1
GF00000590	TFCN17334Y5_006913-T1	DBVPG3775_005533-T1
GF00000591	TFCN17334Y5_008444-T1	DBVPG3775_002756-T1
GF00000592	TFCN17334Y5_007129-T1	DBVPG3775_007250-T1
GF00000593	TFCN17334Y5_012051-T1	DBVPG3775_007236-T1
GF00000594	TFCN17334Y5_008485-T1	DBVPG3775_003358-T1
GF00000595	TFCN17334Y5_007162-T1	DBVPG3775_003203-T1
GF00000596	TFCN17334Y5_013163-T1	DBVPG3775_003218-T1
GF00000597	TFCN17334Y5_013084-T1	DBVPG3775_004482-T1
GF00000598	TFCN17334Y5_013715-T1	DBVPG3775_002543-T1
GF00000599	TFCN17334Y5_013365-T1	DBVPG3775_001535-T1
GF00000600	TFCN17334Y5_013943-T1	DBVPG3775_005945-T1
GF00000601	TFCN17334Y5_008084-T1	DBVPG3775_007378-T1
GF00000602	TFCN17334Y5_011635-T1	DBVPG3775_002625-T1
GF00000603	TFCN17334Y5_008405-T1	DBVPG3775_002716-T1
GF00000604	TFCN17334Y5_008584-T1	DBVPG3775_003375-T1
GF00000605	TFCN17334Y5_009089-T1	DBVPG3775_006810-T1
GF00000606	TFCN17334Y5_013475-T1	DBVPG3775_006812-T1
GF00000607	TFCN17334Y5_009364-T1	DBVPG3775_007548-T1
GF00000608	TFCN17334Y5_011079-T1	DBVPG3775_005986-T1
GF00000609	TFCN17334Y5_011168-T1	DBVPG3775_003312-T1
GF00000610	TFCN17334Y5_009470-T1	DBVPG3775_006499-T1
GF00000611	TFCN17334Y5_009547-T1	DBVPG3775_006493-T1
GF00000612	TFCN17334Y5_011481-T1	DBVPG3775_005411-T1
GF00000613	TFCN17334Y5_009917-T1	DBVPG3775_006519-T1
GF00000614	TFCN17334Y5_009924-T1	DBVPG3775_006525-T1
GF00000615	TFCN17334Y5_012257-T1	DBVPG3775_006528-T1
GF00000616	TFCN17334Y5_010936-T1	DBVPG3775_003282-T1
GF00000617	TFCN17334Y5_010123-T1	DBVPG3775_001606-T1
GF00000618	TFCN17334Y5_010916-T1	DBVPG3775_003257-T1
GF00000619	TFCN17334Y5_014393-T1	DBVPG3775_003396-T1
GF00000620	TFCN17334Y5_010120-T1	DBVPG3775_001602-T1
GF00000621	TFCN17334Y5_010476-T1	DBVPG3775_006857-T1
GF00000622	TFCN17334Y5_010925-T1	DBVPG3775_003268-T1
GF00000623	TFCN17334Y5_011809-T1	DBVPG3775_006371-T1
GF00000624	TFCN17334Y5_013516-T1	DBVPG3775_006753-T1
GF00000625	TFCN17334Y5_000101-T1	DBVPG3775_006406-T1
GF00000626	TFCN17334Y5_000087-T1	DBVPG3775_006974-T1
GF00000627	TFCN17334Y5_000151-T1	DBVPG3775_003149-T1
GF00000628	TFCN17334Y5_006923-T1	DBVPG3775_005544-T1
GF00000629	TFCN17334Y5_008358-T1	DBVPG3775_000449-T1
GF00000630	TFCN17334Y5_000346-T1	DBVPG3775_004275-T1
GF00000631	TFCN17334Y5_000347-T1	DBVPG3775_004276-T1
GF00000632	TFCN17334Y5_000416-T1	DBVPG3775_004347-T1
GF00000633	TFCN17334Y5_000461-T1	DBVPG3775_004072-T1
GF00000634	TFCN17334Y5_010865-T1	DBVPG3775_004009-T1
GF00000635	TFCN17334Y5_000559-T1	DBVPG3775_005143-T1
GF00000636	TFCN17334Y5_002830-T1	DBVPG3775_005476-T1
GF00000637	TFCN17334Y5_007501-T1	DBVPG3775_000196-T1
GF00000638	TFCN17334Y5_006571-T1	DBVPG3775_007189-T1
GF00000639	TFCN17334Y5_001670-T1	DBVPG3775_001321-T1
GF00000640	TFCN17334Y5_001141-T1	DBVPG3775_001154-T1
GF00000641	TFCN17334Y5_001167-T1	DBVPG3775_001126-T1
GF00000642	TFCN17334Y5_001186-T1	DBVPG3775_001106-T1
GF00000643	TFCN17334Y5_002573-T1	DBVPG3775_000546-T1
GF00000644	TFCN17334Y5_001359-T1	DBVPG3775_002377-T1
GF00000645	TFCN17334Y5_011539-T1	DBVPG3775_002321-T1
GF00000646	TFCN17334Y5_001441-T1	DBVPG3775_000811-T1
GF00000647	TFCN17334Y5_007220-T1	DBVPG3775_003802-T1
GF00000648	TFCN17334Y5_007232-T1	DBVPG3775_003789-T1
GF00000649	TFCN17334Y5_007695-T1	DBVPG3775_002710-T1
GF00000650	TFCN17334Y5_008412-T1	DBVPG3775_002723-T1
GF00000651	TFCN17334Y5_004637-T1	DBVPG3775_001818-T1
GF00000652	TFCN17334Y5_001551-T1	DBVPG3775_003697-T1
GF00000653	TFCN17334Y5_001561-T1	DBVPG3775_005043-T1
GF00000654	TFCN17334Y5_006136-T1	DBVPG3775_005038-T1
GF00000655	TFCN17334Y5_004333-T1	DBVPG3775_000702-T1
GF00000656	TFCN17334Y5_006201-T1	
GF00000657	TFCN17334Y5_002145-T1	DBVPG3775_004179-T1
GF00000658	TFCN17334Y5_002017-T1	DBVPG3775_004154-T1
GF00000659	TFCN17334Y5_002669-T1	DBVPG3775_004436-T1
GF00000660	TFCN17334Y5_002343-T1	DBVPG3775_000334-T1
GF00000661	TFCN17334Y5_014080-T1	DBVPG3775_000366-T1
GF00000662	TFCN17334Y5_002570-T1	DBVPG3775_000543-T1
GF00000663	TFCN17334Y5_006415-T1	DBVPG3775_004558-T1
GF00000664	TFCN17334Y5_008356-T1	DBVPG3775_000451-T1
GF00000665	TFCN17334Y5_003317-T1	DBVPG3775_002224-T1
GF00000666	TFCN17334Y5_013604-T1	DBVPG3775_002147-T1
GF00000667	TFCN17334Y5_003013-T1	DBVPG3775_003511-T1
GF00000668	TFCN17334Y5_003101-T1	DBVPG3775_000934-T1
GF00000669	TFCN17334Y5_003130-T1	DBVPG3775_000908-T1
GF00000670	TFCN17334Y5_004926-T1	DBVPG3775_000871-T1
GF00000671	TFCN17334Y5_003989-T1	DBVPG3775_004878-T1
GF00000672	TFCN17334Y5_005525-T1	DBVPG3775_003027-T1
GF00000673	TFCN17334Y5_007052-T1	DBVPG3775_005252-T1
GF00000674	TFCN17334Y5_007004-T1	DBVPG3775_001264-T1
GF00000675	TFCN17334Y5_003888-T1	DBVPG3775_005162-T1
GF00000676	TFCN17334Y5_003891-T1	DBVPG3775_005159-T1
GF00000677	TFCN17334Y5_003892-T1	DBVPG3775_005158-T1
GF00000678	TFCN17334Y5_003906-T1	DBVPG3775_007127-T1
GF00000679	TFCN17334Y5_011689-T1	DBVPG3775_004865-T1
GF00000680	TFCN17334Y5_004000-T1	DBVPG3775_004890-T1
GF00000681	TFCN17334Y5_007934-T1	DBVPG3775_003003-T1
GF00000682	TFCN17334Y5_005123-T1	DBVPG3775_007524-T1
GF00000683	TFCN17334Y5_004171-T1	DBVPG3775_002907-T1
GF00000684	TFCN17334Y5_004212-T1	DBVPG3775_005622-T1
GF00000685	TFCN17334Y5_004293-T1	DBVPG3775_001343-T1
GF00000686	TFCN17334Y5_011896-T1	DBVPG3775_000666-T1
GF00000687	TFCN17334Y5_004401-T1	DBVPG3775_000635-T1
GF00000688	TFCN17334Y5_004408-T1	DBVPG3775_000629-T1
GF00000689	TFCN17334Y5_011446-T1	DBVPG3775_000625-T1
GF00000690	TFCN17334Y5_011443-T1	DBVPG3775_000621-T1
GF00000691	TFCN17334Y5_004429-T1	DBVPG3775_000608-T1
GF00000692	TFCN17334Y5_004432-T1	DBVPG3775_000605-T1
GF00000693	TFCN17334Y5_008204-T1	DBVPG3775_000596-T1
GF00000694	TFCN17334Y5_004516-T1	DBVPG3775_002569-T1
GF00000695	TFCN17334Y5_007345-T1	DBVPG3775_005771-T1
GF00000696	TFCN17334Y5_005147-T1	DBVPG3775_004602-T1
GF00000697	TFCN17334Y5_013553-T1	DBVPG3775_001839-T1
GF00000698	TFCN17334Y5_005745-T1	DBVPG3775_003671-T1
GF00000699	TFCN17334Y5_004818-T1	DBVPG3775_006737-T1
GF00000700	TFCN17334Y5_005236-T1	DBVPG3775_001706-T1
GF00000701	TFCN17334Y5_005049-T1	DBVPG3775_001740-T1
GF00000702	TFCN17334Y5_007108-T1	DBVPG3775_002798-T1
GF00000703	TFCN17334Y5_005285-T1	DBVPG3775_007099-T1
GF00000704	TFCN17334Y5_011120-T1	DBVPG3775_006286-T1
GF00000705	TFCN17334Y5_008873-T1	DBVPG3775_004722-T1
GF00000706	TFCN17334Y5_005356-T1	DBVPG3775_006325-T1
GF00000707	TFCN17334Y5_014542-T1	DBVPG3775_007566-T1
GF00000708	TFCN17334Y5_006822-T1	DBVPG3775_001955-T1
GF00000709	TFCN17334Y5_005548-T1	DBVPG3775_006552-T1
GF00000710	TFCN17334Y5_014069-T1	DBVPG3775_007428-T1
GF00000711	TFCN17334Y5_005991-T1	DBVPG3775_003565-T1
GF00000712	TFCN17334Y5_006057-T1	DBVPG3775_004797-T1
GF00000713	TFCN17334Y5_008876-T1	DBVPG3775_004725-T1
GF00000714	TFCN17334Y5_006212-T1	DBVPG3775_004963-T1
GF00000715	TFCN17334Y5_011658-T1	DBVPG3775_006151-T1
GF00000716	TFCN17334Y5_006623-T1	DBVPG3775_007265-T1
GF00000717	TFCN17334Y5_006670-T1	DBVPG3775_005656-T1
GF00000718	TFCN17334Y5_011420-T1	DBVPG3775_001476-T1
GF00000719	TFCN17334Y5_006742-T1	DBVPG3775_001433-T1
GF00000720	TFCN17334Y5_006743-T1	DBVPG3775_001432-T1
GF00000721	TFCN17334Y5_008629-T1	DBVPG3775_002799-T1
GF00000722	TFCN17334Y5_007124-T1	DBVPG3775_002817-T1
GF00000723	TFCN17334Y5_007367-T1	DBVPG3775_005793-T1
GF00000724	TFCN17334Y5_007666-T1	DBVPG3775_002678-T1
GF00000725	TFCN17334Y5_007686-T1	DBVPG3775_002700-T1
GF00000726	TFCN17334Y5_008062-T1	DBVPG3775_007388-T1
GF00000727	TFCN17334Y5_014334-T1	DBVPG3775_005882-T1
GF00000728	TFCN17334Y5_008197-T1	DBVPG3775_005877-T1
GF00000729	TFCN17334Y5_008395-T1	DBVPG3775_007537-T1
GF00000730	TFCN17334Y5_008613-T1	DBVPG3775_003343-T1
GF00000731	TFCN17334Y5_009103-T1	DBVPG3775_007439-T1
GF00000732	TFCN17334Y5_009153-T1	DBVPG3775_001630-T1
GF00000733	TFCN17334Y5_012743-T1	DBVPG3775_001507-T1
GF00000734	TFCN17334Y5_009854-T1	DBVPG3775_002074-T1
GF00000735	TFCN17334Y5_013085-T1	DBVPG3775_004484-T1
GF00000736	TFCN17334Y5_009944-T1	DBVPG3775_003286-T1
GF00000737	TFCN17334Y5_011179-T1	DBVPG3775_003324-T1
GF00000738	TFCN17334Y5_009999-T1	DBVPG3775_002631-T1
GF00000739	TFCN17334Y5_010394-T1	DBVPG3775_002606-T1
GF00000740	TFCN17334Y5_010518-T1	DBVPG3775_001578-T1
GF00000741	TFCN17334Y5_010154-T1	DBVPG3775_007344-T1
GF00000742	TFCN17334Y5_013447-T1	DBVPG3775_001396-T1
GF00000743	TFCN17334Y5_012603-T1	DBVPG3775_006831-T1
GF00000744	TFCN17334Y5_010456-T1	DBVPG3775_004668-T1
GF00000745	TFCN17334Y5_011905-T1	DBVPG3775_005383-T1
GF00000746	TFCN17334Y5_011482-T1	DBVPG3775_005410-T1
GF00000747	TFCN17334Y5_014121-T1	DBVPG3775_005397-T1
GF00000748	TFCN17334Y5_011815-T1	DBVPG3775_006364-T1
GF00000749	TFCN17334Y5_014275-T1	DBVPG3775_006346-T1
GF00000750	TFCN17334Y5_014314-T1	DBVPG3775_007020-T1
GF00000751	TFCN17334Y5_012400-T1	DBVPG3775_007210-T1
GF00000752	TFCN17334Y5_013517-T1	DBVPG3775_006767-T1
GF00000753	TFCN17334Y5_014184-T1	DBVPG3775_003153-T1
GF00000754	TFCN17334Y5_000009-T1	DBVPG3775_006271-T1
GF00000755	TFCN17334Y5_001422-T1	DBVPG3775_000792-T1
GF00000756	TFCN17334Y5_010070-T1	DBVPG3775_006260-T1
GF00000757	TFCN17334Y5_010069-T1	DBVPG3775_006259-T1
GF00000758	TFCN17334Y5_000037-T1	DBVPG3775_006238-T1
GF00000759	TFCN17334Y5_010906-T1	DBVPG3775_006940-T1
GF00000760	TFCN17334Y5_004484-T1	DBVPG3775_006435-T1
GF00000761	TFCN17334Y5_000168-T1	DBVPG3775_003132-T1
GF00000762	TFCN17334Y5_007380-T1	DBVPG3775_003131-T1
GF00000763	TFCN17334Y5_007430-T1	DBVPG3775_003080-T1
GF00000764	TFCN17334Y5_000226-T1	DBVPG3775_003076-T1
GF00000765	TFCN17334Y5_000249-T1	DBVPG3775_003053-T1
GF00000766	TFCN17334Y5_000254-T1	DBVPG3775_007570-T1
GF00000767	TFCN17334Y5_000263-T1	DBVPG3775_005052-T1
GF00000768	TFCN17334Y5_008855-T1	DBVPG3775_004686-T1
GF00000769	TFCN17334Y5_014262-T1	DBVPG3775_003245-T1
GF00000770	TFCN17334Y5_000577-T1	DBVPG3775_005130-T1
GF00000771	TFCN17334Y5_008958-T1	DBVPG3775_004326-T1
GF00000772	TFCN17334Y5_000409-T1	DBVPG3775_004338-T1
