	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00000365	CHIFNET10NJ071_007991-T1	DBVPG3775_004387-T1
GF00000366	CHIFNET10NJ071_008970-T1	DBVPG3775_006556-T1
GF00000367	CHIFNET10NJ071_008969-T1	DBVPG3775_006555-T1
GF00000368	CHIFNET10NJ071_000833-T1	DBVPG3775_004558-T1
GF00000369	CHIFNET10NJ071_009010-T1	DBVPG3775_000699-T1
GF00000370	CHIFNET10NJ071_000841-T1	DBVPG3775_004566-T1
GF00000371	CHIFNET10NJ071_010225-T1	DBVPG3775_006519-T1
GF00000372	CHIFNET10NJ071_000861-T1	DBVPG3775_006523-T1
GF00000373	CHIFNET10NJ071_010231-T1	DBVPG3775_006525-T1
GF00000374	CHIFNET10NJ071_000865-T1	DBVPG3775_006528-T1
GF00000375	CHIFNET10NJ071_010007-T1	DBVPG3775_007250-T1
GF00000376	CHIFNET10NJ071_000917-T1	DBVPG3775_006737-T1
GF00000377	CHIFNET10NJ071_008758-T1	DBVPG3775_006738-T1
GF00000378	CHIFNET10NJ071_008761-T1	DBVPG3775_006741-T1
GF00000379	CHIFNET10NJ071_001160-T1	DBVPG3775_003065-T1
GF00000380	CHIFNET10NJ071_008106-T1	DBVPG3775_001936-T1
GF00000381	CHIFNET10NJ071_013519-T1	DBVPG3775_003599-T1
GF00000382	CHIFNET10NJ071_010473-T1	DBVPG3775_001949-T1
GF00000383	CHIFNET10NJ071_011699-T1	DBVPG3775_002111-T1
GF00000384	CHIFNET10NJ071_006279-T1	DBVPG3775_003968-T1
GF00000385	CHIFNET10NJ071_005274-T1	DBVPG3775_005932-T1
GF00000386	CHIFNET10NJ071_012513-T1	DBVPG3775_007570-T1
GF00000387	CHIFNET10NJ071_001146-T1	DBVPG3775_003051-T1
GF00000388	CHIFNET10NJ071_001166-T1	DBVPG3775_003071-T1
GF00000389	CHIFNET10NJ071_002961-T1	DBVPG3775_005572-T1
GF00000390	CHIFNET10NJ071_005105-T1	DBVPG3775_006582-T1
GF00000391	CHIFNET10NJ071_001193-T1	DBVPG3775_003098-T1
GF00000392	CHIFNET10NJ071_002895-T1	DBVPG3775_003156-T1
GF00000393	CHIFNET10NJ071_008828-T1	DBVPG3775_001414-T1
GF00000394	CHIFNET10NJ071_001296-T1	DBVPG3775_002694-T1
GF00000395	CHIFNET10NJ071_010101-T1	DBVPG3775_002690-T1
GF00000396	CHIFNET10NJ071_001319-T1	DBVPG3775_002672-T1
GF00000397	CHIFNET10NJ071_001325-T1	DBVPG3775_002667-T1
GF00000398	CHIFNET10NJ071_007563-T1	DBVPG3775_004998-T1
GF00000399	CHIFNET10NJ071_011493-T1	DBVPG3775_007364-T1
GF00000400	CHIFNET10NJ071_001367-T1	DBVPG3775_002626-T1
GF00000401	CHIFNET10NJ071_012425-T1	DBVPG3775_002625-T1
GF00000402	CHIFNET10NJ071_003532-T1	DBVPG3775_001991-T1
GF00000403	CHIFNET10NJ071_001383-T1	DBVPG3775_002610-T1
GF00000404	CHIFNET10NJ071_010847-T1	DBVPG3775_002606-T1
GF00000405	CHIFNET10NJ071_011449-T1	DBVPG3775_006147-T1
GF00000406	CHIFNET10NJ071_008632-T1	DBVPG3775_004294-T1
GF00000407	CHIFNET10NJ071_004171-T1	DBVPG3775_005097-T1
GF00000408	CHIFNET10NJ071_008649-T1	DBVPG3775_004311-T1
GF00000409	CHIFNET10NJ071_006126-T1	DBVPG3775_001584-T1
GF00000410	CHIFNET10NJ071_001477-T1	DBVPG3775_004342-T1
GF00000411	CHIFNET10NJ071_011707-T1	DBVPG3775_003386-T1
GF00000412	CHIFNET10NJ071_003256-T1	DBVPG3775_005842-T1
GF00000413	CHIFNET10NJ071_010067-T1	DBVPG3775_006062-T1
GF00000414	CHIFNET10NJ071_001521-T1	DBVPG3775_001751-T1
GF00000415	CHIFNET10NJ071_005700-T1	DBVPG3775_001792-T1
GF00000416	CHIFNET10NJ071_011083-T1	DBVPG3775_004449-T1
GF00000417	CHIFNET10NJ071_004511-T1	DBVPG3775_005869-T1
GF00000418	CHIFNET10NJ071_005677-T1	DBVPG3775_001816-T1
GF00000419	CHIFNET10NJ071_001577-T1	DBVPG3775_001818-T1
GF00000420	CHIFNET10NJ071_001604-T1	DBVPG3775_004602-T1
GF00000421	CHIFNET10NJ071_012630-T1	DBVPG3775_001855-T1
GF00000422	CHIFNET10NJ071_001631-T1	DBVPG3775_001554-T1
GF00000423	CHIFNET10NJ071_012408-T1	DBVPG3775_006814-T1
GF00000424	CHIFNET10NJ071_003299-T1	DBVPG3775_006493-T1
GF00000425	CHIFNET10NJ071_002977-T1	DBVPG3775_005556-T1
GF00000426	CHIFNET10NJ071_002541-T1	DBVPG3775_000257-T1
GF00000427	CHIFNET10NJ071_007470-T1	DBVPG3775_001454-T1
GF00000428	CHIFNET10NJ071_011554-T1	DBVPG3775_005238-T1
GF00000429	CHIFNET10NJ071_014133-T1	DBVPG3775_005159-T1
GF00000430	CHIFNET10NJ071_002473-T1	DBVPG3775_003895-T1
GF00000431	CHIFNET10NJ071_009210-T1	DBVPG3775_007135-T1
GF00000432	CHIFNET10NJ071_001934-T1	DBVPG3775_005703-T1
GF00000433	CHIFNET10NJ071_001935-T1	DBVPG3775_005702-T1
GF00000434	CHIFNET10NJ071_012924-T1	DBVPG3775_006009-T1
GF00000435	CHIFNET10NJ071_009051-T1	DBVPG3775_004019-T1
GF00000436	CHIFNET10NJ071_007123-T1	DBVPG3775_003302-T1
GF00000437	CHIFNET10NJ071_004497-T1	DBVPG3775_005855-T1
GF00000438	CHIFNET10NJ071_013724-T1	DBVPG3775_004702-T1
GF00000439	CHIFNET10NJ071_008614-T1	DBVPG3775_006802-T1
GF00000440	CHIFNET10NJ071_012919-T1	DBVPG3775_006014-T1
GF00000441	CHIFNET10NJ071_013191-T1	DBVPG3775_000900-T1
GF00000442	CHIFNET10NJ071_010049-T1	DBVPG3775_006082-T1
GF00000443	CHIFNET10NJ071_002124-T1	DBVPG3775_003708-T1
GF00000444	CHIFNET10NJ071_007445-T1	DBVPG3775_005970-T1
GF00000445	CHIFNET10NJ071_011535-T1	DBVPG3775_007375-T1
GF00000446	CHIFNET10NJ071_013022-T1	DBVPG3775_005054-T1
GF00000447	CHIFNET10NJ071_013019-T1	DBVPG3775_005051-T1
GF00000448	CHIFNET10NJ071_006497-T1	DBVPG3775_003755-T1
GF00000449	CHIFNET10NJ071_002207-T1	DBVPG3775_003789-T1
GF00000450	CHIFNET10NJ071_011215-T1	DBVPG3775_003800-T1
GF00000451	CHIFNET10NJ071_002249-T1	DBVPG3775_000155-T1
GF00000452	CHIFNET10NJ071_012663-T1	DBVPG3775_000019-T1
GF00000453	CHIFNET10NJ071_012655-T1	DBVPG3775_000027-T1
GF00000454	CHIFNET10NJ071_012654-T1	DBVPG3775_000028-T1
GF00000455	CHIFNET10NJ071_002906-T1	DBVPG3775_005626-T1
GF00000456	CHIFNET10NJ071_011266-T1	DBVPG3775_002071-T1
GF00000457	CHIFNET10NJ071_004942-T1	DBVPG3775_004646-T1
GF00000458	CHIFNET10NJ071_002387-T1	DBVPG3775_001675-T1
GF00000459	CHIFNET10NJ071_002320-T1	DBVPG3775_001740-T1
GF00000460	CHIFNET10NJ071_002342-T1	DBVPG3775_001718-T1
GF00000461	CHIFNET10NJ071_003405-T1	DBVPG3775_001706-T1
GF00000462	CHIFNET10NJ071_002370-T1	DBVPG3775_001692-T1
GF00000463	CHIFNET10NJ071_002374-T1	DBVPG3775_001688-T1
GF00000464	CHIFNET10NJ071_007060-T1	DBVPG3775_006362-T1
GF00000465	CHIFNET10NJ071_003435-T1	DBVPG3775_006809-T1
GF00000466	CHIFNET10NJ071_012684-T1	DBVPG3775_006021-T1
GF00000467	CHIFNET10NJ071_002405-T1	DBVPG3775_001657-T1
GF00000468	CHIFNET10NJ071_006432-T1	DBVPG3775_007410-T1
GF00000469	CHIFNET10NJ071_002434-T1	DBVPG3775_003856-T1
GF00000470	CHIFNET10NJ071_007629-T1	DBVPG3775_000400-T1
GF00000471	CHIFNET10NJ071_005369-T1	DBVPG3775_000105-T1
GF00000472	CHIFNET10NJ071_002480-T1	DBVPG3775_003902-T1
GF00000473	CHIFNET10NJ071_010514-T1	DBVPG3775_004887-T1
GF00000474	CHIFNET10NJ071_002530-T1	DBVPG3775_003952-T1
GF00000475	CHIFNET10NJ071_012999-T1	DBVPG3775_000254-T1
GF00000476	CHIFNET10NJ071_003626-T1	DBVPG3775_005531-T1
GF00000477	CHIFNET10NJ071_005511-T1	DBVPG3775_000395-T1
GF00000478	CHIFNET10NJ071_002647-T1	DBVPG3775_004469-T1
GF00000479	CHIFNET10NJ071_002688-T1	DBVPG3775_004423-T1
GF00000480	CHIFNET10NJ071_002702-T1	DBVPG3775_004409-T1
GF00000481	CHIFNET10NJ071_008003-T1	DBVPG3775_004381-T1
GF00000482	CHIFNET10NJ071_004052-T1	DBVPG3775_006283-T1
GF00000483	CHIFNET10NJ071_002795-T1	DBVPG3775_002216-T1
GF00000484	CHIFNET10NJ071_007021-T1	DBVPG3775_000451-T1
GF00000485	CHIFNET10NJ071_002846-T1	DBVPG3775_002266-T1
GF00000486	CHIFNET10NJ071_006654-T1	DBVPG3775_004931-T1
GF00000487	CHIFNET10NJ071_002861-T1	DBVPG3775_002281-T1
GF00000488	CHIFNET10NJ071_002890-T1	DBVPG3775_007344-T1
GF00000489	CHIFNET10NJ071_002898-T1	DBVPG3775_005633-T1
GF00000490	CHIFNET10NJ071_002954-T1	DBVPG3775_005578-T1
GF00000491	CHIFNET10NJ071_003879-T1	DBVPG3775_006459-T1
GF00000492	CHIFNET10NJ071_003025-T1	DBVPG3775_006643-T1
GF00000493	CHIFNET10NJ071_003757-T1	DBVPG3775_004756-T1
GF00000494	CHIFNET10NJ071_006703-T1	DBVPG3775_006965-T1
GF00000495	CHIFNET10NJ071_011200-T1	DBVPG3775_007010-T1
GF00000496	CHIFNET10NJ071_003961-T1	DBVPG3775_000701-T1
GF00000497	CHIFNET10NJ071_003067-T1	DBVPG3775_006988-T1
GF00000498	CHIFNET10NJ071_003080-T1	DBVPG3775_006976-T1
GF00000499	CHIFNET10NJ071_003151-T1	DBVPG3775_002907-T1
GF00000500	CHIFNET10NJ071_003838-T1	DBVPG3775_006499-T1
GF00000501	CHIFNET10NJ071_003311-T1	DBVPG3775_005355-T1
GF00000502	CHIFNET10NJ071_008466-T1	DBVPG3775_005411-T1
GF00000503	CHIFNET10NJ071_003318-T1	DBVPG3775_000120-T1
GF00000504	CHIFNET10NJ071_005051-T1	DBVPG3775_001296-T1
GF00000505	CHIFNET10NJ071_003806-T1	DBVPG3775_005379-T1
GF00000506	CHIFNET10NJ071_004598-T1	DBVPG3775_002056-T1
GF00000507	CHIFNET10NJ071_004600-T1	DBVPG3775_002054-T1
GF00000508	CHIFNET10NJ071_013680-T1	DBVPG3775_006399-T1
GF00000509	CHIFNET10NJ071_005392-T1	DBVPG3775_002024-T1
GF00000510	CHIFNET10NJ071_004650-T1	DBVPG3775_001995-T1
GF00000511	CHIFNET10NJ071_014577-T1	DBVPG3775_007566-T1
GF00000512	CHIFNET10NJ071_013825-T1	DBVPG3775_005945-T1
GF00000513	CHIFNET10NJ071_008231-T1	DBVPG3775_005533-T1
GF00000514	CHIFNET10NJ071_006830-T1	DBVPG3775_003407-T1
GF00000515	CHIFNET10NJ071_004021-T1	DBVPG3775_003688-T1
GF00000516	CHIFNET10NJ071_003741-T1	DBVPG3775_004737-T1
GF00000517	CHIFNET10NJ071_011004-T1	DBVPG3775_006116-T1
GF00000518	CHIFNET10NJ071_004185-T1	DBVPG3775_005084-T1
GF00000519	CHIFNET10NJ071_011158-T1	DBVPG3775_005967-T1
GF00000520	CHIFNET10NJ071_011504-T1	DBVPG3775_004784-T1
GF00000521	CHIFNET10NJ071_004803-T1	DBVPG3775_000966-T1
GF00000522	CHIFNET10NJ071_011147-T1	DBVPG3775_007189-T1
GF00000523	CHIFNET10NJ071_003907-T1	DBVPG3775_000649-T1
GF00000524	CHIFNET10NJ071_006441-T1	DBVPG3775_007400-T1
GF00000525	CHIFNET10NJ071_003911-T1	DBVPG3775_000653-T1
GF00000526	CHIFNET10NJ071_012374-T1	DBVPG3775_000675-T1
GF00000527	CHIFNET10NJ071_014567-T1	DBVPG3775_000693-T1
GF00000528	CHIFNET10NJ071_010625-T1	DBVPG3775_000703-T1
GF00000529	CHIFNET10NJ071_004093-T1	DBVPG3775_006325-T1
GF00000530	CHIFNET10NJ071_007948-T1	DBVPG3775_002145-T1
GF00000531	CHIFNET10NJ071_009730-T1	DBVPG3775_003589-T1
GF00000532	CHIFNET10NJ071_014606-T1	DBVPG3775_005129-T1
GF00000533	CHIFNET10NJ071_004146-T1	DBVPG3775_005122-T1
GF00000534	CHIFNET10NJ071_004152-T1	DBVPG3775_000263-T1
GF00000535	CHIFNET10NJ071_007508-T1	DBVPG3775_007520-T1
GF00000536	CHIFNET10NJ071_008388-T1	DBVPG3775_002156-T1
GF00000537	CHIFNET10NJ071_006925-T1	DBVPG3775_006857-T1
GF00000538	CHIFNET10NJ071_012308-T1	DBVPG3775_002716-T1
GF00000539	CHIFNET10NJ071_013964-T1	DBVPG3775_006947-T1
GF00000540	CHIFNET10NJ071_012609-T1	DBVPG3775_007378-T1
GF00000541	CHIFNET10NJ071_005818-T1	DBVPG3775_005873-T1
GF00000542	CHIFNET10NJ071_006548-T1	DBVPG3775_006453-T1
GF00000543	CHIFNET10NJ071_006736-T1	DBVPG3775_005938-T1
GF00000544	CHIFNET10NJ071_009697-T1	DBVPG3775_004832-T1
GF00000545	CHIFNET10NJ071_009680-T1	DBVPG3775_004847-T1
GF00000546	CHIFNET10NJ071_004686-T1	DBVPG3775_004865-T1
GF00000547	CHIFNET10NJ071_011531-T1	DBVPG3775_007371-T1
GF00000548	CHIFNET10NJ071_012436-T1	DBVPG3775_007188-T1
GF00000549	CHIFNET10NJ071_013314-T1	DBVPG3775_000282-T1
GF00000550	CHIFNET10NJ071_006172-T1	DBVPG3775_004672-T1
GF00000551	CHIFNET10NJ071_009311-T1	DBVPG3775_004155-T1
GF00000552	CHIFNET10NJ071_005768-T1	DBVPG3775_007418-T1
GF00000553	CHIFNET10NJ071_005125-T1	DBVPG3775_007427-T1
GF00000554	CHIFNET10NJ071_013610-T1	DBVPG3775_004819-T1
GF00000555	CHIFNET10NJ071_010131-T1	DBVPG3775_005745-T1
GF00000556	CHIFNET10NJ071_005219-T1	DBVPG3775_004114-T1
GF00000557	CHIFNET10NJ071_010913-T1	DBVPG3775_007056-T1
GF00000558	CHIFNET10NJ071_009462-T1	DBVPG3775_007079-T1
GF00000559	CHIFNET10NJ071_009723-T1	DBVPG3775_003596-T1
GF00000560	CHIFNET10NJ071_008209-T1	DBVPG3775_000094-T1
GF00000561	CHIFNET10NJ071_014405-T1	DBVPG3775_007354-T1
GF00000562	CHIFNET10NJ071_005601-T1	DBVPG3775_003537-T1
GF00000563	CHIFNET10NJ071_005942-T1	DBVPG3775_004230-T1
GF00000564	CHIFNET10NJ071_012456-T1	DBVPG3775_001045-T1
GF00000565	CHIFNET10NJ071_007506-T1	DBVPG3775_007522-T1
GF00000566	CHIFNET10NJ071_006108-T1	DBVPG3775_001602-T1
GF00000567	CHIFNET10NJ071_006236-T1	DBVPG3775_006810-T1
GF00000568	CHIFNET10NJ071_008624-T1	DBVPG3775_006812-T1
GF00000569	CHIFNET10NJ071_014091-T1	DBVPG3775_007433-T1
GF00000570	CHIFNET10NJ071_006325-T1	DBVPG3775_000577-T1
GF00000571	CHIFNET10NJ071_007144-T1	DBVPG3775_003282-T1
GF00000572	CHIFNET10NJ071_006687-T1	DBVPG3775_007398-T1
GF00000573	CHIFNET10NJ071_006819-T1	DBVPG3775_003396-T1
GF00000574	CHIFNET10NJ071_010013-T1	DBVPG3775_007256-T1
GF00000575	CHIFNET10NJ071_012704-T1	DBVPG3775_006371-T1
GF00000576	CHIFNET10NJ071_007093-T1	DBVPG3775_006397-T1
GF00000577	CHIFNET10NJ071_007112-T1	DBVPG3775_003312-T1
GF00000578	CHIFNET10NJ071_008783-T1	DBVPG3775_003257-T1
GF00000579	CHIFNET10NJ071_013851-T1	DBVPG3775_000268-T1
GF00000580	CHIFNET10NJ071_011437-T1	DBVPG3775_006842-T1
GF00000581	CHIFNET10NJ071_007432-T1	DBVPG3775_005986-T1
GF00000582	CHIFNET10NJ071_007543-T1	DBVPG3775_002573-T1
GF00000583	CHIFNET10NJ071_007875-T1	DBVPG3775_003215-T1
GF00000584	CHIFNET10NJ071_007933-T1	DBVPG3775_002157-T1
GF00000585	CHIFNET10NJ071_008568-T1	DBVPG3775_000605-T1
GF00000586	CHIFNET10NJ071_008850-T1	DBVPG3775_003261-T1
GF00000587	CHIFNET10NJ071_008946-T1	DBVPG3775_003671-T1
GF00000588	CHIFNET10NJ071_010433-T1	DBVPG3775_001376-T1
GF00000589	CHIFNET10NJ071_014625-T1	DBVPG3775_000346-T1
GF00000590	CHIFNET10NJ071_009061-T1	DBVPG3775_004009-T1
GF00000591	CHIFNET10NJ071_009236-T1	DBVPG3775_007021-T1
GF00000592	CHIFNET10NJ071_011360-T1	DBVPG3775_004167-T1
GF00000593	CHIFNET10NJ071_009994-T1	DBVPG3775_007236-T1
GF00000594	CHIFNET10NJ071_011017-T1	DBVPG3775_006176-T1
GF00000595	CHIFNET10NJ071_011717-T1	DBVPG3775_003375-T1
GF00000596	CHIFNET10NJ071_011774-T1	DBVPG3775_005541-T1
GF00000597	CHIFNET10NJ071_011852-T1	DBVPG3775_007293-T1
GF00000598	CHIFNET10NJ071_012799-T1	DBVPG3775_002866-T1
GF00000599	CHIFNET10NJ071_013440-T1	DBVPG3775_000733-T1
GF00000600		DBVPG3775_004960-T1
GF00000601	CHIFNET10NJ071_014259-T1	DBVPG3775_001245-T1
GF00000602	CHIFNET10NJ071_004638-T1	DBVPG3775_002006-T1
GF00000603	CHIFNET10NJ071_000119-T1	DBVPG3775_001126-T1
GF00000604	CHIFNET10NJ071_000138-T1	DBVPG3775_001106-T1
GF00000605	CHIFNET10NJ071_000178-T1	DBVPG3775_000871-T1
GF00000606	CHIFNET10NJ071_014554-T1	DBVPG3775_007595-T1
GF00000607	CHIFNET10NJ071_009822-T1	DBVPG3775_000836-T1
GF00000608	CHIFNET10NJ071_000257-T1	DBVPG3775_000792-T1
GF00000609	CHIFNET10NJ071_008044-T1	DBVPG3775_004968-T1
GF00000610	CHIFNET10NJ071_004861-T1	DBVPG3775_005476-T1
GF00000611	CHIFNET10NJ071_004794-T1	DBVPG3775_002379-T1
GF00000612	CHIFNET10NJ071_013354-T1	DBVPG3775_002398-T1
GF00000613	CHIFNET10NJ071_000343-T1	DBVPG3775_002399-T1
GF00000614	CHIFNET10NJ071_012349-T1	DBVPG3775_002416-T1
GF00000615	CHIFNET10NJ071_008810-T1	DBVPG3775_001432-T1
GF00000616	CHIFNET10NJ071_000392-T1	DBVPG3775_002448-T1
GF00000617	CHIFNET10NJ071_000437-T1	DBVPG3775_002492-T1
GF00000618	CHIFNET10NJ071_007190-T1	DBVPG3775_005273-T1
GF00000619	CHIFNET10NJ071_000549-T1	DBVPG3775_005278-T1
GF00000620	CHIFNET10NJ071_010887-T1	DBVPG3775_003027-T1
GF00000621	CHIFNET10NJ071_000653-T1	DBVPG3775_006693-T1
GF00000622	CHIFNET10NJ071_000668-T1	DBVPG3775_003003-T1
GF00000623	CHIFNET10NJ071_010046-T1	DBVPG3775_003559-T1
GF00000624	CHIFNET10NJ071_012395-T1	DBVPG3775_007179-T1
GF00000625	CHIFNET10NJ071_000685-T1	DBVPG3775_006573-T1
GF00000626	CHIFNET10NJ071_004607-T1	DBVPG3775_006669-T1
GF00000627	CHIFNET10NJ071_000696-T1	DBVPG3775_002975-T1
GF00000628	CHIFNET10NJ071_000745-T1	DBVPG3775_004504-T1
GF00000629	CHIFNET10NJ071_000759-T1	DBVPG3775_004488-T1
GF00000630	CHIFNET10NJ071_000853-T1	DBVPG3775_006515-T1
GF00000631	CHIFNET10NJ071_000988-T1	DBVPG3775_001955-T1
GF00000632	CHIFNET10NJ071_001199-T1	DBVPG3775_003104-T1
GF00000633	CHIFNET10NJ071_013290-T1	DBVPG3775_003149-T1
GF00000634	CHIFNET10NJ071_004372-T1	DBVPG3775_006277-T1
GF00000635	CHIFNET10NJ071_011786-T1	DBVPG3775_002700-T1
GF00000636	CHIFNET10NJ071_010207-T1	DBVPG3775_001367-T1
GF00000637	CHIFNET10NJ071_010845-T1	DBVPG3775_002609-T1
GF00000638	CHIFNET10NJ071_011263-T1	DBVPG3775_002074-T1
GF00000639	CHIFNET10NJ071_008662-T1	DBVPG3775_004325-T1
GF00000640	CHIFNET10NJ071_001480-T1	DBVPG3775_004347-T1
GF00000641	CHIFNET10NJ071_005718-T1	DBVPG3775_001772-T1
GF00000642	CHIFNET10NJ071_013587-T1	DBVPG3775_002569-T1
GF00000643	CHIFNET10NJ071_008319-T1	DBVPG3775_005771-T1
GF00000644	CHIFNET10NJ071_012280-T1	DBVPG3775_001507-T1
GF00000645	CHIFNET10NJ071_010508-T1	DBVPG3775_004896-T1
GF00000646	CHIFNET10NJ071_008809-T1	DBVPG3775_001433-T1
GF00000647	CHIFNET10NJ071_001804-T1	DBVPG3775_005213-T1
GF00000648	CHIFNET10NJ071_001812-T1	DBVPG3775_001264-T1
GF00000649	CHIFNET10NJ071_001857-T1	DBVPG3775_005158-T1
GF00000650	CHIFNET10NJ071_009187-T1	DBVPG3775_007157-T1
GF00000651	CHIFNET10NJ071_011105-T1	DBVPG3775_004472-T1
GF00000652	CHIFNET10NJ071_007764-T1	DBVPG3775_005721-T1
GF00000653	CHIFNET10NJ071_001979-T1	DBVPG3775_005656-T1
GF00000654	CHIFNET10NJ071_002004-T1	DBVPG3775_007285-T1
GF00000655	CHIFNET10NJ071_011416-T1	DBVPG3775_007277-T1
GF00000656	CHIFNET10NJ071_011403-T1	DBVPG3775_007265-T1
GF00000657	CHIFNET10NJ071_002088-T1	DBVPG3775_006922-T1
GF00000658	CHIFNET10NJ071_011742-T1	DBVPG3775_006913-T1
GF00000659	CHIFNET10NJ071_004028-T1	DBVPG3775_003697-T1
GF00000660	CHIFNET10NJ071_002120-T1	DBVPG3775_003703-T1
GF00000661	CHIFNET10NJ071_006016-T1	DBVPG3775_002723-T1
GF00000662	CHIFNET10NJ071_002190-T1	DBVPG3775_003774-T1
GF00000663	CHIFNET10NJ071_011231-T1	DBVPG3775_003783-T1
GF00000664	CHIFNET10NJ071_002219-T1	DBVPG3775_003802-T1
GF00000665	CHIFNET10NJ071_005883-T1	DBVPG3775_000058-T1
GF00000666	CHIFNET10NJ071_002624-T1	DBVPG3775_000168-T1
GF00000667	CHIFNET10NJ071_002675-T1	DBVPG3775_004436-T1
GF00000668	CHIFNET10NJ071_002681-T1	DBVPG3775_004430-T1
GF00000669	CHIFNET10NJ071_004877-T1	DBVPG3775_002201-T1
GF00000670	CHIFNET10NJ071_002785-T1	DBVPG3775_002202-T1
GF00000671	CHIFNET10NJ071_004851-T1	DBVPG3775_002224-T1
GF00000672	CHIFNET10NJ071_004838-T1	DBVPG3775_002239-T1
GF00000673	CHIFNET10NJ071_011186-T1	DBVPG3775_007548-T1
GF00000674	CHIFNET10NJ071_003077-T1	DBVPG3775_006979-T1
GF00000675	CHIFNET10NJ071_003081-T1	DBVPG3775_006456-T1
GF00000676	CHIFNET10NJ071_003185-T1	DBVPG3775_004034-T1
GF00000677	CHIFNET10NJ071_012214-T1	DBVPG3775_002895-T1
GF00000678	CHIFNET10NJ071_003225-T1	DBVPG3775_004072-T1
GF00000679	CHIFNET10NJ071_003853-T1	DBVPG3775_006485-T1
GF00000680	CHIFNET10NJ071_003496-T1	DBVPG3775_002028-T1
GF00000681	CHIFNET10NJ071_003571-T1	DBVPG3775_005474-T1
GF00000682	CHIFNET10NJ071_005459-T1	DBVPG3775_005512-T1
GF00000683	CHIFNET10NJ071_003661-T1	DBVPG3775_000934-T1
GF00000684	CHIFNET10NJ071_003733-T1	DBVPG3775_004722-T1
GF00000685	CHIFNET10NJ071_003736-T1	DBVPG3775_004725-T1
GF00000686	CHIFNET10NJ071_003773-T1	DBVPG3775_004774-T1
GF00000687	CHIFNET10NJ071_003778-T1	DBVPG3775_004783-T1
GF00000688	CHIFNET10NJ071_003790-T1	DBVPG3775_004797-T1
GF00000689	CHIFNET10NJ071_011636-T1	DBVPG3775_000625-T1
GF00000690	CHIFNET10NJ071_003893-T1	DBVPG3775_000635-T1
GF00000691	CHIFNET10NJ071_003954-T1	DBVPG3775_000695-T1
GF00000692	CHIFNET10NJ071_003965-T1	DBVPG3775_000704-T1
GF00000693	CHIFNET10NJ071_004018-T1	DBVPG3775_005043-T1
GF00000694	CHIFNET10NJ071_004055-T1	DBVPG3775_006286-T1
GF00000695	CHIFNET10NJ071_007711-T1	DBVPG3775_005130-T1
GF00000696	CHIFNET10NJ071_006726-T1	DBVPG3775_006406-T1
GF00000697	CHIFNET10NJ071_013542-T1	DBVPG3775_006939-T1
GF00000698	CHIFNET10NJ071_004590-T1	DBVPG3775_006955-T1
GF00000699	CHIFNET10NJ071_004474-T1	DBVPG3775_005833-T1
GF00000700	CHIFNET10NJ071_005038-T1	DBVPG3775_001280-T1
GF00000701	CHIFNET10NJ071_005817-T1	DBVPG3775_005874-T1
GF00000702	CHIFNET10NJ071_010523-T1	DBVPG3775_004878-T1
GF00000703	CHIFNET10NJ071_010512-T1	DBVPG3775_004890-T1
GF00000704	CHIFNET10NJ071_007335-T1	DBVPG3775_004613-T1
GF00000705	CHIFNET10NJ071_004923-T1	DBVPG3775_004627-T1
GF00000706	CHIFNET10NJ071_005061-T1	DBVPG3775_001306-T1
GF00000707	CHIFNET10NJ071_014183-T1	DBVPG3775_006594-T1
GF00000708	CHIFNET10NJ071_005126-T1	DBVPG3775_007428-T1
GF00000709	CHIFNET10NJ071_008297-T1	DBVPG3775_005793-T1
GF00000710	CHIFNET10NJ071_011011-T1	DBVPG3775_006181-T1
GF00000711	CHIFNET10NJ071_013738-T1	DBVPG3775_007537-T1
GF00000712	CHIFNET10NJ071_008173-T1	DBVPG3775_000131-T1
GF00000713	CHIFNET10NJ071_005464-T1	DBVPG3775_000347-T1
GF00000714	CHIFNET10NJ071_013878-T1	DBVPG3775_006548-T1
GF00000715	CHIFNET10NJ071_005906-T1	DBVPG3775_004199-T1
GF00000716	CHIFNET10NJ071_008490-T1	DBVPG3775_002760-T1
GF00000717	CHIFNET10NJ071_006105-T1	DBVPG3775_001606-T1
GF00000718	CHIFNET10NJ071_006250-T1	DBVPG3775_007439-T1
GF00000719	CHIFNET10NJ071_006270-T1	DBVPG3775_006639-T1
GF00000720	CHIFNET10NJ071_011290-T1	DBVPG3775_006162-T1
GF00000721	CHIFNET10NJ071_008938-T1	DBVPG3775_003663-T1
GF00000722	CHIFNET10NJ071_011662-T1	DBVPG3775_006347-T1
GF00000723	CHIFNET10NJ071_007062-T1	DBVPG3775_006364-T1
GF00000724	CHIFNET10NJ071_007101-T1	DBVPG3775_003324-T1
GF00000725	CHIFNET10NJ071_011156-T1	DBVPG3775_005964-T1
GF00000726	CHIFNET10NJ071_007670-T1	DBVPG3775_003994-T1
GF00000727	CHIFNET10NJ071_007671-T1	DBVPG3775_003992-T1
GF00000728	CHIFNET10NJ071_007682-T1	DBVPG3775_003982-T1
GF00000729	CHIFNET10NJ071_007869-T1	DBVPG3775_003205-T1
GF00000730	CHIFNET10NJ071_013356-T1	DBVPG3775_002138-T1
GF00000731	CHIFNET10NJ071_010453-T1	DBVPG3775_003343-T1
