	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa
GF00000077	DBVPG3857_003492-T1, DBVPG3857_008479-T1, DBVPG3857_003490-T1, DBVPG3857_008476-T1, DBVPG3857_003491-T1, DBVPG3857_008477-T1, DBVPG3857_008478-T1
GF00000078	DBVPG3857_011104-T1, DBVPG3857_002110-T1, DBVPG3857_011103-T1, DBVPG3857_002108-T1, DBVPG3857_002109-T1, DBVPG3857_011101-T1, DBVPG3857_011102-T1
GF00000079	DBVPG3857_011918-T1, DBVPG3857_001744-T1, DBVPG3857_011996-T1, DBVPG3857_011995-T1, DBVPG3857_001736-T1, DBVPG3857_001746-T1, DBVPG3857_001745-T1
GF00000080	DBVPG3857_008719-T1, DBVPG3857_011674-T1, DBVPG3857_011675-T1, DBVPG3857_011627-T1, DBVPG3857_011270-T1, DBVPG3857_008721-T1, DBVPG3857_008720-T1
GF00000081	DBVPG3857_011999-T1, DBVPG3857_001715-T1, DBVPG3857_001739-T1, DBVPG3857_011357-T1, DBVPG3857_011355-T1, DBVPG3857_011356-T1, DBVPG3857_015125-T1
GF00000082	DBVPG3857_009997-T1, DBVPG3857_004923-T1, DBVPG3857_004367-T1, DBVPG3857_015029-T1, DBVPG3857_014972-T1, DBVPG3857_015028-T1, DBVPG3857_014971-T1
GF00000083	DBVPG3857_006460-T1, DBVPG3857_012724-T1, DBVPG3857_010857-T1, DBVPG3857_014443-T1, DBVPG3857_014533-T1, DBVPG3857_014532-T1, DBVPG3857_014442-T1
GF00000084	DBVPG3857_009534-T1, DBVPG3857_008189-T1, DBVPG3857_008192-T1, DBVPG3857_010896-T1, DBVPG3857_007832-T1, DBVPG3857_002554-T1, DBVPG3857_009531-T1
GF00000085	DBVPG3857_007614-T1, DBVPG3857_002956-T1, DBVPG3857_000889-T1, DBVPG3857_001141-T1, DBVPG3857_002053-T1, DBVPG3857_002362-T1, DBVPG3857_002361-T1
GF00000086	DBVPG3857_008916-T1, DBVPG3857_014581-T1, DBVPG3857_004345-T1, DBVPG3857_004381-T1, DBVPG3857_010011-T1, DBVPG3857_011771-T1, DBVPG3857_011770-T1
GF00000087	DBVPG3857_010945-T1, DBVPG3857_013570-T1, DBVPG3857_002868-T1, DBVPG3857_013572-T1, DBVPG3857_009520-T1, DBVPG3857_006409-T1, DBVPG3857_001955-T1
GF00000088	DBVPG3857_005805-T1, DBVPG3857_003441-T1, DBVPG3857_005804-T1, DBVPG3857_003442-T1, DBVPG3857_005806-T1, DBVPG3857_005807-T1, DBVPG3857_003443-T1
GF00000089	DBVPG3857_000154-T1, DBVPG3857_000167-T1, DBVPG3857_000153-T1, DBVPG3857_013552-T1, DBVPG3857_013551-T1, DBVPG3857_013251-T1, DBVPG3857_013250-T1
GF00000090	DBVPG3857_007195-T1, DBVPG3857_004812-T1, DBVPG3857_004811-T1, DBVPG3857_007194-T1, DBVPG3857_007191-T1, DBVPG3857_007193-T1, DBVPG3857_007192-T1
GF00000091	DBVPG3857_009379-T1, DBVPG3857_012163-T1, DBVPG3857_008576-T1, DBVPG3857_014893-T1, DBVPG3857_009370-T1, DBVPG3857_009878-T1, DBVPG3857_015228-T1
GF00000092	DBVPG3857_003580-T1, DBVPG3857_011508-T1, DBVPG3857_003620-T1, DBVPG3857_003621-T1, DBVPG3857_013234-T1, DBVPG3857_015021-T1, DBVPG3857_015020-T1
GF00000093	DBVPG3857_005714-T1, DBVPG3857_001438-T1, DBVPG3857_009262-T1, DBVPG3857_011380-T1, DBVPG3857_009255-T1, DBVPG3857_011370-T1, DBVPG3857_011371-T1
GF00000094	DBVPG3857_008868-T1, DBVPG3857_008889-T1, DBVPG3857_008874-T1, DBVPG3857_008864-T1, DBVPG3857_014495-T1, DBVPG3857_014845-T1, DBVPG3857_014500-T1
GF00000095	DBVPG3857_003462-T1, DBVPG3857_012994-T1, DBVPG3857_003460-T1, DBVPG3857_003463-T1, DBVPG3857_003459-T1, DBVPG3857_003461-T1, DBVPG3857_012995-T1
GF00000096	DBVPG3857_000475-T1, DBVPG3857_009122-T1, DBVPG3857_009779-T1, DBVPG3857_010008-T1, DBVPG3857_004378-T1, DBVPG3857_009663-T1, DBVPG3857_009664-T1
GF00000097	DBVPG3857_006290-T1, DBVPG3857_002065-T1, DBVPG3857_002374-T1, DBVPG3857_006171-T1, DBVPG3857_000116-T1, DBVPG3857_001310-T1, DBVPG3857_006172-T1
GF00000098	DBVPG3857_011226-T1, DBVPG3857_011826-T1, DBVPG3857_006510-T1, DBVPG3857_007348-T1, DBVPG3857_009388-T1, DBVPG3857_010069-T1, DBVPG3857_011825-T1
GF00000099	DBVPG3857_000964-T1, DBVPG3857_004496-T1, DBVPG3857_008841-T1, DBVPG3857_004516-T1, DBVPG3857_008708-T1, DBVPG3857_000646-T1
GF00000100	DBVPG3857_010030-T1, DBVPG3857_004995-T1, DBVPG3857_013091-T1, DBVPG3857_004171-T1, DBVPG3857_004173-T1, DBVPG3857_004174-T1
GF00000101	DBVPG3857_002605-T1, DBVPG3857_004740-T1, DBVPG3857_008176-T1, DBVPG3857_001240-T1, DBVPG3857_015088-T1, DBVPG3857_001238-T1
GF00000102	DBVPG3857_010460-T1, DBVPG3857_010727-T1, DBVPG3857_011034-T1, DBVPG3857_014034-T1, DBVPG3857_014849-T1, DBVPG3857_014181-T1
GF00000103	DBVPG3857_000524-T1, DBVPG3857_010528-T1, DBVPG3857_013049-T1, DBVPG3857_013845-T1, DBVPG3857_003014-T1, DBVPG3857_011790-T1
GF00000104	DBVPG3857_001653-T1, DBVPG3857_004860-T1, DBVPG3857_004861-T1, DBVPG3857_000049-T1, DBVPG3857_000050-T1, DBVPG3857_003768-T1
GF00000105	DBVPG3857_012036-T1, DBVPG3857_009068-T1, DBVPG3857_003686-T1, DBVPG3857_004137-T1, DBVPG3857_008854-T1, DBVPG3857_010902-T1
GF00000106	DBVPG3857_000358-T1, DBVPG3857_000357-T1, DBVPG3857_006997-T1, DBVPG3857_006994-T1, DBVPG3857_006995-T1, DBVPG3857_006996-T1
GF00000107	DBVPG3857_009613-T1, DBVPG3857_002924-T1, DBVPG3857_001287-T1, DBVPG3857_001289-T1, DBVPG3857_000138-T1, DBVPG3857_000139-T1
GF00000108	DBVPG3857_009336-T1, DBVPG3857_010676-T1, DBVPG3857_011131-T1, DBVPG3857_010681-T1, DBVPG3857_003223-T1, DBVPG3857_009340-T1
GF00000109	DBVPG3857_009637-T1, DBVPG3857_002900-T1, DBVPG3857_006841-T1, DBVPG3857_009542-T1, DBVPG3857_003142-T1, DBVPG3857_008182-T1
GF00000110	DBVPG3857_010041-T1, DBVPG3857_011257-T1, DBVPG3857_011614-T1, DBVPG3857_005006-T1, DBVPG3857_002180-T1, DBVPG3857_005007-T1
GF00000111	DBVPG3857_008630-T1, DBVPG3857_000860-T1, DBVPG3857_013890-T1, DBVPG3857_000836-T1, DBVPG3857_013891-T1, DBVPG3857_000859-T1
GF00000112	DBVPG3857_001516-T1, DBVPG3857_013349-T1, DBVPG3857_002425-T1, DBVPG3857_010461-T1, DBVPG3857_002424-T1, DBVPG3857_003636-T1
GF00000113	DBVPG3857_012614-T1, DBVPG3857_007225-T1, DBVPG3857_012640-T1, DBVPG3857_012639-T1, DBVPG3857_001902-T1, DBVPG3857_007224-T1
GF00000114	DBVPG3857_014714-T1, DBVPG3857_009327-T1, DBVPG3857_014783-T1, DBVPG3857_014716-T1, DBVPG3857_015168-T1, DBVPG3857_014718-T1
GF00000115	DBVPG3857_002220-T1, DBVPG3857_003313-T1, DBVPG3857_012607-T1, DBVPG3857_001754-T1, DBVPG3857_011987-T1, DBVPG3857_001909-T1
GF00000116	DBVPG3857_006725-T1, DBVPG3857_009924-T1, DBVPG3857_005346-T1, DBVPG3857_009923-T1, DBVPG3857_011545-T1, DBVPG3857_006726-T1
GF00000117	DBVPG3857_009120-T1, DBVPG3857_001905-T1, DBVPG3857_012611-T1, DBVPG3857_000473-T1, DBVPG3857_000474-T1, DBVPG3857_009121-T1
GF00000118	DBVPG3857_000623-T1, DBVPG3857_009452-T1, DBVPG3857_008081-T1, DBVPG3857_006635-T1, DBVPG3857_005993-T1, DBVPG3857_007971-T1
GF00000119	DBVPG3857_009023-T1, DBVPG3857_006886-T1, DBVPG3857_009578-T1, DBVPG3857_008885-T1, DBVPG3857_008886-T1, DBVPG3857_009577-T1
GF00000120	DBVPG3857_006787-T1, DBVPG3857_004325-T1, DBVPG3857_003340-T1, DBVPG3857_003365-T1, DBVPG3857_003339-T1, DBVPG3857_003366-T1
GF00000121	DBVPG3857_005262-T1, DBVPG3857_005264-T1, DBVPG3857_007364-T1, DBVPG3857_007363-T1, DBVPG3857_005263-T1, DBVPG3857_007365-T1
GF00000122	DBVPG3857_008473-T1, DBVPG3857_003487-T1, DBVPG3857_002437-T1, DBVPG3857_012918-T1, DBVPG3857_011659-T1, DBVPG3857_008703-T1
GF00000123	DBVPG3857_007407-T1, DBVPG3857_002853-T1, DBVPG3857_007408-T1, DBVPG3857_009968-T1, DBVPG3857_010911-T1, DBVPG3857_002852-T1
GF00000124	DBVPG3857_012589-T1, DBVPG3857_012591-T1, DBVPG3857_008228-T1, DBVPG3857_012592-T1, DBVPG3857_008231-T1, DBVPG3857_008232-T1
GF00000125	DBVPG3857_003628-T1, DBVPG3857_004707-T1, DBVPG3857_013926-T1, DBVPG3857_012763-T1, DBVPG3857_002264-T1, DBVPG3857_003269-T1
GF00000126	DBVPG3857_000022-T1, DBVPG3857_000023-T1, DBVPG3857_001406-T1, DBVPG3857_001407-T1, DBVPG3857_001408-T1, DBVPG3857_001405-T1
GF00000127	DBVPG3857_013584-T1, DBVPG3857_007021-T1, DBVPG3857_012546-T1, DBVPG3857_010595-T1, DBVPG3857_011196-T1, DBVPG3857_012521-T1
GF00000128	DBVPG3857_000132-T1, DBVPG3857_001295-T1, DBVPG3857_009481-T1, DBVPG3857_015072-T1, DBVPG3857_006306-T1, DBVPG3857_006188-T1
GF00000129	DBVPG3857_011968-T1, DBVPG3857_009649-T1, DBVPG3857_013998-T1, DBVPG3857_009650-T1, DBVPG3857_013999-T1, DBVPG3857_011969-T1
GF00000130	DBVPG3857_012881-T1, DBVPG3857_014072-T1, DBVPG3857_013443-T1, DBVPG3857_012508-T1, DBVPG3857_014592-T1, DBVPG3857_002154-T1
GF00000131	DBVPG3857_006379-T1, DBVPG3857_009289-T1, DBVPG3857_000359-T1, DBVPG3857_006998-T1, DBVPG3857_000414-T1, DBVPG3857_010783-T1
GF00000132	DBVPG3857_008128-T1, DBVPG3857_014093-T1, DBVPG3857_004406-T1, DBVPG3857_005417-T1, DBVPG3857_004793-T1, DBVPG3857_001067-T1
GF00000133	DBVPG3857_013775-T1, DBVPG3857_003376-T1, DBVPG3857_009296-T1, DBVPG3857_003384-T1, DBVPG3857_003328-T1, DBVPG3857_006372-T1
GF00000134	DBVPG3857_003287-T1, DBVPG3857_002245-T1, DBVPG3857_009512-T1, DBVPG3857_006403-T1, DBVPG3857_003283-T1, DBVPG3857_002249-T1
GF00000135	DBVPG3857_001544-T1, DBVPG3857_002535-T1, DBVPG3857_010488-T1, DBVPG3857_012051-T1, DBVPG3857_002536-T1, DBVPG3857_012052-T1
GF00000136	DBVPG3857_001316-T1, DBVPG3857_001315-T1, DBVPG3857_000110-T1, DBVPG3857_008092-T1, DBVPG3857_000109-T1, DBVPG3857_001505-T1
GF00000137	DBVPG3857_006322-T1, DBVPG3857_006206-T1, DBVPG3857_011457-T1, DBVPG3857_008358-T1, DBVPG3857_011463-T1, DBVPG3857_010378-T1
GF00000138	DBVPG3857_010082-T1, DBVPG3857_009401-T1, DBVPG3857_013702-T1, DBVPG3857_011238-T1, DBVPG3857_007342-T1, DBVPG3857_011832-T1
GF00000139	DBVPG3857_006321-T1, DBVPG3857_006204-T1, DBVPG3857_006320-T1, DBVPG3857_006205-T1, DBVPG3857_010432-T1, DBVPG3857_002690-T1
GF00000140	DBVPG3857_001292-T1, DBVPG3857_000135-T1, DBVPG3857_001291-T1, DBVPG3857_000136-T1, DBVPG3857_012161-T1, DBVPG3857_008574-T1
GF00000141	DBVPG3857_003842-T1, DBVPG3857_004214-T1, DBVPG3857_004215-T1, DBVPG3857_013758-T1, DBVPG3857_003841-T1, DBVPG3857_004358-T1
GF00000142	DBVPG3857_011497-T1, DBVPG3857_003576-T1, DBVPG3857_003577-T1, DBVPG3857_007197-T1, DBVPG3857_011498-T1, DBVPG3857_007198-T1
GF00000143	DBVPG3857_012709-T1, DBVPG3857_008764-T1, DBVPG3857_014404-T1, DBVPG3857_001230-T1, DBVPG3857_010120-T1, DBVPG3857_005942-T1
GF00000144	DBVPG3857_006798-T1, DBVPG3857_006881-T1, DBVPG3857_012117-T1, DBVPG3857_003569-T1, DBVPG3857_004313-T1, DBVPG3857_006591-T1
GF00000145	DBVPG3857_004507-T1, DBVPG3857_012293-T1, DBVPG3857_004035-T1, DBVPG3857_000943-T1, DBVPG3857_010735-T1, DBVPG3857_015011-T1
GF00000146	DBVPG3857_013451-T1, DBVPG3857_015044-T1, DBVPG3857_001847-T1, DBVPG3857_001862-T1, DBVPG3857_013452-T1, DBVPG3857_005472-T1
GF00000147	DBVPG3857_001360-T1, DBVPG3857_001361-T1, DBVPG3857_000065-T1, DBVPG3857_000064-T1, DBVPG3857_000066-T1, DBVPG3857_001359-T1
GF00000148	DBVPG3857_007751-T1, DBVPG3857_004036-T1, DBVPG3857_002467-T1, DBVPG3857_000944-T1, DBVPG3857_013728-T1, DBVPG3857_014430-T1
GF00000149	DBVPG3857_010634-T1, DBVPG3857_007258-T1, DBVPG3857_006501-T1, DBVPG3857_013200-T1, DBVPG3857_012219-T1, DBVPG3857_000876-T1
GF00000150	DBVPG3857_011618-T1, DBVPG3857_011261-T1, DBVPG3857_004647-T1, DBVPG3857_006865-T1, DBVPG3857_006575-T1, DBVPG3857_014621-T1
GF00000151	DBVPG3857_010997-T1, DBVPG3857_011001-T1, DBVPG3857_010999-T1, DBVPG3857_010996-T1, DBVPG3857_010998-T1, DBVPG3857_011000-T1
GF00000152	DBVPG3857_011251-T1, DBVPG3857_002555-T1, DBVPG3857_011608-T1, DBVPG3857_007830-T1, DBVPG3857_002556-T1, DBVPG3857_007831-T1
GF00000153	DBVPG3857_011935-T1, DBVPG3857_001720-T1, DBVPG3857_010155-T1, DBVPG3857_006448-T1, DBVPG3857_002935-T1, DBVPG3857_007592-T1
GF00000154	DBVPG3857_007915-T1, DBVPG3857_007002-T1, DBVPG3857_004405-T1, DBVPG3857_004974-T1, DBVPG3857_013325-T1, DBVPG3857_015152-T1
GF00000155	DBVPG3857_013978-T1, DBVPG3857_013916-T1, DBVPG3857_009351-T1, DBVPG3857_002596-T1, DBVPG3857_008603-T1, DBVPG3857_009898-T1
GF00000156	DBVPG3857_012110-T1, DBVPG3857_008408-T1, DBVPG3857_015056-T1, DBVPG3857_014725-T1, DBVPG3857_015169-T1
GF00000157	DBVPG3857_012044-T1, DBVPG3857_009076-T1, DBVPG3857_013721-T1, DBVPG3857_003769-T1, DBVPG3857_004183-T1
GF00000158	DBVPG3857_007063-T1, DBVPG3857_012151-T1, DBVPG3857_013127-T1, DBVPG3857_015139-T1, DBVPG3857_015179-T1
GF00000159	DBVPG3857_000941-T1, DBVPG3857_005543-T1, DBVPG3857_006083-T1, DBVPG3857_014776-T1, DBVPG3857_004033-T1
GF00000160	DBVPG3857_001786-T1, DBVPG3857_014618-T1, DBVPG3857_004650-T1, DBVPG3857_015054-T1, DBVPG3857_015055-T1
GF00000161	DBVPG3857_011012-T1, DBVPG3857_015105-T1, DBVPG3857_014927-T1, DBVPG3857_015162-T1, DBVPG3857_015173-T1
GF00000162	DBVPG3857_005197-T1, DBVPG3857_009691-T1, DBVPG3857_014046-T1, DBVPG3857_004834-T1, DBVPG3857_014668-T1
GF00000163	DBVPG3857_005334-T1, DBVPG3857_011556-T1, DBVPG3857_003099-T1, DBVPG3857_006825-T1, DBVPG3857_007966-T1
GF00000164	DBVPG3857_003724-T1, DBVPG3857_014112-T1, DBVPG3857_014111-T1, DBVPG3857_003723-T1, DBVPG3857_003722-T1
GF00000165	DBVPG3857_007988-T1, DBVPG3857_013178-T1, DBVPG3857_005593-T1, DBVPG3857_005594-T1, DBVPG3857_005592-T1
GF00000166	DBVPG3857_012377-T1, DBVPG3857_000483-T1, DBVPG3857_000482-T1, DBVPG3857_011161-T1, DBVPG3857_005317-T1
GF00000167	DBVPG3857_003943-T1, DBVPG3857_010550-T1, DBVPG3857_000547-T1, DBVPG3857_005172-T1, DBVPG3857_012410-T1
GF00000168	DBVPG3857_008465-T1, DBVPG3857_013615-T1, DBVPG3857_004442-T1, DBVPG3857_007864-T1, DBVPG3857_008463-T1
GF00000169	DBVPG3857_005361-T1, DBVPG3857_012460-T1, DBVPG3857_005362-T1, DBVPG3857_013836-T1, DBVPG3857_012459-T1
GF00000170	DBVPG3857_002975-T1, DBVPG3857_002926-T1, DBVPG3857_009611-T1, DBVPG3857_008456-T1, DBVPG3857_008457-T1
GF00000171	DBVPG3857_011456-T1, DBVPG3857_008360-T1, DBVPG3857_004377-T1, DBVPG3857_010007-T1, DBVPG3857_008359-T1
GF00000172	DBVPG3857_006586-T1, DBVPG3857_006876-T1, DBVPG3857_006875-T1, DBVPG3857_006874-T1, DBVPG3857_006585-T1
GF00000173	DBVPG3857_012288-T1, DBVPG3857_004051-T1, DBVPG3857_010557-T1, DBVPG3857_010342-T1, DBVPG3857_015174-T1
GF00000174	DBVPG3857_007312-T1, DBVPG3857_009588-T1, DBVPG3857_008890-T1, DBVPG3857_006160-T1, DBVPG3857_007313-T1
GF00000175	DBVPG3857_003652-T1, DBVPG3857_004170-T1, DBVPG3857_003653-T1, DBVPG3857_004168-T1, DBVPG3857_003651-T1
GF00000176	DBVPG3857_008879-T1, DBVPG3857_009584-T1, DBVPG3857_001189-T1, DBVPG3857_007565-T1, DBVPG3857_007566-T1
GF00000177	DBVPG3857_010452-T1, DBVPG3857_005103-T1, DBVPG3857_001656-T1, DBVPG3857_004864-T1, DBVPG3857_005102-T1
GF00000178	DBVPG3857_011110-T1, DBVPG3857_002101-T1, DBVPG3857_008019-T1, DBVPG3857_006680-T1, DBVPG3857_006681-T1
GF00000179	DBVPG3857_003444-T1, DBVPG3857_005803-T1, DBVPG3857_005800-T1, DBVPG3857_005802-T1, DBVPG3857_003445-T1
GF00000180	DBVPG3857_006652-T1, DBVPG3857_008065-T1, DBVPG3857_008056-T1, DBVPG3857_006662-T1, DBVPG3857_006661-T1
GF00000181	DBVPG3857_003202-T1, DBVPG3857_002090-T1, DBVPG3857_013118-T1, DBVPG3857_009382-T1, DBVPG3857_013119-T1
GF00000182	DBVPG3857_005838-T1, DBVPG3857_003411-T1, DBVPG3857_011066-T1, DBVPG3857_012564-T1, DBVPG3857_014626-T1
GF00000183	DBVPG3857_004048-T1, DBVPG3857_012291-T1, DBVPG3857_012292-T1, DBVPG3857_004046-T1, DBVPG3857_004047-T1
GF00000184	DBVPG3857_004788-T1, DBVPG3857_007209-T1, DBVPG3857_007575-T1, DBVPG3857_001178-T1, DBVPG3857_001179-T1
GF00000185	DBVPG3857_002469-T1, DBVPG3857_013730-T1, DBVPG3857_004637-T1, DBVPG3857_013073-T1, DBVPG3857_014061-T1
GF00000186	DBVPG3857_006478-T1, DBVPG3857_006477-T1, DBVPG3857_011705-T1, DBVPG3857_011707-T1, DBVPG3857_011706-T1
GF00000187	DBVPG3857_012093-T1, DBVPG3857_012061-T1, DBVPG3857_002545-T1, DBVPG3857_013514-T1, DBVPG3857_012273-T1
GF00000188	DBVPG3857_005175-T1, DBVPG3857_013859-T1, DBVPG3857_013858-T1, DBVPG3857_013857-T1, DBVPG3857_005176-T1
GF00000189	DBVPG3857_011081-T1, DBVPG3857_011082-T1, DBVPG3857_012552-T1, DBVPG3857_012551-T1, DBVPG3857_011077-T1
GF00000190	DBVPG3857_009482-T1, DBVPG3857_009479-T1, DBVPG3857_012444-T1, DBVPG3857_009806-T1, DBVPG3857_015073-T1
GF00000191	DBVPG3857_013684-T1, DBVPG3857_012131-T1, DBVPG3857_009930-T1, DBVPG3857_006718-T1, DBVPG3857_001943-T1
GF00000192	DBVPG3857_012098-T1, DBVPG3857_008395-T1, DBVPG3857_002947-T1, DBVPG3857_007605-T1, DBVPG3857_008394-T1
GF00000193	DBVPG3857_001535-T1, DBVPG3857_001534-T1, DBVPG3857_010480-T1, DBVPG3857_010479-T1, DBVPG3857_001533-T1
GF00000194	DBVPG3857_011014-T1, DBVPG3857_013086-T1, DBVPG3857_014060-T1, DBVPG3857_014840-T1, DBVPG3857_011281-T1
GF00000195	DBVPG3857_003937-T1, DBVPG3857_005166-T1, DBVPG3857_005165-T1, DBVPG3857_003936-T1, DBVPG3857_003935-T1
GF00000196	DBVPG3857_013664-T1, DBVPG3857_004058-T1, DBVPG3857_010449-T1, DBVPG3857_012280-T1, DBVPG3857_012281-T1
GF00000197	DBVPG3857_011516-T1, DBVPG3857_002142-T1, DBVPG3857_002143-T1, DBVPG3857_011515-T1, DBVPG3857_014209-T1
GF00000198	DBVPG3857_008990-T1, DBVPG3857_004837-T1, DBVPG3857_002721-T1, DBVPG3857_001631-T1, DBVPG3857_001630-T1
GF00000199	DBVPG3857_010060-T1, DBVPG3857_005026-T1, DBVPG3857_005027-T1, DBVPG3857_003133-T1, DBVPG3857_006832-T1
GF00000200	DBVPG3857_001201-T1, DBVPG3857_007552-T1, DBVPG3857_001199-T1, DBVPG3857_007554-T1, DBVPG3857_007551-T1
GF00000201	DBVPG3857_012828-T1, DBVPG3857_006709-T1, DBVPG3857_012824-T1, DBVPG3857_006713-T1, DBVPG3857_006714-T1
GF00000202	DBVPG3857_004461-T1, DBVPG3857_004467-T1, DBVPG3857_015083-T1, DBVPG3857_015201-T1, DBVPG3857_014554-T1
GF00000203	DBVPG3857_013929-T1, DBVPG3857_012766-T1, DBVPG3857_005388-T1, DBVPG3857_010821-T1, DBVPG3857_012767-T1
GF00000204	DBVPG3857_010394-T1, DBVPG3857_011478-T1, DBVPG3857_011394-T1, DBVPG3857_000501-T1, DBVPG3857_014757-T1
GF00000205	DBVPG3857_009257-T1, DBVPG3857_011378-T1, DBVPG3857_004274-T1, DBVPG3857_012848-T1, DBVPG3857_011377-T1
GF00000206	DBVPG3857_000631-T1, DBVPG3857_009259-T1, DBVPG3857_011375-T1, DBVPG3857_009460-T1, DBVPG3857_009461-T1
GF00000207	DBVPG3857_012205-T1, DBVPG3857_012206-T1, DBVPG3857_014528-T1, DBVPG3857_014527-T1, DBVPG3857_014526-T1
GF00000208	DBVPG3857_000938-T1, DBVPG3857_010085-T1, DBVPG3857_009404-T1, DBVPG3857_014779-T1, DBVPG3857_004550-T1
GF00000209	DBVPG3857_007501-T1, DBVPG3857_012247-T1, DBVPG3857_012236-T1, DBVPG3857_007489-T1, DBVPG3857_007490-T1
GF00000210	DBVPG3857_008762-T1, DBVPG3857_008266-T1, DBVPG3857_012707-T1, DBVPG3857_008752-T1, DBVPG3857_008751-T1
GF00000211	DBVPG3857_005050-T1, DBVPG3857_006527-T1, DBVPG3857_006016-T1, DBVPG3857_005852-T1, DBVPG3857_005851-T1
GF00000212	DBVPG3857_011277-T1, DBVPG3857_013679-T1, DBVPG3857_013090-T1, DBVPG3857_015040-T1, DBVPG3857_011635-T1
GF00000213	DBVPG3857_010670-T1, DBVPG3857_009330-T1, DBVPG3857_014780-T1, DBVPG3857_009331-T1, DBVPG3857_010671-T1
GF00000214	DBVPG3857_004615-T1, DBVPG3857_007676-T1, DBVPG3857_004612-T1, DBVPG3857_007679-T1, DBVPG3857_004614-T1
GF00000215	DBVPG3857_010990-T1, DBVPG3857_010991-T1, DBVPG3857_001982-T1, DBVPG3857_001983-T1, DBVPG3857_001984-T1
GF00000216	DBVPG3857_005460-T1, DBVPG3857_001835-T1, DBVPG3857_001836-T1, DBVPG3857_005986-T1, DBVPG3857_013561-T1
GF00000217	DBVPG3857_003945-T1, DBVPG3857_012408-T1, DBVPG3857_012407-T1, DBVPG3857_003947-T1, DBVPG3857_003946-T1
GF00000218	DBVPG3857_010974-T1, DBVPG3857_014155-T1, DBVPG3857_014200-T1, DBVPG3857_015218-T1, DBVPG3857_015210-T1
GF00000219	DBVPG3857_002482-T1, DBVPG3857_013773-T1, DBVPG3857_003386-T1, DBVPG3857_010210-T1, DBVPG3857_014821-T1
GF00000220	DBVPG3857_015141-T1, DBVPG3857_004924-T1, DBVPG3857_004922-T1, DBVPG3857_013788-T1, DBVPG3857_015203-T1
GF00000221	DBVPG3857_013075-T1, DBVPG3857_014620-T1, DBVPG3857_013074-T1, DBVPG3857_004648-T1, DBVPG3857_013076-T1
GF00000222	DBVPG3857_014877-T1, DBVPG3857_003503-T1, DBVPG3857_014919-T1, DBVPG3857_008490-T1, DBVPG3857_008491-T1
GF00000223	DBVPG3857_001030-T1, DBVPG3857_015147-T1, DBVPG3857_012599-T1, DBVPG3857_015193-T1, DBVPG3857_014302-T1
GF00000224	DBVPG3857_003417-T1, DBVPG3857_005831-T1, DBVPG3857_003312-T1, DBVPG3857_002221-T1, DBVPG3857_005832-T1
GF00000225	DBVPG3857_003356-T1, DBVPG3857_003348-T1, DBVPG3857_007355-T1, DBVPG3857_005254-T1
GF00000226	DBVPG3857_009427-T1, DBVPG3857_000595-T1, DBVPG3857_000596-T1, DBVPG3857_011898-T1
GF00000227	DBVPG3857_007596-T1, DBVPG3857_002939-T1, DBVPG3857_013232-T1, DBVPG3857_013233-T1
GF00000228	DBVPG3857_005330-T1, DBVPG3857_014313-T1, DBVPG3857_011560-T1, DBVPG3857_015212-T1
GF00000229	DBVPG3857_007424-T1, DBVPG3857_007437-T1, DBVPG3857_002824-T1, DBVPG3857_007422-T1
GF00000230	DBVPG3857_002124-T1, DBVPG3857_011531-T1, DBVPG3857_005752-T1, DBVPG3857_002794-T1
GF00000231	DBVPG3857_009322-T1, DBVPG3857_014970-T1, DBVPG3857_014969-T1, DBVPG3857_014742-T1
GF00000232	DBVPG3857_004928-T1, DBVPG3857_013785-T1, DBVPG3857_013326-T1, DBVPG3857_007003-T1
GF00000233	DBVPG3857_003617-T1, DBVPG3857_011505-T1, DBVPG3857_014440-T1, DBVPG3857_014441-T1
GF00000234	DBVPG3857_014874-T1, DBVPG3857_002403-T1, DBVPG3857_014484-T1, DBVPG3857_014483-T1
GF00000235	DBVPG3857_006357-T1, DBVPG3857_009310-T1, DBVPG3857_015102-T1, DBVPG3857_013143-T1
GF00000236	DBVPG3857_013337-T1, DBVPG3857_007016-T1, DBVPG3857_013579-T1, DBVPG3857_013578-T1
GF00000237	DBVPG3857_003920-T1, DBVPG3857_005151-T1, DBVPG3857_005113-T1, DBVPG3857_003878-T1
GF00000238	DBVPG3857_009904-T1, DBVPG3857_003155-T1, DBVPG3857_009345-T1, DBVPG3857_009344-T1
GF00000239	DBVPG3857_008486-T1, DBVPG3857_003499-T1, DBVPG3857_000495-T1, DBVPG3857_012389-T1
GF00000240	DBVPG3857_006149-T1, DBVPG3857_007301-T1, DBVPG3857_007300-T1, DBVPG3857_013419-T1
GF00000241	DBVPG3857_006521-T1, DBVPG3857_006009-T1, DBVPG3857_013636-T1, DBVPG3857_009555-T1
GF00000242	DBVPG3857_008754-T1, DBVPG3857_008264-T1, DBVPG3857_008753-T1, DBVPG3857_008265-T1
GF00000243	DBVPG3857_009562-T1, DBVPG3857_014541-T1, DBVPG3857_013630-T1, DBVPG3857_009564-T1
GF00000244	DBVPG3857_006130-T1, DBVPG3857_007310-T1, DBVPG3857_006158-T1, DBVPG3857_011178-T1
GF00000245	DBVPG3857_014432-T1, DBVPG3857_007753-T1, DBVPG3857_012872-T1, DBVPG3857_015182-T1
