	Rhodotorula_mucilaginosa_CHIFNET_14NJ214.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00000366	CHIFNET14NJ214_012990-T1	DBVPG3775_004819-T1
GF00000367	CHIFNET14NJ214_010521-T1	DBVPG3775_005986-T1
GF00000368	CHIFNET14NJ214_013262-T1	DBVPG3775_007374-T1
GF00000369	CHIFNET14NJ214_003343-T1	DBVPG3775_000878-T1
GF00000370	CHIFNET14NJ214_001129-T1	DBVPG3775_002626-T1
GF00000371	CHIFNET14NJ214_000029-T1	DBVPG3775_001671-T1
GF00000372	CHIFNET14NJ214_002623-T1	DBVPG3775_006362-T1
GF00000373	CHIFNET14NJ214_010276-T1	DBVPG3775_003621-T1
GF00000374	CHIFNET14NJ214_006173-T1	DBVPG3775_001117-T1
GF00000375	CHIFNET14NJ214_006421-T1	DBVPG3775_002521-T1
GF00000376	CHIFNET14NJ214_002687-T1	DBVPG3775_006931-T1
GF00000377	CHIFNET14NJ214_000105-T1	DBVPG3775_006039-T1
GF00000378	CHIFNET14NJ214_004755-T1	DBVPG3775_001454-T1
GF00000379	CHIFNET14NJ214_011928-T1	DBVPG3775_006277-T1
GF00000380	CHIFNET14NJ214_001381-T1	DBVPG3775_002690-T1
GF00000381	CHIFNET14NJ214_000756-T1	DBVPG3775_006444-T1
GF00000382	CHIFNET14NJ214_006647-T1	DBVPG3775_001828-T1
GF00000383	CHIFNET14NJ214_000157-T1	DBVPG3775_001496-T1
GF00000384	CHIFNET14NJ214_000165-T1	DBVPG3775_001504-T1
GF00000385	CHIFNET14NJ214_003906-T1	DBVPG3775_002484-T1
GF00000386	CHIFNET14NJ214_000202-T1	DBVPG3775_005745-T1
GF00000387	CHIFNET14NJ214_000212-T1	DBVPG3775_005771-T1
GF00000388	CHIFNET14NJ214_009143-T1	DBVPG3775_007522-T1
GF00000389	CHIFNET14NJ214_011065-T1	DBVPG3775_003537-T1
GF00000390	CHIFNET14NJ214_009528-T1	DBVPG3775_002716-T1
GF00000391	CHIFNET14NJ214_002699-T1	DBVPG3775_003267-T1
GF00000392	CHIFNET14NJ214_013855-T1	DBVPG3775_002056-T1
GF00000393	CHIFNET14NJ214_000298-T1	DBVPG3775_000400-T1
GF00000394	CHIFNET14NJ214_001375-T1	DBVPG3775_000347-T1
GF00000395	CHIFNET14NJ214_013490-T1	DBVPG3775_002024-T1
GF00000396	CHIFNET14NJ214_003162-T1	DBVPG3775_007354-T1
GF00000397	CHIFNET14NJ214_000904-T1	DBVPG3775_004646-T1
GF00000398	CHIFNET14NJ214_013655-T1	DBVPG3775_002071-T1
GF00000399	CHIFNET14NJ214_000403-T1	DBVPG3775_000027-T1
GF00000400	CHIFNET14NJ214_009956-T1	DBVPG3775_005942-T1
GF00000401	CHIFNET14NJ214_009057-T1	DBVPG3775_000021-T1
GF00000402	CHIFNET14NJ214_003567-T1	DBVPG3775_005054-T1
GF00000403	CHIFNET14NJ214_001299-T1	DBVPG3775_005051-T1
GF00000404	CHIFNET14NJ214_000433-T1	DBVPG3775_003755-T1
GF00000405	CHIFNET14NJ214_012024-T1	DBVPG3775_006283-T1
GF00000406	CHIFNET14NJ214_000474-T1	DBVPG3775_002196-T1
GF00000407	CHIFNET14NJ214_006395-T1	DBVPG3775_002216-T1
GF00000408	CHIFNET14NJ214_001149-T1	DBVPG3775_000451-T1
GF00000409	CHIFNET14NJ214_009704-T1	DBVPG3775_005856-T1
GF00000410	CHIFNET14NJ214_003039-T1	DBVPG3775_002266-T1
GF00000411	CHIFNET14NJ214_000559-T1	DBVPG3775_003952-T1
GF00000412	CHIFNET14NJ214_007497-T1	DBVPG3775_004887-T1
GF00000413	CHIFNET14NJ214_005110-T1	DBVPG3775_001806-T1
GF00000414	CHIFNET14NJ214_002026-T1	DBVPG3775_005323-T1
GF00000415	CHIFNET14NJ214_003725-T1	DBVPG3775_003925-T1
GF00000416	CHIFNET14NJ214_005117-T1	DBVPG3775_001813-T1
GF00000417	CHIFNET14NJ214_009188-T1	DBVPG3775_006802-T1
GF00000418	CHIFNET14NJ214_010314-T1	DBVPG3775_004702-T1
GF00000419	CHIFNET14NJ214_000630-T1	DBVPG3775_004221-T1
GF00000420	CHIFNET14NJ214_000639-T1	DBVPG3775_004230-T1
GF00000421	CHIFNET14NJ214_006579-T1	DBVPG3775_007189-T1
GF00000422	CHIFNET14NJ214_000654-T1	DBVPG3775_001045-T1
GF00000423	CHIFNET14NJ214_014130-T1	DBVPG3775_001059-T1
GF00000424	CHIFNET14NJ214_010927-T1	DBVPG3775_007135-T1
GF00000425	CHIFNET14NJ214_005063-T1	DBVPG3775_006809-T1
GF00000426	CHIFNET14NJ214_000688-T1	DBVPG3775_005158-T1
GF00000427	CHIFNET14NJ214_000689-T1	DBVPG3775_005159-T1
GF00000428	CHIFNET14NJ214_000747-T1	DBVPG3775_006453-T1
GF00000429	CHIFNET14NJ214_003431-T1	DBVPG3775_004409-T1
GF00000430	CHIFNET14NJ214_005927-T1	DBVPG3775_004119-T1
GF00000431	CHIFNET14NJ214_011258-T1	DBVPG3775_005969-T1
GF00000432	CHIFNET14NJ214_000801-T1	DBVPG3775_000208-T1
GF00000433	CHIFNET14NJ214_008994-T1	DBVPG3775_001936-T1
GF00000434	CHIFNET14NJ214_005784-T1	DBVPG3775_005703-T1
GF00000435	CHIFNET14NJ214_012765-T1	DBVPG3775_000699-T1
GF00000436	CHIFNET14NJ214_008023-T1	DBVPG3775_001376-T1
GF00000437	CHIFNET14NJ214_011551-T1	DBVPG3775_002427-T1
GF00000438	CHIFNET14NJ214_009479-T1	DBVPG3775_003596-T1
GF00000439	CHIFNET14NJ214_003135-T1	DBVPG3775_000168-T1
GF00000440	CHIFNET14NJ214_006151-T1	DBVPG3775_005531-T1
GF00000441	CHIFNET14NJ214_008319-T1	DBVPG3775_000094-T1
GF00000442	CHIFNET14NJ214_001002-T1	DBVPG3775_000105-T1
GF00000443	CHIFNET14NJ214_001691-T1	DBVPG3775_002165-T1
GF00000444	CHIFNET14NJ214_002140-T1	DBVPG3775_000876-T1
GF00000445	CHIFNET14NJ214_009162-T1	DBVPG3775_002530-T1
GF00000446	CHIFNET14NJ214_005699-T1	DBVPG3775_002947-T1
GF00000447	CHIFNET14NJ214_001084-T1	DBVPG3775_002972-T1
GF00000448	CHIFNET14NJ214_001125-T1	DBVPG3775_002621-T1
GF00000449	CHIFNET14NJ214_013156-T1	DBVPG3775_000471-T1
GF00000450	CHIFNET14NJ214_001185-T1	DBVPG3775_006242-T1
GF00000451	CHIFNET14NJ214_006578-T1	DBVPG3775_007188-T1
GF00000452	CHIFNET14NJ214_007496-T1	DBVPG3775_004888-T1
GF00000453	CHIFNET14NJ214_013265-T1	DBVPG3775_007371-T1
GF00000454	CHIFNET14NJ214_001218-T1	DBVPG3775_004865-T1
GF00000455	CHIFNET14NJ214_013668-T1	DBVPG3775_004850-T1
GF00000456	CHIFNET14NJ214_001237-T1	DBVPG3775_001535-T1
GF00000457	CHIFNET14NJ214_001252-T1	DBVPG3775_006121-T1
GF00000458	CHIFNET14NJ214_011706-T1	DBVPG3775_006116-T1
GF00000459	CHIFNET14NJ214_011705-T1	DBVPG3775_006397-T1
GF00000460	CHIFNET14NJ214_003275-T1	DBVPG3775_001602-T1
GF00000461	CHIFNET14NJ214_006288-T1	DBVPG3775_005238-T1
GF00000462	CHIFNET14NJ214_001323-T1	DBVPG3775_003065-T1
GF00000463	CHIFNET14NJ214_010377-T1	DBVPG3775_000263-T1
GF00000464	CHIFNET14NJ214_009593-T1	DBVPG3775_002811-T1
GF00000465	CHIFNET14NJ214_012685-T1	DBVPG3775_004694-T1
GF00000466	CHIFNET14NJ214_001416-T1	DBVPG3775_002822-T1
GF00000467	CHIFNET14NJ214_010881-T1	DBVPG3775_002156-T1
GF00000468	CHIFNET14NJ214_001457-T1	DBVPG3775_007293-T1
GF00000469	CHIFNET14NJ214_006067-T1	DBVPG3775_000900-T1
GF00000470	CHIFNET14NJ214_009795-T1	DBVPG3775_004306-T1
GF00000471	CHIFNET14NJ214_001572-T1	DBVPG3775_003673-T1
GF00000472	CHIFNET14NJ214_001579-T1	DBVPG3775_004931-T1
GF00000473	CHIFNET14NJ214_005372-T1	DBVPG3775_000282-T1
GF00000474	CHIFNET14NJ214_001643-T1	DBVPG3775_004998-T1
GF00000475	CHIFNET14NJ214_010021-T1	DBVPG3775_002157-T1
GF00000476	CHIFNET14NJ214_007536-T1	DBVPG3775_003708-T1
GF00000477	CHIFNET14NJ214_004784-T1	DBVPG3775_002580-T1
GF00000478	CHIFNET14NJ214_001717-T1	DBVPG3775_002573-T1
GF00000479	CHIFNET14NJ214_001720-T1	DBVPG3775_002569-T1
GF00000480	CHIFNET14NJ214_008541-T1	DBVPG3775_001855-T1
GF00000481	CHIFNET14NJ214_001732-T1	DBVPG3775_002557-T1
GF00000482	CHIFNET14NJ214_001736-T1	DBVPG3775_002543-T1
GF00000483	CHIFNET14NJ214_002219-T1	DBVPG3775_003646-T1
GF00000484	CHIFNET14NJ214_004235-T1	DBVPG3775_003652-T1
GF00000485	CHIFNET14NJ214_001782-T1	DBVPG3775_003663-T1
GF00000486	CHIFNET14NJ214_011777-T1	DBVPG3775_005932-T1
GF00000487	CHIFNET14NJ214_009853-T1	DBVPG3775_006947-T1
GF00000488	CHIFNET14NJ214_014327-T1	DBVPG3775_007577-T1
GF00000489	CHIFNET14NJ214_003940-T1	DBVPG3775_003007-T1
GF00000490	CHIFNET14NJ214_001889-T1	DBVPG3775_003003-T1
GF00000491	CHIFNET14NJ214_006311-T1	DBVPG3775_004377-T1
GF00000492	CHIFNET14NJ214_011676-T1	DBVPG3775_002978-T1
GF00000493	CHIFNET14NJ214_004050-T1	DBVPG3775_002298-T1
GF00000494	CHIFNET14NJ214_007171-T1	DBVPG3775_005621-T1
GF00000495	CHIFNET14NJ214_011149-T1	DBVPG3775_006786-T1
GF00000496	CHIFNET14NJ214_004052-T1	DBVPG3775_002296-T1
GF00000497	CHIFNET14NJ214_002099-T1	DBVPG3775_006810-T1
GF00000498	CHIFNET14NJ214_002091-T1	DBVPG3775_006812-T1
GF00000499	CHIFNET14NJ214_008341-T1	DBVPG3775_006814-T1
GF00000500	CHIFNET14NJ214_004020-T1	DBVPG3775_007395-T1
GF00000501	CHIFNET14NJ214_008723-T1	DBVPG3775_000675-T1
GF00000502	CHIFNET14NJ214_009436-T1	DBVPG3775_006988-T1
GF00000503	CHIFNET14NJ214_002192-T1	DBVPG3775_006985-T1
GF00000504	CHIFNET14NJ214_002210-T1	DBVPG3775_002111-T1
GF00000505	CHIFNET14NJ214_003460-T1	DBVPG3775_001990-T1
GF00000506	CHIFNET14NJ214_002341-T1	DBVPG3775_005721-T1
GF00000507	CHIFNET14NJ214_009059-T1	DBVPG3775_000019-T1
GF00000508	CHIFNET14NJ214_008572-T1	DBVPG3775_000003-T1
GF00000509	CHIFNET14NJ214_003792-T1	DBVPG3775_007364-T1
GF00000510	CHIFNET14NJ214_008870-T1	DBVPG3775_004575-T1
GF00000511	CHIFNET14NJ214_002443-T1	DBVPG3775_003045-T1
GF00000512	CHIFNET14NJ214_002445-T1	DBVPG3775_007101-T1
GF00000513	CHIFNET14NJ214_002539-T1	DBVPG3775_001135-T1
GF00000514	CHIFNET14NJ214_009121-T1	DBVPG3775_000953-T1
GF00000515	CHIFNET14NJ214_008170-T1	DBVPG3775_007056-T1
GF00000516	CHIFNET14NJ214_003731-T1	DBVPG3775_002694-T1
GF00000517	CHIFNET14NJ214_002576-T1	DBVPG3775_007079-T1
GF00000518	CHIFNET14NJ214_013962-T1	DBVPG3775_001795-T1
GF00000519	CHIFNET14NJ214_002604-T1	DBVPG3775_004968-T1
GF00000520	CHIFNET14NJ214_002608-T1	DBVPG3775_004963-T1
GF00000521	CHIFNET14NJ214_002647-T1	DBVPG3775_006303-T1
GF00000522	CHIFNET14NJ214_002669-T1	DBVPG3775_006327-T1
GF00000523	CHIFNET14NJ214_008666-T1	DBVPG3775_002031-T1
GF00000524	CHIFNET14NJ214_008281-T1	DBVPG3775_005915-T1
GF00000525	CHIFNET14NJ214_005826-T1	DBVPG3775_004756-T1
GF00000526	CHIFNET14NJ214_005022-T1	DBVPG3775_006965-T1
GF00000527	CHIFNET14NJ214_008663-T1	DBVPG3775_002028-T1
GF00000528	CHIFNET14NJ214_008673-T1	DBVPG3775_002037-T1
GF00000529	CHIFNET14NJ214_007709-T1	DBVPG3775_007398-T1
GF00000530	CHIFNET14NJ214_002804-T1	DBVPG3775_004072-T1
GF00000531	CHIFNET14NJ214_003183-T1	DBVPG3775_006485-T1
GF00000532	CHIFNET14NJ214_007334-T1	DBVPG3775_006523-T1
GF00000533	CHIFNET14NJ214_007332-T1	DBVPG3775_006525-T1
GF00000534	CHIFNET14NJ214_010630-T1	DBVPG3775_000692-T1
GF00000535	CHIFNET14NJ214_003889-T1	DBVPG3775_001887-T1
GF00000536	CHIFNET14NJ214_002921-T1	DBVPG3775_007388-T1
GF00000537	CHIFNET14NJ214_011158-T1	DBVPG3775_007210-T1
GF00000538	CHIFNET14NJ214_010710-T1	DBVPG3775_000608-T1
GF00000539	CHIFNET14NJ214_002995-T1	DBVPG3775_004449-T1
GF00000540	CHIFNET14NJ214_007698-T1	DBVPG3775_007410-T1
GF00000541	CHIFNET14NJ214_003758-T1	DBVPG3775_003856-T1
GF00000542	CHIFNET14NJ214_003156-T1	DBVPG3775_007359-T1
GF00000543	CHIFNET14NJ214_009875-T1	DBVPG3775_005355-T1
GF00000544	CHIFNET14NJ214_010078-T1	DBVPG3775_001584-T1
GF00000545	CHIFNET14NJ214_003383-T1	DBVPG3775_001264-T1
GF00000546	CHIFNET14NJ214_003607-T1	DBVPG3775_001241-T1
GF00000547	CHIFNET14NJ214_005506-T1	DBVPG3775_000594-T1
GF00000548	CHIFNET14NJ214_005476-T1	DBVPG3775_004167-T1
GF00000549	CHIFNET14NJ214_005532-T1	DBVPG3775_000577-T1
GF00000550	CHIFNET14NJ214_005284-T1	DBVPG3775_004179-T1
GF00000551	CHIFNET14NJ214_011408-T1	DBVPG3775_000733-T1
GF00000552	CHIFNET14NJ214_014316-T1	DBVPG3775_001083-T1
GF00000553	CHIFNET14NJ214_004719-T1	DBVPG3775_005039-T1
GF00000554	CHIFNET14NJ214_012638-T1	DBVPG3775_007554-T1
GF00000555	CHIFNET14NJ214_003962-T1	DBVPG3775_002672-T1
GF00000556	CHIFNET14NJ214_003862-T1	DBVPG3775_006582-T1
GF00000557	CHIFNET14NJ214_012949-T1	DBVPG3775_000546-T1
GF00000558	CHIFNET14NJ214_003904-T1	DBVPG3775_002486-T1
GF00000559	CHIFNET14NJ214_007707-T1	DBVPG3775_007400-T1
GF00000560	CHIFNET14NJ214_004861-T1	DBVPG3775_007236-T1
GF00000561	CHIFNET14NJ214_004926-T1	DBVPG3775_002281-T1
GF00000562	CHIFNET14NJ214_004082-T1	DBVPG3775_005426-T1
GF00000563	CHIFNET14NJ214_004096-T1	DBVPG3775_005411-T1
GF00000564	CHIFNET14NJ214_009886-T1	DBVPG3775_006555-T1
GF00000565	CHIFNET14NJ214_004634-T1	DBVPG3775_003143-T1
GF00000566	CHIFNET14NJ214_004195-T1	DBVPG3775_006269-T1
GF00000567	CHIFNET14NJ214_004199-T1	DBVPG3775_001816-T1
GF00000568	CHIFNET14NJ214_010256-T1	DBVPG3775_006252-T1
GF00000569	CHIFNET14NJ214_010756-T1	DBVPG3775_005820-T1
GF00000570	CHIFNET14NJ214_007689-T1	DBVPG3775_007427-T1
GF00000571	CHIFNET14NJ214_009390-T1	DBVPG3775_001297-T1
GF00000572	CHIFNET14NJ214_005929-T1	DBVPG3775_004116-T1
GF00000573	CHIFNET14NJ214_014091-T1	DBVPG3775_001192-T1
GF00000574	CHIFNET14NJ214_004426-T1	DBVPG3775_005275-T1
GF00000575	CHIFNET14NJ214_004503-T1	DBVPG3775_001554-T1
GF00000576	CHIFNET14NJ214_008487-T1	DBVPG3775_004193-T1
GF00000577	CHIFNET14NJ214_004585-T1	DBVPG3775_001227-T1
GF00000578	CHIFNET14NJ214_006360-T1	DBVPG3775_003149-T1
GF00000579	CHIFNET14NJ214_004723-T1	DBVPG3775_005043-T1
GF00000580	CHIFNET14NJ214_004846-T1	DBVPG3775_006062-T1
GF00000581	CHIFNET14NJ214_006754-T1	DBVPG3775_003223-T1
GF00000582	CHIFNET14NJ214_011342-T1	DBVPG3775_004784-T1
GF00000583	CHIFNET14NJ214_005011-T1	DBVPG3775_000635-T1
GF00000584	CHIFNET14NJ214_011769-T1	DBVPG3775_007378-T1
GF00000585	CHIFNET14NJ214_005570-T1	DBVPG3775_005503-T1
GF00000586	CHIFNET14NJ214_005126-T1	DBVPG3775_004503-T1
GF00000587	CHIFNET14NJ214_006044-T1	DBVPG3775_004482-T1
GF00000588	CHIFNET14NJ214_006764-T1	DBVPG3775_003215-T1
GF00000589	CHIFNET14NJ214_006760-T1	DBVPG3775_003218-T1
GF00000590	CHIFNET14NJ214_010729-T1	DBVPG3775_006459-T1
GF00000591	CHIFNET14NJ214_005227-T1	DBVPG3775_002451-T1
GF00000592	CHIFNET14NJ214_005365-T1	DBVPG3775_000290-T1
GF00000593	CHIFNET14NJ214_013450-T1	DBVPG3775_004558-T1
GF00000594	CHIFNET14NJ214_008219-T1	DBVPG3775_001409-T1
GF00000595	CHIFNET14NJ214_012795-T1	DBVPG3775_003089-T1
GF00000596	CHIFNET14NJ214_012743-T1	DBVPG3775_001414-T1
GF00000597	CHIFNET14NJ214_006039-T1	DBVPG3775_004488-T1
GF00000598	CHIFNET14NJ214_007946-T1	DBVPG3775_005491-T1
GF00000599	CHIFNET14NJ214_007374-T1	DBVPG3775_002838-T1
GF00000600	CHIFNET14NJ214_006206-T1	DBVPG3775_007433-T1
GF00000601	CHIFNET14NJ214_011031-T1	DBVPG3775_005472-T1
GF00000602	CHIFNET14NJ214_009959-T1	DBVPG3775_005945-T1
GF00000603	CHIFNET14NJ214_006467-T1	DBVPG3775_000778-T1
GF00000604	CHIFNET14NJ214_010460-T1	DBVPG3775_004475-T1
GF00000605	CHIFNET14NJ214_006813-T1	DBVPG3775_004577-T1
GF00000606	CHIFNET14NJ214_008577-T1	DBVPG3775_005888-T1
GF00000607	CHIFNET14NJ214_008613-T1	DBVPG3775_006753-T1
GF00000608	CHIFNET14NJ214_006889-T1	DBVPG3775_001623-T1
GF00000609	CHIFNET14NJ214_006948-T1	DBVPG3775_005118-T1
GF00000610	CHIFNET14NJ214_006951-T1	DBVPG3775_005122-T1
GF00000611	CHIFNET14NJ214_007650-T1	DBVPG3775_000911-T1
GF00000612	CHIFNET14NJ214_011225-T1	DBVPG3775_005633-T1
GF00000613	CHIFNET14NJ214_007240-T1	DBVPG3775_006548-T1
GF00000614	CHIFNET14NJ214_007423-T1	DBVPG3775_002854-T1
GF00000615	CHIFNET14NJ214_011259-T1	DBVPG3775_005970-T1
GF00000616	CHIFNET14NJ214_009661-T1	DBVPG3775_003688-T1
GF00000617	CHIFNET14NJ214_008653-T1	DBVPG3775_002773-T1
GF00000618	CHIFNET14NJ214_013682-T1	DBVPG3775_002379-T1
GF00000619	CHIFNET14NJ214_008537-T1	DBVPG3775_001859-T1
GF00000620	CHIFNET14NJ214_008695-T1	DBVPG3775_004423-T1
GF00000621	CHIFNET14NJ214_009321-T1	DBVPG3775_004737-T1
GF00000622	CHIFNET14NJ214_012230-T1	DBVPG3775_007375-T1
GF00000623	CHIFNET14NJ214_012377-T1	DBVPG3775_004347-T1
GF00000624	CHIFNET14NJ214_009342-T1	DBVPG3775_004342-T1
GF00000625	CHIFNET14NJ214_014188-T1	DBVPG3775_004735-T1
GF00000626	CHIFNET14NJ214_009705-T1	DBVPG3775_005855-T1
GF00000627	CHIFNET14NJ214_009727-T1	DBVPG3775_002592-T1
GF00000628	CHIFNET14NJ214_009725-T1	DBVPG3775_002599-T1
GF00000629	CHIFNET14NJ214_009748-T1	DBVPG3775_006469-T1
GF00000630	CHIFNET14NJ214_013889-T1	DBVPG3775_007140-T1
GF00000631	CHIFNET14NJ214_012584-T1	DBVPG3775_003396-T1
GF00000632	CHIFNET14NJ214_010631-T1	DBVPG3775_000693-T1
GF00000633	CHIFNET14NJ214_014197-T1	DBVPG3775_001958-T1
GF00000634	CHIFNET14NJ214_013339-T1	DBVPG3775_006976-T1
GF00000635	CHIFNET14NJ214_012937-T1	DBVPG3775_005972-T1
GF00000636	CHIFNET14NJ214_011376-T1	DBVPG3775_003257-T1
GF00000637	CHIFNET14NJ214_013690-T1	DBVPG3775_004330-T1
GF00000638	CHIFNET14NJ214_013053-T1	DBVPG3775_005797-T1
GF00000639	CHIFNET14NJ214_003141-T1	DBVPG3775_007458-T1
GF00000640	CHIFNET14NJ214_000045-T1	DBVPG3775_001688-T1
GF00000641	CHIFNET14NJ214_000053-T1	DBVPG3775_001699-T1
GF00000642	CHIFNET14NJ214_010990-T1	DBVPG3775_001709-T1
GF00000643	CHIFNET14NJ214_000158-T1	DBVPG3775_001498-T1
GF00000644	CHIFNET14NJ214_003691-T1	DBVPG3775_001503-T1
GF00000645	CHIFNET14NJ214_011924-T1	DBVPG3775_005734-T1
GF00000646	CHIFNET14NJ214_000224-T1	DBVPG3775_005786-T1
GF00000647	CHIFNET14NJ214_000228-T1	DBVPG3775_002740-T1
GF00000648	CHIFNET14NJ214_008444-T1	DBVPG3775_003268-T1
GF00000649	CHIFNET14NJ214_005385-T1	DBVPG3775_000268-T1
GF00000650	CHIFNET14NJ214_006608-T1	DBVPG3775_000404-T1
GF00000651	CHIFNET14NJ214_000315-T1	DBVPG3775_000365-T1
GF00000652	CHIFNET14NJ214_000316-T1	DBVPG3775_000366-T1
GF00000653	CHIFNET14NJ214_006676-T1	DBVPG3775_000075-T1
GF00000654	CHIFNET14NJ214_000392-T1	DBVPG3775_000038-T1
GF00000655	CHIFNET14NJ214_006786-T1	DBVPG3775_000033-T1
GF00000656	CHIFNET14NJ214_013010-T1	DBVPG3775_001818-T1
GF00000657	CHIFNET14NJ214_000493-T1	DBVPG3775_005476-T1
GF00000658	CHIFNET14NJ214_000456-T1	DBVPG3775_003783-T1
GF00000659	CHIFNET14NJ214_001709-T1	DBVPG3775_002186-T1
GF00000660	CHIFNET14NJ214_000472-T1	DBVPG3775_002188-T1
GF00000661	CHIFNET14NJ214_000480-T1	DBVPG3775_002202-T1
GF00000662	CHIFNET14NJ214_003029-T1	DBVPG3775_002255-T1
GF00000663	CHIFNET14NJ214_000543-T1	DBVPG3775_002268-T1
GF00000664	CHIFNET14NJ214_002399-T1	DBVPG3775_003955-T1
GF00000665	CHIFNET14NJ214_000668-T1	DBVPG3775_001060-T1
GF00000666	CHIFNET14NJ214_008113-T1	DBVPG3775_001075-T1
GF00000667	CHIFNET14NJ214_000682-T1	DBVPG3775_007142-T1
GF00000668	CHIFNET14NJ214_007909-T1	DBVPG3775_005162-T1
GF00000669	CHIFNET14NJ214_000706-T1	DBVPG3775_005175-T1
GF00000670	CHIFNET14NJ214_000742-T1	DBVPG3775_005217-T1
GF00000671	CHIFNET14NJ214_003970-T1	DBVPG3775_006406-T1
GF00000672	CHIFNET14NJ214_000815-T1	DBVPG3775_000221-T1
GF00000673	CHIFNET14NJ214_000818-T1	DBVPG3775_000225-T1
GF00000674	CHIFNET14NJ214_004794-T1	DBVPG3775_004659-T1
GF00000675	CHIFNET14NJ214_011199-T1	DBVPG3775_000601-T1
GF00000676	CHIFNET14NJ214_004787-T1	DBVPG3775_006611-T1
GF00000677	CHIFNET14NJ214_003128-T1	DBVPG3775_000176-T1
GF00000678	CHIFNET14NJ214_000990-T1	DBVPG3775_000090-T1
GF00000679	CHIFNET14NJ214_001028-T1	DBVPG3775_000134-T1
GF00000680	CHIFNET14NJ214_009141-T1	DBVPG3775_007520-T1
GF00000681	CHIFNET14NJ214_002293-T1	DBVPG3775_002925-T1
GF00000682	CHIFNET14NJ214_005695-T1	DBVPG3775_002943-T1
GF00000683	CHIFNET14NJ214_010304-T1	DBVPG3775_004772-T1
GF00000684	CHIFNET14NJ214_001085-T1	DBVPG3775_002634-T1
GF00000685	CHIFNET14NJ214_001095-T1	DBVPG3775_002624-T1
GF00000686	CHIFNET14NJ214_001157-T1	DBVPG3775_000443-T1
GF00000687	CHIFNET14NJ214_001174-T1	DBVPG3775_000425-T1
GF00000688	CHIFNET14NJ214_009761-T1	DBVPG3775_000418-T1
GF00000689	CHIFNET14NJ214_001286-T1	DBVPG3775_005065-T1
GF00000690	CHIFNET14NJ214_001260-T1	DBVPG3775_006110-T1
GF00000691	CHIFNET14NJ214_009448-T1	DBVPG3775_005075-T1
GF00000692	CHIFNET14NJ214_001290-T1	DBVPG3775_005061-T1
GF00000693	CHIFNET14NJ214_003568-T1	DBVPG3775_005052-T1
GF00000694	CHIFNET14NJ214_007759-T1	DBVPG3775_005544-T1
GF00000695	CHIFNET14NJ214_001306-T1	DBVPG3775_007590-T1
GF00000696	CHIFNET14NJ214_004319-T1	DBVPG3775_003471-T1
GF00000697	CHIFNET14NJ214_002261-T1	DBVPG3775_006841-T1
GF00000698	CHIFNET14NJ214_011484-T1	DBVPG3775_002798-T1
GF00000699	CHIFNET14NJ214_008322-T1	DBVPG3775_007303-T1
GF00000700	CHIFNET14NJ214_001543-T1	DBVPG3775_006710-T1
GF00000701	CHIFNET14NJ214_012565-T1	DBVPG3775_006594-T1
GF00000702	CHIFNET14NJ214_004705-T1	DBVPG3775_005023-T1
GF00000703	CHIFNET14NJ214_006372-T1	DBVPG3775_005379-T1
GF00000704	CHIFNET14NJ214_001665-T1	DBVPG3775_002138-T1
GF00000705	CHIFNET14NJ214_010346-T1	DBVPG3775_002159-T1
GF00000706	CHIFNET14NJ214_001693-T1	DBVPG3775_002167-T1
GF00000707	CHIFNET14NJ214_014238-T1	DBVPG3775_003313-T1
GF00000708	CHIFNET14NJ214_001895-T1	DBVPG3775_003559-T1
GF00000709	CHIFNET14NJ214_003926-T1	DBVPG3775_002992-T1
GF00000710	CHIFNET14NJ214_006571-T1	DBVPG3775_007179-T1
GF00000711	CHIFNET14NJ214_003361-T1	DBVPG3775_000860-T1
GF00000712	CHIFNET14NJ214_003365-T1	DBVPG3775_000854-T1
GF00000713	CHIFNET14NJ214_004805-T1	DBVPG3775_004673-T1
GF00000714	CHIFNET14NJ214_001938-T1	DBVPG3775_000832-T1
GF00000715	CHIFNET14NJ214_007066-T1	DBVPG3775_004549-T1
GF00000716	CHIFNET14NJ214_013425-T1	DBVPG3775_002339-T1
GF00000717	CHIFNET14NJ214_009270-T1	DBVPG3775_006680-T1
GF00000718	CHIFNET14NJ214_002014-T1	DBVPG3775_005336-T1
GF00000719	CHIFNET14NJ214_007672-T1	DBVPG3775_004459-T1
GF00000720	CHIFNET14NJ214_011148-T1	DBVPG3775_005314-T1
GF00000721	CHIFNET14NJ214_002038-T1	DBVPG3775_005311-T1
GF00000722	CHIFNET14NJ214_002092-T1	DBVPG3775_006813-T1
GF00000723	CHIFNET14NJ214_004148-T1	DBVPG3775_005592-T1
GF00000724	CHIFNET14NJ214_005736-T1	DBVPG3775_006178-T1
GF00000725	CHIFNET14NJ214_008107-T1	DBVPG3775_001081-T1
GF00000726	CHIFNET14NJ214_002214-T1	DBVPG3775_002106-T1
GF00000727	CHIFNET14NJ214_002217-T1	DBVPG3775_002103-T1
GF00000728	CHIFNET14NJ214_005304-T1	DBVPG3775_002093-T1
GF00000729	CHIFNET14NJ214_008298-T1	DBVPG3775_006831-T1
GF00000730	CHIFNET14NJ214_002258-T1	DBVPG3775_006838-T1
GF00000731	CHIFNET14NJ214_002274-T1	DBVPG3775_002016-T1
