	Rhodotorula_mucilaginosa_TFCN_17-0-2E334-4.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00000386	TFCN1702E3344_007829-T1	DBVPG3775_007079-T1
GF00000387	TFCN1702E3344_003122-T1	DBVPG3775_006738-T1
GF00000388	TFCN1702E3344_001224-T1	DBVPG3775_001939-T1
GF00000389	TFCN1702E3344_007308-T1	DBVPG3775_002579-T1
GF00000390	TFCN1702E3344_007740-T1	DBVPG3775_002111-T1
GF00000391	TFCN1702E3344_001254-T1	DBVPG3775_001972-T1
GF00000392	TFCN1702E3344_001755-T1	DBVPG3775_001991-T1
GF00000393	TFCN1702E3344_001280-T1	DBVPG3775_001995-T1
GF00000394	TFCN1702E3344_011575-T1	DBVPG3775_007364-T1
GF00000395	TFCN1702E3344_010270-T1	DBVPG3775_004847-T1
GF00000396	TFCN1702E3344_004650-T1	DBVPG3775_003755-T1
GF00000397	TFCN1702E3344_007031-T1	DBVPG3775_007371-T1
GF00000398	TFCN1702E3344_001338-T1	DBVPG3775_004887-T1
GF00000399	TFCN1702E3344_011482-T1	DBVPG3775_007188-T1
GF00000400	TFCN1702E3344_013361-T1	DBVPG3775_000282-T1
GF00000401	TFCN1702E3344_001381-T1	DBVPG3775_004931-T1
GF00000402	TFCN1702E3344_005172-T1	DBVPG3775_002266-T1
GF00000403	TFCN1702E3344_001401-T1	DBVPG3775_007410-T1
GF00000404	TFCN1702E3344_003102-T1	DBVPG3775_007400-T1
GF00000405	TFCN1702E3344_001414-T1	DBVPG3775_007398-T1
GF00000406	TFCN1702E3344_010578-T1	DBVPG3775_007157-T1
GF00000407	TFCN1702E3344_004026-T1	DBVPG3775_005159-T1
GF00000408	TFCN1702E3344_001435-T1	DBVPG3775_005158-T1
GF00000409	TFCN1702E3344_010556-T1	DBVPG3775_007135-T1
GF00000410	TFCN1702E3344_012280-T1	DBVPG3775_003895-T1
GF00000411	TFCN1702E3344_001515-T1	DBVPG3775_005203-T1
GF00000412	TFCN1702E3344_009600-T1	DBVPG3775_006576-T1
GF00000413	TFCN1702E3344_001588-T1	DBVPG3775_004306-T1
GF00000414	TFCN1702E3344_009117-T1	DBVPG3775_004311-T1
GF00000415	TFCN1702E3344_013690-T1	DBVPG3775_001584-T1
GF00000416	TFCN1702E3344_001780-T1	DBVPG3775_002016-T1
GF00000417	TFCN1702E3344_001788-T1	DBVPG3775_002024-T1
GF00000418	TFCN1702E3344_005513-T1	DBVPG3775_002031-T1
GF00000419	TFCN1702E3344_012375-T1	DBVPG3775_000027-T1
GF00000420	TFCN1702E3344_011672-T1	DBVPG3775_006399-T1
GF00000421	TFCN1702E3344_004883-T1	DBVPG3775_002978-T1
GF00000422	TFCN1702E3344_013227-T1	DBVPG3775_007433-T1
GF00000423	TFCN1702E3344_007011-T1	DBVPG3775_005820-T1
GF00000424	TFCN1702E3344_002476-T1	DBVPG3775_004449-T1
GF00000425	TFCN1702E3344_006099-T1	DBVPG3775_005869-T1
GF00000426	TFCN1702E3344_001874-T1	DBVPG3775_001813-T1
GF00000427	TFCN1702E3344_001879-T1	DBVPG3775_001818-T1
GF00000428	TFCN1702E3344_001889-T1	DBVPG3775_001828-T1
GF00000429	TFCN1702E3344_001891-T1	DBVPG3775_001830-T1
GF00000430	TFCN1702E3344_001906-T1	DBVPG3775_004602-T1
GF00000431	TFCN1702E3344_011025-T1	DBVPG3775_001855-T1
GF00000432	TFCN1702E3344_001932-T1	DBVPG3775_001554-T1
GF00000433	TFCN1702E3344_002406-T1	DBVPG3775_002672-T1
GF00000434	TFCN1702E3344_006465-T1	DBVPG3775_001887-T1
GF00000435	TFCN1702E3344_010723-T1	DBVPG3775_006176-T1
GF00000436	TFCN1702E3344_006847-T1	DBVPG3775_000155-T1
GF00000437	TFCN1702E3344_002114-T1	DBVPG3775_000179-T1
GF00000438	TFCN1702E3344_011597-T1	DBVPG3775_000395-T1
GF00000439	TFCN1702E3344_009231-T1	DBVPG3775_000346-T1
GF00000440	TFCN1702E3344_006614-T1	DBVPG3775_005969-T1
GF00000441	TFCN1702E3344_012302-T1	DBVPG3775_003471-T1
GF00000442	TFCN1702E3344_014327-T1	DBVPG3775_000254-T1
GF00000443	TFCN1702E3344_002195-T1	DBVPG3775_000257-T1
GF00000444	TFCN1702E3344_013319-T1	DBVPG3775_000268-T1
GF00000445	TFCN1702E3344_008347-T1	DBVPG3775_002895-T1
GF00000446	TFCN1702E3344_002242-T1	DBVPG3775_002907-T1
GF00000447	TFCN1702E3344_004915-T1	DBVPG3775_002947-T1
GF00000448	TFCN1702E3344_009866-T1	DBVPG3775_004377-T1
GF00000449	TFCN1702E3344_011471-T1	DBVPG3775_002625-T1
GF00000450	TFCN1702E3344_002360-T1	DBVPG3775_002626-T1
GF00000451	TFCN1702E3344_003879-T1	DBVPG3775_004998-T1
GF00000452	TFCN1702E3344_006351-T1	DBVPG3775_002690-T1
GF00000453	TFCN1702E3344_002466-T1	DBVPG3775_004459-T1
GF00000454	TFCN1702E3344_010988-T1	DBVPG3775_002706-T1
GF00000455	TFCN1702E3344_007023-T1	DBVPG3775_005809-T1
GF00000456	TFCN1702E3344_014302-T1	DBVPG3775_004469-T1
GF00000457	TFCN1702E3344_008984-T1	DBVPG3775_004462-T1
GF00000458	TFCN1702E3344_002502-T1	DBVPG3775_004423-T1
GF00000459	TFCN1702E3344_009870-T1	DBVPG3775_004381-T1
GF00000460	TFCN1702E3344_008621-T1	DBVPG3775_001454-T1
GF00000461	TFCN1702E3344_012558-T1	DBVPG3775_005873-T1
GF00000462	TFCN1702E3344_014689-T1	DBVPG3775_007577-T1
GF00000463	TFCN1702E3344_008033-T1	DBVPG3775_003964-T1
GF00000464	TFCN1702E3344_002668-T1	DBVPG3775_003952-T1
GF00000465	TFCN1702E3344_010524-T1	DBVPG3775_001744-T1
GF00000466	TFCN1702E3344_008858-T1	DBVPG3775_001718-T1
GF00000467	TFCN1702E3344_002728-T1	DBVPG3775_001706-T1
GF00000468	TFCN1702E3344_006942-T1	DBVPG3775_001688-T1
GF00000469	TFCN1702E3344_002744-T1	DBVPG3775_001692-T1
GF00000470	TFCN1702E3344_010763-T1	DBVPG3775_000500-T1
GF00000471	TFCN1702E3344_007569-T1	DBVPG3775_006362-T1
GF00000472	TFCN1702E3344_014287-T1	DBVPG3775_006021-T1
GF00000473	TFCN1702E3344_012376-T1	DBVPG3775_000028-T1
GF00000474	TFCN1702E3344_012736-T1	DBVPG3775_007354-T1
GF00000475	TFCN1702E3344_002825-T1	DBVPG3775_000084-T1
GF00000476	TFCN1702E3344_014060-T1	DBVPG3775_003612-T1
GF00000477	TFCN1702E3344_007094-T1	DBVPG3775_007520-T1
GF00000478	TFCN1702E3344_003810-T1	DBVPG3775_003596-T1
GF00000479	TFCN1702E3344_011944-T1	DBVPG3775_002145-T1
GF00000480	TFCN1702E3344_005030-T1	DBVPG3775_003098-T1
GF00000481	TFCN1702E3344_003498-T1	DBVPG3775_006924-T1
GF00000482	TFCN1702E3344_002932-T1	DBVPG3775_006325-T1
GF00000483	TFCN1702E3344_002972-T1	DBVPG3775_006283-T1
GF00000484	TFCN1702E3344_003006-T1	DBVPG3775_001059-T1
GF00000485	TFCN1702E3344_010258-T1	DBVPG3775_001627-T1
GF00000486	TFCN1702E3344_007243-T1	DBVPG3775_003693-T1
GF00000487	TFCN1702E3344_014407-T1	DBVPG3775_002595-T1
GF00000488	TFCN1702E3344_003251-T1	DBVPG3775_003708-T1
GF00000489	TFCN1702E3344_006613-T1	DBVPG3775_005970-T1
GF00000490	TFCN1702E3344_007035-T1	DBVPG3775_007375-T1
GF00000491	TFCN1702E3344_011645-T1	DBVPG3775_006147-T1
GF00000492	TFCN1702E3344_004623-T1	DBVPG3775_003782-T1
GF00000493	TFCN1702E3344_003333-T1	DBVPG3775_003789-T1
GF00000494	TFCN1702E3344_004605-T1	DBVPG3775_003800-T1
GF00000495	TFCN1702E3344_003451-T1	DBVPG3775_006062-T1
GF00000496	TFCN1702E3344_003380-T1	DBVPG3775_006047-T1
GF00000497	TFCN1702E3344_012638-T1	DBVPG3775_002521-T1
GF00000498	TFCN1702E3344_003510-T1	DBVPG3775_006913-T1
GF00000499	TFCN1702E3344_003536-T1	DBVPG3775_002458-T1
GF00000500	TFCN1702E3344_008059-T1	DBVPG3775_002484-T1
GF00000501	TFCN1702E3344_008061-T1	DBVPG3775_002486-T1
GF00000502	TFCN1702E3344_010506-T1	DBVPG3775_000546-T1
GF00000503	TFCN1702E3344_008078-T1	DBVPG3775_002504-T1
GF00000504	TFCN1702E3344_006017-T1	DBVPG3775_000778-T1
GF00000505	TFCN1702E3344_003679-T1	DBVPG3775_002427-T1
GF00000506	TFCN1702E3344_006842-T1	DBVPG3775_000003-T1
GF00000507	TFCN1702E3344_013901-T1	DBVPG3775_004575-T1
GF00000508	TFCN1702E3344_007803-T1	DBVPG3775_001045-T1
GF00000509	TFCN1702E3344_004694-T1	DBVPG3775_005541-T1
GF00000510	TFCN1702E3344_014138-T1	DBVPG3775_006548-T1
GF00000511	TFCN1702E3344_005940-T1	DBVPG3775_007256-T1
GF00000512	TFCN1702E3344_007403-T1	DBVPG3775_006485-T1
GF00000513	TFCN1702E3344_003843-T1	DBVPG3775_004963-T1
GF00000514	TFCN1702E3344_003848-T1	DBVPG3775_004968-T1
GF00000515	TFCN1702E3344_003904-T1	DBVPG3775_005379-T1
GF00000516	TFCN1702E3344_014439-T1	DBVPG3775_007093-T1
GF00000517	TFCN1702E3344_011198-T1	DBVPG3775_005703-T1
GF00000518	TFCN1702E3344_013554-T1	DBVPG3775_000699-T1
GF00000519	TFCN1702E3344_010544-T1	DBVPG3775_001376-T1
GF00000520	TFCN1702E3344_004138-T1	DBVPG3775_000288-T1
GF00000521	TFCN1702E3344_008245-T1	DBVPG3775_005621-T1
GF00000522	TFCN1702E3344_009424-T1	DBVPG3775_002296-T1
GF00000523	TFCN1702E3344_004197-T1	DBVPG3775_005310-T1
GF00000524	TFCN1702E3344_014086-T1	DBVPG3775_000692-T1
GF00000525	TFCN1702E3344_004267-T1	DBVPG3775_001414-T1
GF00000526	TFCN1702E3344_005440-T1	DBVPG3775_006277-T1
GF00000527	TFCN1702E3344_009658-T1	DBVPG3775_005556-T1
GF00000528	TFCN1702E3344_004440-T1	DBVPG3775_003187-T1
GF00000529	TFCN1702E3344_008794-T1	DBVPG3775_004482-T1
GF00000530	TFCN1702E3344_005897-T1	DBVPG3775_003218-T1
GF00000531	TFCN1702E3344_004463-T1	DBVPG3775_003215-T1
GF00000532	TFCN1702E3344_004489-T1	DBVPG3775_003236-T1
GF00000533	TFCN1702E3344_004495-T1	DBVPG3775_007236-T1
GF00000534	TFCN1702E3344_004506-T1	DBVPG3775_007250-T1
GF00000535	TFCN1702E3344_011018-T1	DBVPG3775_002557-T1
GF00000536	TFCN1702E3344_011048-T1	DBVPG3775_006556-T1
GF00000537	TFCN1702E3344_004566-T1	DBVPG3775_006555-T1
GF00000538	TFCN1702E3344_004588-T1	DBVPG3775_004558-T1
GF00000539	TFCN1702E3344_004596-T1	DBVPG3775_004566-T1
GF00000540	TFCN1702E3344_006720-T1	DBVPG3775_005533-T1
GF00000541	TFCN1702E3344_006005-T1	DBVPG3775_000790-T1
GF00000542	TFCN1702E3344_009681-T1	DBVPG3775_005578-T1
GF00000543	TFCN1702E3344_007212-T1	DBVPG3775_006976-T1
GF00000544	TFCN1702E3344_009450-T1	DBVPG3775_005945-T1
GF00000545	TFCN1702E3344_004846-T1	DBVPG3775_006842-T1
GF00000546	TFCN1702E3344_004864-T1	DBVPG3775_002998-T1
GF00000547	TFCN1702E3344_008263-T1	DBVPG3775_003156-T1
GF00000548	TFCN1702E3344_008048-T1	DBVPG3775_003007-T1
GF00000549	TFCN1702E3344_007668-T1	DBVPG3775_000451-T1
GF00000550	TFCN1702E3344_006113-T1	DBVPG3775_005856-T1
GF00000551	TFCN1702E3344_005187-T1	DBVPG3775_002281-T1
GF00000552	TFCN1702E3344_007949-T1	DBVPG3775_002156-T1
GF00000553	TFCN1702E3344_005246-T1	DBVPG3775_002822-T1
GF00000554	TFCN1702E3344_011366-T1	DBVPG3775_006116-T1
GF00000555	TFCN1702E3344_005290-T1	DBVPG3775_004756-T1
GF00000556	TFCN1702E3344_009932-T1	DBVPG3775_005967-T1
GF00000557	TFCN1702E3344_005311-T1	DBVPG3775_004784-T1
GF00000558	TFCN1702E3344_011871-T1	DBVPG3775_004819-T1
GF00000559	TFCN1702E3344_011299-T1	DBVPG3775_006269-T1
GF00000560	TFCN1702E3344_005455-T1	DBVPG3775_006252-T1
GF00000561	TFCN1702E3344_005497-T1	DBVPG3775_006947-T1
GF00000562	TFCN1702E3344_005539-T1	DBVPG3775_002056-T1
GF00000563	TFCN1702E3344_011978-T1	DBVPG3775_002157-T1
GF00000564	TFCN1702E3344_005716-T1	DBVPG3775_002159-T1
GF00000565	TFCN1702E3344_007302-T1	DBVPG3775_002573-T1
GF00000566	TFCN1702E3344_007370-T1	DBVPG3775_006453-T1
GF00000567	TFCN1702E3344_005824-T1	DBVPG3775_005938-T1
GF00000568	TFCN1702E3344_013508-T1	DBVPG3775_006652-T1
GF00000569	TFCN1702E3344_005856-T1	DBVPG3775_006965-T1
GF00000570	TFCN1702E3344_005983-T1	DBVPG3775_000811-T1
GF00000571	TFCN1702E3344_006020-T1	DBVPG3775_005877-T1
GF00000572	TFCN1702E3344_006031-T1	DBVPG3775_005888-T1
GF00000573	TFCN1702E3344_009468-T1	DBVPG3775_005924-T1
GF00000574	TFCN1702E3344_006114-T1	DBVPG3775_005855-T1
GF00000575	TFCN1702E3344_010851-T1	DBVPG3775_003856-T1
GF00000576	TFCN1702E3344_008573-T1	DBVPG3775_000400-T1
GF00000577	TFCN1702E3344_013034-T1	DBVPG3775_006009-T1
GF00000578	TFCN1702E3344_006422-T1	DBVPG3775_005702-T1
GF00000579	TFCN1702E3344_009757-T1	DBVPG3775_003312-T1
GF00000580	TFCN1702E3344_006599-T1	DBVPG3775_005986-T1
GF00000581	TFCN1702E3344_006630-T1	DBVPG3775_005952-T1
GF00000582	TFCN1702E3344_010188-T1	DBVPG3775_001380-T1
GF00000583	TFCN1702E3344_007436-T1	DBVPG3775_003282-T1
GF00000584	TFCN1702E3344_006708-T1	DBVPG3775_003343-T1
GF00000585	TFCN1702E3344_010385-T1	DBVPG3775_003375-T1
GF00000586	TFCN1702E3344_009505-T1	DBVPG3775_005411-T1
GF00000587	TFCN1702E3344_006882-T1	DBVPG3775_000508-T1
GF00000588	TFCN1702E3344_011240-T1	DBVPG3775_007210-T1
GF00000589	TFCN1702E3344_007025-T1	DBVPG3775_007378-T1
GF00000590	TFCN1702E3344_008963-T1	DBVPG3775_000763-T1
GF00000591	TFCN1702E3344_013552-T1	DBVPG3775_000701-T1
GF00000592	TFCN1702E3344_007197-T1	DBVPG3775_006988-T1
GF00000593	TFCN1702E3344_007376-T1	DBVPG3775_006459-T1
GF00000594	TFCN1702E3344_009037-T1	DBVPG3775_006493-T1
GF00000595	TFCN1702E3344_007418-T1	DBVPG3775_006499-T1
GF00000596	TFCN1702E3344_011147-T1	DBVPG3775_001606-T1
GF00000597	TFCN1702E3344_009341-T1	DBVPG3775_003257-T1
GF00000598	TFCN1702E3344_012860-T1	DBVPG3775_003396-T1
GF00000599	TFCN1702E3344_007560-T1	DBVPG3775_006371-T1
GF00000600	TFCN1702E3344_013739-T1	DBVPG3775_007427-T1
GF00000601	TFCN1702E3344_008001-T1	DBVPG3775_007418-T1
GF00000602	TFCN1702E3344_008260-T1	DBVPG3775_005633-T1
GF00000603	TFCN1702E3344_008268-T1	DBVPG3775_007344-T1
GF00000604	TFCN1702E3344_011322-T1	DBVPG3775_006810-T1
GF00000605	TFCN1702E3344_011320-T1	DBVPG3775_006812-T1
GF00000606	TFCN1702E3344_008447-T1	DBVPG3775_001602-T1
GF00000607	TFCN1702E3344_013703-T1	DBVPG3775_007425-T1
GF00000608	TFCN1702E3344_012396-T1	DBVPG3775_002716-T1
GF00000609	TFCN1702E3344_009794-T1	DBVPG3775_003261-T1
GF00000610	TFCN1702E3344_010503-T1	DBVPG3775_000543-T1
GF00000611	TFCN1702E3344_014482-T1	DBVPG3775_003537-T1
GF00000612	TFCN1702E3344_012247-T1	DBVPG3775_004735-T1
GF00000613	TFCN1702E3344_012543-T1	DBVPG3775_006528-T1
GF00000614	TFCN1702E3344_012546-T1	DBVPG3775_006525-T1
GF00000615	TFCN1702E3344_012623-T1	DBVPG3775_006519-T1
GF00000616	TFCN1702E3344_013443-T1	DBVPG3775_007293-T1
GF00000617	TFCN1702E3344_014298-T1	DBVPG3775_001751-T1
GF00000618	TFCN1702E3344_000428-T1	DBVPG3775_001321-T1
GF00000619	TFCN1702E3344_002501-T1	DBVPG3775_004424-T1
GF00000620	TFCN1702E3344_000033-T1	DBVPG3775_001280-T1
GF00000621	TFCN1702E3344_000047-T1	DBVPG3775_001263-T1
GF00000622	TFCN1702E3344_000048-T1	DBVPG3775_001261-T1
GF00000623	TFCN1702E3344_000063-T1	DBVPG3775_001245-T1
GF00000624	TFCN1702E3344_000177-T1	DBVPG3775_001126-T1
GF00000625	TFCN1702E3344_000196-T1	DBVPG3775_001106-T1
GF00000626	TFCN1702E3344_000827-T1	DBVPG3775_000652-T1
GF00000627	TFCN1702E3344_005642-T1	DBVPG3775_000968-T1
GF00000628	TFCN1702E3344_013102-T1	DBVPG3775_005061-T1
GF00000629	TFCN1702E3344_008729-T1	DBVPG3775_005544-T1
GF00000630	TFCN1702E3344_008674-T1	DBVPG3775_003077-T1
GF00000631	TFCN1702E3344_001252-T1	DBVPG3775_001970-T1
GF00000632	TFCN1702E3344_008787-T1	DBVPG3775_000854-T1
GF00000633	TFCN1702E3344_008786-T1	DBVPG3775_000855-T1
GF00000634	TFCN1702E3344_000674-T1	DBVPG3775_000871-T1
GF00000635	TFCN1702E3344_009289-T1	DBVPG3775_000934-T1
GF00000636	TFCN1702E3344_005123-T1	DBVPG3775_005476-T1
GF00000637	TFCN1702E3344_000917-T1	DBVPG3775_004072-T1
GF00000638	TFCN1702E3344_001022-T1	DBVPG3775_004187-T1
GF00000639	TFCN1702E3344_009841-T1	DBVPG3775_004179-T1
GF00000640	TFCN1702E3344_006003-T1	DBVPG3775_000792-T1
GF00000641	TFCN1702E3344_001168-T1	DBVPG3775_006737-T1
GF00000642	TFCN1702E3344_003813-T1	DBVPG3775_003599-T1
GF00000643	TFCN1702E3344_014643-T1	DBVPG3775_007566-T1
GF00000644	TFCN1702E3344_003033-T1	DBVPG3775_004878-T1
GF00000645	TFCN1702E3344_003049-T1	DBVPG3775_004896-T1
GF00000646	TFCN1702E3344_007051-T1	DBVPG3775_006594-T1
GF00000647	TFCN1702E3344_010549-T1	DBVPG3775_007127-T1
GF00000648	TFCN1702E3344_004023-T1	DBVPG3775_005162-T1
GF00000649	TFCN1702E3344_001564-T1	DBVPG3775_005252-T1
GF00000650	TFCN1702E3344_006174-T1	DBVPG3775_004254-T1
GF00000651	TFCN1702E3344_001792-T1	DBVPG3775_002028-T1
GF00000652	TFCN1702E3344_001826-T1	DBVPG3775_007439-T1
GF00000653	TFCN1702E3344_006517-T1	DBVPG3775_001772-T1
GF00000654	TFCN1702E3344_006535-T1	DBVPG3775_001792-T1
GF00000655	TFCN1702E3344_013657-T1	DBVPG3775_002569-T1
GF00000656	TFCN1702E3344_010332-T1	DBVPG3775_005771-T1
GF00000657	TFCN1702E3344_002064-T1	DBVPG3775_006162-T1
GF00000658	TFCN1702E3344_002081-T1	DBVPG3775_007194-T1
GF00000659	TFCN1702E3344_002085-T1	DBVPG3775_000149-T1
GF00000660	TFCN1702E3344_002103-T1	DBVPG3775_000168-T1
GF00000661	TFCN1702E3344_008360-T1	DBVPG3775_002882-T1
GF00000662	TFCN1702E3344_003775-T1	DBVPG3775_003559-T1
GF00000663	TFCN1702E3344_013378-T1	DBVPG3775_002606-T1
GF00000664	TFCN1702E3344_003003-T1	DBVPG3775_007099-T1
GF00000665	TFCN1702E3344_010197-T1	DBVPG3775_001367-T1
GF00000666	TFCN1702E3344_010993-T1	DBVPG3775_002700-T1
GF00000667	TFCN1702E3344_008836-T1	DBVPG3775_001740-T1
GF00000668	TFCN1702E3344_004228-T1	DBVPG3775_005278-T1
GF00000669	TFCN1702E3344_002732-T1	DBVPG3775_001702-T1
GF00000670	TFCN1702E3344_008883-T1	DBVPG3775_001699-T1
GF00000671	TFCN1702E3344_013006-T1	DBVPG3775_000038-T1
GF00000672	TFCN1702E3344_004369-T1	DBVPG3775_000094-T1
GF00000673	TFCN1702E3344_003804-T1	DBVPG3775_003589-T1
GF00000674	TFCN1702E3344_009556-T1	DBVPG3775_003671-T1
GF00000675	TFCN1702E3344_003227-T1	DBVPG3775_003623-T1
GF00000676	TFCN1702E3344_007247-T1	DBVPG3775_003697-T1
GF00000677	TFCN1702E3344_003247-T1	DBVPG3775_003703-T1
GF00000678	TFCN1702E3344_003273-T1	DBVPG3775_003731-T1
GF00000679	TFCN1702E3344_010817-T1	DBVPG3775_002723-T1
GF00000680	TFCN1702E3344_003345-T1	DBVPG3775_003802-T1
GF00000681	TFCN1702E3344_008542-T1	DBVPG3775_002416-T1
GF00000682	TFCN1702E3344_008527-T1	DBVPG3775_002398-T1
GF00000683	TFCN1702E3344_003728-T1	DBVPG3775_002377-T1
GF00000684	TFCN1702E3344_003785-T1	DBVPG3775_003569-T1
GF00000685	TFCN1702E3344_012367-T1	DBVPG3775_000019-T1
GF00000686	TFCN1702E3344_009079-T1	DBVPG3775_004958-T1
GF00000687	TFCN1702E3344_007237-T1	DBVPG3775_005043-T1
GF00000688	TFCN1702E3344_011862-T1	DBVPG3775_004829-T1
GF00000689	TFCN1702E3344_004189-T1	DBVPG3775_006786-T1
GF00000690	TFCN1702E3344_006493-T1	DBVPG3775_005273-T1
GF00000691	TFCN1702E3344_004285-T1	DBVPG3775_001433-T1
GF00000692	TFCN1702E3344_006346-T1	DBVPG3775_001476-T1
GF00000693	TFCN1702E3344_004455-T1	DBVPG3775_003203-T1
GF00000694	TFCN1702E3344_008795-T1	DBVPG3775_004484-T1
GF00000695	TFCN1702E3344_004515-T1	DBVPG3775_004488-T1
GF00000696	TFCN1702E3344_013899-T1	DBVPG3775_004504-T1
GF00000697	TFCN1702E3344_004759-T1	DBVPG3775_005472-T1
GF00000698	TFCN1702E3344_004836-T1	DBVPG3775_006831-T1
GF00000699	TFCN1702E3344_004859-T1	DBVPG3775_003003-T1
GF00000700	TFCN1702E3344_014091-T1	DBVPG3775_003149-T1
GF00000701	TFCN1702E3344_005024-T1	DBVPG3775_003104-T1
GF00000702	TFCN1702E3344_005655-T1	DBVPG3775_002224-T1
GF00000703	TFCN1702E3344_014686-T1	DBVPG3775_004774-T1
GF00000704	TFCN1702E3344_005310-T1	DBVPG3775_004783-T1
GF00000705	TFCN1702E3344_005322-T1	DBVPG3775_004797-T1
GF00000706	TFCN1702E3344_005834-T1	DBVPG3775_006406-T1
GF00000707	TFCN1702E3344_005490-T1	DBVPG3775_006939-T1
GF00000708	TFCN1702E3344_005867-T1	DBVPG3775_006955-T1
GF00000709	TFCN1702E3344_005746-T1	DBVPG3775_000635-T1
GF00000710	TFCN1702E3344_005750-T1	DBVPG3775_000631-T1
GF00000711	TFCN1702E3344_010423-T1	DBVPG3775_000625-T1
GF00000712	TFCN1702E3344_005773-T1	DBVPG3775_000608-T1
GF00000713	TFCN1702E3344_013993-T1	DBVPG3775_000596-T1
GF00000714	TFCN1702E3344_012557-T1	DBVPG3775_005874-T1
GF00000715	TFCN1702E3344_006136-T1	DBVPG3775_005833-T1
GF00000716	TFCN1702E3344_006140-T1	DBVPG3775_005830-T1
GF00000717	TFCN1702E3344_006160-T1	DBVPG3775_003848-T1
GF00000718	TFCN1702E3344_006226-T1	DBVPG3775_003912-T1
GF00000719	TFCN1702E3344_006440-T1	DBVPG3775_005721-T1
GF00000720	TFCN1702E3344_011679-T1	DBVPG3775_005806-T1
GF00000721	TFCN1702E3344_007047-T1	DBVPG3775_007388-T1
GF00000722	TFCN1702E3344_013837-T1	DBVPG3775_007548-T1
GF00000723	TFCN1702E3344_007213-T1	DBVPG3775_006456-T1
GF00000724	TFCN1702E3344_009768-T1	DBVPG3775_003324-T1
GF00000725	TFCN1702E3344_007703-T1	DBVPG3775_002074-T1
GF00000726	TFCN1702E3344_008160-T1	DBVPG3775_005745-T1
GF00000727	TFCN1702E3344_012301-T1	DBVPG3775_003470-T1
GF00000728	TFCN1702E3344_007906-T1	DBVPG3775_003503-T1
GF00000729	TFCN1702E3344_008050-T1	DBVPG3775_003005-T1
GF00000730	TFCN1702E3344_008210-T1	DBVPG3775_003511-T1
GF00000731	TFCN1702E3344_008247-T1	DBVPG3775_005622-T1
GF00000732	TFCN1702E3344_008482-T1	DBVPG3775_001630-T1
GF00000733	TFCN1702E3344_009787-T1	DBVPG3775_003268-T1
GF00000734	TFCN1702E3344_011044-T1	DBVPG3775_006552-T1
GF00000735	TFCN1702E3344_011059-T1	DBVPG3775_006568-T1
GF00000736	TFCN1702E3344_009710-T1	DBVPG3775_006108-T1
GF00000737	TFCN1702E3344_014688-T1	DBVPG3775_004239-T1
GF00000738	TFCN1702E3344_010196-T1	DBVPG3775_001368-T1
GF00000739	TFCN1702E3344_010361-T1	DBVPG3775_005656-T1
GF00000740	TFCN1702E3344_012139-T1	DBVPG3775_004269-T1
GF00000741	TFCN1702E3344_011906-T1	DBVPG3775_007265-T1
GF00000742	TFCN1702E3344_011896-T1	DBVPG3775_007277-T1
GF00000743	TFCN1702E3344_011218-T1	DBVPG3775_007285-T1
GF00000744	TFCN1702E3344_012132-T1	DBVPG3775_004276-T1
GF00000745	TFCN1702E3344_013708-T1	DBVPG3775_007422-T1
GF00000746	TFCN1702E3344_012422-T1	DBVPG3775_004627-T1
GF00000747	TFCN1702E3344_013533-T1	DBVPG3775_006753-T1
GF00000748	TFCN1702E3344_014679-T1	DBVPG3775_000553-T1
GF00000749	TFCN1702E3344_014502-T1	DBVPG3775_007291-T1
GF00000750	TFCN1702E3344_013534-T1	DBVPG3775_006767-T1
GF00000751	TFCN1702E3344_013833-T1	DBVPG3775_000704-T1
GF00000752	TFCN1702E3344_013738-T1	DBVPG3775_007428-T1
GF00000753	TFCN1702E3344_000010-T1	DBVPG3775_001306-T1
GF00000754	TFCN1702E3344_006643-T1	DBVPG3775_001393-T1
GF00000755	TFCN1702E3344_000285-T1	DBVPG3775_001176-T1
GF00000756	TFCN1702E3344_000262-T1	DBVPG3775_001153-T1
GF00000757	TFCN1702E3344_000162-T1	DBVPG3775_001143-T1
GF00000758	TFCN1702E3344_009492-T1	DBVPG3775_005424-T1
GF00000759	TFCN1702E3344_000207-T1	DBVPG3775_001094-T1
GF00000760	TFCN1702E3344_000440-T1	DBVPG3775_001334-T1
GF00000761	TFCN1702E3344_000838-T1	DBVPG3775_003994-T1
GF00000762	TFCN1702E3344_000837-T1	DBVPG3775_003992-T1
GF00000763	TFCN1702E3344_000464-T1	DBVPG3775_003982-T1
GF00000764	TFCN1702E3344_000483-T1	DBVPG3775_005138-T1
GF00000765	TFCN1702E3344_013062-T1	DBVPG3775_005133-T1
GF00000766	TFCN1702E3344_002190-T1	DBVPG3775_000252-T1
GF00000767	TFCN1702E3344_000576-T1	DBVPG3775_007570-T1
GF00000768	TFCN1702E3344_000604-T1	DBVPG3775_005826-T1
GF00000769	TFCN1702E3344_008673-T1	DBVPG3775_003076-T1
GF00000770	TFCN1702E3344_000612-T1	DBVPG3775_003080-T1
GF00000771	TFCN1702E3344_004579-T1	DBVPG3775_004549-T1
