	Rhodotorula_mucilaginosa_TFCN_25-0-2E333-1.cds.fa
GF00000074	TFCN2502E3331_011240-T1, TFCN2502E3331_011237-T1, TFCN2502E3331_008600-T1, TFCN2502E3331_008601-T1, TFCN2502E3331_011247-T1, TFCN2502E3331_011249-T1, TFCN2502E3331_011248-T1
GF00000075	TFCN2502E3331_000085-T1, TFCN2502E3331_002634-T1, TFCN2502E3331_002635-T1, TFCN2502E3331_002637-T1, TFCN2502E3331_000086-T1, TFCN2502E3331_002636-T1, TFCN2502E3331_000087-T1
GF00000076	TFCN2502E3331_012957-T1, TFCN2502E3331_007063-T1, TFCN2502E3331_005836-T1, TFCN2502E3331_005835-T1, TFCN2502E3331_004699-T1, TFCN2502E3331_011131-T1, TFCN2502E3331_010629-T1
GF00000077	TFCN2502E3331_008267-T1, TFCN2502E3331_014249-T1, TFCN2502E3331_008268-T1, TFCN2502E3331_014248-T1, TFCN2502E3331_014247-T1, TFCN2502E3331_014246-T1, TFCN2502E3331_014245-T1
GF00000078	TFCN2502E3331_010454-T1, TFCN2502E3331_007559-T1, TFCN2502E3331_011518-T1, TFCN2502E3331_011168-T1, TFCN2502E3331_003029-T1, TFCN2502E3331_014233-T1
GF00000079	TFCN2502E3331_002294-T1, TFCN2502E3331_001971-T1, TFCN2502E3331_014286-T1, TFCN2502E3331_014514-T1, TFCN2502E3331_014288-T1, TFCN2502E3331_014287-T1
GF00000080	TFCN2502E3331_003114-T1, TFCN2502E3331_006243-T1, TFCN2502E3331_006450-T1, TFCN2502E3331_010407-T1, TFCN2502E3331_013486-T1, TFCN2502E3331_005141-T1
GF00000081	TFCN2502E3331_007934-T1, TFCN2502E3331_008210-T1, TFCN2502E3331_010687-T1, TFCN2502E3331_006562-T1, TFCN2502E3331_005457-T1, TFCN2502E3331_011567-T1
GF00000082	TFCN2502E3331_001258-T1, TFCN2502E3331_001260-T1, TFCN2502E3331_001259-T1, TFCN2502E3331_011457-T1, TFCN2502E3331_011456-T1, TFCN2502E3331_011455-T1
GF00000083	TFCN2502E3331_001602-T1, TFCN2502E3331_011937-T1, TFCN2502E3331_008297-T1, TFCN2502E3331_001411-T1, TFCN2502E3331_008292-T1, TFCN2502E3331_011933-T1
GF00000084	TFCN2502E3331_001077-T1, TFCN2502E3331_000849-T1, TFCN2502E3331_013643-T1, TFCN2502E3331_000848-T1, TFCN2502E3331_013642-T1, TFCN2502E3331_000826-T1
GF00000085	TFCN2502E3331_013226-T1, TFCN2502E3331_007987-T1, TFCN2502E3331_013225-T1, TFCN2502E3331_007962-T1, TFCN2502E3331_012867-T1, TFCN2502E3331_008191-T1
GF00000086	TFCN2502E3331_013250-T1, TFCN2502E3331_012023-T1, TFCN2502E3331_012022-T1, TFCN2502E3331_013249-T1, TFCN2502E3331_014672-T1, TFCN2502E3331_012021-T1
GF00000087	TFCN2502E3331_007946-T1, TFCN2502E3331_007932-T1, TFCN2502E3331_008207-T1, TFCN2502E3331_008222-T1, TFCN2502E3331_008208-T1, TFCN2502E3331_008221-T1
GF00000088	TFCN2502E3331_003543-T1, TFCN2502E3331_003534-T1, TFCN2502E3331_004976-T1, TFCN2502E3331_004966-T1, TFCN2502E3331_014683-T1, TFCN2502E3331_004975-T1
GF00000089	TFCN2502E3331_004195-T1, TFCN2502E3331_006951-T1, TFCN2502E3331_004193-T1, TFCN2502E3331_006953-T1, TFCN2502E3331_004196-T1, TFCN2502E3331_004197-T1
GF00000090	TFCN2502E3331_010536-T1, TFCN2502E3331_007089-T1, TFCN2502E3331_002161-T1, TFCN2502E3331_004885-T1, TFCN2502E3331_008071-T1, TFCN2502E3331_007794-T1
GF00000091	TFCN2502E3331_005581-T1, TFCN2502E3331_007169-T1, TFCN2502E3331_006159-T1, TFCN2502E3331_008204-T1, TFCN2502E3331_007949-T1, TFCN2502E3331_012819-T1
GF00000092	TFCN2502E3331_003559-T1, TFCN2502E3331_001905-T1, TFCN2502E3331_002908-T1, TFCN2502E3331_014392-T1, TFCN2502E3331_002228-T1, TFCN2502E3331_010581-T1
GF00000093	TFCN2502E3331_007051-T1, TFCN2502E3331_011118-T1, TFCN2502E3331_011313-T1, TFCN2502E3331_003053-T1, TFCN2502E3331_011312-T1, TFCN2502E3331_003052-T1
GF00000094	TFCN2502E3331_005700-T1, TFCN2502E3331_004666-T1, TFCN2502E3331_010656-T1, TFCN2502E3331_010268-T1, TFCN2502E3331_001711-T1, TFCN2502E3331_005721-T1
GF00000095	TFCN2502E3331_008138-T1, TFCN2502E3331_002712-T1, TFCN2502E3331_009984-T1, TFCN2502E3331_007414-T1, TFCN2502E3331_009987-T1, TFCN2502E3331_007411-T1
GF00000096	TFCN2502E3331_006296-T1, TFCN2502E3331_004641-T1, TFCN2502E3331_013730-T1, TFCN2502E3331_003070-T1, TFCN2502E3331_007211-T1, TFCN2502E3331_005624-T1
GF00000097	TFCN2502E3331_005470-T1, TFCN2502E3331_006546-T1, TFCN2502E3331_005513-T1, TFCN2502E3331_006494-T1, TFCN2502E3331_006495-T1, TFCN2502E3331_005512-T1
GF00000098	TFCN2502E3331_007342-T1, TFCN2502E3331_007343-T1, TFCN2502E3331_007341-T1, TFCN2502E3331_008352-T1, TFCN2502E3331_007339-T1, TFCN2502E3331_007340-T1
GF00000099	TFCN2502E3331_008240-T1, TFCN2502E3331_007911-T1, TFCN2502E3331_012434-T1, TFCN2502E3331_008018-T1, TFCN2502E3331_002577-T1, TFCN2502E3331_000139-T1
GF00000100	TFCN2502E3331_002325-T1, TFCN2502E3331_002002-T1, TFCN2502E3331_002003-T1, TFCN2502E3331_002326-T1, TFCN2502E3331_003727-T1, TFCN2502E3331_003905-T1
GF00000101	TFCN2502E3331_013831-T1, TFCN2502E3331_004372-T1, TFCN2502E3331_005316-T1, TFCN2502E3331_002857-T1, TFCN2502E3331_004244-T1, TFCN2502E3331_007001-T1
GF00000102	TFCN2502E3331_004353-T1, TFCN2502E3331_004370-T1, TFCN2502E3331_013829-T1, TFCN2502E3331_004352-T1, TFCN2502E3331_011979-T1, TFCN2502E3331_011980-T1
GF00000103	TFCN2502E3331_000517-T1, TFCN2502E3331_009798-T1, TFCN2502E3331_013541-T1, TFCN2502E3331_012688-T1, TFCN2502E3331_012684-T1, TFCN2502E3331_014227-T1
GF00000104	TFCN2502E3331_008991-T1, TFCN2502E3331_005606-T1, TFCN2502E3331_007196-T1, TFCN2502E3331_005610-T1, TFCN2502E3331_009103-T1, TFCN2502E3331_007192-T1
GF00000105	TFCN2502E3331_004064-T1, TFCN2502E3331_002387-T1, TFCN2502E3331_004063-T1, TFCN2502E3331_002388-T1, TFCN2502E3331_000585-T1, TFCN2502E3331_012799-T1
GF00000106	TFCN2502E3331_011050-T1, TFCN2502E3331_003243-T1, TFCN2502E3331_012242-T1, TFCN2502E3331_010118-T1, TFCN2502E3331_010789-T1, TFCN2502E3331_011759-T1
GF00000107	TFCN2502E3331_004610-T1, TFCN2502E3331_006327-T1, TFCN2502E3331_010525-T1, TFCN2502E3331_011774-T1, TFCN2502E3331_007346-T1, TFCN2502E3331_008349-T1
GF00000108	TFCN2502E3331_007620-T1, TFCN2502E3331_011995-T1, TFCN2502E3331_007622-T1, TFCN2502E3331_007710-T1, TFCN2502E3331_013886-T1, TFCN2502E3331_011994-T1
GF00000109	TFCN2502E3331_007910-T1, TFCN2502E3331_008241-T1, TFCN2502E3331_003907-T1, TFCN2502E3331_003725-T1, TFCN2502E3331_008483-T1, TFCN2502E3331_009716-T1
GF00000110	TFCN2502E3331_004928-T1, TFCN2502E3331_014403-T1, TFCN2502E3331_014402-T1, TFCN2502E3331_004927-T1, TFCN2502E3331_005923-T1, TFCN2502E3331_014150-T1
GF00000111	TFCN2502E3331_002096-T1, TFCN2502E3331_001851-T1, TFCN2502E3331_002097-T1, TFCN2502E3331_001852-T1, TFCN2502E3331_000651-T1, TFCN2502E3331_000888-T1
GF00000112	TFCN2502E3331_010810-T1, TFCN2502E3331_009276-T1, TFCN2502E3331_002654-T1, TFCN2502E3331_000069-T1, TFCN2502E3331_005226-T1, TFCN2502E3331_002778-T1
GF00000113	TFCN2502E3331_001098-T1, TFCN2502E3331_010443-T1, TFCN2502E3331_007538-T1, TFCN2502E3331_004471-T1, TFCN2502E3331_000505-T1, TFCN2502E3331_011334-T1
GF00000114	TFCN2502E3331_006665-T1, TFCN2502E3331_006039-T1, TFCN2502E3331_009942-T1, TFCN2502E3331_013376-T1, TFCN2502E3331_011801-T1, TFCN2502E3331_005943-T1
GF00000115	TFCN2502E3331_000996-T1, TFCN2502E3331_007193-T1, TFCN2502E3331_000997-T1, TFCN2502E3331_000998-T1, TFCN2502E3331_000750-T1, TFCN2502E3331_005607-T1
GF00000116	TFCN2502E3331_013825-T1, TFCN2502E3331_013698-T1, TFCN2502E3331_004361-T1, TFCN2502E3331_004472-T1, TFCN2502E3331_007539-T1, TFCN2502E3331_002984-T1
GF00000117	TFCN2502E3331_005764-T1, TFCN2502E3331_005805-T1, TFCN2502E3331_012078-T1, TFCN2502E3331_013191-T1, TFCN2502E3331_005851-T1, TFCN2502E3331_012942-T1
GF00000118	TFCN2502E3331_006996-T1, TFCN2502E3331_004239-T1, TFCN2502E3331_006982-T1, TFCN2502E3331_006980-T1, TFCN2502E3331_006981-T1, TFCN2502E3331_006979-T1
GF00000119	TFCN2502E3331_003511-T1, TFCN2502E3331_004998-T1, TFCN2502E3331_011577-T1, TFCN2502E3331_000864-T1, TFCN2502E3331_007646-T1, TFCN2502E3331_010379-T1
GF00000120	TFCN2502E3331_005795-T1, TFCN2502E3331_012066-T1, TFCN2502E3331_012067-T1, TFCN2502E3331_012079-T1, TFCN2502E3331_005806-T1, TFCN2502E3331_012065-T1
GF00000121	TFCN2502E3331_002711-T1, TFCN2502E3331_013201-T1, TFCN2502E3331_005754-T1, TFCN2502E3331_008139-T1, TFCN2502E3331_008140-T1, TFCN2502E3331_002710-T1
GF00000122	TFCN2502E3331_002067-T1, TFCN2502E3331_008503-T1, TFCN2502E3331_002382-T1, TFCN2502E3331_004058-T1, TFCN2502E3331_001821-T1, TFCN2502E3331_009693-T1
GF00000123	TFCN2502E3331_011765-T1, TFCN2502E3331_012231-T1, TFCN2502E3331_010107-T1, TFCN2502E3331_010797-T1, TFCN2502E3331_003256-T1, TFCN2502E3331_011063-T1
GF00000124	TFCN2502E3331_004892-T1, TFCN2502E3331_002169-T1, TFCN2502E3331_001530-T1, TFCN2502E3331_005358-T1, TFCN2502E3331_003323-T1, TFCN2502E3331_001479-T1
GF00000125	TFCN2502E3331_007937-T1, TFCN2502E3331_008213-T1, TFCN2502E3331_008223-T1, TFCN2502E3331_007931-T1, TFCN2502E3331_014710-T1
GF00000126	TFCN2502E3331_000733-T1, TFCN2502E3331_000982-T1, TFCN2502E3331_002645-T1, TFCN2502E3331_000077-T1, TFCN2502E3331_000736-T1
GF00000127	TFCN2502E3331_008578-T1, TFCN2502E3331_006729-T1, TFCN2502E3331_006699-T1, TFCN2502E3331_011243-T1, TFCN2502E3331_011244-T1
GF00000128	TFCN2502E3331_013322-T1, TFCN2502E3331_013303-T1, TFCN2502E3331_013122-T1, TFCN2502E3331_008414-T1, TFCN2502E3331_011565-T1
GF00000129	TFCN2502E3331_010196-T1, TFCN2502E3331_007230-T1, TFCN2502E3331_010195-T1, TFCN2502E3331_007229-T1, TFCN2502E3331_007228-T1
GF00000130	TFCN2502E3331_002247-T1, TFCN2502E3331_001923-T1, TFCN2502E3331_001186-T1, TFCN2502E3331_001185-T1, TFCN2502E3331_001187-T1
GF00000131	TFCN2502E3331_008282-T1, TFCN2502E3331_014635-T1, TFCN2502E3331_008281-T1, TFCN2502E3331_008278-T1, TFCN2502E3331_014634-T1
GF00000132	TFCN2502E3331_009007-T1, TFCN2502E3331_009117-T1, TFCN2502E3331_003916-T1, TFCN2502E3331_003716-T1, TFCN2502E3331_003715-T1
GF00000133	TFCN2502E3331_000296-T1, TFCN2502E3331_000297-T1, TFCN2502E3331_008800-T1, TFCN2502E3331_008802-T1, TFCN2502E3331_008801-T1
GF00000134	TFCN2502E3331_006962-T1, TFCN2502E3331_004206-T1, TFCN2502E3331_013521-T1, TFCN2502E3331_013469-T1, TFCN2502E3331_013470-T1
GF00000135	TFCN2502E3331_002462-T1, TFCN2502E3331_002919-T1, TFCN2502E3331_004133-T1, TFCN2502E3331_010017-T1, TFCN2502E3331_004135-T1
GF00000136	TFCN2502E3331_008111-T1, TFCN2502E3331_008112-T1, TFCN2502E3331_002736-T1, TFCN2502E3331_002737-T1, TFCN2502E3331_002735-T1
GF00000137	TFCN2502E3331_001718-T1, TFCN2502E3331_005728-T1, TFCN2502E3331_011802-T1, TFCN2502E3331_005942-T1, TFCN2502E3331_005729-T1
GF00000138	TFCN2502E3331_007758-T1, TFCN2502E3331_012520-T1, TFCN2502E3331_011225-T1, TFCN2502E3331_003777-T1, TFCN2502E3331_003778-T1
GF00000139	TFCN2502E3331_004978-T1, TFCN2502E3331_003532-T1, TFCN2502E3331_010683-T1, TFCN2502E3331_011559-T1, TFCN2502E3331_011560-T1
GF00000140	TFCN2502E3331_000344-T1, TFCN2502E3331_008427-T1, TFCN2502E3331_000342-T1, TFCN2502E3331_014700-T1, TFCN2502E3331_000343-T1
GF00000141	TFCN2502E3331_005639-T1, TFCN2502E3331_012343-T1, TFCN2502E3331_008004-T1, TFCN2502E3331_012846-T1, TFCN2502E3331_014543-T1
GF00000142	TFCN2502E3331_014366-T1, TFCN2502E3331_006915-T1, TFCN2502E3331_006932-T1, TFCN2502E3331_006921-T1, TFCN2502E3331_003759-T1
GF00000143	TFCN2502E3331_014072-T1, TFCN2502E3331_009520-T1, TFCN2502E3331_000508-T1, TFCN2502E3331_011331-T1, TFCN2502E3331_014071-T1
GF00000144	TFCN2502E3331_006461-T1, TFCN2502E3331_005337-T1, TFCN2502E3331_010419-T1, TFCN2502E3331_008130-T1, TFCN2502E3331_002720-T1
GF00000145	TFCN2502E3331_007804-T1, TFCN2502E3331_007803-T1, TFCN2502E3331_009208-T1, TFCN2502E3331_014021-T1, TFCN2502E3331_008063-T1
GF00000146	TFCN2502E3331_001579-T1, TFCN2502E3331_001499-T1, TFCN2502E3331_009736-T1, TFCN2502E3331_009737-T1, TFCN2502E3331_001432-T1
GF00000147	TFCN2502E3331_009014-T1, TFCN2502E3331_009123-T1, TFCN2502E3331_004492-T1, TFCN2502E3331_001111-T1, TFCN2502E3331_009013-T1
GF00000148	TFCN2502E3331_009756-T1, TFCN2502E3331_011014-T1, TFCN2502E3331_011015-T1, TFCN2502E3331_009754-T1, TFCN2502E3331_009755-T1
GF00000149	TFCN2502E3331_000615-T1, TFCN2502E3331_000616-T1, TFCN2502E3331_006387-T1, TFCN2502E3331_000614-T1, TFCN2502E3331_006386-T1
GF00000150	TFCN2502E3331_010236-T1, TFCN2502E3331_004924-T1, TFCN2502E3331_005672-T1, TFCN2502E3331_014406-T1, TFCN2502E3331_008907-T1
GF00000151	TFCN2502E3331_005332-T1, TFCN2502E3331_001502-T1, TFCN2502E3331_014355-T1, TFCN2502E3331_014347-T1, TFCN2502E3331_001511-T1
GF00000152	TFCN2502E3331_007533-T1, TFCN2502E3331_004466-T1, TFCN2502E3331_011047-T1, TFCN2502E3331_003240-T1, TFCN2502E3331_007532-T1
GF00000153	TFCN2502E3331_004145-T1, TFCN2502E3331_002472-T1, TFCN2502E3331_004146-T1, TFCN2502E3331_004147-T1, TFCN2502E3331_004144-T1
GF00000154	TFCN2502E3331_008327-T1, TFCN2502E3331_008322-T1, TFCN2502E3331_014689-T1, TFCN2502E3331_014285-T1, TFCN2502E3331_011910-T1
GF00000155	TFCN2502E3331_002682-T1, TFCN2502E3331_000035-T1, TFCN2502E3331_000033-T1, TFCN2502E3331_002684-T1, TFCN2502E3331_000036-T1
GF00000156	TFCN2502E3331_002916-T1, TFCN2502E3331_008926-T1, TFCN2502E3331_012680-T1, TFCN2502E3331_013536-T1, TFCN2502E3331_002923-T1
GF00000157	TFCN2502E3331_006379-T1, TFCN2502E3331_000625-T1, TFCN2502E3331_002729-T1, TFCN2502E3331_008120-T1, TFCN2502E3331_008121-T1
GF00000158	TFCN2502E3331_003705-T1, TFCN2502E3331_001904-T1, TFCN2502E3331_002227-T1, TFCN2502E3331_003927-T1, TFCN2502E3331_003926-T1
GF00000159	TFCN2502E3331_007296-T1, TFCN2502E3331_009615-T1, TFCN2502E3331_007298-T1, TFCN2502E3331_007297-T1, TFCN2502E3331_009616-T1
GF00000160	TFCN2502E3331_013430-T1, TFCN2502E3331_001316-T1, TFCN2502E3331_013441-T1, TFCN2502E3331_001304-T1, TFCN2502E3331_001305-T1
GF00000161	TFCN2502E3331_004040-T1, TFCN2502E3331_002364-T1, TFCN2502E3331_004039-T1, TFCN2502E3331_002365-T1, TFCN2502E3331_005330-T1
GF00000162	TFCN2502E3331_012551-T1, TFCN2502E3331_013229-T1, TFCN2502E3331_010090-T1, TFCN2502E3331_014311-T1, TFCN2502E3331_014310-T1
GF00000163	TFCN2502E3331_002098-T1, TFCN2502E3331_001719-T1, TFCN2502E3331_001853-T1, TFCN2502E3331_006438-T1, TFCN2502E3331_010395-T1
GF00000164	TFCN2502E3331_005781-T1, TFCN2502E3331_002020-T1, TFCN2502E3331_014559-T1, TFCN2502E3331_012051-T1, TFCN2502E3331_013174-T1
GF00000165	TFCN2502E3331_013943-T1, TFCN2502E3331_002340-T1, TFCN2502E3331_013029-T1, TFCN2502E3331_011999-T1, TFCN2502E3331_014712-T1
GF00000166	TFCN2502E3331_012538-T1, TFCN2502E3331_010078-T1, TFCN2502E3331_010074-T1, TFCN2502E3331_012534-T1, TFCN2502E3331_004233-T1
GF00000167	TFCN2502E3331_008902-T1, TFCN2502E3331_014108-T1, TFCN2502E3331_006137-T1, TFCN2502E3331_007483-T1, TFCN2502E3331_007482-T1
GF00000168	TFCN2502E3331_003179-T1, TFCN2502E3331_011813-T1, TFCN2502E3331_013934-T1, TFCN2502E3331_002348-T1, TFCN2502E3331_002447-T1
GF00000169	TFCN2502E3331_014476-T1, TFCN2502E3331_013985-T1, TFCN2502E3331_005195-T1, TFCN2502E3331_014481-T1, TFCN2502E3331_014038-T1
GF00000170	TFCN2502E3331_003568-T1, TFCN2502E3331_012002-T1, TFCN2502E3331_010590-T1, TFCN2502E3331_013702-T1, TFCN2502E3331_013701-T1
GF00000171	TFCN2502E3331_007598-T1, TFCN2502E3331_007686-T1, TFCN2502E3331_007596-T1, TFCN2502E3331_007597-T1, TFCN2502E3331_007685-T1
GF00000172	TFCN2502E3331_008724-T1, TFCN2502E3331_011891-T1, TFCN2502E3331_008723-T1, TFCN2502E3331_011889-T1, TFCN2502E3331_011890-T1
GF00000173	TFCN2502E3331_002811-T1, TFCN2502E3331_005268-T1, TFCN2502E3331_008228-T1, TFCN2502E3331_007923-T1, TFCN2502E3331_007922-T1
GF00000174	TFCN2502E3331_006554-T1, TFCN2502E3331_005463-T1, TFCN2502E3331_005485-T1, TFCN2502E3331_006555-T1, TFCN2502E3331_006536-T1
GF00000175	TFCN2502E3331_004761-T1, TFCN2502E3331_011252-T1, TFCN2502E3331_012611-T1, TFCN2502E3331_003288-T1, TFCN2502E3331_006696-T1
GF00000176	TFCN2502E3331_006736-T1, TFCN2502E3331_008569-T1, TFCN2502E3331_003282-T1, TFCN2502E3331_009449-T1, TFCN2502E3331_011241-T1
GF00000177	TFCN2502E3331_001962-T1, TFCN2502E3331_002285-T1, TFCN2502E3331_014412-T1, TFCN2502E3331_011639-T1, TFCN2502E3331_011640-T1
GF00000178	TFCN2502E3331_003691-T1, TFCN2502E3331_003938-T1, TFCN2502E3331_003939-T1, TFCN2502E3331_003692-T1, TFCN2502E3331_003693-T1
GF00000179	TFCN2502E3331_004820-T1, TFCN2502E3331_007265-T1, TFCN2502E3331_009592-T1, TFCN2502E3331_006892-T1, TFCN2502E3331_006891-T1
GF00000180	TFCN2502E3331_006557-T1, TFCN2502E3331_006537-T1, TFCN2502E3331_006556-T1, TFCN2502E3331_006538-T1, TFCN2502E3331_005462-T1
GF00000181	TFCN2502E3331_010392-T1, TFCN2502E3331_006435-T1, TFCN2502E3331_012255-T1, TFCN2502E3331_012256-T1
GF00000182	TFCN2502E3331_005466-T1, TFCN2502E3331_010823-T1, TFCN2502E3331_009289-T1, TFCN2502E3331_006550-T1
GF00000183	TFCN2502E3331_011322-T1, TFCN2502E3331_003062-T1, TFCN2502E3331_007864-T1, TFCN2502E3331_006801-T1
GF00000184	TFCN2502E3331_007536-T1, TFCN2502E3331_004469-T1, TFCN2502E3331_014094-T1, TFCN2502E3331_000353-T1
GF00000185	TFCN2502E3331_006970-T1, TFCN2502E3331_004213-T1, TFCN2502E3331_004801-T1, TFCN2502E3331_006875-T1
GF00000186	TFCN2502E3331_005912-T1, TFCN2502E3331_009576-T1, TFCN2502E3331_008258-T1, TFCN2502E3331_007893-T1
GF00000187	TFCN2502E3331_008766-T1, TFCN2502E3331_004408-T1, TFCN2502E3331_007307-T1, TFCN2502E3331_008381-T1
GF00000188	TFCN2502E3331_009380-T1, TFCN2502E3331_012277-T1, TFCN2502E3331_012436-T1, TFCN2502E3331_008020-T1
GF00000189	TFCN2502E3331_011562-T1, TFCN2502E3331_010686-T1, TFCN2502E3331_003912-T1, TFCN2502E3331_003720-T1
GF00000190	TFCN2502E3331_010096-T1, TFCN2502E3331_012557-T1, TFCN2502E3331_007434-T1, TFCN2502E3331_009963-T1
GF00000191	TFCN2502E3331_006983-T1, TFCN2502E3331_004237-T1, TFCN2502E3331_004236-T1, TFCN2502E3331_004235-T1
GF00000192	TFCN2502E3331_010820-T1, TFCN2502E3331_009286-T1, TFCN2502E3331_009287-T1, TFCN2502E3331_010821-T1
GF00000193	TFCN2502E3331_003782-T1, TFCN2502E3331_011221-T1, TFCN2502E3331_007277-T1, TFCN2502E3331_007276-T1
GF00000194	TFCN2502E3331_013972-T1, TFCN2502E3331_004298-T1, TFCN2502E3331_004261-T1, TFCN2502E3331_007021-T1
GF00000195	TFCN2502E3331_011938-T1, TFCN2502E3331_008291-T1, TFCN2502E3331_004592-T1, TFCN2502E3331_006345-T1
GF00000196	TFCN2502E3331_011383-T1, TFCN2502E3331_013628-T1, TFCN2502E3331_009750-T1, TFCN2502E3331_011019-T1
GF00000197	TFCN2502E3331_012472-T1, TFCN2502E3331_010142-T1, TFCN2502E3331_012471-T1, TFCN2502E3331_010143-T1
GF00000198	TFCN2502E3331_008690-T1, TFCN2502E3331_014655-T1, TFCN2502E3331_014728-T1, TFCN2502E3331_014717-T1
GF00000199	TFCN2502E3331_011542-T1, TFCN2502E3331_010667-T1, TFCN2502E3331_007096-T1, TFCN2502E3331_010543-T1
GF00000200	TFCN2502E3331_005556-T1, TFCN2502E3331_007146-T1, TFCN2502E3331_013457-T1, TFCN2502E3331_013458-T1
GF00000201	TFCN2502E3331_014229-T1, TFCN2502E3331_014230-T1, TFCN2502E3331_014234-T1, TFCN2502E3331_006944-T1
GF00000202	TFCN2502E3331_001174-T1, TFCN2502E3331_003666-T1, TFCN2502E3331_003964-T1, TFCN2502E3331_004558-T1
GF00000203	TFCN2502E3331_006499-T1, TFCN2502E3331_005508-T1, TFCN2502E3331_006500-T1, TFCN2502E3331_006501-T1
GF00000204	TFCN2502E3331_014624-T1, TFCN2502E3331_014642-T1, TFCN2502E3331_014625-T1, TFCN2502E3331_014641-T1
GF00000205	TFCN2502E3331_006939-T1, TFCN2502E3331_003764-T1, TFCN2502E3331_003760-T1, TFCN2502E3331_006933-T1
GF00000206	TFCN2502E3331_008995-T1, TFCN2502E3331_009106-T1, TFCN2502E3331_008987-T1, TFCN2502E3331_009099-T1
GF00000207	TFCN2502E3331_014225-T1, TFCN2502E3331_001156-T1, TFCN2502E3331_004538-T1, TFCN2502E3331_012690-T1
GF00000208	TFCN2502E3331_005186-T1, TFCN2502E3331_013977-T1, TFCN2502E3331_012573-T1, TFCN2502E3331_012162-T1
GF00000209	TFCN2502E3331_008557-T1, TFCN2502E3331_006749-T1, TFCN2502E3331_003137-T1, TFCN2502E3331_006220-T1
GF00000210	TFCN2502E3331_010264-T1, TFCN2502E3331_005697-T1, TFCN2502E3331_010312-T1, TFCN2502E3331_000423-T1
GF00000211	TFCN2502E3331_003835-T1, TFCN2502E3331_008656-T1, TFCN2502E3331_013243-T1, TFCN2502E3331_013242-T1
GF00000212	TFCN2502E3331_001500-T1, TFCN2502E3331_001577-T1, TFCN2502E3331_001434-T1, TFCN2502E3331_001433-T1
GF00000213	TFCN2502E3331_012219-T1, TFCN2502E3331_009892-T1, TFCN2502E3331_011726-T1, TFCN2502E3331_010759-T1
GF00000214	TFCN2502E3331_011246-T1, TFCN2502E3331_001151-T1, TFCN2502E3331_004533-T1, TFCN2502E3331_006697-T1
GF00000215	TFCN2502E3331_009135-T1, TFCN2502E3331_009148-T1, TFCN2502E3331_009038-T1, TFCN2502E3331_009039-T1
GF00000216	TFCN2502E3331_010951-T1, TFCN2502E3331_006390-T1, TFCN2502E3331_009353-T1, TFCN2502E3331_008033-T1
GF00000217	TFCN2502E3331_010904-T1, TFCN2502E3331_003439-T1, TFCN2502E3331_006584-T1, TFCN2502E3331_005435-T1
GF00000218	TFCN2502E3331_006901-T1, TFCN2502E3331_004829-T1, TFCN2502E3331_005950-T1, TFCN2502E3331_011794-T1
GF00000219	TFCN2502E3331_011481-T1, TFCN2502E3331_001285-T1, TFCN2502E3331_011468-T1, TFCN2502E3331_001272-T1
GF00000220	TFCN2502E3331_012223-T1, TFCN2502E3331_009896-T1, TFCN2502E3331_010322-T1, TFCN2502E3331_000023-T1
GF00000221	TFCN2502E3331_011206-T1, TFCN2502E3331_003798-T1, TFCN2502E3331_011958-T1, TFCN2502E3331_008103-T1
GF00000222	TFCN2502E3331_009222-T1, TFCN2502E3331_001209-T1, TFCN2502E3331_010040-T1, TFCN2502E3331_014007-T1
GF00000223	TFCN2502E3331_000596-T1, TFCN2502E3331_012788-T1, TFCN2502E3331_007818-T1, TFCN2502E3331_006850-T1
GF00000224	TFCN2502E3331_011155-T1, TFCN2502E3331_011851-T1, TFCN2502E3331_011850-T1, TFCN2502E3331_011154-T1
GF00000225	TFCN2502E3331_007309-T1, TFCN2502E3331_008378-T1, TFCN2502E3331_001357-T1, TFCN2502E3331_001655-T1
GF00000226	TFCN2502E3331_012662-T1, TFCN2502E3331_012666-T1, TFCN2502E3331_012663-T1, TFCN2502E3331_012664-T1
GF00000227	TFCN2502E3331_008200-T1, TFCN2502E3331_007953-T1, TFCN2502E3331_001467-T1, TFCN2502E3331_001541-T1
GF00000228	TFCN2502E3331_003342-T1, TFCN2502E3331_005375-T1, TFCN2502E3331_006975-T1, TFCN2502E3331_004219-T1
GF00000229	TFCN2502E3331_005932-T1, TFCN2502E3331_005917-T1, TFCN2502E3331_014159-T1, TFCN2502E3331_014160-T1
GF00000230	TFCN2502E3331_012897-T1, TFCN2502E3331_013766-T1, TFCN2502E3331_013764-T1, TFCN2502E3331_013765-T1
GF00000231	TFCN2502E3331_001167-T1, TFCN2502E3331_004549-T1, TFCN2502E3331_004552-T1, TFCN2502E3331_004550-T1
GF00000232	TFCN2502E3331_006945-T1, TFCN2502E3331_004187-T1, TFCN2502E3331_012462-T1, TFCN2502E3331_010152-T1
GF00000233	TFCN2502E3331_011229-T1, TFCN2502E3331_003773-T1, TFCN2502E3331_014013-T1, TFCN2502E3331_009216-T1
GF00000234	TFCN2502E3331_002523-T1, TFCN2502E3331_000260-T1, TFCN2502E3331_006867-T1, TFCN2502E3331_004793-T1
GF00000235	TFCN2502E3331_002764-T1, TFCN2502E3331_005217-T1, TFCN2502E3331_005703-T1, TFCN2502E3331_001690-T1
