	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa
GF00000069	TFCN1702E3373_000472-T1, TFCN1702E3373_001003-T1, TFCN1702E3373_007153-T1, TFCN1702E3373_009939-T1, TFCN1702E3373_005195-T1, TFCN1702E3373_011850-T1, TFCN1702E3373_003200-T1
GF00000070	TFCN1702E3373_012812-T1, TFCN1702E3373_004523-T1, TFCN1702E3373_013453-T1, TFCN1702E3373_012813-T1, TFCN1702E3373_013454-T1, TFCN1702E3373_010862-T1, TFCN1702E3373_010863-T1
GF00000071	TFCN1702E3373_008755-T1, TFCN1702E3373_010582-T1, TFCN1702E3373_004029-T1, TFCN1702E3373_013159-T1, TFCN1702E3373_009669-T1, TFCN1702E3373_008756-T1, TFCN1702E3373_010581-T1
GF00000072	TFCN1702E3373_008870-T1, TFCN1702E3373_006505-T1, TFCN1702E3373_006504-T1, TFCN1702E3373_011455-T1, TFCN1702E3373_001680-T1, TFCN1702E3373_001681-T1, TFCN1702E3373_008869-T1
GF00000073	TFCN1702E3373_011138-T1, TFCN1702E3373_014341-T1, TFCN1702E3373_000851-T1, TFCN1702E3373_004936-T1, TFCN1702E3373_001930-T1, TFCN1702E3373_000319-T1, TFCN1702E3373_000320-T1
GF00000074	TFCN1702E3373_000728-T1, TFCN1702E3373_000729-T1, TFCN1702E3373_000731-T1, TFCN1702E3373_000727-T1, TFCN1702E3373_000732-T1, TFCN1702E3373_009859-T1, TFCN1702E3373_009858-T1
GF00000075	TFCN1702E3373_012844-T1, TFCN1702E3373_013656-T1, TFCN1702E3373_013607-T1, TFCN1702E3373_013608-T1, TFCN1702E3373_004125-T1, TFCN1702E3373_013654-T1, TFCN1702E3373_013655-T1
GF00000076	TFCN1702E3373_007456-T1, TFCN1702E3373_003858-T1, TFCN1702E3373_003859-T1, TFCN1702E3373_010719-T1, TFCN1702E3373_003842-T1, TFCN1702E3373_010718-T1, TFCN1702E3373_003841-T1
GF00000077	TFCN1702E3373_006510-T1, TFCN1702E3373_006526-T1, TFCN1702E3373_006532-T1, TFCN1702E3373_006522-T1, TFCN1702E3373_006511-T1, TFCN1702E3373_006533-T1, TFCN1702E3373_014173-T1
GF00000078	TFCN1702E3373_004698-T1, TFCN1702E3373_004735-T1, TFCN1702E3373_009981-T1, TFCN1702E3373_009980-T1, TFCN1702E3373_004699-T1, TFCN1702E3373_009968-T1, TFCN1702E3373_009967-T1
GF00000079	TFCN1702E3373_012682-T1, TFCN1702E3373_005018-T1, TFCN1702E3373_008282-T1, TFCN1702E3373_004691-T1, TFCN1702E3373_005019-T1, TFCN1702E3373_010425-T1, TFCN1702E3373_009988-T1
GF00000080	TFCN1702E3373_007453-T1, TFCN1702E3373_000113-T1, TFCN1702E3373_003850-T1, TFCN1702E3373_000047-T1, TFCN1702E3373_003670-T1, TFCN1702E3373_006664-T1, TFCN1702E3373_010059-T1
GF00000081	TFCN1702E3373_008257-T1, TFCN1702E3373_012869-T1, TFCN1702E3373_001024-T1, TFCN1702E3373_007173-T1, TFCN1702E3373_000492-T1, TFCN1702E3373_005688-T1, TFCN1702E3373_004405-T1
GF00000082	TFCN1702E3373_008455-T1, TFCN1702E3373_011018-T1, TFCN1702E3373_014733-T1, TFCN1702E3373_008456-T1, TFCN1702E3373_002209-T1, TFCN1702E3373_002202-T1, TFCN1702E3373_005074-T1
GF00000083	TFCN1702E3373_010295-T1, TFCN1702E3373_012387-T1, TFCN1702E3373_004257-T1, TFCN1702E3373_014503-T1, TFCN1702E3373_004256-T1, TFCN1702E3373_004255-T1
GF00000084	TFCN1702E3373_000929-T1, TFCN1702E3373_011163-T1, TFCN1702E3373_000400-T1, TFCN1702E3373_000409-T1, TFCN1702E3373_011157-T1, TFCN1702E3373_000938-T1
GF00000085	TFCN1702E3373_011639-T1, TFCN1702E3373_010786-T1, TFCN1702E3373_010785-T1, TFCN1702E3373_013369-T1, TFCN1702E3373_008063-T1, TFCN1702E3373_004247-T1
GF00000086	TFCN1702E3373_002958-T1, TFCN1702E3373_010989-T1, TFCN1702E3373_001994-T1, TFCN1702E3373_004997-T1, TFCN1702E3373_014721-T1, TFCN1702E3373_014606-T1
GF00000087	TFCN1702E3373_002846-T1, TFCN1702E3373_000219-T1, TFCN1702E3373_008507-T1, TFCN1702E3373_013139-T1, TFCN1702E3373_010233-T1, TFCN1702E3373_004064-T1
GF00000088	TFCN1702E3373_000397-T1, TFCN1702E3373_000926-T1, TFCN1702E3373_011160-T1, TFCN1702E3373_004510-T1, TFCN1702E3373_005658-T1, TFCN1702E3373_010878-T1
GF00000089	TFCN1702E3373_005501-T1, TFCN1702E3373_005500-T1, TFCN1702E3373_011921-T1, TFCN1702E3373_009318-T1, TFCN1702E3373_012693-T1, TFCN1702E3373_005496-T1
GF00000090	TFCN1702E3373_012015-T1, TFCN1702E3373_007402-T1, TFCN1702E3373_012938-T1, TFCN1702E3373_002739-T1, TFCN1702E3373_010877-T1, TFCN1702E3373_005797-T1
GF00000091	TFCN1702E3373_003556-T1, TFCN1702E3373_011874-T1, TFCN1702E3373_011873-T1, TFCN1702E3373_003557-T1, TFCN1702E3373_003527-T1, TFCN1702E3373_013895-T1
GF00000092	TFCN1702E3373_006697-T1, TFCN1702E3373_011209-T1, TFCN1702E3373_011210-T1, TFCN1702E3373_006698-T1, TFCN1702E3373_014540-T1, TFCN1702E3373_006699-T1
GF00000093	TFCN1702E3373_012115-T1, TFCN1702E3373_008040-T1, TFCN1702E3373_012117-T1, TFCN1702E3373_008041-T1, TFCN1702E3373_012116-T1, TFCN1702E3373_008042-T1
GF00000094	TFCN1702E3373_002700-T1, TFCN1702E3373_009433-T1, TFCN1702E3373_005079-T1, TFCN1702E3373_008461-T1, TFCN1702E3373_014054-T1, TFCN1702E3373_014116-T1
GF00000095	TFCN1702E3373_012771-T1, TFCN1702E3373_012147-T1, TFCN1702E3373_013222-T1, TFCN1702E3373_005625-T1, TFCN1702E3373_000902-T1, TFCN1702E3373_000373-T1
GF00000096	TFCN1702E3373_013378-T1, TFCN1702E3373_011647-T1, TFCN1702E3373_004667-T1, TFCN1702E3373_014456-T1, TFCN1702E3373_007640-T1, TFCN1702E3373_008187-T1
GF00000097	TFCN1702E3373_004416-T1, TFCN1702E3373_012512-T1, TFCN1702E3373_004369-T1, TFCN1702E3373_004142-T1, TFCN1702E3373_004367-T1, TFCN1702E3373_004141-T1
GF00000098	TFCN1702E3373_001185-T1, TFCN1702E3373_003462-T1, TFCN1702E3373_001184-T1, TFCN1702E3373_003461-T1, TFCN1702E3373_003438-T1, TFCN1702E3373_001163-T1
GF00000099	TFCN1702E3373_006274-T1, TFCN1702E3373_014090-T1, TFCN1702E3373_014089-T1, TFCN1702E3373_006273-T1, TFCN1702E3373_008462-T1, TFCN1702E3373_005080-T1
GF00000100	TFCN1702E3373_011172-T1, TFCN1702E3373_011158-T1, TFCN1702E3373_000395-T1, TFCN1702E3373_000924-T1, TFCN1702E3373_000408-T1, TFCN1702E3373_000937-T1
GF00000101	TFCN1702E3373_004414-T1, TFCN1702E3373_012514-T1, TFCN1702E3373_009670-T1, TFCN1702E3373_013160-T1, TFCN1702E3373_004027-T1, TFCN1702E3373_004028-T1
GF00000102	TFCN1702E3373_011967-T1, TFCN1702E3373_012335-T1, TFCN1702E3373_012334-T1, TFCN1702E3373_012330-T1, TFCN1702E3373_012333-T1, TFCN1702E3373_012331-T1
GF00000103	TFCN1702E3373_008256-T1, TFCN1702E3373_012868-T1, TFCN1702E3373_006221-T1, TFCN1702E3373_003090-T1, TFCN1702E3373_007106-T1, TFCN1702E3373_009169-T1
GF00000104	TFCN1702E3373_005342-T1, TFCN1702E3373_011622-T1, TFCN1702E3373_006923-T1, TFCN1702E3373_000123-T1, TFCN1702E3373_004570-T1, TFCN1702E3373_007263-T1
GF00000105	TFCN1702E3373_006586-T1, TFCN1702E3373_009229-T1, TFCN1702E3373_007662-T1, TFCN1702E3373_006556-T1, TFCN1702E3373_009213-T1, TFCN1702E3373_008164-T1
GF00000106	TFCN1702E3373_007904-T1, TFCN1702E3373_004842-T1, TFCN1702E3373_004728-T1, TFCN1702E3373_009960-T1, TFCN1702E3373_004467-T1, TFCN1702E3373_004863-T1
GF00000107	TFCN1702E3373_010412-T1, TFCN1702E3373_011889-T1, TFCN1702E3373_002783-T1, TFCN1702E3373_000281-T1, TFCN1702E3373_002782-T1, TFCN1702E3373_000280-T1
GF00000108	TFCN1702E3373_014412-T1, TFCN1702E3373_014415-T1, TFCN1702E3373_010805-T1, TFCN1702E3373_010804-T1, TFCN1702E3373_010803-T1, TFCN1702E3373_014413-T1
GF00000109	TFCN1702E3373_005482-T1, TFCN1702E3373_007758-T1, TFCN1702E3373_005862-T1, TFCN1702E3373_003350-T1, TFCN1702E3373_005863-T1, TFCN1702E3373_007757-T1
GF00000110	TFCN1702E3373_004752-T1, TFCN1702E3373_011373-T1, TFCN1702E3373_002801-T1, TFCN1702E3373_000261-T1, TFCN1702E3373_001296-T1, TFCN1702E3373_012728-T1
GF00000111	TFCN1702E3373_003839-T1, TFCN1702E3373_007458-T1, TFCN1702E3373_008803-T1, TFCN1702E3373_002417-T1, TFCN1702E3373_013098-T1, TFCN1702E3373_005553-T1
GF00000112	TFCN1702E3373_013417-T1, TFCN1702E3373_011815-T1, TFCN1702E3373_014202-T1, TFCN1702E3373_011806-T1, TFCN1702E3373_014193-T1, TFCN1702E3373_014304-T1
GF00000113	TFCN1702E3373_003833-T1, TFCN1702E3373_003860-T1, TFCN1702E3373_003854-T1, TFCN1702E3373_003843-T1, TFCN1702E3373_007463-T1, TFCN1702E3373_010714-T1
GF00000114	TFCN1702E3373_011084-T1, TFCN1702E3373_000688-T1, TFCN1702E3373_011693-T1, TFCN1702E3373_011074-T1, TFCN1702E3373_013330-T1, TFCN1702E3373_013334-T1
GF00000115	TFCN1702E3373_014347-T1, TFCN1702E3373_005563-T1, TFCN1702E3373_005564-T1, TFCN1702E3373_014345-T1, TFCN1702E3373_014346-T1, TFCN1702E3373_014764-T1
GF00000116	TFCN1702E3373_002073-T1, TFCN1702E3373_002226-T1, TFCN1702E3373_012804-T1, TFCN1702E3373_010264-T1, TFCN1702E3373_002227-T1, TFCN1702E3373_010265-T1
GF00000117	TFCN1702E3373_004339-T1, TFCN1702E3373_004340-T1, TFCN1702E3373_004167-T1, TFCN1702E3373_004168-T1, TFCN1702E3373_000756-T1, TFCN1702E3373_009885-T1
GF00000118	TFCN1702E3373_012710-T1, TFCN1702E3373_010009-T1, TFCN1702E3373_012714-T1, TFCN1702E3373_001311-T1, TFCN1702E3373_005109-T1, TFCN1702E3373_001315-T1
GF00000119	TFCN1702E3373_008346-T1, TFCN1702E3373_002142-T1, TFCN1702E3373_006435-T1, TFCN1702E3373_003996-T1, TFCN1702E3373_008915-T1, TFCN1702E3373_006462-T1
GF00000120	TFCN1702E3373_004783-T1, TFCN1702E3373_011404-T1, TFCN1702E3373_006803-T1, TFCN1702E3373_009026-T1, TFCN1702E3373_010913-T1, TFCN1702E3373_006890-T1
GF00000121	TFCN1702E3373_004128-T1, TFCN1702E3373_013651-T1, TFCN1702E3373_004224-T1, TFCN1702E3373_006373-T1, TFCN1702E3373_008548-T1, TFCN1702E3373_005221-T1
GF00000122	TFCN1702E3373_014340-T1, TFCN1702E3373_011137-T1, TFCN1702E3373_012806-T1, TFCN1702E3373_002075-T1, TFCN1702E3373_011462-T1, TFCN1702E3373_001689-T1
GF00000123	TFCN1702E3373_012842-T1, TFCN1702E3373_007039-T1, TFCN1702E3373_001466-T1, TFCN1702E3373_001468-T1, TFCN1702E3373_013609-T1, TFCN1702E3373_012843-T1
GF00000124	TFCN1702E3373_001985-T1, TFCN1702E3373_001984-T1, TFCN1702E3373_004989-T1, TFCN1702E3373_001986-T1, TFCN1702E3373_004988-T1, TFCN1702E3373_004987-T1
GF00000125	TFCN1702E3373_003049-T1, TFCN1702E3373_006262-T1, TFCN1702E3373_003048-T1, TFCN1702E3373_006263-T1, TFCN1702E3373_007668-T1, TFCN1702E3373_008978-T1
GF00000126	TFCN1702E3373_007577-T1, TFCN1702E3373_007576-T1, TFCN1702E3373_002598-T1, TFCN1702E3373_002597-T1, TFCN1702E3373_007575-T1, TFCN1702E3373_007574-T1
GF00000127	TFCN1702E3373_013575-T1, TFCN1702E3373_008637-T1, TFCN1702E3373_014259-T1, TFCN1702E3373_002003-T1, TFCN1702E3373_009636-T1, TFCN1702E3373_002502-T1
GF00000128	TFCN1702E3373_005457-T1, TFCN1702E3373_008320-T1, TFCN1702E3373_010499-T1, TFCN1702E3373_003306-T1, TFCN1702E3373_003305-T1, TFCN1702E3373_010498-T1
GF00000129	TFCN1702E3373_005864-T1, TFCN1702E3373_007756-T1, TFCN1702E3373_008585-T1, TFCN1702E3373_009118-T1, TFCN1702E3373_010887-T1, TFCN1702E3373_008999-T1
GF00000130	TFCN1702E3373_002972-T1, TFCN1702E3373_001314-T1, TFCN1702E3373_002973-T1, TFCN1702E3373_002974-T1, TFCN1702E3373_010973-T1, TFCN1702E3373_012711-T1
GF00000131	TFCN1702E3373_007306-T1, TFCN1702E3373_002873-T1, TFCN1702E3373_013996-T1, TFCN1702E3373_005767-T1, TFCN1702E3373_005768-T1, TFCN1702E3373_013997-T1
GF00000132	TFCN1702E3373_002461-T1, TFCN1702E3373_008853-T1, TFCN1702E3373_000414-T1, TFCN1702E3373_000943-T1, TFCN1702E3373_011150-T1, TFCN1702E3373_011149-T1
GF00000133	TFCN1702E3373_005870-T1, TFCN1702E3373_011230-T1, TFCN1702E3373_006663-T1, TFCN1702E3373_003669-T1, TFCN1702E3373_000676-T1, TFCN1702E3373_011272-T1
GF00000134	TFCN1702E3373_005418-T1, TFCN1702E3373_005417-T1, TFCN1702E3373_005416-T1, TFCN1702E3373_005404-T1, TFCN1702E3373_003284-T1, TFCN1702E3373_003285-T1
GF00000135	TFCN1702E3373_005089-T1, TFCN1702E3373_005048-T1, TFCN1702E3373_012666-T1, TFCN1702E3373_005003-T1, TFCN1702E3373_008470-T1, TFCN1702E3373_008425-T1
GF00000136	TFCN1702E3373_003221-T1, TFCN1702E3373_009917-T1, TFCN1702E3373_010214-T1, TFCN1702E3373_001199-T1, TFCN1702E3373_001442-T1, TFCN1702E3373_003477-T1
GF00000137	TFCN1702E3373_008437-T1, TFCN1702E3373_005058-T1, TFCN1702E3373_008436-T1, TFCN1702E3373_008424-T1, TFCN1702E3373_005047-T1, TFCN1702E3373_008438-T1
GF00000138	TFCN1702E3373_001078-T1, TFCN1702E3373_000543-T1, TFCN1702E3373_007223-T1, TFCN1702E3373_001079-T1, TFCN1702E3373_007224-T1, TFCN1702E3373_000544-T1
GF00000139	TFCN1702E3373_010948-T1, TFCN1702E3373_005099-T1, TFCN1702E3373_008480-T1, TFCN1702E3373_002566-T1, TFCN1702E3373_002567-T1, TFCN1702E3373_010949-T1
GF00000140	TFCN1702E3373_013938-T1, TFCN1702E3373_005737-T1, TFCN1702E3373_011484-T1, TFCN1702E3373_001712-T1, TFCN1702E3373_004345-T1, TFCN1702E3373_004162-T1
GF00000141	TFCN1702E3373_008079-T1, TFCN1702E3373_008081-T1, TFCN1702E3373_013964-T1, TFCN1702E3373_008080-T1, TFCN1702E3373_013963-T1, TFCN1702E3373_013962-T1
GF00000142	TFCN1702E3373_012162-T1, TFCN1702E3373_003606-T1, TFCN1702E3373_014446-T1, TFCN1702E3373_011016-T1, TFCN1702E3373_003983-T1, TFCN1702E3373_006448-T1
GF00000143	TFCN1702E3373_003081-T1, TFCN1702E3373_006229-T1, TFCN1702E3373_001501-T1, TFCN1702E3373_010603-T1, TFCN1702E3373_008781-T1, TFCN1702E3373_010763-T1
GF00000144	TFCN1702E3373_000425-T1, TFCN1702E3373_000954-T1, TFCN1702E3373_005567-T1, TFCN1702E3373_011139-T1, TFCN1702E3373_014342-T1
GF00000145	TFCN1702E3373_000271-T1, TFCN1702E3373_002793-T1, TFCN1702E3373_001045-T1, TFCN1702E3373_000512-T1, TFCN1702E3373_007189-T1
GF00000146	TFCN1702E3373_003171-T1, TFCN1702E3373_009250-T1, TFCN1702E3373_003408-T1, TFCN1702E3373_001133-T1, TFCN1702E3373_003897-T1
GF00000147	TFCN1702E3373_010875-T1, TFCN1702E3373_002757-T1, TFCN1702E3373_014668-T1, TFCN1702E3373_014729-T1, TFCN1702E3373_014753-T1
GF00000148	TFCN1702E3373_013002-T1, TFCN1702E3373_013728-T1, TFCN1702E3373_013001-T1, TFCN1702E3373_013730-T1, TFCN1702E3373_013729-T1
GF00000149	TFCN1702E3373_005359-T1, TFCN1702E3373_011107-T1, TFCN1702E3373_005961-T1, TFCN1702E3373_005960-T1, TFCN1702E3373_005962-T1
GF00000150	TFCN1702E3373_011307-T1, TFCN1702E3373_002616-T1, TFCN1702E3373_000829-T1, TFCN1702E3373_014767-T1, TFCN1702E3373_014776-T1
GF00000151	TFCN1702E3373_011939-T1, TFCN1702E3373_005514-T1, TFCN1702E3373_013287-T1, TFCN1702E3373_013190-T1, TFCN1702E3373_013189-T1
GF00000152	TFCN1702E3373_004239-T1, TFCN1702E3373_000112-T1, TFCN1702E3373_009779-T1, TFCN1702E3373_009189-T1, TFCN1702E3373_009776-T1
GF00000153	TFCN1702E3373_008906-T1, TFCN1702E3373_006470-T1, TFCN1702E3373_000196-T1, TFCN1702E3373_007001-T1, TFCN1702E3373_014628-T1
GF00000154	TFCN1702E3373_009657-T1, TFCN1702E3373_004041-T1, TFCN1702E3373_013147-T1, TFCN1702E3373_004042-T1, TFCN1702E3373_013146-T1
GF00000155	TFCN1702E3373_004870-T1, TFCN1702E3373_004460-T1, TFCN1702E3373_010886-T1, TFCN1702E3373_008998-T1, TFCN1702E3373_004871-T1
GF00000156	TFCN1702E3373_009070-T1, TFCN1702E3373_010332-T1, TFCN1702E3373_014689-T1, TFCN1702E3373_003568-T1, TFCN1702E3373_003569-T1
GF00000157	TFCN1702E3373_005930-T1, TFCN1702E3373_003737-T1, TFCN1702E3373_011086-T1, TFCN1702E3373_013336-T1, TFCN1702E3373_011087-T1
GF00000158	TFCN1702E3373_003683-T1, TFCN1702E3373_005875-T1, TFCN1702E3373_014174-T1, TFCN1702E3373_014757-T1, TFCN1702E3373_014763-T1
GF00000159	TFCN1702E3373_006098-T1, TFCN1702E3373_004260-T1, TFCN1702E3373_006099-T1, TFCN1702E3373_004258-T1, TFCN1702E3373_006100-T1
GF00000160	TFCN1702E3373_010702-T1, TFCN1702E3373_012103-T1, TFCN1702E3373_000896-T1, TFCN1702E3373_000367-T1, TFCN1702E3373_013216-T1
GF00000161	TFCN1702E3373_004514-T1, TFCN1702E3373_007291-T1, TFCN1702E3373_010872-T1, TFCN1702E3373_003243-T1, TFCN1702E3373_003244-T1
GF00000162	TFCN1702E3373_000914-T1, TFCN1702E3373_013173-T1, TFCN1702E3373_000385-T1, TFCN1702E3373_006773-T1, TFCN1702E3373_007686-T1
GF00000163	TFCN1702E3373_010386-T1, TFCN1702E3373_014697-T1, TFCN1702E3373_007415-T1, TFCN1702E3373_010384-T1, TFCN1702E3373_010385-T1
GF00000164	TFCN1702E3373_009622-T1, TFCN1702E3373_004845-T1, TFCN1702E3373_007907-T1, TFCN1702E3373_002512-T1, TFCN1702E3373_002511-T1
GF00000165	TFCN1702E3373_011928-T1, TFCN1702E3373_011927-T1, TFCN1702E3373_011929-T1, TFCN1702E3373_011930-T1, TFCN1702E3373_005506-T1
GF00000166	TFCN1702E3373_009177-T1, TFCN1702E3373_010598-T1, TFCN1702E3373_013735-T1, TFCN1702E3373_008776-T1, TFCN1702E3373_013640-T1
GF00000167	TFCN1702E3373_007649-T1, TFCN1702E3373_007115-T1, TFCN1702E3373_008178-T1, TFCN1702E3373_007116-T1, TFCN1702E3373_013639-T1
GF00000168	TFCN1702E3373_013320-T1, TFCN1702E3373_004662-T1, TFCN1702E3373_004663-T1, TFCN1702E3373_013321-T1, TFCN1702E3373_014651-T1
GF00000169	TFCN1702E3373_003680-T1, TFCN1702E3373_006674-T1, TFCN1702E3373_001698-T1, TFCN1702E3373_011471-T1, TFCN1702E3373_011470-T1
GF00000170	TFCN1702E3373_008206-T1, TFCN1702E3373_008247-T1, TFCN1702E3373_012858-T1, TFCN1702E3373_007095-T1, TFCN1702E3373_007096-T1
GF00000171	TFCN1702E3373_010566-T1, TFCN1702E3373_013402-T1, TFCN1702E3373_004126-T1, TFCN1702E3373_013653-T1, TFCN1702E3373_007041-T1
GF00000172	TFCN1702E3373_003004-T1, TFCN1702E3373_010826-T1, TFCN1702E3373_014525-T1, TFCN1702E3373_000679-T1, TFCN1702E3373_003003-T1
GF00000173	TFCN1702E3373_012283-T1, TFCN1702E3373_013412-T1, TFCN1702E3373_008519-T1, TFCN1702E3373_010939-T1, TFCN1702E3373_002557-T1
GF00000174	TFCN1702E3373_011817-T1, TFCN1702E3373_001546-T1, TFCN1702E3373_014301-T1, TFCN1702E3373_014302-T1, TFCN1702E3373_012059-T1
GF00000175	TFCN1702E3373_006806-T1, TFCN1702E3373_006809-T1, TFCN1702E3373_006807-T1, TFCN1702E3373_006808-T1, TFCN1702E3373_006887-T1
GF00000176	TFCN1702E3373_013750-T1, TFCN1702E3373_005602-T1, TFCN1702E3373_006711-T1, TFCN1702E3373_005645-T1, TFCN1702E3373_005603-T1
GF00000177	TFCN1702E3373_000416-T1, TFCN1702E3373_000945-T1, TFCN1702E3373_011147-T1, TFCN1702E3373_007437-T1, TFCN1702E3373_010363-T1
GF00000178	TFCN1702E3373_009592-T1, TFCN1702E3373_002394-T1, TFCN1702E3373_001797-T1, TFCN1702E3373_012490-T1, TFCN1702E3373_012489-T1
GF00000179	TFCN1702E3373_000787-T1, TFCN1702E3373_000786-T1, TFCN1702E3373_013618-T1, TFCN1702E3373_000785-T1, TFCN1702E3373_013617-T1
GF00000180	TFCN1702E3373_012109-T1, TFCN1702E3373_010708-T1, TFCN1702E3373_004617-T1, TFCN1702E3373_004618-T1, TFCN1702E3373_014784-T1
GF00000181	TFCN1702E3373_005078-T1, TFCN1702E3373_008460-T1, TFCN1702E3373_005032-T1, TFCN1702E3373_012591-T1, TFCN1702E3373_012590-T1
GF00000182	TFCN1702E3373_002093-T1, TFCN1702E3373_005341-T1, TFCN1702E3373_011621-T1, TFCN1702E3373_008394-T1, TFCN1702E3373_008395-T1
GF00000183	TFCN1702E3373_000987-T1, TFCN1702E3373_013692-T1, TFCN1702E3373_000457-T1, TFCN1702E3373_000989-T1, TFCN1702E3373_000459-T1
GF00000184	TFCN1702E3373_009844-T1, TFCN1702E3373_009765-T1, TFCN1702E3373_009763-T1, TFCN1702E3373_009764-T1, TFCN1702E3373_009766-T1
GF00000185	TFCN1702E3373_004780-T1, TFCN1702E3373_011401-T1, TFCN1702E3373_014049-T1, TFCN1702E3373_002704-T1, TFCN1702E3373_009437-T1
GF00000186	TFCN1702E3373_013244-T1, TFCN1702E3373_005540-T1, TFCN1702E3373_005541-T1, TFCN1702E3373_013245-T1, TFCN1702E3373_013114-T1
GF00000187	TFCN1702E3373_002030-T1, TFCN1702E3373_001264-T1, TFCN1702E3373_001262-T1, TFCN1702E3373_002032-T1, TFCN1702E3373_001265-T1
GF00000188	TFCN1702E3373_003615-T1, TFCN1702E3373_001175-T1, TFCN1702E3373_003452-T1, TFCN1702E3373_014252-T1, TFCN1702E3373_014720-T1
GF00000189	TFCN1702E3373_005783-T1, TFCN1702E3373_014750-T1, TFCN1702E3373_014780-T1, TFCN1702E3373_014698-T1, TFCN1702E3373_014699-T1
GF00000190	TFCN1702E3373_003691-T1, TFCN1702E3373_005128-T1, TFCN1702E3373_005883-T1, TFCN1702E3373_010033-T1, TFCN1702E3373_010032-T1
GF00000191	TFCN1702E3373_012430-T1, TFCN1702E3373_000868-T1, TFCN1702E3373_000339-T1, TFCN1702E3373_007841-T1, TFCN1702E3373_002353-T1
GF00000192	TFCN1702E3373_000854-T1, TFCN1702E3373_000862-T1, TFCN1702E3373_000333-T1, TFCN1702E3373_000324-T1, TFCN1702E3373_000323-T1
GF00000193	TFCN1702E3373_002653-T1, TFCN1702E3373_002648-T1, TFCN1702E3373_014724-T1, TFCN1702E3373_011335-T1, TFCN1702E3373_014055-T1
GF00000194	TFCN1702E3373_005611-T1, TFCN1702E3373_009201-T1, TFCN1702E3373_006570-T1, TFCN1702E3373_006569-T1, TFCN1702E3373_009202-T1
GF00000195	TFCN1702E3373_000115-T1, TFCN1702E3373_006915-T1, TFCN1702E3373_013325-T1, TFCN1702E3373_011079-T1, TFCN1702E3373_000109-T1
GF00000196	TFCN1702E3373_012481-T1, TFCN1702E3373_002401-T1, TFCN1702E3373_005276-T1, TFCN1702E3373_008124-T1, TFCN1702E3373_008125-T1
GF00000197	TFCN1702E3373_006094-T1, TFCN1702E3373_004265-T1, TFCN1702E3373_006092-T1, TFCN1702E3373_004264-T1, TFCN1702E3373_006093-T1
GF00000198	TFCN1702E3373_004606-T1, TFCN1702E3373_006154-T1, TFCN1702E3373_004197-T1, TFCN1702E3373_004309-T1, TFCN1702E3373_004310-T1
GF00000199	TFCN1702E3373_002547-T1, TFCN1702E3373_011369-T1, TFCN1702E3373_010930-T1, TFCN1702E3373_000795-T1, TFCN1702E3373_002548-T1
GF00000200	TFCN1702E3373_007935-T1, TFCN1702E3373_001657-T1, TFCN1702E3373_001667-T1, TFCN1702E3373_007923-T1, TFCN1702E3373_007924-T1
GF00000201	TFCN1702E3373_013995-T1, TFCN1702E3373_005769-T1, TFCN1702E3373_004577-T1, TFCN1702E3373_004459-T1, TFCN1702E3373_008495-T1
GF00000202	TFCN1702E3373_013398-T1, TFCN1702E3373_010482-T1, TFCN1702E3373_012647-T1, TFCN1702E3373_010572-T1, TFCN1702E3373_010573-T1
GF00000203	TFCN1702E3373_004144-T1, TFCN1702E3373_004365-T1, TFCN1702E3373_004364-T1, TFCN1702E3373_013419-T1, TFCN1702E3373_004145-T1
GF00000204	TFCN1702E3373_013660-T1, TFCN1702E3373_004121-T1, TFCN1702E3373_014435-T1, TFCN1702E3373_012838-T1, TFCN1702E3373_014709-T1
GF00000205	TFCN1702E3373_000411-T1, TFCN1702E3373_011155-T1, TFCN1702E3373_000940-T1, TFCN1702E3373_001924-T1, TFCN1702E3373_004930-T1
GF00000206	TFCN1702E3373_007222-T1, TFCN1702E3373_001077-T1, TFCN1702E3373_000562-T1, TFCN1702E3373_000542-T1, TFCN1702E3373_000009-T1
GF00000207	TFCN1702E3373_005533-T1, TFCN1702E3373_013103-T1, TFCN1702E3373_005548-T1, TFCN1702E3373_005532-T1, TFCN1702E3373_005531-T1
GF00000208	TFCN1702E3373_013366-T1, TFCN1702E3373_013365-T1, TFCN1702E3373_009467-T1, TFCN1702E3373_009468-T1, TFCN1702E3373_009469-T1
GF00000209	TFCN1702E3373_011649-T1, TFCN1702E3373_013410-T1, TFCN1702E3373_013381-T1, TFCN1702E3373_013081-T1, TFCN1702E3373_001821-T1
GF00000210	TFCN1702E3373_012378-T1, TFCN1702E3373_010304-T1, TFCN1702E3373_010547-T1, TFCN1702E3373_002259-T1, TFCN1702E3373_002258-T1
GF00000211	TFCN1702E3373_001233-T1, TFCN1702E3373_001496-T1, TFCN1702E3373_007067-T1, TFCN1702E3373_014740-T1, TFCN1702E3373_014230-T1
GF00000212	TFCN1702E3373_013207-T1, TFCN1702E3373_000887-T1, TFCN1702E3373_000358-T1, TFCN1702E3373_001392-T1, TFCN1702E3373_010190-T1
GF00000213	TFCN1702E3373_014737-T1, TFCN1702E3373_007680-T1, TFCN1702E3373_006779-T1, TFCN1702E3373_014735-T1, TFCN1702E3373_014736-T1
