	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00000409	DBVPG4380_007272-T1	DBVPG3775_005856-T1
GF00000410	DBVPG4380_005417-T1	DBVPG3775_003688-T1
GF00000411	DBVPG4380_005065-T1	DBVPG3775_000699-T1
GF00000412	DBVPG4380_002525-T1	DBVPG3775_000243-T1
GF00000413	DBVPG4380_004371-T1	DBVPG3775_005472-T1
GF00000414	DBVPG4380_005186-T1	DBVPG3775_003218-T1
GF00000415	DBVPG4380_002698-T1	DBVPG3775_004749-T1
GF00000416	DBVPG4380_005395-T1	DBVPG3775_006014-T1
GF00000417	DBVPG4380_002728-T1	DBVPG3775_006859-T1
GF00000418	DBVPG4380_006437-T1	DBVPG3775_002464-T1
GF00000419	DBVPG4380_004200-T1	DBVPG3775_003250-T1
GF00000420	DBVPG4380_009906-T1	DBVPG3775_001529-T1
GF00000421	DBVPG4380_011524-T1	DBVPG3775_005136-T1
GF00000422	DBVPG4380_009162-T1	DBVPG3775_006397-T1
GF00000423	DBVPG4380_003253-T1	DBVPG3775_003149-T1
GF00000424	DBVPG4380_008860-T1	DBVPG3775_002613-T1
GF00000425	DBVPG4380_003205-T1	DBVPG3775_005643-T1
GF00000426	DBVPG4380_005104-T1	DBVPG3775_002940-T1
GF00000427	DBVPG4380_008209-T1	DBVPG3775_003282-T1
GF00000428	DBVPG4380_009785-T1	DBVPG3775_006651-T1
GF00000429	DBVPG4380_003753-T1	DBVPG3775_005355-T1
GF00000430	DBVPG4380_013888-T1	DBVPG3775_001591-T1
GF00000431	DBVPG4380_003959-T1	DBVPG3775_001002-T1
GF00000432	DBVPG4380_004010-T1	DBVPG3775_002056-T1
GF00000433	DBVPG4380_007537-T1	DBVPG3775_001483-T1
GF00000434	DBVPG4380_010358-T1	DBVPG3775_005556-T1
GF00000435	DBVPG4380_010774-T1	DBVPG3775_006645-T1
GF00000436	DBVPG4380_004142-T1	DBVPG3775_006035-T1
GF00000437	DBVPG4380_010549-T1	DBVPG3775_006896-T1
GF00000438	DBVPG4380_013928-T1	DBVPG3775_004443-T1
GF00000439	DBVPG4380_004251-T1	DBVPG3775_007127-T1
GF00000440	DBVPG4380_006236-T1	DBVPG3775_004822-T1
GF00000441	DBVPG4380_009051-T1	DBVPG3775_007088-T1
GF00000442	DBVPG4380_009995-T1	DBVPG3775_004124-T1
GF00000443	DBVPG4380_006001-T1	DBVPG3775_000796-T1
GF00000444	DBVPG4380_013685-T1	DBVPG3775_001949-T1
GF00000445	DBVPG4380_009311-T1	DBVPG3775_000003-T1
GF00000446	DBVPG4380_013052-T1	DBVPG3775_002688-T1
GF00000447	DBVPG4380_004446-T1	DBVPG3775_002683-T1
GF00000448	DBVPG4380_005849-T1	DBVPG3775_002065-T1
GF00000449	DBVPG4380_009666-T1	DBVPG3775_005970-T1
GF00000450	DBVPG4380_004747-T1	DBVPG3775_006552-T1
GF00000451	DBVPG4380_009227-T1	DBVPG3775_003605-T1
GF00000452	DBVPG4380_004960-T1	DBVPG3775_001607-T1
GF00000453	DBVPG4380_005962-T1	DBVPG3775_006228-T1
GF00000454	DBVPG4380_011306-T1	DBVPG3775_004430-T1
GF00000455	DBVPG4380_007468-T1	DBVPG3775_006737-T1
GF00000456	DBVPG4380_005754-T1	DBVPG3775_002486-T1
GF00000457	DBVPG4380_007527-T1	DBVPG3775_004474-T1
GF00000458	DBVPG4380_005387-T1	DBVPG3775_005159-T1
GF00000459	DBVPG4380_005988-T1	DBVPG3775_003055-T1
GF00000460	DBVPG4380_008096-T1	DBVPG3775_006026-T1
GF00000461	DBVPG4380_005547-T1	DBVPG3775_004952-T1
GF00000462	DBVPG4380_012412-T1	DBVPG3775_006499-T1
GF00000463	DBVPG4380_005621-T1	DBVPG3775_004735-T1
GF00000464	DBVPG4380_005780-T1	DBVPG3775_003697-T1
GF00000465	DBVPG4380_010077-T1	DBVPG3775_004029-T1
GF00000466	DBVPG4380_010973-T1	DBVPG3775_001376-T1
GF00000467	DBVPG4380_006088-T1	DBVPG3775_005967-T1
GF00000468	DBVPG4380_006316-T1	DBVPG3775_001811-T1
GF00000469	DBVPG4380_009483-T1	DBVPG3775_001970-T1
GF00000470	DBVPG4380_009208-T1	DBVPG3775_006357-T1
GF00000471	DBVPG4380_006411-T1	DBVPG3775_002443-T1
GF00000472	DBVPG4380_006544-T1	DBVPG3775_005051-T1
GF00000473	DBVPG4380_006676-T1	DBVPG3775_004067-T1
GF00000474	DBVPG4380_006778-T1	DBVPG3775_004446-T1
GF00000475	DBVPG4380_011029-T1	DBVPG3775_005888-T1
GF00000476	DBVPG4380_006880-T1	DBVPG3775_000234-T1
GF00000477	DBVPG4380_007082-T1	DBVPG3775_000594-T1
GF00000478	DBVPG4380_007228-T1	DBVPG3775_001462-T1
GF00000479	DBVPG4380_013937-T1	DBVPG3775_003129-T1
GF00000480	DBVPG4380_011916-T1	DBVPG3775_002367-T1
GF00000481	DBVPG4380_010165-T1	DBVPG3775_000878-T1
GF00000482	DBVPG4380_011245-T1	DBVPG3775_000879-T1
GF00000483	DBVPG4380_012868-T1	DBVPG3775_004187-T1
GF00000484	DBVPG4380_013988-T1	DBVPG3775_003601-T1
GF00000485	DBVPG4380_013270-T1	DBVPG3775_002700-T1
GF00000486	DBVPG4380_012458-T1	DBVPG3775_004227-T1
GF00000487	DBVPG4380_012370-T1	DBVPG3775_005062-T1
GF00000488	DBVPG4380_011109-T1	DBVPG3775_005405-T1
GF00000489	DBVPG4380_011074-T1	DBVPG3775_003122-T1
GF00000490	DBVPG4380_011110-T1	DBVPG3775_003360-T1
GF00000491	DBVPG4380_012853-T1	DBVPG3775_003543-T1
GF00000492	DBVPG4380_011862-T1	DBVPG3775_001441-T1
GF00000493	DBVPG4380_011785-T1	DBVPG3775_007142-T1
GF00000494	DBVPG4380_011034-T1	DBVPG3775_003546-T1
GF00000495	DBVPG4380_011869-T1	DBVPG3775_001641-T1
GF00000496	DBVPG4380_013832-T1	DBVPG3775_003633-T1
GF00000497	DBVPG4380_000035-T1	DBVPG3775_003902-T1
GF00000498	DBVPG4380_000080-T1	DBVPG3775_003856-T1
GF00000499	DBVPG4380_008609-T1	DBVPG3775_001936-T1
GF00000500	DBVPG4380_000093-T1	DBVPG3775_003841-T1
GF00000501	DBVPG4380_002075-T1	DBVPG3775_007119-T1
GF00000502	DBVPG4380_000153-T1	DBVPG3775_007577-T1
GF00000503	DBVPG4380_000161-T1	DBVPG3775_003965-T1
GF00000504	DBVPG4380_000172-T1	DBVPG3775_003953-T1
GF00000505	DBVPG4380_000173-T1	DBVPG3775_003952-T1
GF00000506	DBVPG4380_014066-T1	DBVPG3775_003623-T1
GF00000507	DBVPG4380_007346-T1	DBVPG3775_005934-T1
GF00000508	DBVPG4380_004211-T1	DBVPG3775_002266-T1
GF00000509	DBVPG4380_007488-T1	DBVPG3775_000818-T1
GF00000510	DBVPG4380_000270-T1	DBVPG3775_004645-T1
GF00000511	DBVPG4380_000258-T1	DBVPG3775_007522-T1
GF00000512	DBVPG4380_001145-T1	DBVPG3775_006611-T1
GF00000513	DBVPG4380_001116-T1	DBVPG3775_001828-T1
GF00000514	DBVPG4380_000326-T1	DBVPG3775_002145-T1
GF00000515	DBVPG4380_008896-T1	DBVPG3775_003589-T1
GF00000516	DBVPG4380_000366-T1	DBVPG3775_007303-T1
GF00000517	DBVPG4380_007036-T1	DBVPG3775_002215-T1
GF00000518	DBVPG4380_000381-T1	DBVPG3775_002202-T1
GF00000519	DBVPG4380_000388-T1	DBVPG3775_002196-T1
GF00000520	DBVPG4380_000393-T1	DBVPG3775_006283-T1
GF00000521	DBVPG4380_000400-T1	DBVPG3775_002180-T1
GF00000522	DBVPG4380_000437-T1	DBVPG3775_007395-T1
GF00000523	DBVPG4380_003572-T1	DBVPG3775_002135-T1
GF00000524	DBVPG4380_010626-T1	DBVPG3775_002301-T1
GF00000525	DBVPG4380_000485-T1	DBVPG3775_004355-T1
GF00000526	DBVPG4380_004584-T1	DBVPG3775_005887-T1
GF00000527	DBVPG4380_001187-T1	DBVPG3775_001993-T1
GF00000528	DBVPG4380_000536-T1	DBVPG3775_002296-T1
GF00000529	DBVPG4380_000562-T1	DBVPG3775_005633-T1
GF00000530	DBVPG4380_006708-T1	DBVPG3775_003156-T1
GF00000531	DBVPG4380_002142-T1	DBVPG3775_002410-T1
GF00000532	DBVPG4380_000576-T1	DBVPG3775_007335-T1
GF00000533	DBVPG4380_001914-T1	DBVPG3775_006877-T1
GF00000534	DBVPG4380_000617-T1	DBVPG3775_004423-T1
GF00000535	DBVPG4380_001723-T1	DBVPG3775_003007-T1
GF00000536	DBVPG4380_000637-T1	DBVPG3775_003026-T1
GF00000537	DBVPG4380_000640-T1	DBVPG3775_003280-T1
GF00000538	DBVPG4380_003343-T1	DBVPG3775_005065-T1
GF00000539	DBVPG4380_003744-T1	DBVPG3775_003490-T1
GF00000540	DBVPG4380_006769-T1	DBVPG3775_004876-T1
GF00000541	DBVPG4380_009611-T1	DBVPG3775_003740-T1
GF00000542	DBVPG4380_005932-T1	DBVPG3775_001818-T1
GF00000543	DBVPG4380_000739-T1	DBVPG3775_005383-T1
GF00000544	DBVPG4380_000754-T1	DBVPG3775_006812-T1
GF00000545	DBVPG4380_010145-T1	DBVPG3775_002595-T1
GF00000546	DBVPG4380_004204-T1	DBVPG3775_002606-T1
GF00000547	DBVPG4380_003643-T1	DBVPG3775_002573-T1
GF00000548	DBVPG4380_006085-T1	DBVPG3775_002569-T1
GF00000549	DBVPG4380_002529-T1	DBVPG3775_001855-T1
GF00000550	DBVPG4380_000813-T1	DBVPG3775_004977-T1
GF00000551	DBVPG4380_000874-T1	DBVPG3775_000421-T1
GF00000552	DBVPG4380_000945-T1	DBVPG3775_002346-T1
GF00000553	DBVPG4380_002757-T1	DBVPG3775_002811-T1
GF00000554	DBVPG4380_007311-T1	DBVPG3775_002978-T1
GF00000555	DBVPG4380_009589-T1	DBVPG3775_002992-T1
GF00000556	DBVPG4380_004257-T1	DBVPG3775_003162-T1
GF00000557	DBVPG4380_009556-T1	DBVPG3775_002585-T1
GF00000558	DBVPG4380_005232-T1	DBVPG3775_000024-T1
GF00000559	DBVPG4380_005229-T1	DBVPG3775_000027-T1
GF00000560	DBVPG4380_005032-T1	DBVPG3775_002031-T1
GF00000561	DBVPG4380_002725-T1	DBVPG3775_006009-T1
GF00000562	DBVPG4380_012243-T1	DBVPG3775_001978-T1
GF00000563	DBVPG4380_006330-T1	DBVPG3775_001998-T1
GF00000564	DBVPG4380_012311-T1	DBVPG3775_001126-T1
GF00000565	DBVPG4380_005892-T1	DBVPG3775_004306-T1
GF00000566	DBVPG4380_005226-T1	DBVPG3775_006741-T1
GF00000567	DBVPG4380_003773-T1	DBVPG3775_007375-T1
GF00000568	DBVPG4380_002546-T1	DBVPG3775_000653-T1
GF00000569	DBVPG4380_006145-T1	DBVPG3775_007135-T1
GF00000570	DBVPG4380_001360-T1	DBVPG3775_001070-T1
GF00000571	DBVPG4380_001374-T1	DBVPG3775_002167-T1
GF00000572	DBVPG4380_011146-T1	DBVPG3775_005791-T1
GF00000573	DBVPG4380_001419-T1	DBVPG3775_006834-T1
GF00000574	DBVPG4380_007348-T1	DBVPG3775_005931-T1
GF00000575	DBVPG4380_010853-T1	DBVPG3775_003508-T1
GF00000576	DBVPG4380_001444-T1	DBVPG3775_001135-T1
GF00000577	DBVPG4380_013164-T1	DBVPG3775_000508-T1
GF00000578	DBVPG4380_003908-T1	DBVPG3775_006493-T1
GF00000579	DBVPG4380_010887-T1	DBVPG3775_000145-T1
GF00000580	DBVPG4380_005508-T1	DBVPG3775_000155-T1
GF00000581	DBVPG4380_003383-T1	DBVPG3775_000164-T1
GF00000582	DBVPG4380_001599-T1	DBVPG3775_002224-T1
GF00000583	DBVPG4380_004996-T1	DBVPG3775_000608-T1
GF00000584	DBVPG4380_005709-T1	DBVPG3775_003569-T1
GF00000585	DBVPG4380_001752-T1	DBVPG3775_007427-T1
GF00000586	DBVPG4380_001762-T1	DBVPG3775_004958-T1
GF00000587	DBVPG4380_001784-T1	DBVPG3775_000101-T1
GF00000588	DBVPG4380_008230-T1	DBVPG3775_004538-T1
GF00000589	DBVPG4380_007039-T1	DBVPG3775_001887-T1
GF00000590	DBVPG4380_003655-T1	DBVPG3775_006696-T1
GF00000591	DBVPG4380_006170-T1	DBVPG3775_004462-T1
GF00000592	DBVPG4380_001900-T1	DBVPG3775_007056-T1
GF00000593	DBVPG4380_001921-T1	DBVPG3775_004783-T1
GF00000594	DBVPG4380_001922-T1	DBVPG3775_004784-T1
GF00000595	DBVPG4380_004702-T1	DBVPG3775_000966-T1
GF00000596	DBVPG4380_004174-T1	DBVPG3775_005491-T1
GF00000597	DBVPG4380_001962-T1	DBVPG3775_003388-T1
GF00000598	DBVPG4380_001965-T1	DBVPG3775_003391-T1
GF00000599	DBVPG4380_008068-T1	DBVPG3775_004155-T1
GF00000600	DBVPG4380_001991-T1	DBVPG3775_006723-T1
GF00000601	DBVPG4380_005762-T1	DBVPG3775_006437-T1
GF00000602	DBVPG4380_002090-T1	DBVPG3775_003349-T1
GF00000603	DBVPG4380_004850-T1	DBVPG3775_005533-T1
GF00000604	DBVPG4380_010453-T1	DBVPG3775_001602-T1
GF00000605	DBVPG4380_007442-T1	DBVPG3775_006362-T1
GF00000606	DBVPG4380_002108-T1	DBVPG3775_006092-T1
GF00000607	DBVPG4380_002112-T1	DBVPG3775_002111-T1
GF00000608	DBVPG4380_002136-T1	DBVPG3775_003339-T1
GF00000609	DBVPG4380_007393-T1	DBVPG3775_001370-T1
GF00000610	DBVPG4380_002150-T1	DBVPG3775_005203-T1
GF00000611	DBVPG4380_002741-T1	DBVPG3775_002885-T1
GF00000612	DBVPG4380_002166-T1	DBVPG3775_002894-T1
GF00000613	DBVPG4380_002264-T1	DBVPG3775_007433-T1
GF00000614	DBVPG4380_008963-T1	DBVPG3775_005820-T1
GF00000615	DBVPG4380_010772-T1	DBVPG3775_005594-T1
GF00000616	DBVPG4380_013306-T1	DBVPG3775_000605-T1
GF00000617	DBVPG4380_005003-T1	DBVPG3775_003552-T1
GF00000618	DBVPG4380_003586-T1	DBVPG3775_005815-T1
GF00000619	DBVPG4380_003855-T1	DBVPG3775_002667-T1
GF00000620	DBVPG4380_010269-T1	DBVPG3775_004270-T1
GF00000621	DBVPG4380_007937-T1	DBVPG3775_000554-T1
GF00000622	DBVPG4380_008657-T1	DBVPG3775_000867-T1
GF00000623	DBVPG4380_008990-T1	DBVPG3775_007293-T1
GF00000624	DBVPG4380_008988-T1	DBVPG3775_007291-T1
GF00000625	DBVPG4380_005859-T1	DBVPG3775_007575-T1
GF00000626	DBVPG4380_007052-T1	DBVPG3775_001414-T1
GF00000627	DBVPG4380_004385-T1	DBVPG3775_000790-T1
GF00000628	DBVPG4380_002494-T1	DBVPG3775_004566-T1
GF00000629	DBVPG4380_002558-T1	DBVPG3775_004325-T1
GF00000630	DBVPG4380_011454-T1	DBVPG3775_001584-T1
GF00000631	DBVPG4380_002596-T1	DBVPG3775_002765-T1
GF00000632	DBVPG4380_002614-T1	DBVPG3775_003215-T1
GF00000633	DBVPG4380_002620-T1	DBVPG3775_003205-T1
GF00000634	DBVPG4380_002650-T1	DBVPG3775_001298-T1
GF00000635	DBVPG4380_012773-T1	DBVPG3775_001307-T1
GF00000636	DBVPG4380_005401-T1	DBVPG3775_000730-T1
GF00000637	DBVPG4380_009091-T1	DBVPG3775_004756-T1
GF00000638	DBVPG4380_004376-T1	DBVPG3775_002306-T1
GF00000639	DBVPG4380_011830-T1	DBVPG3775_006006-T1
GF00000640	DBVPG4380_002821-T1	DBVPG3775_003367-T1
GF00000641	DBVPG4380_009715-T1	DBVPG3775_006920-T1
GF00000642	DBVPG4380_002861-T1	DBVPG3775_001049-T1
GF00000643	DBVPG4380_002905-T1	DBVPG3775_000172-T1
GF00000644	DBVPG4380_002918-T1	DBVPG3775_003974-T1
GF00000645	DBVPG4380_002930-T1	DBVPG3775_000692-T1
GF00000646	DBVPG4380_005839-T1	DBVPG3775_004797-T1
GF00000647	DBVPG4380_008228-T1	DBVPG3775_006555-T1
GF00000648	DBVPG4380_011297-T1	DBVPG3775_002907-T1
GF00000649	DBVPG4380_004262-T1	DBVPG3775_003157-T1
GF00000650	DBVPG4380_003094-T1	DBVPG3775_006525-T1
GF00000651	DBVPG4380_007881-T1	DBVPG3775_007321-T1
GF00000652	DBVPG4380_003122-T1	DBVPG3775_002052-T1
GF00000653	DBVPG4380_003143-T1	DBVPG3775_000249-T1
GF00000654	DBVPG4380_003156-T1	DBVPG3775_001703-T1
GF00000655	DBVPG4380_003173-T1	DBVPG3775_000666-T1
GF00000656	DBVPG4380_003175-T1	DBVPG3775_005118-T1
GF00000657	DBVPG4380_005400-T1	DBVPG3775_000621-T1
GF00000658	DBVPG4380_011788-T1	DBVPG3775_001646-T1
GF00000659	DBVPG4380_003225-T1	DBVPG3775_001652-T1
GF00000660	DBVPG4380_003248-T1	DBVPG3775_003143-T1
GF00000661	DBVPG4380_005366-T1	DBVPG3775_005075-T1
GF00000662	DBVPG4380_014062-T1	DBVPG3775_003503-T1
GF00000663	DBVPG4380_004427-T1	DBVPG3775_005987-T1
GF00000664	DBVPG4380_003438-T1	DBVPG3775_005458-T1
GF00000665	DBVPG4380_009643-T1	DBVPG3775_005544-T1
GF00000666	DBVPG4380_003506-T1	DBVPG3775_003032-T1
GF00000667	DBVPG4380_003896-T1	DBVPG3775_001592-T1
GF00000668	DBVPG4380_005969-T1	DBVPG3775_002028-T1
GF00000669	DBVPG4380_005139-T1	DBVPG3775_003992-T1
GF00000670	DBVPG4380_009161-T1	DBVPG3775_006116-T1
GF00000671	DBVPG4380_003687-T1	DBVPG3775_002419-T1
GF00000672	DBVPG4380_003700-T1	DBVPG3775_001839-T1
GF00000673	DBVPG4380_006372-T1	DBVPG3775_001297-T1
GF00000674	DBVPG4380_007787-T1	DBVPG3775_006968-T1
GF00000675	DBVPG4380_007382-T1	DBVPG3775_002759-T1
GF00000676	DBVPG4380_006537-T1	DBVPG3775_001728-T1
GF00000677	DBVPG4380_007273-T1	DBVPG3775_005855-T1
GF00000678	DBVPG4380_004032-T1	DBVPG3775_001478-T1
GF00000679	DBVPG4380_004037-T1	DBVPG3775_002791-T1
GF00000680	DBVPG4380_004283-T1	DBVPG3775_001393-T1
GF00000681	DBVPG4380_004093-T1	DBVPG3775_000109-T1
GF00000682	DBVPG4380_004123-T1	DBVPG3775_003080-T1
GF00000683	DBVPG4380_004154-T1	DBVPG3775_006894-T1
GF00000684	DBVPG4380_007204-T1	DBVPG3775_000036-T1
GF00000685	DBVPG4380_014697-T1	DBVPG3775_003407-T1
GF00000686	DBVPG4380_005025-T1	DBVPG3775_004384-T1
GF00000687	DBVPG4380_004354-T1	DBVPG3775_000803-T1
GF00000688	DBVPG4380_009034-T1	DBVPG3775_000802-T1
GF00000689	DBVPG4380_007751-T1	DBVPG3775_001452-T1
GF00000690	DBVPG4380_009823-T1	DBVPG3775_004131-T1
GF00000691	DBVPG4380_008191-T1	DBVPG3775_004342-T1
GF00000692	DBVPG4380_004432-T1	DBVPG3775_007465-T1
GF00000693	DBVPG4380_004538-T1	DBVPG3775_006176-T1
GF00000694	DBVPG4380_004570-T1	DBVPG3775_000033-T1
GF00000695	DBVPG4380_004694-T1	DBVPG3775_001284-T1
GF00000696	DBVPG4380_010918-T1	DBVPG3775_003242-T1
GF00000697	DBVPG4380_010234-T1	DBVPG3775_000436-T1
GF00000698	DBVPG4380_004789-T1	DBVPG3775_002530-T1
GF00000699	DBVPG4380_004833-T1	DBVPG3775_001295-T1
GF00000700	DBVPG4380_004835-T1	DBVPG3775_001292-T1
GF00000701	DBVPG4380_008805-T1	DBVPG3775_000395-T1
GF00000702	DBVPG4380_004869-T1	DBVPG3775_005286-T1
GF00000703	DBVPG4380_008491-T1	DBVPG3775_001399-T1
GF00000704	DBVPG4380_004917-T1	DBVPG3775_000581-T1
GF00000705	DBVPG4380_014799-T1	DBVPG3775_003645-T1
GF00000706	DBVPG4380_011392-T1	DBVPG3775_007309-T1
GF00000707	DBVPG4380_010493-T1	DBVPG3775_001604-T1
GF00000708	DBVPG4380_005016-T1	DBVPG3775_002653-T1
GF00000709	DBVPG4380_005360-T1	DBVPG3775_006657-T1
GF00000710	DBVPG4380_005159-T1	DBVPG3775_002625-T1
GF00000711	DBVPG4380_012383-T1	DBVPG3775_007565-T1
GF00000712	DBVPG4380_005750-T1	DBVPG3775_002482-T1
GF00000713	DBVPG4380_005258-T1	DBVPG3775_000053-T1
GF00000714	DBVPG4380_005494-T1	DBVPG3775_006990-T1
GF00000715	DBVPG4380_005606-T1	DBVPG3775_005852-T1
GF00000716	DBVPG4380_007917-T1	DBVPG3775_002694-T1
GF00000717	DBVPG4380_007962-T1	DBVPG3775_000407-T1
GF00000718	DBVPG4380_015659-T1	DBVPG3775_005877-T1
GF00000719	DBVPG4380_005708-T1	DBVPG3775_003570-T1
GF00000720	DBVPG4380_005808-T1	DBVPG3775_007172-T1
GF00000721	DBVPG4380_007383-T1	DBVPG3775_002760-T1
GF00000722	DBVPG4380_005882-T1	DBVPG3775_003065-T1
GF00000723	DBVPG4380_011837-T1	DBVPG3775_001719-T1
GF00000724	DBVPG4380_010450-T1	DBVPG3775_001664-T1
GF00000725	DBVPG4380_006238-T1	DBVPG3775_005864-T1
GF00000726	DBVPG4380_009994-T1	DBVPG3775_004010-T1
GF00000727	DBVPG4380_006347-T1	DBVPG3775_000585-T1
GF00000728	DBVPG4380_013495-T1	DBVPG3775_002472-T1
GF00000729	DBVPG4380_011482-T1	DBVPG3775_003140-T1
GF00000730	DBVPG4380_006657-T1	DBVPG3775_003817-T1
GF00000731	DBVPG4380_012510-T1	DBVPG3775_001035-T1
GF00000732	DBVPG4380_009388-T1	DBVPG3775_001743-T1
GF00000733	DBVPG4380_010568-T1	DBVPG3775_006997-T1
GF00000734	DBVPG4380_008945-T1	DBVPG3775_001166-T1
GF00000735	DBVPG4380_006933-T1	DBVPG3775_007570-T1
GF00000736	DBVPG4380_013899-T1	DBVPG3775_005865-T1
GF00000737	DBVPG4380_012979-T1	DBVPG3775_004581-T1
GF00000738	DBVPG4380_007069-T1	DBVPG3775_001363-T1
GF00000739	DBVPG4380_007188-T1	DBVPG3775_004488-T1
GF00000740	DBVPG4380_007215-T1	DBVPG3775_000296-T1
GF00000741	DBVPG4380_008341-T1	DBVPG3775_002544-T1
GF00000742	DBVPG4380_011229-T1	DBVPG3775_000928-T1
GF00000743	DBVPG4380_011432-T1	DBVPG3775_001031-T1
GF00000744	DBVPG4380_007862-T1	DBVPG3775_005917-T1
GF00000745	DBVPG4380_013250-T1	DBVPG3775_001583-T1
GF00000746	DBVPG4380_007919-T1	DBVPG3775_002692-T1
GF00000747	DBVPG4380_010817-T1	DBVPG3775_000408-T1
GF00000748	DBVPG4380_007974-T1	DBVPG3775_002125-T1
GF00000749	DBVPG4380_008218-T1	DBVPG3775_002479-T1
GF00000750	DBVPG4380_008279-T1	DBVPG3775_004179-T1
GF00000751	DBVPG4380_008287-T1	DBVPG3775_001184-T1
GF00000752	DBVPG4380_008345-T1	DBVPG3775_004741-T1
GF00000753	DBVPG4380_008366-T1	DBVPG3775_004072-T1
GF00000754	DBVPG4380_008479-T1	DBVPG3775_007011-T1
GF00000755	DBVPG4380_008519-T1	DBVPG3775_001711-T1
GF00000756	DBVPG4380_011173-T1	DBVPG3775_004230-T1
GF00000757	DBVPG4380_009007-T1	DBVPG3775_003239-T1
GF00000758	DBVPG4380_009119-T1	DBVPG3775_004394-T1
GF00000759	DBVPG4380_009206-T1	DBVPG3775_006359-T1
GF00000760	DBVPG4380_009339-T1	DBVPG3775_005408-T1
GF00000761	DBVPG4380_009378-T1	DBVPG3775_001255-T1
GF00000762	DBVPG4380_010093-T1	DBVPG3775_001507-T1
GF00000763	DBVPG4380_009681-T1	DBVPG3775_001746-T1
GF00000764	DBVPG4380_009485-T1	DBVPG3775_001736-T1
GF00000765	DBVPG4380_014437-T1	DBVPG3775_002854-T1
GF00000766	DBVPG4380_009644-T1	DBVPG3775_006707-T1
GF00000767	DBVPG4380_011827-T1	DBVPG3775_006706-T1
GF00000768	DBVPG4380_009600-T1	DBVPG3775_000733-T1
GF00000769	DBVPG4380_012068-T1	DBVPG3775_002509-T1
GF00000770	DBVPG4380_010154-T1	DBVPG3775_002448-T1
GF00000771	DBVPG4380_011520-T1	DBVPG3775_001344-T1
GF00000772	DBVPG4380_012874-T1	DBVPG3775_005089-T1
GF00000773	DBVPG4380_012215-T1	DBVPG3775_003581-T1
GF00000774	DBVPG4380_014087-T1	DBVPG3775_003631-T1
GF00000775	DBVPG4380_013083-T1	DBVPG3775_007171-T1
GF00000776	DBVPG4380_008683-T1	DBVPG3775_001806-T1
GF00000777	DBVPG4380_004877-T1	DBVPG3775_005323-T1
GF00000778	DBVPG4380_000043-T1	DBVPG3775_003895-T1
GF00000779	DBVPG4380_000072-T1	DBVPG3775_003864-T1
GF00000780	DBVPG4380_006057-T1	DBVPG3775_006892-T1
GF00000781	DBVPG4380_000074-T1	DBVPG3775_000122-T1
GF00000782	DBVPG4380_000459-T1	DBVPG3775_007364-T1
GF00000783	DBVPG4380_000692-T1	DBVPG3775_003755-T1
GF00000784	DBVPG4380_008174-T1	DBVPG3775_002787-T1
GF00000785	DBVPG4380_009983-T1	DBVPG3775_001718-T1
GF00000786	DBVPG4380_007567-T1	DBVPG3775_005873-T1
GF00000787	DBVPG4380_000158-T1	DBVPG3775_003968-T1
GF00000788	DBVPG4380_003801-T1	DBVPG3775_000661-T1
GF00000789	DBVPG4380_005817-T1	DBVPG3775_003964-T1
GF00000790	DBVPG4380_009489-T1	DBVPG3775_005929-T1
GF00000791	DBVPG4380_000193-T1	DBVPG3775_004896-T1
GF00000792	DBVPG4380_005994-T1	DBVPG3775_000282-T1
GF00000793	DBVPG4380_000236-T1	DBVPG3775_002427-T1
GF00000794	DBVPG4380_000240-T1	DBVPG3775_004633-T1
GF00000795	DBVPG4380_000255-T1	DBVPG3775_007489-T1
GF00000796	DBVPG4380_000262-T1	DBVPG3775_007554-T1
GF00000797	DBVPG4380_010618-T1	DBVPG3775_004659-T1
GF00000798	DBVPG4380_001278-T1	DBVPG3775_003652-T1
GF00000799	DBVPG4380_001885-T1	DBVPG3775_007561-T1
GF00000800	DBVPG4380_000292-T1	DBVPG3775_004672-T1
GF00000801	DBVPG4380_011963-T1	DBVPG3775_007331-T1
GF00000802	DBVPG4380_000309-T1	DBVPG3775_006325-T1
GF00000803	DBVPG4380_000317-T1	DBVPG3775_006334-T1
GF00000804	DBVPG4380_000348-T1	DBVPG3775_007280-T1
GF00000805	DBVPG4380_010948-T1	DBVPG3775_000900-T1
GF00000806	DBVPG4380_002455-T1	DBVPG3775_007299-T1
GF00000807	DBVPG4380_000373-T1	DBVPG3775_002211-T1
GF00000808	DBVPG4380_004416-T1	DBVPG3775_006767-T1
GF00000809	DBVPG4380_003267-T1	DBVPG3775_002321-T1
GF00000810	DBVPG4380_007730-T1	DBVPG3775_007398-T1
GF00000811	DBVPG4380_005825-T1	DBVPG3775_003530-T1
GF00000812	DBVPG4380_000450-T1	DBVPG3775_007454-T1
GF00000813	DBVPG4380_000455-T1	DBVPG3775_007359-T1
GF00000814	DBVPG4380_004326-T1	DBVPG3775_004381-T1
GF00000815	DBVPG4380_000499-T1	DBVPG3775_005031-T1
GF00000816	DBVPG4380_011901-T1	DBVPG3775_002054-T1
GF00000817	DBVPG4380_000530-T1	DBVPG3775_007390-T1
