	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00000033	DBVPG4380_001577-T1, DBVPG4380_005952-T1, DBVPG4380_009271-T1, DBVPG4380_008650-T1, DBVPG4380_005040-T1, DBVPG4380_008056-T1, DBVPG4380_015656-T1, DBVPG4380_016094-T1, DBVPG4380_015994-T1, DBVPG4380_016103-T1, DBVPG4380_011553-T1, DBVPG4380_016135-T1, DBVPG4380_011265-T1, DBVPG4380_009352-T1, DBVPG4380_007675-T1, DBVPG4380_014259-T1	DBVPG3775_000677-T1, DBVPG3775_001251-T1, DBVPG3775_004497-T1, DBVPG3775_005432-T1
GF00000034	DBVPG4380_001103-T1, DBVPG4380_005230-T1, DBVPG4380_007077-T1, DBVPG4380_016347-T1, DBVPG4380_015055-T1, DBVPG4380_013835-T1, DBVPG4380_015121-T1, DBVPG4380_006042-T1, DBVPG4380_012079-T1, DBVPG4380_010559-T1, DBVPG4380_006412-T1, DBVPG4380_011851-T1, DBVPG4380_006650-T1	DBVPG3775_000026-T1, DBVPG3775_000589-T1, DBVPG3775_000971-T1, DBVPG3775_002444-T1, DBVPG3775_007156-T1, DBVPG3775_007415-T1
GF00000035	DBVPG4380_002368-T1, DBVPG4380_008766-T1, DBVPG4380_005018-T1, DBVPG4380_015247-T1, DBVPG4380_006961-T1, DBVPG4380_015525-T1, DBVPG4380_014807-T1, DBVPG4380_008702-T1, DBVPG4380_014832-T1, DBVPG4380_011382-T1, DBVPG4380_003995-T1, DBVPG4380_015950-T1, DBVPG4380_005935-T1, DBVPG4380_010517-T1, DBVPG4380_016130-T1, DBVPG4380_013081-T1	DBVPG3775_001814-T1, DBVPG3775_002655-T1, DBVPG3775_004080-T1
GF00000036	DBVPG4380_000628-T1, DBVPG4380_009134-T1, DBVPG4380_000629-T1, DBVPG4380_010254-T1, DBVPG4380_007014-T1, DBVPG4380_001319-T1, DBVPG4380_007644-T1, DBVPG4380_010252-T1, DBVPG4380_001529-T1, DBVPG4380_010777-T1, DBVPG4380_008582-T1	DBVPG3775_003018-T1, DBVPG3775_003680-T1, DBVPG3775_003684-T1, DBVPG3775_004520-T1, DBVPG3775_006600-T1, DBVPG3775_006601-T1, DBVPG3775_006693-T1
GF00000037	DBVPG4380_001040-T1, DBVPG4380_015478-T1, DBVPG4380_011518-T1, DBVPG4380_007895-T1, DBVPG4380_014565-T1, DBVPG4380_015489-T1, DBVPG4380_015065-T1, DBVPG4380_013478-T1, DBVPG4380_010264-T1, DBVPG4380_015773-T1, DBVPG4380_004239-T1, DBVPG4380_014724-T1, DBVPG4380_009659-T1, DBVPG4380_012964-T1, DBVPG4380_012946-T1	DBVPG3775_002039-T1, DBVPG3775_002738-T1, DBVPG3775_003794-T1
GF00000038	DBVPG4380_001209-T1, DBVPG4380_008476-T1, DBVPG4380_003409-T1, DBVPG4380_010849-T1, DBVPG4380_009335-T1, DBVPG4380_005093-T1, DBVPG4380_012046-T1, DBVPG4380_004817-T1, DBVPG4380_013593-T1, DBVPG4380_012855-T1, DBVPG4380_008851-T1, DBVPG4380_015774-T1, DBVPG4380_015996-T1, DBVPG4380_006867-T1	DBVPG3775_000350-T1, DBVPG3775_004055-T1, DBVPG3775_004060-T1, DBVPG3775_006531-T1
GF00000039	DBVPG4380_003549-T1, DBVPG4380_009165-T1, DBVPG4380_004735-T1, DBVPG4380_009656-T1, DBVPG4380_009166-T1, DBVPG4380_004734-T1, DBVPG4380_011893-T1, DBVPG4380_009655-T1, DBVPG4380_010595-T1, DBVPG4380_016142-T1, DBVPG4380_007898-T1, DBVPG4380_016058-T1	DBVPG3775_002008-T1, DBVPG3775_002009-T1, DBVPG3775_002042-T1, DBVPG3775_002043-T1, DBVPG3775_003942-T1, DBVPG3775_007023-T1
GF00000040	DBVPG4380_000131-T1, DBVPG4380_003430-T1, DBVPG4380_003436-T1, DBVPG4380_000707-T1, DBVPG4380_014315-T1, DBVPG4380_012708-T1, DBVPG4380_003391-T1, DBVPG4380_000866-T1, DBVPG4380_015335-T1, DBVPG4380_009750-T1, DBVPG4380_015164-T1	DBVPG3775_001589-T1, DBVPG3775_003674-T1, DBVPG3775_004622-T1, DBVPG3775_005981-T1, DBVPG3775_006317-T1, DBVPG3775_006619-T1
GF00000041	DBVPG4380_011526-T1, DBVPG4380_003338-T1, DBVPG4380_009274-T1, DBVPG4380_004621-T1, DBVPG4380_007045-T1, DBVPG4380_004130-T1, DBVPG4380_004131-T1, DBVPG4380_004622-T1, DBVPG4380_004132-T1	DBVPG3775_000387-T1, DBVPG3775_000388-T1, DBVPG3775_000460-T1, DBVPG3775_000461-T1, DBVPG3775_005070-T1, DBVPG3775_005779-T1, DBVPG3775_005780-T1, DBVPG3775_005781-T1
GF00000042	DBVPG4380_000635-T1, DBVPG4380_005818-T1, DBVPG4380_000954-T1, DBVPG4380_005363-T1, DBVPG4380_012447-T1, DBVPG4380_000953-T1, DBVPG4380_014423-T1, DBVPG4380_008380-T1, DBVPG4380_006978-T1, DBVPG4380_012446-T1, DBVPG4380_008185-T1	DBVPG3775_002336-T1, DBVPG3775_003024-T1, DBVPG3775_005078-T1, DBVPG3775_005079-T1, DBVPG3775_005080-T1, DBVPG3775_007004-T1
GF00000043	DBVPG4380_000809-T1, DBVPG4380_003827-T1, DBVPG4380_000931-T1, DBVPG4380_003459-T1, DBVPG4380_013615-T1, DBVPG4380_016360-T1, DBVPG4380_001860-T1, DBVPG4380_007239-T1, DBVPG4380_015158-T1, DBVPG4380_015385-T1, DBVPG4380_014483-T1, DBVPG4380_003826-T1	DBVPG3775_001896-T1, DBVPG3775_004037-T1, DBVPG3775_004038-T1, DBVPG3775_004982-T1, DBVPG3775_006518-T1
GF00000044	DBVPG4380_000840-T1, DBVPG4380_013736-T1, DBVPG4380_005468-T1, DBVPG4380_011947-T1, DBVPG4380_013625-T1, DBVPG4380_013939-T1, DBVPG4380_009678-T1, DBVPG4380_010446-T1, DBVPG4380_000908-T1, DBVPG4380_001216-T1, DBVPG4380_004756-T1, DBVPG4380_006554-T1, DBVPG4380_013820-T1	DBVPG3775_000964-T1, DBVPG3775_002807-T1, DBVPG3775_006818-T1, DBVPG3775_007247-T1
GF00000045	DBVPG4380_000900-T1, DBVPG4380_010352-T1, DBVPG4380_006839-T1, DBVPG4380_001110-T1, DBVPG4380_001111-T1, DBVPG4380_003703-T1, DBVPG4380_014544-T1, DBVPG4380_001118-T1, DBVPG4380_011674-T1	DBVPG3775_001826-T1, DBVPG3775_001834-T1, DBVPG3775_001835-T1, DBVPG3775_001836-T1, DBVPG3775_001847-T1, DBVPG3775_001851-T1, DBVPG3775_001852-T1, DBVPG3775_001853-T1
GF00000046	DBVPG4380_009470-T1, DBVPG4380_001614-T1, DBVPG4380_002639-T1, DBVPG4380_009395-T1, DBVPG4380_001615-T1, DBVPG4380_003601-T1, DBVPG4380_001616-T1, DBVPG4380_003599-T1, DBVPG4380_003600-T1, DBVPG4380_001617-T1	DBVPG3775_003417-T1, DBVPG3775_003418-T1, DBVPG3775_004141-T1, DBVPG3775_006243-T1, DBVPG3775_006244-T1, DBVPG3775_006245-T1, DBVPG3775_006249-T1
GF00000047	DBVPG4380_001740-T1, DBVPG4380_005891-T1, DBVPG4380_001741-T1, DBVPG4380_013841-T1, DBVPG4380_006903-T1, DBVPG4380_004024-T1, DBVPG4380_002045-T1, DBVPG4380_005346-T1, DBVPG4380_004384-T1, DBVPG4380_015009-T1, DBVPG4380_016189-T1	DBVPG3775_000789-T1, DBVPG3775_002090-T1, DBVPG3775_004300-T1, DBVPG3775_004301-T1, DBVPG3775_004307-T1, DBVPG3775_004308-T1
GF00000048	DBVPG4380_002496-T1, DBVPG4380_012369-T1, DBVPG4380_006267-T1, DBVPG4380_004315-T1, DBVPG4380_008057-T1, DBVPG4380_004072-T1, DBVPG4380_010773-T1, DBVPG4380_012914-T1, DBVPG4380_011233-T1, DBVPG4380_009356-T1, DBVPG4380_014258-T1	DBVPG3775_002018-T1, DBVPG3775_004563-T1, DBVPG3775_005431-T1, DBVPG3775_006128-T1, DBVPG3775_006129-T1, DBVPG3775_006647-T1
GF00000049	DBVPG4380_000303-T1, DBVPG4380_002717-T1, DBVPG4380_006163-T1, DBVPG4380_011888-T1, DBVPG4380_006382-T1, DBVPG4380_009527-T1, DBVPG4380_004249-T1, DBVPG4380_007650-T1, DBVPG4380_016368-T1, DBVPG4380_013601-T1, DBVPG4380_014479-T1	DBVPG3775_001489-T1, DBVPG3775_002307-T1, DBVPG3775_004685-T1, DBVPG3775_004686-T1, DBVPG3775_007132-T1
GF00000050	DBVPG4380_000401-T1, DBVPG4380_001382-T1, DBVPG4380_013472-T1, DBVPG4380_002568-T1, DBVPG4380_011772-T1, DBVPG4380_016129-T1, DBVPG4380_010753-T1, DBVPG4380_013007-T1, DBVPG4380_014210-T1, DBVPG4380_011032-T1, DBVPG4380_015241-T1, DBVPG4380_012803-T1, DBVPG4380_014893-T1, DBVPG4380_016168-T1	DBVPG3775_002177-T1, DBVPG3775_003544-T1
GF00000051	DBVPG4380_000524-T1, DBVPG4380_011022-T1, DBVPG4380_011469-T1, DBVPG4380_009097-T1, DBVPG4380_004149-T1, DBVPG4380_009203-T1, DBVPG4380_014787-T1, DBVPG4380_012117-T1, DBVPG4380_012530-T1, DBVPG4380_014918-T1, DBVPG4380_015115-T1, DBVPG4380_003740-T1, DBVPG4380_011021-T1, DBVPG4380_004196-T1, DBVPG4380_009202-T1, DBVPG4380_015911-T1	
GF00000052	DBVPG4380_000569-T1, DBVPG4380_011475-T1, DBVPG4380_011476-T1, DBVPG4380_014736-T1, DBVPG4380_006706-T1, DBVPG4380_002635-T1, DBVPG4380_001612-T1, DBVPG4380_011583-T1, DBVPG4380_012318-T1, DBVPG4380_003407-T1, DBVPG4380_003603-T1, DBVPG4380_009332-T1	DBVPG3775_004057-T1, DBVPG3775_006241-T1, DBVPG3775_007345-T1, DBVPG3775_007346-T1
GF00000053	DBVPG4380_000854-T1, DBVPG4380_011332-T1, DBVPG4380_001250-T1, DBVPG4380_007135-T1, DBVPG4380_007485-T1, DBVPG4380_015625-T1, DBVPG4380_013813-T1, DBVPG4380_015601-T1, DBVPG4380_016296-T1, DBVPG4380_007762-T1, DBVPG4380_014254-T1, DBVPG4380_016264-T1, DBVPG4380_009803-T1	DBVPG3775_001230-T1, DBVPG3775_004193-T1, DBVPG3775_004609-T1
GF00000054	DBVPG4380_008930-T1, DBVPG4380_001306-T1, DBVPG4380_004217-T1, DBVPG4380_005926-T1, DBVPG4380_010107-T1, DBVPG4380_007178-T1, DBVPG4380_016038-T1, DBVPG4380_001503-T1, DBVPG4380_008929-T1, DBVPG4380_010108-T1, DBVPG4380_014151-T1	DBVPG3775_001365-T1, DBVPG3775_004533-T1, DBVPG3775_005269-T1, DBVPG3775_005270-T1, DBVPG3775_005271-T1
GF00000055	DBVPG4380_005848-T1, DBVPG4380_012085-T1, DBVPG4380_001157-T1, DBVPG4380_010345-T1, DBVPG4380_009283-T1, DBVPG4380_001521-T1, DBVPG4380_009067-T1, DBVPG4380_013129-T1, DBVPG4380_004300-T1, DBVPG4380_014767-T1, DBVPG4380_008964-T1, DBVPG4380_010732-T1, DBVPG4380_014924-T1, DBVPG4380_015559-T1	DBVPG3775_005819-T1, DBVPG3775_006345-T1
GF00000056	DBVPG4380_001270-T1, DBVPG4380_003691-T1, DBVPG4380_004229-T1, DBVPG4380_009096-T1, DBVPG4380_002445-T1, DBVPG4380_002622-T1, DBVPG4380_009873-T1, DBVPG4380_007999-T1, DBVPG4380_012632-T1, DBVPG4380_010508-T1, DBVPG4380_008263-T1	DBVPG3775_000287-T1, DBVPG3775_000915-T1, DBVPG3775_001018-T1, DBVPG3775_003244-T1, DBVPG3775_005171-T1
GF00000057	DBVPG4380_001700-T1, DBVPG4380_007414-T1, DBVPG4380_015439-T1, DBVPG4380_009598-T1, DBVPG4380_002019-T1, DBVPG4380_012684-T1, DBVPG4380_005983-T1, DBVPG4380_011058-T1, DBVPG4380_012470-T1	DBVPG3775_000805-T1, DBVPG3775_001536-T1, DBVPG3775_001537-T1, DBVPG3775_001538-T1, DBVPG3775_001539-T1, DBVPG3775_006982-T1, DBVPG3775_007083-T1
GF00000058	DBVPG4380_000037-T1, DBVPG4380_005353-T1, DBVPG4380_002645-T1, DBVPG4380_008686-T1, DBVPG4380_010102-T1, DBVPG4380_011769-T1, DBVPG4380_012950-T1, DBVPG4380_000038-T1, DBVPG4380_015072-T1, DBVPG4380_005352-T1	DBVPG3775_003252-T1, DBVPG3775_003900-T1, DBVPG3775_005163-T1, DBVPG3775_006910-T1, DBVPG3775_006911-T1
GF00000059	DBVPG4380_000085-T1, DBVPG4380_001981-T1, DBVPG4380_005048-T1, DBVPG4380_003640-T1, DBVPG4380_013236-T1, DBVPG4380_009193-T1, DBVPG4380_015665-T1, DBVPG4380_013235-T1, DBVPG4380_007285-T1	DBVPG3775_000459-T1, DBVPG3775_000462-T1, DBVPG3775_002577-T1, DBVPG3775_003851-T1, DBVPG3775_004149-T1, DBVPG3775_004150-T1
GF00000060	DBVPG4380_000293-T1, DBVPG4380_011755-T1, DBVPG4380_002453-T1, DBVPG4380_013068-T1, DBVPG4380_002452-T1, DBVPG4380_002767-T1, DBVPG4380_014392-T1, DBVPG4380_003046-T1, DBVPG4380_016000-T1, DBVPG4380_011298-T1	DBVPG3775_000849-T1, DBVPG3775_002908-T1, DBVPG3775_004673-T1, DBVPG3775_006410-T1, DBVPG3775_006411-T1
GF00000061	DBVPG4380_000870-T1, DBVPG4380_006822-T1, DBVPG4380_000875-T1, DBVPG4380_004800-T1, DBVPG4380_014232-T1, DBVPG4380_009753-T1, DBVPG4380_007597-T1, DBVPG4380_005801-T1, DBVPG4380_009970-T1, DBVPG4380_013220-T1, DBVPG4380_014219-T1	DBVPG3775_000842-T1, DBVPG3775_001007-T1, DBVPG3775_002923-T1, DBVPG3775_004133-T1
GF00000062	DBVPG4380_001197-T1, DBVPG4380_004266-T1, DBVPG4380_011705-T1, DBVPG4380_012543-T1, DBVPG4380_004965-T1, DBVPG4380_001318-T1, DBVPG4380_007643-T1, DBVPG4380_009718-T1, DBVPG4380_006658-T1, DBVPG4380_014874-T1	DBVPG3775_001982-T1, DBVPG3775_003113-T1, DBVPG3775_003819-T1, DBVPG3775_004521-T1, DBVPG3775_006937-T1
GF00000063	DBVPG4380_001272-T1, DBVPG4380_013228-T1, DBVPG4380_010181-T1, DBVPG4380_007558-T1, DBVPG4380_009731-T1, DBVPG4380_001913-T1, DBVPG4380_012818-T1, DBVPG4380_016032-T1, DBVPG4380_004914-T1, DBVPG4380_005214-T1, DBVPG4380_014978-T1, DBVPG4380_015448-T1, DBVPG4380_011683-T1	DBVPG3775_000475-T1, DBVPG3775_007556-T1
GF00000064	DBVPG4380_001385-T1, DBVPG4380_014308-T1, DBVPG4380_008835-T1, DBVPG4380_012682-T1, DBVPG4380_004785-T1, DBVPG4380_011998-T1, DBVPG4380_003035-T1, DBVPG4380_002256-T1, DBVPG4380_003034-T1, DBVPG4380_008833-T1, DBVPG4380_011996-T1	DBVPG3775_002517-T1, DBVPG3775_002524-T1, DBVPG3775_002526-T1, DBVPG3775_003711-T1
GF00000065	DBVPG4380_001669-T1, DBVPG4380_004401-T1, DBVPG4380_007930-T1, DBVPG4380_005396-T1, DBVPG4380_003372-T1, DBVPG4380_002720-T1, DBVPG4380_015997-T1, DBVPG4380_007929-T1, DBVPG4380_012256-T1, DBVPG4380_011316-T1	DBVPG3775_000627-T1, DBVPG3775_001101-T1, DBVPG3775_001102-T1, DBVPG3775_006015-T1, DBVPG3775_006016-T1
GF00000066	DBVPG4380_002197-T1, DBVPG4380_007427-T1, DBVPG4380_006164-T1, DBVPG4380_009526-T1, DBVPG4380_006381-T1, DBVPG4380_008984-T1, DBVPG4380_004590-T1, DBVPG4380_005045-T1, DBVPG4380_005718-T1	DBVPG3775_000466-T1, DBVPG3775_000467-T1, DBVPG3775_001488-T1, DBVPG3775_001490-T1, DBVPG3775_001518-T1, DBVPG3775_005436-T1
GF00000067	DBVPG4380_000198-T1, DBVPG4380_010392-T1, DBVPG4380_005429-T1, DBVPG4380_005536-T1, DBVPG4380_008922-T1, DBVPG4380_015443-T1, DBVPG4380_002230-T1, DBVPG4380_003521-T1, DBVPG4380_016342-T1	DBVPG3775_000227-T1, DBVPG3775_000339-T1, DBVPG3775_002045-T1, DBVPG3775_004903-T1, DBVPG3775_005006-T1
GF00000068	DBVPG4380_011693-T1, DBVPG4380_001119-T1, DBVPG4380_011675-T1, DBVPG4380_016212-T1, DBVPG4380_011376-T1, DBVPG4380_010837-T1, DBVPG4380_001704-T1, DBVPG4380_013137-T1, DBVPG4380_016195-T1, DBVPG4380_003054-T1, DBVPG4380_014444-T1	DBVPG3775_001825-T1, DBVPG3775_002916-T1, DBVPG3775_006977-T1
GF00000069	DBVPG4380_012113-T1, DBVPG4380_003263-T1, DBVPG4380_004047-T1, DBVPG4380_013135-T1, DBVPG4380_014562-T1, DBVPG4380_004050-T1, DBVPG4380_005221-T1, DBVPG4380_015973-T1	DBVPG3775_002317-T1, DBVPG3775_002318-T1, DBVPG3775_002327-T1, DBVPG3775_002328-T1, DBVPG3775_002333-T1, DBVPG3775_007125-T1
GF00000070	DBVPG4380_010399-T1, DBVPG4380_000528-T1, DBVPG4380_005619-T1, DBVPG4380_007464-T1, DBVPG4380_007467-T1, DBVPG4380_003086-T1, DBVPG4380_010236-T1, DBVPG4380_007752-T1, DBVPG4380_003235-T1	DBVPG3775_001451-T1, DBVPG3775_004734-T1, DBVPG3775_006928-T1, DBVPG3775_007199-T1, DBVPG3775_007594-T1
GF00000071	DBVPG4380_000680-T1, DBVPG4380_013140-T1, DBVPG4380_001832-T1, DBVPG4380_008322-T1, DBVPG4380_008239-T1, DBVPG4380_004967-T1, DBVPG4380_005957-T1, DBVPG4380_011431-T1, DBVPG4380_009613-T1, DBVPG4380_014041-T1	DBVPG3775_003379-T1, DBVPG3775_003738-T1, DBVPG3775_003742-T1, DBVPG3775_006935-T1
GF00000072	DBVPG4380_000731-T1, DBVPG4380_006399-T1, DBVPG4380_006400-T1, DBVPG4380_000732-T1, DBVPG4380_003730-T1, DBVPG4380_011452-T1, DBVPG4380_013649-T1, DBVPG4380_000951-T1, DBVPG4380_015015-T1, DBVPG4380_011009-T1	DBVPG3775_002338-T1, DBVPG3775_004729-T1, DBVPG3775_005391-T1, DBVPG3775_005392-T1
GF00000073	DBVPG4380_006432-T1, DBVPG4380_003925-T1, DBVPG4380_015295-T1, DBVPG4380_010628-T1, DBVPG4380_002159-T1, DBVPG4380_015589-T1, DBVPG4380_002712-T1, DBVPG4380_004532-T1, DBVPG4380_015720-T1, DBVPG4380_014054-T1	DBVPG3775_002302-T1, DBVPG3775_004694-T1, DBVPG3775_005192-T1, DBVPG3775_006170-T1
GF00000074	DBVPG4380_001627-T1, DBVPG4380_007664-T1, DBVPG4380_007329-T1, DBVPG4380_001631-T1, DBVPG4380_005986-T1, DBVPG4380_003981-T1, DBVPG4380_011327-T1, DBVPG4380_015302-T1, DBVPG4380_007660-T1, DBVPG4380_010419-T1	DBVPG3775_000614-T1, DBVPG3775_000615-T1, DBVPG3775_000619-T1, DBVPG3775_002435-T1
GF00000075	DBVPG4380_001936-T1, DBVPG4380_004459-T1, DBVPG4380_004828-T1, DBVPG4380_002505-T1, DBVPG4380_004716-T1, DBVPG4380_007867-T1, DBVPG4380_015396-T1, DBVPG4380_016349-T1, DBVPG4380_015368-T1, DBVPG4380_014898-T1	DBVPG3775_002490-T1, DBVPG3775_003729-T1, DBVPG3775_004242-T1, DBVPG3775_007105-T1
GF00000076	DBVPG4380_002125-T1, DBVPG4380_003209-T1, DBVPG4380_016173-T1, DBVPG4380_002126-T1, DBVPG4380_003210-T1, DBVPG4380_002127-T1, DBVPG4380_002897-T1, DBVPG4380_015527-T1, DBVPG4380_009815-T1, DBVPG4380_015606-T1	DBVPG3775_003328-T1, DBVPG3775_003329-T1, DBVPG3775_003330-T1, DBVPG3775_003331-T1
GF00000077	DBVPG4380_010152-T1, DBVPG4380_013471-T1, DBVPG4380_011205-T1, DBVPG4380_014490-T1, DBVPG4380_015568-T1, DBVPG4380_013094-T1, DBVPG4380_011436-T1, DBVPG4380_014662-T1, DBVPG4380_011913-T1, DBVPG4380_012904-T1, DBVPG4380_015303-T1, DBVPG4380_015633-T1	DBVPG3775_002451-T1, DBVPG3775_002452-T1
GF00000078	DBVPG4380_000047-T1, DBVPG4380_010953-T1, DBVPG4380_004878-T1, DBVPG4380_003839-T1, DBVPG4380_007844-T1, DBVPG4380_014208-T1, DBVPG4380_005700-T1, DBVPG4380_011241-T1, DBVPG4380_006029-T1	DBVPG3775_003891-T1, DBVPG3775_005324-T1, DBVPG3775_006216-T1, DBVPG3775_007089-T1
GF00000079	DBVPG4380_012407-T1, DBVPG4380_003886-T1, DBVPG4380_012654-T1, DBVPG4380_008946-T1, DBVPG4380_007042-T1, DBVPG4380_001810-T1, DBVPG4380_012866-T1, DBVPG4380_015404-T1, DBVPG4380_016125-T1, DBVPG4380_003913-T1	DBVPG3775_001167-T1, DBVPG3775_005306-T1, DBVPG3775_005571-T1
GF00000080	DBVPG4380_007540-T1, DBVPG4380_004029-T1, DBVPG4380_000375-T1, DBVPG4380_002718-T1, DBVPG4380_004040-T1, DBVPG4380_002912-T1, DBVPG4380_015696-T1, DBVPG4380_015528-T1, DBVPG4380_002857-T1	DBVPG3775_001055-T1, DBVPG3775_001480-T1, DBVPG3775_002308-T1, DBVPG3775_002309-T1
GF00000081	DBVPG4380_000449-T1, DBVPG4380_011659-T1, DBVPG4380_005267-T1, DBVPG4380_009767-T1, DBVPG4380_001194-T1, DBVPG4380_009860-T1, DBVPG4380_011371-T1, DBVPG4380_004269-T1, DBVPG4380_012287-T1	DBVPG3775_001986-T1, DBVPG3775_003576-T1, DBVPG3775_004540-T1, DBVPG3775_007455-T1
GF00000082	DBVPG4380_000525-T1, DBVPG4380_009239-T1, DBVPG4380_004921-T1, DBVPG4380_013109-T1, DBVPG4380_014429-T1, DBVPG4380_006391-T1, DBVPG4380_014211-T1, DBVPG4380_008124-T1, DBVPG4380_009063-T1, DBVPG4380_012556-T1, DBVPG4380_015744-T1	DBVPG3775_005902-T1, DBVPG3775_006341-T1
GF00000083	DBVPG4380_001230-T1, DBVPG4380_015595-T1, DBVPG4380_013435-T1, DBVPG4380_001944-T1, DBVPG4380_005627-T1, DBVPG4380_001945-T1, DBVPG4380_001445-T1, DBVPG4380_015635-T1, DBVPG4380_013863-T1	DBVPG3775_001112-T1, DBVPG3775_001113-T1, DBVPG3775_001136-T1, DBVPG3775_002257-T1
GF00000084	DBVPG4380_001355-T1, DBVPG4380_006220-T1, DBVPG4380_009779-T1, DBVPG4380_009338-T1, DBVPG4380_003494-T1, DBVPG4380_004618-T1, DBVPG4380_006543-T1, DBVPG4380_013735-T1, DBVPG4380_011964-T1	DBVPG3775_001065-T1, DBVPG3775_005050-T1, DBVPG3775_005318-T1, DBVPG3775_005407-T1
GF00000085	DBVPG4380_001593-T1, DBVPG4380_013354-T1, DBVPG4380_015943-T1, DBVPG4380_016102-T1, DBVPG4380_001626-T1, DBVPG4380_007328-T1, DBVPG4380_010591-T1, DBVPG4380_003697-T1, DBVPG4380_007033-T1, DBVPG4380_013916-T1	DBVPG3775_000293-T1, DBVPG3775_000613-T1, DBVPG3775_002218-T1
GF00000086	DBVPG4380_001647-T1, DBVPG4380_001748-T1, DBVPG4380_001648-T1, DBVPG4380_014658-T1, DBVPG4380_002746-T1, DBVPG4380_007779-T1, DBVPG4380_001851-T1, DBVPG4380_008542-T1, DBVPG4380_010556-T1	DBVPG3775_002406-T1, DBVPG3775_002878-T1, DBVPG3775_002879-T1, DBVPG3775_007423-T1
GF00000087	DBVPG4380_002778-T1, DBVPG4380_011117-T1, DBVPG4380_010266-T1, DBVPG4380_007518-T1, DBVPG4380_005751-T1, DBVPG4380_005237-T1, DBVPG4380_005736-T1, DBVPG4380_016243-T1, DBVPG4380_015140-T1	DBVPG3775_000782-T1, DBVPG3775_002483-T1, DBVPG3775_003792-T1, DBVPG3775_005112-T1
GF00000088	DBVPG4380_002781-T1, DBVPG4380_005343-T1, DBVPG4380_002782-T1, DBVPG4380_010839-T1, DBVPG4380_003010-T1, DBVPG4380_008234-T1, DBVPG4380_013807-T1, DBVPG4380_010838-T1, DBVPG4380_003011-T1	DBVPG3775_000785-T1, DBVPG3775_000786-T1, DBVPG3775_005603-T1, DBVPG3775_005604-T1
GF00000089	DBVPG4380_003759-T1, DBVPG4380_004394-T1, DBVPG4380_008653-T1, DBVPG4380_008652-T1	DBVPG3775_002742-T1, DBVPG3775_002743-T1, DBVPG3775_002744-T1, DBVPG3775_002745-T1, DBVPG3775_002746-T1, DBVPG3775_002747-T1, DBVPG3775_002748-T1, DBVPG3775_002749-T1, DBVPG3775_002750-T1
GF00000090	DBVPG4380_004321-T1, DBVPG4380_008011-T1, DBVPG4380_007154-T1, DBVPG4380_011000-T1, DBVPG4380_001329-T1, DBVPG4380_010218-T1, DBVPG4380_013429-T1, DBVPG4380_007155-T1	DBVPG3775_003524-T1, DBVPG3775_005001-T1, DBVPG3775_007162-T1, DBVPG3775_007163-T1
GF00000091	DBVPG4380_003356-T1, DBVPG4380_007376-T1, DBVPG4380_010158-T1, DBVPG4380_004272-T1, DBVPG4380_001191-T1, DBVPG4380_005105-T1, DBVPG4380_014473-T1, DBVPG4380_010724-T1, DBVPG4380_015974-T1	DBVPG3775_000578-T1, DBVPG3775_001989-T1, DBVPG3775_002941-T1
GF00000092	DBVPG4380_000308-T1, DBVPG4380_012790-T1, DBVPG4380_000700-T1, DBVPG4380_006013-T1, DBVPG4380_013467-T1, DBVPG4380_012277-T1, DBVPG4380_014505-T1, DBVPG4380_006204-T1, DBVPG4380_016237-T1, DBVPG4380_016144-T1	DBVPG3775_004544-T1, DBVPG3775_006324-T1
GF00000093	DBVPG4380_000351-T1, DBVPG4380_008091-T1, DBVPG4380_000353-T1, DBVPG4380_008092-T1, DBVPG4380_008094-T1, DBVPG4380_000352-T1, DBVPG4380_008093-T1	DBVPG3775_007270-T1, DBVPG3775_007271-T1, DBVPG3775_007272-T1, DBVPG3775_007273-T1, DBVPG3775_007276-T1
GF00000094	DBVPG4380_000378-T1, DBVPG4380_001595-T1, DBVPG4380_001594-T1, DBVPG4380_014443-T1, DBVPG4380_001392-T1, DBVPG4380_013563-T1	DBVPG3775_002205-T1, DBVPG3775_002206-T1, DBVPG3775_002207-T1, DBVPG3775_002219-T1, DBVPG3775_002220-T1, DBVPG3775_003704-T1
GF00000095	DBVPG4380_000472-T1, DBVPG4380_001693-T1, DBVPG4380_001690-T1, DBVPG4380_001691-T1, DBVPG4380_000473-T1, DBVPG4380_001689-T1, DBVPG4380_001692-T1	DBVPG3775_004373-T1, DBVPG3775_004374-T1, DBVPG3775_004375-T1, DBVPG3775_004376-T1, DBVPG3775_004377-T1
GF00000096	DBVPG4380_000482-T1, DBVPG4380_010582-T1, DBVPG4380_007907-T1, DBVPG4380_005583-T1, DBVPG4380_001113-T1, DBVPG4380_012375-T1, DBVPG4380_009698-T1, DBVPG4380_014065-T1, DBVPG4380_013322-T1	DBVPG3775_001832-T1, DBVPG3775_003198-T1, DBVPG3775_004358-T1
