	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00000386	TFCN1702E3373_000819-T1	DBVPG3775_000282-T1
GF00000387	TFCN1702E3373_011340-T1	DBVPG3775_000288-T1
GF00000388	TFCN1702E3373_004925-T1	DBVPG3775_004116-T1
GF00000389	TFCN1702E3373_013820-T1	DBVPG3775_003315-T1
GF00000390	TFCN1702E3373_009750-T1	DBVPG3775_002165-T1
GF00000391	TFCN1702E3373_011073-T1	DBVPG3775_007359-T1
GF00000392	TFCN1702E3373_010621-T1	DBVPG3775_004888-T1
GF00000393	TFCN1702E3373_011428-T1	DBVPG3775_000953-T1
GF00000394	TFCN1702E3373_006162-T1	DBVPG3775_005847-T1
GF00000395	TFCN1702E3373_003731-T1	DBVPG3775_005491-T1
GF00000396	TFCN1702E3373_012544-T1	DBVPG3775_007135-T1
GF00000397	TFCN1702E3373_006798-T1	DBVPG3775_005745-T1
GF00000398	TFCN1702E3373_012467-T1	DBVPG3775_006802-T1
GF00000399	TFCN1702E3373_013874-T1	DBVPG3775_004702-T1
GF00000400	TFCN1702E3373_008525-T1	DBVPG3775_007375-T1
GF00000401	TFCN1702E3373_003825-T1	DBVPG3775_001818-T1
GF00000402	TFCN1702E3373_009393-T1	DBVPG3775_003755-T1
GF00000403	TFCN1702E3373_010580-T1	DBVPG3775_006147-T1
GF00000404	TFCN1702E3373_010171-T1	DBVPG3775_003800-T1
GF00000405	TFCN1702E3373_014573-T1	DBVPG3775_002145-T1
GF00000406	TFCN1702E3373_005327-T1	DBVPG3775_006924-T1
GF00000407	TFCN1702E3373_001463-T1	DBVPG3775_006283-T1
GF00000408	TFCN1702E3373_007483-T1	DBVPG3775_001806-T1
GF00000409	TFCN1702E3373_004485-T1	DBVPG3775_007425-T1
GF00000410	TFCN1702E3373_007388-T1	DBVPG3775_005888-T1
GF00000411	TFCN1702E3373_008663-T1	DBVPG3775_000003-T1
GF00000412	TFCN1702E3373_001561-T1	DBVPG3775_002427-T1
GF00000413	TFCN1702E3373_009363-T1	DBVPG3775_002458-T1
GF00000414	TFCN1702E3373_001620-T1	DBVPG3775_002484-T1
GF00000415	TFCN1702E3373_001622-T1	DBVPG3775_002486-T1
GF00000416	TFCN1702E3373_011819-T1	DBVPG3775_000778-T1
GF00000417	TFCN1702E3373_007936-T1	DBVPG3775_002521-T1
GF00000418	TFCN1702E3373_001664-T1	DBVPG3775_002530-T1
GF00000419	TFCN1702E3373_001685-T1	DBVPG3775_000790-T1
GF00000420	TFCN1702E3373_011742-T1	DBVPG3775_000832-T1
GF00000421	TFCN1702E3373_014397-T1	DBVPG3775_004424-T1
GF00000422	TFCN1702E3373_013269-T1	DBVPG3775_007207-T1
GF00000423	TFCN1702E3373_014063-T1	DBVPG3775_000675-T1
GF00000424	TFCN1702E3373_001798-T1	DBVPG3775_000900-T1
GF00000425	TFCN1702E3373_003249-T1	DBVPG3775_002992-T1
GF00000426	TFCN1702E3373_004217-T1	DBVPG3775_002216-T1
GF00000427	TFCN1702E3373_003358-T1	DBVPG3775_003688-T1
GF00000428	TFCN1702E3373_001828-T1	DBVPG3775_000908-T1
GF00000429	TFCN1702E3373_010704-T1	DBVPG3775_003407-T1
GF00000430	TFCN1702E3373_006010-T1	DBVPG3775_006176-T1
GF00000431	TFCN1702E3373_007975-T1	DBVPG3775_007079-T1
GF00000432	TFCN1702E3373_011670-T1	DBVPG3775_002694-T1
GF00000433	TFCN1702E3373_001910-T1	DBVPG3775_007056-T1
GF00000434	TFCN1702E3373_001917-T1	DBVPG3775_004114-T1
GF00000435	TFCN1702E3373_007675-T1	DBVPG3775_003267-T1
GF00000436	TFCN1702E3373_001970-T1	DBVPG3775_004167-T1
GF00000437	TFCN1702E3373_001958-T1	DBVPG3775_004155-T1
GF00000438	TFCN1702E3373_007558-T1	DBVPG3775_000577-T1
GF00000439	TFCN1702E3373_010874-T1	DBVPG3775_006576-T1
GF00000440	TFCN1702E3373_008383-T1	DBVPG3775_005203-T1
GF00000441	TFCN1702E3373_012521-T1	DBVPG3775_005159-T1
GF00000442	TFCN1702E3373_002151-T1	DBVPG3775_005158-T1
GF00000443	TFCN1702E3373_005246-T1	DBVPG3775_003895-T1
GF00000444	TFCN1702E3373_009068-T1	DBVPG3775_002573-T1
GF00000445	TFCN1702E3373_008453-T1	DBVPG3775_004737-T1
GF00000446	TFCN1702E3373_002232-T1	DBVPG3775_006362-T1
GF00000447	TFCN1702E3373_002241-T1	DBVPG3775_006371-T1
GF00000448	TFCN1702E3373_002253-T1	DBVPG3775_006121-T1
GF00000449	TFCN1702E3373_010548-T1	DBVPG3775_006116-T1
GF00000450	TFCN1702E3373_003553-T1	DBVPG3775_001602-T1
GF00000451	TFCN1702E3373_002284-T1	DBVPG3775_004832-T1
GF00000452	TFCN1702E3373_013326-T1	DBVPG3775_007364-T1
GF00000453	TFCN1702E3373_002301-T1	DBVPG3775_004847-T1
GF00000454	TFCN1702E3373_010645-T1	DBVPG3775_004865-T1
GF00000455	TFCN1702E3373_012281-T1	DBVPG3775_007371-T1
GF00000456	TFCN1702E3373_002339-T1	DBVPG3775_004887-T1
GF00000457	TFCN1702E3373_008014-T1	DBVPG3775_007188-T1
GF00000458	TFCN1702E3373_007814-T1	DBVPG3775_004931-T1
GF00000459	TFCN1702E3373_004335-T1	DBVPG3775_002266-T1
GF00000460	TFCN1702E3373_012485-T1	DBVPG3775_007398-T1
GF00000461	TFCN1702E3373_002399-T1	DBVPG3775_007400-T1
GF00000462	TFCN1702E3373_007794-T1	DBVPG3775_007410-T1
GF00000463	TFCN1702E3373_004371-T1	DBVPG3775_002301-T1
GF00000464	TFCN1702E3373_008819-T1	DBVPG3775_004377-T1
GF00000465	TFCN1702E3373_002435-T1	DBVPG3775_004381-T1
GF00000466	TFCN1702E3373_002447-T1	DBVPG3775_004387-T1
GF00000467	TFCN1702E3373_014396-T1	DBVPG3775_004423-T1
GF00000468	TFCN1702E3373_002501-T1	DBVPG3775_004449-T1
GF00000469	TFCN1702E3373_002539-T1	DBVPG3775_005721-T1
GF00000470	TFCN1702E3373_011899-T1	DBVPG3775_004566-T1
GF00000471	TFCN1702E3373_002555-T1	DBVPG3775_005703-T1
GF00000472	TFCN1702E3373_010938-T1	DBVPG3775_005702-T1
GF00000473	TFCN1702E3373_008934-T1	DBVPG3775_006009-T1
GF00000474	TFCN1702E3373_004605-T1	DBVPG3775_005855-T1
GF00000475	TFCN1702E3373_003923-T1	DBVPG3775_001338-T1
GF00000476	TFCN1702E3373_002657-T1	DBVPG3775_000653-T1
GF00000477	TFCN1702E3373_014115-T1	DBVPG3775_000692-T1
GF00000478	TFCN1702E3373_014687-T1	DBVPG3775_000693-T1
GF00000479	TFCN1702E3373_014044-T1	DBVPG3775_000704-T1
GF00000480	TFCN1702E3373_002880-T1	DBVPG3775_001321-T1
GF00000481	TFCN1702E3373_007372-T1	DBVPG3775_001255-T1
GF00000482	TFCN1702E3373_009534-T1	DBVPG3775_001393-T1
GF00000483	TFCN1702E3373_003007-T1	DBVPG3775_003599-T1
GF00000484	TFCN1702E3373_003014-T1	DBVPG3775_007256-T1
GF00000485	TFCN1702E3373_011199-T1	DBVPG3775_002736-T1
GF00000486	TFCN1702E3373_004567-T1	DBVPG3775_003018-T1
GF00000487	TFCN1702E3373_003135-T1	DBVPG3775_006741-T1
GF00000488	TFCN1702E3373_004393-T1	DBVPG3775_001972-T1
GF00000489	TFCN1702E3373_006483-T1	DBVPG3775_005626-T1
GF00000490	TFCN1702E3373_005482-T1	DBVPG3775_005038-T1
GF00000491	TFCN1702E3373_009936-T1	DBVPG3775_002947-T1
GF00000492	TFCN1702E3373_007298-T1	DBVPG3775_002978-T1
GF00000493	TFCN1702E3373_014702-T1	DBVPG3775_007577-T1
GF00000494	TFCN1702E3373_006348-T1	DBVPG3775_006485-T1
GF00000495	TFCN1702E3373_003277-T1	DBVPG3775_004968-T1
GF00000496	TFCN1702E3373_005441-T1	DBVPG3775_004998-T1
GF00000497	TFCN1702E3373_003334-T1	DBVPG3775_005379-T1
GF00000498	TFCN1702E3373_003376-T1	DBVPG3775_003708-T1
GF00000499	TFCN1702E3373_007432-T1	DBVPG3775_005932-T1
GF00000500	TFCN1702E3373_003556-T1	DBVPG3775_001606-T1
GF00000501	TFCN1702E3373_004620-T1	DBVPG3775_005869-T1
GF00000502	TFCN1702E3373_006291-T1	DBVPG3775_005411-T1
GF00000503	TFCN1702E3373_006658-T1	DBVPG3775_002838-T1
GF00000504	TFCN1702E3373_006531-T1	DBVPG3775_005578-T1
GF00000505	TFCN1702E3373_007726-T1	DBVPG3775_006976-T1
GF00000506	TFCN1702E3373_014264-T1	DBVPG3775_001751-T1
GF00000507	TFCN1702E3373_004036-T1	DBVPG3775_002626-T1
GF00000508	TFCN1702E3373_003793-T1	DBVPG3775_005820-T1
GF00000509	TFCN1702E3373_011487-T1	DBVPG3775_003970-T1
GF00000510	TFCN1702E3373_007476-T1	DBVPG3775_001813-T1
GF00000511	TFCN1702E3373_010322-T1	DBVPG3775_001855-T1
GF00000512	TFCN1702E3373_010463-T1	DBVPG3775_001554-T1
GF00000513	TFCN1702E3373_010250-T1	DBVPG3775_002672-T1
GF00000514	TFCN1702E3373_003913-T1	DBVPG3775_005556-T1
GF00000515	TFCN1702E3373_009131-T1	DBVPG3775_006459-T1
GF00000516	TFCN1702E3373_009517-T1	DBVPG3775_001376-T1
GF00000517	TFCN1702E3373_010809-T1	DBVPG3775_003282-T1
GF00000518	TFCN1702E3373_013584-T1	DBVPG3775_007433-T1
GF00000519	TFCN1702E3373_006383-T1	DBVPG3775_002690-T1
GF00000520	TFCN1702E3373_005036-T1	DBVPG3775_004784-T1
GF00000521	TFCN1702E3373_004366-T1	DBVPG3775_002296-T1
GF00000522	TFCN1702E3373_004350-T1	DBVPG3775_002281-T1
GF00000523	TFCN1702E3373_005852-T1	DBVPG3775_000451-T1
GF00000524	TFCN1702E3373_004210-T1	DBVPG3775_002224-T1
GF00000525	TFCN1702E3373_006094-T1	DBVPG3775_003470-T1
GF00000526	TFCN1702E3373_004386-T1	DBVPG3775_002111-T1
GF00000527	TFCN1702E3373_012510-T1	DBVPG3775_001995-T1
GF00000528	TFCN1702E3373_004451-T1	DBVPG3775_002028-T1
GF00000529	TFCN1702E3373_004877-T1	DBVPG3775_002031-T1
GF00000530	TFCN1702E3373_008686-T1	DBVPG3775_000027-T1
GF00000531	TFCN1702E3373_012376-T1	DBVPG3775_006399-T1
GF00000532	TFCN1702E3373_007747-T1	DBVPG3775_007418-T1
GF00000533	TFCN1702E3373_004530-T1	DBVPG3775_006556-T1
GF00000534	TFCN1702E3373_004531-T1	DBVPG3775_006555-T1
GF00000535	TFCN1702E3373_011493-T1	DBVPG3775_003964-T1
GF00000536	TFCN1702E3373_009824-T1	DBVPG3775_002159-T1
GF00000537	TFCN1702E3373_006135-T1	DBVPG3775_005873-T1
GF00000538	TFCN1702E3373_004627-T1	DBVPG3775_003537-T1
GF00000539	TFCN1702E3373_004851-T1	DBVPG3775_002056-T1
GF00000540	TFCN1702E3373_009982-T1	DBVPG3775_000400-T1
GF00000541	TFCN1702E3373_004721-T1	DBVPG3775_000376-T1
GF00000542	TFCN1702E3373_014501-T1	DBVPG3775_007093-T1
GF00000543	TFCN1702E3373_013936-T1	DBVPG3775_001936-T1
GF00000544	TFCN1702E3373_012665-T1	DBVPG3775_004819-T1
GF00000545	TFCN1702E3373_014191-T1	DBVPG3775_000966-T1
GF00000546	TFCN1702E3373_008971-T1	DBVPG3775_005967-T1
GF00000547	TFCN1702E3373_008434-T1	DBVPG3775_004756-T1
GF00000548	TFCN1702E3373_005112-T1	DBVPG3775_003375-T1
GF00000549	TFCN1702E3373_012653-T1	DBVPG3775_001529-T1
GF00000550	TFCN1702E3373_014214-T1	DBVPG3775_003396-T1
GF00000551	TFCN1702E3373_005168-T1	DBVPG3775_003312-T1
GF00000552	TFCN1702E3373_010788-T1	DBVPG3775_003257-T1
GF00000553	TFCN1702E3373_006613-T1	DBVPG3775_005323-T1
GF00000554	TFCN1702E3373_009313-T1	DBVPG3775_006523-T1
GF00000555	TFCN1702E3373_008115-T1	DBVPG3775_003856-T1
GF00000556	TFCN1702E3373_005359-T1	DBVPG3775_006047-T1
GF00000557	TFCN1702E3373_011932-T1	DBVPG3775_007236-T1
GF00000558	TFCN1702E3373_010587-T1	DBVPG3775_003224-T1
GF00000559	TFCN1702E3373_005533-T1	DBVPG3775_003203-T1
GF00000560	TFCN1702E3373_013241-T1	DBVPG3775_003218-T1
GF00000561	TFCN1702E3373_011281-T1	DBVPG3775_004482-T1
GF00000562	TFCN1702E3373_008750-T1	DBVPG3775_006021-T1
GF00000563	TFCN1702E3373_006025-T1	DBVPG3775_006161-T1
GF00000564	TFCN1702E3373_009091-T1	DBVPG3775_006499-T1
GF00000565	TFCN1702E3373_006340-T1	DBVPG3775_006493-T1
GF00000566	TFCN1702E3373_007122-T1	DBVPG3775_001454-T1
GF00000567	TFCN1702E3373_006476-T1	DBVPG3775_005633-T1
GF00000568	TFCN1702E3373_006489-T1	DBVPG3775_005621-T1
GF00000569	TFCN1702E3373_006600-T1	DBVPG3775_005310-T1
GF00000570	TFCN1702E3373_006604-T1	DBVPG3775_005314-T1
GF00000571	TFCN1702E3373_013979-T1	DBVPG3775_006786-T1
GF00000572	TFCN1702E3373_009741-T1	DBVPG3775_002156-T1
GF00000573	TFCN1702E3373_006712-T1	DBVPG3775_006453-T1
GF00000574	TFCN1702E3373_006743-T1	DBVPG3775_006988-T1
GF00000575	TFCN1702E3373_007086-T1	DBVPG3775_007522-T1
GF00000576	TFCN1702E3373_007524-T1	DBVPG3775_000508-T1
GF00000577	TFCN1702E3373_010315-T1	DBVPG3775_002557-T1
GF00000578	TFCN1702E3373_009723-T1	DBVPG3775_007277-T1
GF00000579	TFCN1702E3373_008515-T1	DBVPG3775_007378-T1
GF00000580	TFCN1702E3373_008537-T1	DBVPG3775_007388-T1
GF00000581	TFCN1702E3373_008625-T1	DBVPG3775_006810-T1
GF00000582	TFCN1702E3373_014161-T1	DBVPG3775_006812-T1
GF00000583	TFCN1702E3373_011505-T1	DBVPG3775_003952-T1
GF00000584	TFCN1702E3373_008714-T1	DBVPG3775_005986-T1
GF00000585	TFCN1702E3373_011814-T1	DBVPG3775_005952-T1
GF00000586	TFCN1702E3373_009299-T1	DBVPG3775_006509-T1
GF00000587	TFCN1702E3373_012703-T1	DBVPG3775_006519-T1
GF00000588	TFCN1702E3373_012697-T1	DBVPG3775_006525-T1
GF00000589	TFCN1702E3373_009317-T1	DBVPG3775_006528-T1
GF00000590	TFCN1702E3373_009688-T1	DBVPG3775_007293-T1
GF00000591	TFCN1702E3373_009742-T1	DBVPG3775_002157-T1
GF00000592	TFCN1702E3373_011805-T1	DBVPG3775_000763-T1
GF00000593	TFCN1702E3373_011180-T1	DBVPG3775_002716-T1
GF00000594	TFCN1702E3373_012329-T1	DBVPG3775_002756-T1
GF00000595	TFCN1702E3373_012656-T1	DBVPG3775_004829-T1
GF00000596	TFCN1702E3373_014223-T1	DBVPG3775_006082-T1
GF00000597	TFCN1702E3373_000562-T1	DBVPG3775_007590-T1
GF00000598	TFCN1702E3373_003681-T1	DBVPG3775_005544-T1
GF00000599	TFCN1702E3373_000049-T1	DBVPG3775_005084-T1
GF00000600	TFCN1702E3373_000114-T1	DBVPG3775_005143-T1
GF00000601	TFCN1702E3373_000124-T1	DBVPG3775_003982-T1
GF00000602	TFCN1702E3373_006977-T1	DBVPG3775_004034-T1
GF00000603	TFCN1702E3373_000212-T1	DBVPG3775_004072-T1
GF00000604	TFCN1702E3373_000260-T1	DBVPG3775_004340-T1
GF00000605	TFCN1702E3373_013210-T1	DBVPG3775_006940-T1
GF00000606	TFCN1702E3373_000376-T1	DBVPG3775_006955-T1
GF00000607	TFCN1702E3373_000444-T1	DBVPG3775_003161-T1
GF00000608	TFCN1702E3373_000982-T1	DBVPG3775_003153-T1
GF00000609	TFCN1702E3373_000455-T1	DBVPG3775_003151-T1
GF00000610	TFCN1702E3373_001005-T1	DBVPG3775_003132-T1
GF00000611	TFCN1702E3373_007161-T1	DBVPG3775_003127-T1
GF00000612	TFCN1702E3373_000494-T1	DBVPG3775_003111-T1
GF00000613	TFCN1702E3373_007197-T1	DBVPG3775_003088-T1
GF00000614	TFCN1702E3373_000522-T1	DBVPG3775_003086-T1
GF00000615	TFCN1702E3373_003095-T1	DBVPG3775_006696-T1
GF00000616	TFCN1702E3373_004391-T1	DBVPG3775_001970-T1
GF00000617	TFCN1702E3373_007206-T1	DBVPG3775_003080-T1
GF00000618	TFCN1702E3373_000532-T1	DBVPG3775_003076-T1
GF00000619	TFCN1702E3373_005647-T1	DBVPG3775_001675-T1
GF00000620	TFCN1702E3373_000634-T1	DBVPG3775_000101-T1
GF00000621	TFCN1702E3373_006050-T1	DBVPG3775_007189-T1
GF00000622	TFCN1702E3373_002900-T1	DBVPG3775_005362-T1
GF00000623	TFCN1702E3373_009860-T1	DBVPG3775_000196-T1
GF00000624	TFCN1702E3373_005649-T1	DBVPG3775_006809-T1
GF00000625	TFCN1702E3373_004218-T1	DBVPG3775_005476-T1
GF00000626	TFCN1702E3373_001110-T1	DBVPG3775_001191-T1
GF00000627	TFCN1702E3373_001506-T1	DBVPG3775_002367-T1
GF00000628	TFCN1702E3373_005597-T1	DBVPG3775_001728-T1
GF00000629	TFCN1702E3373_001171-T1	DBVPG3775_001126-T1
GF00000630	TFCN1702E3373_003457-T1	DBVPG3775_001117-T1
GF00000631	TFCN1702E3373_001190-T1	DBVPG3775_001106-T1
GF00000632	TFCN1702E3373_002050-T1	DBVPG3775_001045-T1
GF00000633	TFCN1702E3373_011187-T1	DBVPG3775_002723-T1
GF00000634	TFCN1702E3373_001356-T1	DBVPG3775_003782-T1
GF00000635	TFCN1702E3373_001375-T1	DBVPG3775_003802-T1
GF00000636	TFCN1702E3373_001421-T1	DBVPG3775_006325-T1
GF00000637	TFCN1702E3373_010199-T1	DBVPG3775_006286-T1
GF00000638	TFCN1702E3373_008469-T1	DBVPG3775_004722-T1
GF00000639	TFCN1702E3373_001526-T1	DBVPG3775_002391-T1
GF00000640	TFCN1702E3373_012071-T1	DBVPG3775_002398-T1
GF00000641	TFCN1702E3373_009355-T1	DBVPG3775_002465-T1
GF00000642	TFCN1702E3373_005815-T1	DBVPG3775_000546-T1
GF00000643	TFCN1702E3373_011822-T1	DBVPG3775_000781-T1
GF00000644	TFCN1702E3373_011481-T1	DBVPG3775_000811-T1
GF00000645	TFCN1702E3373_011745-T1	DBVPG3775_000836-T1
GF00000646	TFCN1702E3373_009551-T1	DBVPG3775_000860-T1
GF00000647	TFCN1702E3373_001770-T1	DBVPG3775_000871-T1
GF00000648	TFCN1702E3373_009570-T1	DBVPG3775_000878-T1
GF00000649	TFCN1702E3373_001829-T1	DBVPG3775_000934-T1
GF00000650	TFCN1702E3373_009641-T1	DBVPG3775_004436-T1
GF00000651	TFCN1702E3373_001957-T1	DBVPG3775_004154-T1
GF00000652	TFCN1702E3373_004986-T1	DBVPG3775_004179-T1
GF00000653	TFCN1702E3373_002056-T1	DBVPG3775_005252-T1
GF00000654	TFCN1702E3373_002102-T1	DBVPG3775_002085-T1
GF00000655	TFCN1702E3373_012518-T1	DBVPG3775_005162-T1
GF00000656	TFCN1702E3373_002330-T1	DBVPG3775_004878-T1
GF00000657	TFCN1702E3373_007521-T1	DBVPG3775_000511-T1
GF00000658	TFCN1702E3373_003959-T1	DBVPG3775_001380-T1
GF00000659	TFCN1702E3373_005663-T1	DBVPG3775_001657-T1
GF00000660	TFCN1702E3373_014268-T1	DBVPG3775_004469-T1
GF00000661	TFCN1702E3373_012471-T1	DBVPG3775_006798-T1
GF00000662	TFCN1702E3373_007580-T1	DBVPG3775_000596-T1
GF00000663	TFCN1702E3373_002608-T1	DBVPG3775_000605-T1
GF00000664	TFCN1702E3373_002611-T1	DBVPG3775_000608-T1
GF00000665	TFCN1702E3373_012350-T1	DBVPG3775_003569-T1
GF00000666	TFCN1702E3373_011314-T1	DBVPG3775_000621-T1
GF00000667	TFCN1702E3373_011317-T1	DBVPG3775_000625-T1
GF00000668	TFCN1702E3373_002632-T1	DBVPG3775_000629-T1
GF00000669	TFCN1702E3373_002639-T1	DBVPG3775_000635-T1
GF00000670	TFCN1702E3373_013056-T1	DBVPG3775_000666-T1
GF00000671	TFCN1702E3373_002702-T1	DBVPG3775_000697-T1
GF00000672	TFCN1702E3373_002737-T1	DBVPG3775_004276-T1
GF00000673	TFCN1702E3373_002757-T1	
GF00000674	TFCN1702E3373_002891-T1	DBVPG3775_001306-T1
GF00000675	TFCN1702E3373_007337-T1	DBVPG3775_001296-T1
GF00000676	TFCN1702E3373_011000-T1	DBVPG3775_001245-T1
GF00000677	TFCN1702E3373_006254-T1	DBVPG3775_003650-T1
GF00000678	TFCN1702E3373_006255-T1	DBVPG3775_006338-T1
GF00000679	TFCN1702E3373_006234-T1	DBVPG3775_003671-T1
GF00000680	TFCN1702E3373_003131-T1	DBVPG3775_006737-T1
GF00000681	TFCN1702E3373_003132-T1	DBVPG3775_006738-T1
GF00000682	TFCN1702E3373_009271-T1	DBVPG3775_002895-T1
GF00000683	TFCN1702E3373_007087-T1	DBVPG3775_007524-T1
GF00000684	TFCN1702E3373_009940-T1	DBVPG3775_002943-T1
GF00000685	TFCN1702E3373_007297-T1	DBVPG3775_002979-T1
GF00000686	TFCN1702E3373_012929-T1	DBVPG3775_007179-T1
GF00000687	TFCN1702E3373_012361-T1	DBVPG3775_003559-T1
GF00000688	TFCN1702E3373_007279-T1	DBVPG3775_002998-T1
GF00000689	TFCN1702E3373_007275-T1	DBVPG3775_003003-T1
GF00000690	TFCN1702E3373_005418-T1	
GF00000691	TFCN1702E3373_003355-T1	DBVPG3775_005043-T1
GF00000692	TFCN1702E3373_011774-T1	DBVPG3775_003703-T1
GF00000693	TFCN1702E3373_003525-T1	DBVPG3775_001574-T1
GF00000694	TFCN1702E3373_011050-T1	DBVPG3775_001623-T1
GF00000695	TFCN1702E3373_011044-T1	DBVPG3775_001630-T1
GF00000696	TFCN1702E3373_006281-T1	DBVPG3775_005399-T1
GF00000697	TFCN1702E3373_003709-T1	DBVPG3775_005512-T1
GF00000698	TFCN1702E3373_005374-T1	DBVPG3775_006062-T1
GF00000699	TFCN1702E3373_006725-T1	DBVPG3775_002569-T1
GF00000700	TFCN1702E3373_003838-T1	DBVPG3775_001830-T1
GF00000701	TFCN1702E3373_007601-T1	DBVPG3775_004602-T1
GF00000702	TFCN1702E3373_006822-T1	DBVPG3775_005771-T1
GF00000703	TFCN1702E3373_003888-T1	DBVPG3775_006814-T1
GF00000704	TFCN1702E3373_009235-T1	DBVPG3775_001887-T1
GF00000705	TFCN1702E3373_011983-T1	DBVPG3775_005563-T1
GF00000706	TFCN1702E3373_014491-T1	DBVPG3775_005668-T1
GF00000707	TFCN1702E3373_003940-T1	DBVPG3775_001744-T1
GF00000708	TFCN1702E3373_009509-T1	DBVPG3775_001367-T1
GF00000709	TFCN1702E3373_006417-T1	DBVPG3775_001433-T1
GF00000710	TFCN1702E3373_010256-T1	DBVPG3775_002678-T1
GF00000711	TFCN1702E3373_011675-T1	DBVPG3775_002700-T1
GF00000712	TFCN1702E3373_004198-T1	DBVPG3775_002239-T1
GF00000713	TFCN1702E3373_009787-T1	DBVPG3775_002202-T1
GF00000714	TFCN1702E3373_004397-T1	DBVPG3775_001976-T1
GF00000715	TFCN1702E3373_014663-T1	DBVPG3775_007566-T1
GF00000716	TFCN1702E3373_012619-T1	DBVPG3775_007428-T1
GF00000717	TFCN1702E3373_004519-T1	DBVPG3775_006568-T1
GF00000718	TFCN1702E3373_004539-T1	DBVPG3775_003045-T1
GF00000719	TFCN1702E3373_004558-T1	DBVPG3775_003027-T1
GF00000720	TFCN1702E3373_011908-T1	DBVPG3775_004575-T1
GF00000721	TFCN1702E3373_004749-T1	DBVPG3775_000347-T1
GF00000722	TFCN1702E3373_005025-T1	DBVPG3775_004797-T1
GF00000723	TFCN1702E3373_005037-T1	DBVPG3775_004783-T1
GF00000724	TFCN1702E3373_008466-T1	DBVPG3775_004725-T1
GF00000725	TFCN1702E3373_005139-T1	DBVPG3775_003343-T1
GF00000726	TFCN1702E3373_008103-T1	DBVPG3775_003844-T1
GF00000727	TFCN1702E3373_005386-T1	DBVPG3775_006074-T1
GF00000728	TFCN1702E3373_005405-T1	DBVPG3775_004963-T1
GF00000729	TFCN1702E3373_005535-T1	DBVPG3775_003207-T1
GF00000730	TFCN1702E3373_005652-T1	DBVPG3775_001670-T1
GF00000731	TFCN1702E3373_011891-T1	DBVPG3775_004558-T1
GF00000732	TFCN1702E3373_005812-T1	DBVPG3775_000543-T1
GF00000733	TFCN1702E3373_008033-T1	DBVPG3775_006158-T1
GF00000734	TFCN1702E3373_008026-T1	DBVPG3775_006151-T1
GF00000735	TFCN1702E3373_008060-T1	DBVPG3775_004668-T1
GF00000736	TFCN1702E3373_012736-T1	DBVPG3775_005383-T1
GF00000737	TFCN1702E3373_006318-T1	DBVPG3775_005366-T1
GF00000738	TFCN1702E3373_008550-T1	DBVPG3775_001476-T1
GF00000739	TFCN1702E3373_008908-T1	DBVPG3775_007344-T1
GF00000740	TFCN1702E3373_008887-T1	DBVPG3775_005622-T1
GF00000741	TFCN1702E3373_008270-T1	DBVPG3775_004533-T1
GF00000742	TFCN1702E3373_014337-T1	DBVPG3775_006442-T1
GF00000743	TFCN1702E3373_006848-T1	DBVPG3775_005797-T1
GF00000744	TFCN1702E3373_007625-T1	DBVPG3775_004627-T1
GF00000745	TFCN1702E3373_012963-T1	DBVPG3775_000433-T1
GF00000746	TFCN1702E3373_007897-T1	DBVPG3775_002074-T1
GF00000747	TFCN1702E3373_011286-T1	DBVPG3775_004488-T1
GF00000748	TFCN1702E3373_008251-T1	DBVPG3775_004515-T1
GF00000749	TFCN1702E3373_010519-T1	DBVPG3775_005656-T1
GF00000750	TFCN1702E3373_008327-T1	DBVPG3775_007285-T1
GF00000751	TFCN1702E3373_009712-T1	DBVPG3775_007265-T1
GF00000752	TFCN1702E3373_008639-T1	DBVPG3775_007439-T1
GF00000753	TFCN1702E3373_008678-T1	DBVPG3775_000019-T1
GF00000754	TFCN1702E3373_013356-T1	DBVPG3775_000741-T1
GF00000755	TFCN1702E3373_010308-T1	DBVPG3775_006401-T1
GF00000756	TFCN1702E3373_010797-T1	DBVPG3775_003268-T1
GF00000757	TFCN1702E3373_012956-T1	DBVPG3775_003286-T1
GF00000758	TFCN1702E3373_014352-T1	DBVPG3775_007500-T1
GF00000759	TFCN1702E3373_012454-T1	DBVPG3775_006753-T1
GF00000760	TFCN1702E3373_012455-T1	DBVPG3775_006767-T1
GF00000761	TFCN1702E3373_013553-T1	DBVPG3775_002339-T1
GF00000762	TFCN1702E3373_013285-T1	DBVPG3775_007015-T1
GF00000763	TFCN1702E3373_005653-T1	DBVPG3775_001667-T1
GF00000764	TFCN1702E3373_000555-T1	DBVPG3775_003053-T1
GF00000765	TFCN1702E3373_000560-T1	DBVPG3775_007570-T1
GF00000766	TFCN1702E3373_000542-T1	DBVPG3775_003066-T1
GF00000767	TFCN1702E3373_000014-T1	DBVPG3775_005049-T1
GF00000768	TFCN1702E3373_012440-T1	DBVPG3775_006235-T1
GF00000769	TFCN1702E3373_014360-T1	DBVPG3775_004686-T1
GF00000770	TFCN1702E3373_011648-T1	DBVPG3775_003245-T1
GF00000771	TFCN1702E3373_010044-T1	DBVPG3775_005065-T1
GF00000772	TFCN1702E3373_012410-T1	DBVPG3775_005133-T1
