	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa
GF00000138	DBVPG3775_003742-T1, DBVPG3775_003379-T1, DBVPG3775_003738-T1, DBVPG3775_006935-T1
GF00000139	DBVPG3775_005157-T1, DBVPG3775_007149-T1, DBVPG3775_007148-T1, DBVPG3775_005156-T1
GF00000140	DBVPG3775_002923-T1, DBVPG3775_000842-T1, DBVPG3775_004133-T1, DBVPG3775_001007-T1
GF00000141	DBVPG3775_003686-T1, DBVPG3775_002295-T1, DBVPG3775_002294-T1, DBVPG3775_001027-T1
GF00000142	DBVPG3775_006476-T1, DBVPG3775_007189-T1, DBVPG3775_004231-T1, DBVPG3775_001636-T1
GF00000143	DBVPG3775_005163-T1, DBVPG3775_003252-T1, DBVPG3775_006910-T1, DBVPG3775_003900-T1
GF00000144	DBVPG3775_004122-T1, DBVPG3775_006421-T1, DBVPG3775_004121-T1, DBVPG3775_001123-T1
GF00000145	DBVPG3775_001480-T1, DBVPG3775_007424-T1, DBVPG3775_002309-T1, DBVPG3775_001055-T1
GF00000146	DBVPG3775_007459-T1, DBVPG3775_007038-T1, DBVPG3775_001649-T1, DBVPG3775_002626-T1
GF00000147	DBVPG3775_001215-T1, DBVPG3775_003741-T1, DBVPG3775_001216-T1, DBVPG3775_001214-T1
GF00000148	DBVPG3775_000398-T1, DBVPG3775_000399-T1, DBVPG3775_000360-T1, DBVPG3775_000361-T1
GF00000149	DBVPG3775_001549-T1, DBVPG3775_003210-T1, DBVPG3775_001553-T1, DBVPG3775_003209-T1
GF00000150	DBVPG3775_004766-T1, DBVPG3775_004754-T1, DBVPG3775_004753-T1, DBVPG3775_004751-T1
GF00000151	DBVPG3775_002336-T1, DBVPG3775_005078-T1, DBVPG3775_003024-T1, DBVPG3775_005079-T1
GF00000152	DBVPG3775_001934-T1, DBVPG3775_007110-T1, DBVPG3775_002276-T1, DBVPG3775_000814-T1
GF00000153	DBVPG3775_001483-T1, DBVPG3775_006076-T1, DBVPG3775_001128-T1
GF00000154	DBVPG3775_002812-T1, DBVPG3775_004630-T1, DBVPG3775_007584-T1
GF00000155	DBVPG3775_000966-T1, DBVPG3775_004795-T1, DBVPG3775_003242-T1
GF00000156	DBVPG3775_004544-T1, DBVPG3775_006324-T1, DBVPG3775_002049-T1
GF00000157	DBVPG3775_002835-T1, DBVPG3775_003607-T1, DBVPG3775_007309-T1
GF00000158	DBVPG3775_004116-T1, DBVPG3775_005231-T1, DBVPG3775_001203-T1
GF00000159	DBVPG3775_001230-T1, DBVPG3775_004193-T1, DBVPG3775_004609-T1
GF00000160	DBVPG3775_001970-T1, DBVPG3775_001998-T1, DBVPG3775_003947-T1
GF00000161	DBVPG3775_006924-T1, DBVPG3775_001610-T1, DBVPG3775_003243-T1
GF00000162	DBVPG3775_001795-T1, DBVPG3775_005795-T1, DBVPG3775_007086-T1
GF00000163	DBVPG3775_000268-T1, DBVPG3775_003291-T1, DBVPG3775_003340-T1
GF00000164	DBVPG3775_004712-T1, DBVPG3775_006485-T1, DBVPG3775_004956-T1
GF00000165	DBVPG3775_002326-T1, DBVPG3775_002313-T1, DBVPG3775_002312-T1
GF00000166	DBVPG3775_003020-T1, DBVPG3775_003229-T1, DBVPG3775_003883-T1
GF00000167	DBVPG3775_003586-T1, DBVPG3775_006548-T1, DBVPG3775_003523-T1
GF00000168	DBVPG3775_005367-T1, DBVPG3775_004575-T1, DBVPG3775_003019-T1
GF00000169	DBVPG3775_003167-T1, DBVPG3775_001039-T1, DBVPG3775_003893-T1
GF00000170	DBVPG3775_001803-T1, DBVPG3775_005869-T1, DBVPG3775_001591-T1
GF00000171	DBVPG3775_001393-T1, DBVPG3775_001213-T1, DBVPG3775_004894-T1
GF00000172	DBVPG3775_007520-T1, DBVPG3775_000139-T1, DBVPG3775_002798-T1
GF00000173	DBVPG3775_005477-T1, DBVPG3775_001452-T1, DBVPG3775_003645-T1
GF00000174	DBVPG3775_003635-T1, DBVPG3775_003422-T1, DBVPG3775_006488-T1
GF00000175	DBVPG3775_007454-T1, DBVPG3775_005485-T1, DBVPG3775_001957-T1
GF00000176	DBVPG3775_005466-T1, DBVPG3775_001266-T1, DBVPG3775_005177-T1
GF00000177	DBVPG3775_004977-T1, DBVPG3775_006913-T1, DBVPG3775_001388-T1
GF00000178	DBVPG3775_006331-T1, DBVPG3775_007008-T1, DBVPG3775_003098-T1
GF00000179	DBVPG3775_000449-T1, DBVPG3775_005294-T1, DBVPG3775_005120-T1
GF00000180	DBVPG3775_001140-T1, DBVPG3775_000738-T1, DBVPG3775_003043-T1
GF00000181	DBVPG3775_004819-T1, DBVPG3775_005796-T1, DBVPG3775_007487-T1
GF00000182	DBVPG3775_003255-T1, DBVPG3775_006879-T1, DBVPG3775_003451-T1
GF00000183	DBVPG3775_003411-T1, DBVPG3775_003230-T1, DBVPG3775_000174-T1
GF00000184	DBVPG3775_006806-T1, DBVPG3775_002890-T1, DBVPG3775_004757-T1
GF00000185	DBVPG3775_002917-T1, DBVPG3775_002813-T1, DBVPG3775_002077-T1
GF00000186	DBVPG3775_001256-T1, DBVPG3775_003327-T1, DBVPG3775_004333-T1
GF00000187	DBVPG3775_007063-T1, DBVPG3775_004479-T1, DBVPG3775_003706-T1
GF00000188	DBVPG3775_002037-T1, DBVPG3775_007421-T1, DBVPG3775_006669-T1
GF00000189	DBVPG3775_005792-T1, DBVPG3775_006662-T1, DBVPG3775_002486-T1
GF00000190	DBVPG3775_004833-T1, DBVPG3775_007364-T1, DBVPG3775_002664-T1
GF00000191	DBVPG3775_003234-T1, DBVPG3775_003358-T1, DBVPG3775_005894-T1
GF00000192	DBVPG3775_005359-T1, DBVPG3775_006968-T1, DBVPG3775_002373-T1
GF00000193	DBVPG3775_006577-T1, DBVPG3775_006416-T1, DBVPG3775_001662-T1
GF00000194	DBVPG3775_002488-T1, DBVPG3775_007489-T1, DBVPG3775_001533-T1
GF00000195	DBVPG3775_001816-T1, DBVPG3775_006264-T1, DBVPG3775_007531-T1
GF00000196	DBVPG3775_007423-T1, DBVPG3775_002878-T1, DBVPG3775_002406-T1
GF00000197	DBVPG3775_006959-T1, DBVPG3775_006224-T1, DBVPG3775_006226-T1
GF00000198	DBVPG3775_004459-T1, DBVPG3775_002064-T1, DBVPG3775_002695-T1
GF00000199	DBVPG3775_006220-T1, DBVPG3775_006217-T1, DBVPG3775_006218-T1
GF00000200	DBVPG3775_003496-T1, DBVPG3775_002904-T1, DBVPG3775_006354-T1
GF00000201	DBVPG3775_005742-T1, DBVPG3775_001657-T1, DBVPG3775_004403-T1
GF00000202	DBVPG3775_003302-T1, DBVPG3775_003299-T1, DBVPG3775_004873-T1
GF00000203	DBVPG3775_000035-T1, DBVPG3775_005626-T1, DBVPG3775_005569-T1
GF00000204	DBVPG3775_001058-T1, DBVPG3775_003861-T1, DBVPG3775_004635-T1
GF00000205	DBVPG3775_002420-T1, DBVPG3775_003877-T1, DBVPG3775_004732-T1
GF00000206	DBVPG3775_003134-T1, DBVPG3775_003941-T1, DBVPG3775_002944-T1
GF00000207	DBVPG3775_006248-T1, DBVPG3775_003709-T1, DBVPG3775_006250-T1
GF00000208	DBVPG3775_000978-T1, DBVPG3775_000977-T1, DBVPG3775_000976-T1
GF00000209	DBVPG3775_006611-T1, DBVPG3775_006610-T1, DBVPG3775_004651-T1
GF00000210	DBVPG3775_003169-T1, DBVPG3775_001414-T1, DBVPG3775_005510-T1
GF00000211	DBVPG3775_006133-T1, DBVPG3775_002311-T1, DBVPG3775_005334-T1
GF00000212	DBVPG3775_004682-T1, DBVPG3775_005645-T1, DBVPG3775_000314-T1
GF00000213	DBVPG3775_005603-T1, DBVPG3775_005604-T1, DBVPG3775_000786-T1
GF00000214	DBVPG3775_003018-T1, DBVPG3775_001627-T1, DBVPG3775_006693-T1
GF00000215	DBVPG3775_005701-T1, DBVPG3775_001020-T1, DBVPG3775_007369-T1
GF00000216	DBVPG3775_006438-T1, DBVPG3775_006265-T1, DBVPG3775_004127-T1
GF00000217	DBVPG3775_002256-T1, DBVPG3775_006591-T1, DBVPG3775_006590-T1
GF00000218	DBVPG3775_002985-T1, DBVPG3775_006573-T1, DBVPG3775_002986-T1
GF00000219	DBVPG3775_003884-T1, DBVPG3775_000105-T1, DBVPG3775_000960-T1
GF00000220	DBVPG3775_002946-T1, DBVPG3775_007022-T1, DBVPG3775_000633-T1
GF00000221	DBVPG3775_005661-T1, DBVPG3775_005109-T1, DBVPG3775_004886-T1
GF00000222	DBVPG3775_004882-T1, DBVPG3775_004809-T1, DBVPG3775_004810-T1
GF00000223	DBVPG3775_004860-T1, DBVPG3775_004253-T1, DBVPG3775_004861-T1
GF00000224	DBVPG3775_000899-T1, DBVPG3775_007395-T1, DBVPG3775_006178-T1
GF00000225	DBVPG3775_001962-T1, DBVPG3775_001087-T1, DBVPG3775_000826-T1
GF00000226	DBVPG3775_002585-T1, DBVPG3775_002587-T1, DBVPG3775_002586-T1
GF00000227	DBVPG3775_005767-T1, DBVPG3775_002851-T1, DBVPG3775_002484-T1
GF00000228	DBVPG3775_000249-T1, DBVPG3775_000250-T1, DBVPG3775_000248-T1
GF00000229	DBVPG3775_004760-T1, DBVPG3775_004736-T1, DBVPG3775_004940-T1
GF00000230	DBVPG3775_001380-T1, DBVPG3775_004378-T1, DBVPG3775_001379-T1
GF00000231	DBVPG3775_004335-T1, DBVPG3775_000032-T1, DBVPG3775_006255-T1
GF00000232	DBVPG3775_004731-T1, DBVPG3775_004145-T1, DBVPG3775_004788-T1
GF00000233	DBVPG3775_006643-T1, DBVPG3775_006658-T1, DBVPG3775_006659-T1
GF00000234	DBVPG3775_007537-T1, DBVPG3775_005932-T1, DBVPG3775_001171-T1
GF00000235	DBVPG3775_002677-T1, DBVPG3775_003108-T1, DBVPG3775_002543-T1
GF00000236	DBVPG3775_006015-T1, DBVPG3775_001101-T1, DBVPG3775_000627-T1
GF00000237	DBVPG3775_000844-T1, DBVPG3775_002530-T1, DBVPG3775_002937-T1
GF00000238	DBVPG3775_005295-T1, DBVPG3775_004665-T1, DBVPG3775_005266-T1
GF00000239	DBVPG3775_001025-T1, DBVPG3775_000773-T1, DBVPG3775_000764-T1
GF00000240	DBVPG3775_000024-T1, DBVPG3775_005942-T1, DBVPG3775_001340-T1
GF00000241	DBVPG3775_007223-T1, DBVPG3775_000858-T1, DBVPG3775_007207-T1
GF00000242	DBVPG3775_002977-T1, DBVPG3775_000343-T1, DBVPG3775_005884-T1
GF00000243	DBVPG3775_001851-T1, DBVPG3775_001834-T1, DBVPG3775_001852-T1
GF00000244	DBVPG3775_000599-T1, DBVPG3775_002573-T1, DBVPG3775_007163-T1
GF00000245	DBVPG3775_006356-T1, DBVPG3775_006357-T1, DBVPG3775_005235-T1
GF00000246	DBVPG3775_004250-T1, DBVPG3775_005534-T1, DBVPG3775_004249-T1
GF00000247	DBVPG3775_004358-T1, DBVPG3775_001832-T1, DBVPG3775_003198-T1
GF00000248	DBVPG3775_004503-T1, DBVPG3775_001949-T1, DBVPG3775_003084-T1
GF00000249	DBVPG3775_004876-T1, DBVPG3775_003821-T1, DBVPG3775_003822-T1
GF00000250	DBVPG3775_002754-T1, DBVPG3775_002756-T1, DBVPG3775_002757-T1
GF00000251	DBVPG3775_002291-T1, DBVPG3775_006500-T1, DBVPG3775_001918-T1
GF00000252	DBVPG3775_007246-T1, DBVPG3775_007244-T1, DBVPG3775_007245-T1
GF00000253	DBVPG3775_000831-T1, DBVPG3775_004549-T1, DBVPG3775_007510-T1
GF00000254	DBVPG3775_007372-T1, DBVPG3775_000934-T1, DBVPG3775_000907-T1
GF00000255	DBVPG3775_000632-T1, DBVPG3775_006242-T1, DBVPG3775_004904-T1
GF00000256	DBVPG3775_002596-T1, DBVPG3775_002601-T1, DBVPG3775_002591-T1
GF00000257	DBVPG3775_002270-T1, DBVPG3775_002271-T1, DBVPG3775_000219-T1
GF00000258	DBVPG3775_000258-T1, DBVPG3775_005711-T1, DBVPG3775_005710-T1
GF00000259	DBVPG3775_006850-T1, DBVPG3775_006209-T1, DBVPG3775_007347-T1
GF00000260	DBVPG3775_001416-T1, DBVPG3775_001505-T1, DBVPG3775_005441-T1
GF00000261	DBVPG3775_002755-T1, DBVPG3775_002752-T1, DBVPG3775_002753-T1
GF00000262	DBVPG3775_005233-T1, DBVPG3775_006439-T1, DBVPG3775_000793-T1
GF00000263	DBVPG3775_002317-T1, DBVPG3775_002333-T1, DBVPG3775_002318-T1
GF00000264	DBVPG3775_007575-T1, DBVPG3775_007602-T1, DBVPG3775_007581-T1
GF00000265	DBVPG3775_001829-T1, DBVPG3775_002569-T1, DBVPG3775_007473-T1
GF00000266	DBVPG3775_003301-T1, DBVPG3775_001606-T1, DBVPG3775_001576-T1
GF00000267	DBVPG3775_001961-T1, DBVPG3775_007333-T1, DBVPG3775_003853-T1
GF00000268	DBVPG3775_004085-T1, DBVPG3775_002667-T1, DBVPG3775_004137-T1
GF00000269	DBVPG3775_003273-T1, DBVPG3775_003274-T1, DBVPG3775_003277-T1
GF00000270	DBVPG3775_003643-T1, DBVPG3775_003642-T1, DBVPG3775_006649-T1
GF00000271	DBVPG3775_007442-T1, DBVPG3775_004202-T1, DBVPG3775_004450-T1
GF00000272	DBVPG3775_004350-T1, DBVPG3775_007408-T1, DBVPG3775_007168-T1
GF00000273	DBVPG3775_004803-T1, DBVPG3775_004545-T1, DBVPG3775_000406-T1
GF00000274	DBVPG3775_004056-T1, DBVPG3775_007188-T1, DBVPG3775_004892-T1
GF00000275	DBVPG3775_006722-T1, DBVPG3775_003601-T1, DBVPG3775_003602-T1
GF00000276	DBVPG3775_006214-T1, DBVPG3775_006705-T1, DBVPG3775_001767-T1
GF00000277	DBVPG3775_000881-T1, DBVPG3775_001163-T1, DBVPG3775_004888-T1
GF00000278	DBVPG3775_005668-T1, DBVPG3775_001338-T1, DBVPG3775_001339-T1
GF00000279	DBVPG3775_002833-T1, DBVPG3775_005546-T1, DBVPG3775_000140-T1
GF00000280	DBVPG3775_005750-T1, DBVPG3775_000312-T1, DBVPG3775_005957-T1
GF00000281	DBVPG3775_005475-T1, DBVPG3775_006362-T1, DBVPG3775_006100-T1
GF00000282	DBVPG3775_003503-T1, DBVPG3775_003502-T1, DBVPG3775_003501-T1
GF00000283	DBVPG3775_000439-T1, DBVPG3775_006472-T1, DBVPG3775_006670-T1
GF00000284	DBVPG3775_004538-T1, DBVPG3775_000103-T1, DBVPG3775_004097-T1
GF00000285	DBVPG3775_004966-T1, DBVPG3775_004960-T1, DBVPG3775_004965-T1
GF00000286	DBVPG3775_005669-T1, DBVPG3775_001336-T1, DBVPG3775_001337-T1
GF00000287	DBVPG3775_004963-T1, DBVPG3775_004962-T1, DBVPG3775_004961-T1
GF00000288	DBVPG3775_002832-T1, DBVPG3775_005082-T1, DBVPG3775_001843-T1
GF00000289	DBVPG3775_004765-T1, DBVPG3775_004721-T1, DBVPG3775_004818-T1
GF00000290	DBVPG3775_004387-T1, DBVPG3775_004392-T1, DBVPG3775_002914-T1
GF00000291	DBVPG3775_000375-T1, DBVPG3775_000376-T1, DBVPG3775_000379-T1
GF00000292	DBVPG3775_001371-T1, DBVPG3775_001374-T1, DBVPG3775_001377-T1
GF00000293	DBVPG3775_001097-T1, DBVPG3775_002965-T1, DBVPG3775_006304-T1
GF00000294	DBVPG3775_005692-T1, DBVPG3775_004711-T1, DBVPG3775_005691-T1
GF00000295	DBVPG3775_001670-T1, DBVPG3775_001669-T1, DBVPG3775_001687-T1
GF00000296	DBVPG3775_006896-T1, DBVPG3775_006898-T1, DBVPG3775_006897-T1
GF00000297	DBVPG3775_000730-T1, DBVPG3775_000728-T1, DBVPG3775_000729-T1
GF00000298	DBVPG3775_006082-T1, DBVPG3775_006402-T1, DBVPG3775_006080-T1
GF00000299	DBVPG3775_001517-T1, DBVPG3775_005435-T1, DBVPG3775_001403-T1
GF00000300	DBVPG3775_007590-T1, DBVPG3775_003066-T1, DBVPG3775_005044-T1
GF00000301	DBVPG3775_007187-T1, DBVPG3775_005967-T1, DBVPG3775_004763-T1
GF00000302	DBVPG3775_005805-T1, DBVPG3775_006741-T1, DBVPG3775_006111-T1
GF00000303	DBVPG3775_003677-T1, DBVPG3775_002361-T1, DBVPG3775_000999-T1
GF00000304	DBVPG3775_001751-T1, DBVPG3775_001764-T1, DBVPG3775_001765-T1
GF00000305	DBVPG3775_000475-T1, DBVPG3775_007556-T1
GF00000306	DBVPG3775_002451-T1, DBVPG3775_006874-T1
GF00000307	DBVPG3775_003968-T1, DBVPG3775_005483-T1
GF00000308	DBVPG3775_005791-T1, DBVPG3775_003707-T1
GF00000309	DBVPG3775_003782-T1, DBVPG3775_000759-T1
GF00000310	DBVPG3775_000721-T1, DBVPG3775_005346-T1
GF00000311	DBVPG3775_001945-T1, DBVPG3775_003599-T1
GF00000312	DBVPG3775_000713-T1, DBVPG3775_005572-T1
GF00000313	DBVPG3775_000546-T1, DBVPG3775_002491-T1
GF00000314	DBVPG3775_004275-T1, DBVPG3775_000554-T1
GF00000315	DBVPG3775_002516-T1, DBVPG3775_000778-T1
GF00000316	DBVPG3775_003770-T1, DBVPG3775_006147-T1
GF00000317	DBVPG3775_002458-T1, DBVPG3775_006212-T1
GF00000318	DBVPG3775_000208-T1, DBVPG3775_001089-T1
GF00000319	DBVPG3775_002056-T1, DBVPG3775_000414-T1
GF00000320	DBVPG3775_000701-T1, DBVPG3775_006998-T1
GF00000321	DBVPG3775_003386-T1, DBVPG3775_004348-T1
GF00000322	DBVPG3775_004922-T1, DBVPG3775_006594-T1
GF00000323	DBVPG3775_005812-T1, DBVPG3775_000179-T1
GF00000324	DBVPG3775_006843-T1, DBVPG3775_006842-T1
GF00000325	DBVPG3775_001804-T1, DBVPG3775_007359-T1
GF00000326	DBVPG3775_006576-T1, DBVPG3775_005228-T1
GF00000327	DBVPG3775_007522-T1, DBVPG3775_002730-T1
GF00000328	DBVPG3775_006738-T1, DBVPG3775_001748-T1
GF00000329	DBVPG3775_005594-T1, DBVPG3775_007263-T1
GF00000330	DBVPG3775_004935-T1, DBVPG3775_002266-T1
GF00000331	DBVPG3775_003143-T1, DBVPG3775_003180-T1
GF00000332	DBVPG3775_002675-T1, DBVPG3775_002642-T1
GF00000333	DBVPG3775_003863-T1, DBVPG3775_000400-T1
GF00000334	DBVPG3775_005062-T1, DBVPG3775_005238-T1
GF00000335	DBVPG3775_003845-T1, DBVPG3775_003027-T1
GF00000336	DBVPG3775_005550-T1, DBVPG3775_006459-T1
GF00000337	DBVPG3775_000695-T1, DBVPG3775_004730-T1
GF00000338	DBVPG3775_000345-T1, DBVPG3775_006841-T1
GF00000339	DBVPG3775_005315-T1, DBVPG3775_005314-T1
GF00000340	DBVPG3775_003236-T1, DBVPG3775_007018-T1
GF00000341	DBVPG3775_006519-T1, DBVPG3775_006520-T1
GF00000342	DBVPG3775_006812-T1, DBVPG3775_006811-T1
GF00000343	DBVPG3775_004513-T1, DBVPG3775_006556-T1
GF00000344	DBVPG3775_001995-T1, DBVPG3775_004739-T1
GF00000345	DBVPG3775_001718-T1, DBVPG3775_001717-T1
GF00000346	DBVPG3775_002054-T1, DBVPG3775_007202-T1
GF00000347	DBVPG3775_004566-T1, DBVPG3775_005717-T1
GF00000348	DBVPG3775_001201-T1, DBVPG3775_002006-T1
GF00000349	DBVPG3775_005850-T1, DBVPG3775_002159-T1
GF00000350	DBVPG3775_003362-T1, DBVPG3775_005254-T1
GF00000351	DBVPG3775_001554-T1, DBVPG3775_001872-T1
GF00000352	DBVPG3775_005845-T1, DBVPG3775_006039-T1
GF00000353	DBVPG3775_001698-T1, DBVPG3775_001117-T1
GF00000354	DBVPG3775_002817-T1, DBVPG3775_004641-T1
GF00000355	DBVPG3775_000094-T1, DBVPG3775_006784-T1
GF00000356	DBVPG3775_001045-T1, DBVPG3775_004590-T1
GF00000357	DBVPG3775_005721-T1, DBVPG3775_005720-T1
GF00000358	DBVPG3775_003902-T1, DBVPG3775_005135-T1
GF00000359	DBVPG3775_001173-T1, DBVPG3775_001728-T1
GF00000360	DBVPG3775_000668-T1, DBVPG3775_002610-T1
GF00000361	DBVPG3775_000071-T1, DBVPG3775_001675-T1
GF00000362	DBVPG3775_003100-T1, DBVPG3775_003007-T1
GF00000363	DBVPG3775_003910-T1, DBVPG3775_001813-T1
GF00000364	DBVPG3775_007427-T1, DBVPG3775_003487-T1
GF00000365	DBVPG3775_004878-T1, DBVPG3775_002209-T1
GF00000366	DBVPG3775_003375-T1, DBVPG3775_003383-T1
GF00000367	DBVPG3775_002071-T1, DBVPG3775_000059-T1
GF00000368	DBVPG3775_002947-T1, DBVPG3775_002308-T1
GF00000369	DBVPG3775_001618-T1, DBVPG3775_002575-T1
GF00000370	DBVPG3775_005578-T1, DBVPG3775_005490-T1
GF00000371	DBVPG3775_000282-T1, DBVPG3775_004913-T1
GF00000372	DBVPG3775_003409-T1, DBVPG3775_006947-T1
GF00000373	DBVPG3775_007517-T1, DBVPG3775_006455-T1
GF00000374	DBVPG3775_003464-T1, DBVPG3775_003466-T1
GF00000375	DBVPG3775_005541-T1, DBVPG3775_003540-T1
GF00000376	DBVPG3775_000982-T1, DBVPG3775_003224-T1
GF00000377	DBVPG3775_000230-T1, DBVPG3775_003051-T1
GF00000378	DBVPG3775_001041-T1, DBVPG3775_002579-T1
GF00000379	DBVPG3775_005968-T1, DBVPG3775_003952-T1
GF00000380	DBVPG3775_006642-T1, DBVPG3775_005873-T1
GF00000381	DBVPG3775_000310-T1, DBVPG3775_001376-T1
GF00000382	DBVPG3775_003537-T1, DBVPG3775_002720-T1
GF00000383	DBVPG3775_000647-T1, DBVPG3775_007400-T1
GF00000384	DBVPG3775_000535-T1, DBVPG3775_004558-T1
GF00000385	DBVPG3775_001640-T1, DBVPG3775_000878-T1
GF00000386	DBVPG3775_000757-T1, DBVPG3775_002138-T1
GF00000387	DBVPG3775_000933-T1, DBVPG3775_000908-T1
GF00000388	DBVPG3775_005556-T1, DBVPG3775_001482-T1
GF00000389	DBVPG3775_003028-T1, DBVPG3775_002676-T1
GF00000390	DBVPG3775_006418-T1, DBVPG3775_006404-T1
GF00000391	DBVPG3775_000019-T1, DBVPG3775_003584-T1
GF00000392	DBVPG3775_001521-T1, DBVPG3775_005458-T1
GF00000393	DBVPG3775_002736-T1, DBVPG3775_003675-T1
GF00000394	DBVPG3775_007514-T1, DBVPG3775_006965-T1
GF00000395	DBVPG3775_002368-T1, DBVPG3775_007425-T1
GF00000396	DBVPG3775_007010-T1, DBVPG3775_004042-T1
GF00000397	DBVPG3775_006529-T1, DBVPG3775_007250-T1
GF00000398	DBVPG3775_002978-T1, DBVPG3775_001392-T1
GF00000399	DBVPG3775_005041-T1, DBVPG3775_002930-T1
GF00000400	DBVPG3775_003878-T1, DBVPG3775_006523-T1
GF00000401	DBVPG3775_003856-T1, DBVPG3775_006677-T1
GF00000402	DBVPG3775_003087-T1, DBVPG3775_006582-T1
GF00000403	DBVPG3775_002595-T1, DBVPG3775_003696-T1
GF00000404	DBVPG3775_003223-T1, DBVPG3775_005866-T1
GF00000405	DBVPG3775_000957-T1, DBVPG3775_003407-T1
GF00000406	DBVPG3775_003970-T1, DBVPG3775_001801-T1
GF00000407	DBVPG3775_007546-T1, DBVPG3775_004756-T1
GF00000408	DBVPG3775_002716-T1, DBVPG3775_007224-T1
GF00000409	DBVPG3775_000754-T1, DBVPG3775_004968-T1
GF00000410	DBVPG3775_002379-T1, DBVPG3775_000975-T1
GF00000411	DBVPG3775_002301-T1, DBVPG3775_004357-T1
GF00000412	DBVPG3775_002190-T1, DBVPG3775_006283-T1
GF00000413	DBVPG3775_002690-T1, DBVPG3775_001470-T1
GF00000414	DBVPG3775_001855-T1, DBVPG3775_002564-T1
GF00000415	DBVPG3775_001409-T1, DBVPG3775_003514-T1
GF00000416	DBVPG3775_007378-T1, DBVPG3775_005807-T1
GF00000417	DBVPG3775_005959-T1, DBVPG3775_005310-T1
GF00000418	DBVPG3775_004808-T1, DBVPG3775_001255-T1
GF00000419	DBVPG3775_003832-T1, DBVPG3775_002145-T1
GF00000420	DBVPG3775_003568-T1, DBVPG3775_001367-T1
GF00000421	DBVPG3775_001412-T1, DBVPG3775_006142-T1
GF00000422	DBVPG3775_001991-T1, DBVPG3775_002617-T1
GF00000423	DBVPG3775_004798-T1, DBVPG3775_006771-T1
GF00000424	DBVPG3775_001939-T1, DBVPG3775_003664-T1
GF00000425	DBVPG3775_003471-T1, DBVPG3775_000238-T1
GF00000426	DBVPG3775_003105-T1, DBVPG3775_003104-T1
GF00000427	DBVPG3775_007236-T1, DBVPG3775_007237-T1
GF00000428	DBVPG3775_004377-T1, DBVPG3775_002994-T1
GF00000429	DBVPG3775_002694-T1, DBVPG3775_007068-T1
GF00000430	DBVPG3775_004755-T1, DBVPG3775_005084-T1
GF00000431	DBVPG3775_006996-T1, DBVPG3775_003378-T1
GF00000432	DBVPG3775_004155-T1, DBVPG3775_000983-T1
GF00000433	DBVPG3775_006038-T1, DBVPG3775_003306-T1
GF00000434	DBVPG3775_006326-T1, DBVPG3775_006325-T1
GF00000435	DBVPG3775_001050-T1, DBVPG3775_005745-T1
GF00000436	DBVPG3775_002074-T1, DBVPG3775_002598-T1
GF00000437	DBVPG3775_003023-T1, DBVPG3775_003964-T1
GF00000438	DBVPG3775_005411-T1, DBVPG3775_005358-T1
GF00000439	DBVPG3775_004309-T1, DBVPG3775_004311-T1
GF00000440	DBVPG3775_000913-T1, DBVPG3775_002216-T1
GF00000441	DBVPG3775_000953-T1, DBVPG3775_001130-T1
GF00000442	DBVPG3775_000266-T1, DBVPG3775_001272-T1
GF00000443	DBVPG3775_001297-T1, DBVPG3775_003481-T1
GF00000444	DBVPG3775_005888-T1, DBVPG3775_002369-T1
GF00000445	DBVPG3775_002427-T1, DBVPG3775_004637-T1
GF00000446	DBVPG3775_006121-T1, DBVPG3775_003005-T1
GF00000447	DBVPG3775_002991-T1, DBVPG3775_002992-T1
GF00000448	DBVPG3775_000028-T1, DBVPG3775_000045-T1
GF00000449	DBVPG3775_001049-T1, DBVPG3775_001048-T1
GF00000450	DBVPG3775_007210-T1, DBVPG3775_007209-T1
GF00000451	DBVPG3775_001322-T1, DBVPG3775_006684-T1
GF00000452	DBVPG3775_000775-T1, DBVPG3775_002412-T1
GF00000453	DBVPG3775_006270-T1, DBVPG3775_007157-T1
GF00000454	DBVPG3775_006786-T1, DBVPG3775_005317-T1
GF00000455	DBVPG3775_006862-T1, DBVPG3775_004633-T1
GF00000456	DBVPG3775_006499-T1, DBVPG3775_006503-T1
GF00000457	DBVPG3775_000207-T1, DBVPG3775_000346-T1
GF00000458	DBVPG3775_004449-T1, DBVPG3775_001796-T1
GF00000459	DBVPG3775_005990-T1, DBVPG3775_003312-T1
GF00000460	DBVPG3775_005372-T1, DBVPG3775_002925-T1
GF00000461	DBVPG3775_006225-T1, DBVPG3775_006932-T1
GF00000462	DBVPG3775_004029-T1, DBVPG3775_003657-T1
GF00000463	DBVPG3775_006399-T1, DBVPG3775_002035-T1
GF00000464	DBVPG3775_006009-T1, DBVPG3775_006008-T1
GF00000465	DBVPG3775_002822-T1, DBVPG3775_000801-T1
GF00000466	DBVPG3775_001783-T1, DBVPG3775_005820-T1
GF00000467	DBVPG3775_005772-T1, DBVPG3775_005771-T1
GF00000468	DBVPG3775_006176-T1, DBVPG3775_006177-T1
GF00000469	DBVPG3775_000288-T1, DBVPG3775_006564-T1
GF00000470	DBVPG3775_005123-T1, DBVPG3775_005122-T1
GF00000471	DBVPG3775_005952-T1, DBVPG3775_000772-T1
GF00000472	DBVPG3775_004741-T1, DBVPG3775_000965-T1
